,OR5AC2 (81050)
ACH-000004,-0.09653668840360001
ACH-000007,0.140380345173
ACH-000009,-0.0067535865384599995
ACH-000011,0.0521422139743
ACH-000012,0.0673845201411
ACH-000013,0.125960473726
ACH-000014,-0.255573587896
ACH-000015,0.0733069286565
ACH-000017,0.048735126797400004
ACH-000018,0.220999037686
ACH-000019,-0.101775687862
ACH-000021,-0.09089372768
ACH-000022,0.143095602874
ACH-000025,-0.08083823813360001
ACH-000028,-0.041241107444
ACH-000030,0.046865517035400005
ACH-000035,-0.199532665977
ACH-000036,0.110485762864
ACH-000037,0.10035338666799999
ACH-000039,-0.09329738290589999
ACH-000040,-0.09883319683049999
ACH-000041,0.0351318118425
ACH-000042,0.11211500682
ACH-000045,0.06769528683590001
ACH-000047,0.0607698903173
ACH-000052,0.169180461939
ACH-000053,-0.0728509993033
ACH-000054,-0.0858914954008
ACH-000055,-0.008796804387139999
ACH-000060,-0.215853618094
ACH-000067,-0.039229824269800005
ACH-000070,0.166713835463
ACH-000075,-0.0809982953753
ACH-000078,-0.0133641083355
ACH-000082,0.151607116048
ACH-000085,0.0147002222872
ACH-000086,0.098417777214
ACH-000087,0.09063865476029999
ACH-000092,0.0111823127731
ACH-000095,-0.014630911037299998
ACH-000097,-0.0578208146128
ACH-000098,0.119147678674
ACH-000099,0.040927762072199995
ACH-000108,-0.120466757558
ACH-000113,-0.035447904861199996
ACH-000115,0.06711188534080001
ACH-000116,0.105748001693
ACH-000118,-0.0303997939536
ACH-000120,-0.00391984864338
ACH-000123,-0.050733728316900005
ACH-000127,0.0861240302465
ACH-000128,0.0593761606669
ACH-000132,-0.162123227463
ACH-000133,0.0370345907845
ACH-000137,-0.0104160480892
ACH-000138,-0.0247902317545
ACH-000142,0.07451599817389999
ACH-000143,-0.110517042075
ACH-000146,0.0774539341571
ACH-000148,0.100951476765
ACH-000150,0.0737643453241
ACH-000152,-0.012403666359
ACH-000153,-0.0287411330332
ACH-000159,0.08494552064649999
ACH-000160,0.140483496523
ACH-000163,-0.11165686665999999
ACH-000167,-0.13802983743799999
ACH-000168,0.19384641278499998
ACH-000169,0.0680962570535
ACH-000178,-0.023485645663400005
ACH-000182,-0.00698802478431
ACH-000183,0.157832504921
ACH-000188,-0.00794553288026
ACH-000189,-0.0798512395255
ACH-000190,0.0480797732587
ACH-000198,0.053856772612399996
ACH-000204,0.043839879730900005
ACH-000206,-0.007307598915939999
ACH-000207,-0.00376192782641
ACH-000211,-0.015463314261
ACH-000215,0.115232212691
ACH-000221,-0.0880365138597
ACH-000222,-0.09135541854160001
ACH-000223,0.0725949708208
ACH-000226,-0.0244938578088
ACH-000227,0.116372732135
ACH-000228,0.0361160046678
ACH-000231,0.103006839588
ACH-000232,-0.119511267413
ACH-000233,-0.014039466711299999
ACH-000234,0.125097744598
ACH-000235,-0.0134313293632
ACH-000237,-0.0690141213701
ACH-000238,0.268099254206
ACH-000243,0.034527208620699995
ACH-000244,-0.139130017943
ACH-000246,-0.0309747367889
ACH-000248,-0.0056920488441199995
ACH-000250,-0.022512199386
ACH-000251,-0.259887820959
ACH-000253,-0.0380278022997
ACH-000255,0.146430065214
ACH-000256,0.154414445928
ACH-000257,0.111010797105
ACH-000258,0.28819403396800003
ACH-000259,-0.0685409709545
ACH-000260,-0.017681088386
ACH-000261,-0.06428617214030001
ACH-000262,-0.10738053755799999
ACH-000263,0.20899989524300003
ACH-000264,-0.0013721836091800002
ACH-000265,-0.0821437683077
ACH-000266,0.05112773397030001
ACH-000272,-0.07652669946219999
ACH-000273,0.135154995122
ACH-000274,-0.05059934882130001
ACH-000277,0.0826216965582
ACH-000278,0.036969113493099996
ACH-000279,0.036347110941900004
ACH-000280,-0.0176313945822
ACH-000281,-0.0205862704304
ACH-000288,0.08740712180230001
ACH-000291,-0.108951596089
ACH-000293,-0.0252186539627
ACH-000294,-0.012025670931200001
ACH-000295,0.151111299539
ACH-000296,-0.222314167567
ACH-000302,-0.061139393319699996
ACH-000304,0.043186058361099997
ACH-000307,0.0016203353030799998
ACH-000308,0.148307003449
ACH-000310,-0.13983982523900002
ACH-000311,-0.190593201173
ACH-000312,-0.07433752621629999
ACH-000315,0.187898029833
ACH-000316,0.0660538115839
ACH-000317,-0.08840377913830001
ACH-000318,0.00109656970504
ACH-000319,0.00470903297219
ACH-000320,-0.29875043502
ACH-000322,-0.0238984984106
ACH-000323,0.0410749934684
ACH-000324,-0.0243002137799
ACH-000329,0.08585249103949999
ACH-000330,-0.00249061914517
ACH-000331,-0.042518349921199995
ACH-000332,0.0126449008195
ACH-000334,-0.00724884297992
ACH-000335,0.0660410629671
ACH-000336,0.224556220504
ACH-000337,-0.0570936337952
ACH-000339,-0.000865538979273
ACH-000341,-0.0303561920492
ACH-000348,0.0361048246552
ACH-000350,-0.128562682717
ACH-000352,-0.0012108771321700002
ACH-000356,-0.010597901026899998
ACH-000361,-0.171114305019
ACH-000362,-0.0675924607596
ACH-000363,0.041707956164099995
ACH-000364,0.0505435095881
ACH-000365,0.019744058967799998
ACH-000366,-0.032558501058200004
ACH-000368,0.0500671033923
ACH-000374,0.0204394297087
ACH-000375,-0.0507540448414
ACH-000376,-0.00518729668102
ACH-000381,-0.14927952734400002
ACH-000383,-0.0761794018413
ACH-000387,-0.0201723238961
ACH-000389,0.14939003677999999
ACH-000390,-0.0733670651315
ACH-000393,-0.121052828674
ACH-000395,0.007067218936
ACH-000397,-0.026121413223900002
ACH-000401,-0.08968547805970001
ACH-000402,0.0734404725346
ACH-000403,0.053669928005499995
ACH-000404,-0.0650392350472
ACH-000406,-0.0790821008737
ACH-000407,-0.0020115759125
ACH-000408,-0.010807270464700001
ACH-000410,-0.026940518288400002
ACH-000411,-0.0898652066827
ACH-000414,-0.13143078273199998
ACH-000415,-0.00501603063299
ACH-000416,0.08682683886050001
ACH-000420,-0.0815519552981
ACH-000421,-0.0578150748656
ACH-000424,0.15226681295800001
ACH-000425,0.00607746716067
ACH-000426,0.05846775340509999
ACH-000427,0.0532659584384
ACH-000433,-0.181057348959
ACH-000436,0.040082700097
ACH-000444,0.09795241964089998
ACH-000445,-0.13229305097000002
ACH-000448,0.028963835270099998
ACH-000450,-0.0247813373286
ACH-000452,-0.0011298476351
ACH-000454,0.07117568857499999
ACH-000458,0.10125048407199999
ACH-000459,0.00311450781275
ACH-000460,0.0419659817807
ACH-000461,0.0123294310891
ACH-000463,0.0175739505294
ACH-000464,0.0874224302307
ACH-000466,0.041794411650300005
ACH-000467,0.036785432193400004
ACH-000468,-0.0162765315585
ACH-000469,-0.05822325748369999
ACH-000470,0.0330006927694
ACH-000471,0.00669755648589
ACH-000472,0.008277416046270001
ACH-000473,0.13981247047700002
ACH-000475,0.00419555438865
ACH-000476,0.0594692356723
ACH-000477,-0.139814934908
ACH-000480,-0.0438070816535
ACH-000481,0.008788590921379999
ACH-000483,0.00813964145848
ACH-000484,-0.0290166046453
ACH-000485,0.0372310138799
ACH-000486,0.04788802473209999
ACH-000487,0.06362053743290001
ACH-000488,0.0666482974354
ACH-000490,0.07244382644460001
ACH-000491,0.08590981715119998
ACH-000495,-0.184694822289
ACH-000496,-0.12845603682
ACH-000499,-0.0365966834117
ACH-000500,0.15160524966299999
ACH-000502,-0.0202195121557
ACH-000503,0.150783738997
ACH-000505,0.00996459304066
ACH-000507,-0.0117638520652
ACH-000510,0.0651467741665
ACH-000511,-0.0303214926663
ACH-000512,-0.032562964079100004
ACH-000516,0.0127520504171
ACH-000517,0.0149259316991
ACH-000518,-0.123998902952
ACH-000520,-0.180565745019
ACH-000521,-0.124061131326
ACH-000522,0.0238626251579
ACH-000524,0.0068099802358
ACH-000527,0.0707327883178
ACH-000528,-0.041480085577599995
ACH-000537,0.017754700413
ACH-000541,-0.09903936352219998
ACH-000542,0.118616952893
ACH-000544,-0.0072537349005999995
ACH-000545,-0.0998537926712
ACH-000547,0.0339438843564
ACH-000548,-0.08967248793980001
ACH-000549,0.027029105416900002
ACH-000550,0.051805714270000004
ACH-000552,0.0224979124335
ACH-000556,-0.0823975476233
ACH-000557,0.265357388949
ACH-000570,0.08028505731319999
ACH-000571,0.0895020652537
ACH-000573,-0.04870629561980001
ACH-000576,0.0474125949526
ACH-000580,0.0544646375221
ACH-000584,-0.0343467110572
ACH-000585,-0.0010248634671499999
ACH-000588,0.042946797880800004
ACH-000589,-0.014860238898200002
ACH-000591,0.0978988306006
ACH-000593,-0.053127472820699996
ACH-000600,0.048110662881100004
ACH-000601,0.0807008223593
ACH-000604,0.13746691993899998
ACH-000605,0.0196377480229
ACH-000606,0.113734735293
ACH-000608,0.0740542227454
ACH-000614,0.0664549225111
ACH-000616,0.134506253983
ACH-000618,0.011144672482100002
ACH-000619,-0.045069930382900004
ACH-000620,-0.006002389856780001
ACH-000621,0.0315001130012
ACH-000622,0.0862672256939
ACH-000623,0.042752380516
ACH-000624,0.048729152254800005
ACH-000627,0.0953230900001
ACH-000630,-0.04229865733490001
ACH-000632,0.05457101164969999
ACH-000633,0.018143516639599996
ACH-000637,0.0902648404598
ACH-000638,-0.154448047271
ACH-000646,0.149048431941
ACH-000647,0.0328492830988
ACH-000648,-0.0298920256979
ACH-000649,-0.016798030761
ACH-000651,-0.0247787844568
ACH-000652,0.194529664922
ACH-000653,-0.0626081546751
ACH-000657,0.0306297797909
ACH-000658,0.0374700303671
ACH-000661,0.0897197835126
ACH-000662,-0.07627760641369999
ACH-000663,-0.0871952557968
ACH-000665,0.16950847668299998
ACH-000671,-0.0563146558462
ACH-000673,0.044987818316
ACH-000676,-0.0205004626843
ACH-000677,0.0963471301928
ACH-000681,-0.07133019984280001
ACH-000682,0.00589089431401
ACH-000683,0.0153678451425
ACH-000684,-0.267553111929
ACH-000688,0.16477599626800002
ACH-000693,0.0828189398595
ACH-000694,0.0619512028646
ACH-000695,0.199055320192
ACH-000696,-0.124968057071
ACH-000697,-0.0658571233017
ACH-000699,0.0156625588538
ACH-000701,0.19130698075199998
ACH-000706,-0.021945945741400002
ACH-000711,0.126376498902
ACH-000713,0.0445634949963
ACH-000714,0.008843409608510001
ACH-000718,0.09832963180320001
ACH-000720,0.023815609680000002
ACH-000721,-0.0455283483696
ACH-000724,0.0016737251981
ACH-000725,0.123141317642
ACH-000732,0.10734186430400001
ACH-000734,-0.09447856762049998
ACH-000735,-0.030329570287599996
ACH-000736,-0.0516264125148
ACH-000738,0.039835269989
ACH-000746,0.0529418959343
ACH-000747,0.0007444918655469999
ACH-000748,0.0921323620792
ACH-000753,0.02763999798
ACH-000756,-0.022704575589200002
ACH-000757,-0.27968682395
ACH-000758,0.0389813824956
ACH-000760,0.19027434462099999
ACH-000763,-0.0619070644998
ACH-000764,0.13949792133799999
ACH-000765,0.10447441508
ACH-000766,0.0323329362845
ACH-000767,0.261925114455
