,BOLA2 (552900)
ACH-000310,-0.549605081007
ACH-000311,-0.641546010776
ACH-000312,-0.445911662803
ACH-000315,-0.356910736223
ACH-000316,-0.623936481941
ACH-000317,-0.342675515047
ACH-000318,-0.663537316326
ACH-000319,-0.472083652324
ACH-000320,-0.24236074163199997
ACH-000322,-0.950929863971
ACH-000323,-0.538750123835
ACH-000324,-0.636730599285
ACH-000329,-0.427723675034
ACH-000330,-0.851201373792
ACH-000331,-0.48713024503799995
ACH-000332,-0.532407195811
ACH-000334,-0.558710916091
ACH-000335,-0.467247084847
ACH-000336,-0.0516897767929
ACH-000337,-0.431089773492
ACH-000339,-0.594484149695
ACH-000341,-0.556740269615
ACH-000348,-0.585876069885
ACH-000350,-0.575228384852
ACH-000352,-0.43001751963999996
ACH-000356,-0.563835893855
ACH-000361,-0.7313835452390001
ACH-000362,-0.6346466146540001
ACH-000363,-0.35425400115
ACH-000364,-0.43092728992299995
ACH-000365,-0.31206945963300003
ACH-000366,-0.445998653342
ACH-000368,-0.35902898893299995
ACH-000374,-0.36148864449900003
ACH-000375,-0.711154400868
ACH-000376,-0.222635610808
ACH-000381,-0.283664271108
ACH-000383,-0.316727637502
ACH-000387,-0.558879159418
ACH-000389,-0.571816758967
ACH-000390,-0.49609261601300003
ACH-000393,-0.344284614462
ACH-000395,-0.153254966071
ACH-000397,-0.622005349176
ACH-000401,-0.340272411972
ACH-000402,-0.315789951647
ACH-000403,-0.261409976054
ACH-000404,-0.478419904952
ACH-000406,-0.37295434313000003
ACH-000407,-0.31048873894900003
ACH-000408,-0.786712734018
ACH-000410,-0.335422393848
ACH-000411,-0.516890998621
ACH-000414,-0.654092169307
ACH-000415,-0.200616933402
ACH-000416,-0.696950542995
ACH-000420,-0.47949532148900004
ACH-000421,-0.350043912157
ACH-000424,-0.558630869371
ACH-000425,-0.634345044156
ACH-000426,-0.588976647069
ACH-000427,-0.266979124203
ACH-000433,-0.38647950490000005
ACH-000436,-0.475833899876
ACH-000444,-0.459655268424
ACH-000445,-0.580409257864
ACH-000448,-0.6502487292019999
ACH-000450,-1.04833654074
ACH-000452,-0.428028896877
ACH-000454,-0.360233009339
ACH-000458,-0.548950385445
ACH-000459,-0.8603149126620001
ACH-000460,-0.36283218354099994
ACH-000461,-0.23291129392700002
ACH-000463,-0.77336057811
ACH-000464,-0.25599382603
ACH-000466,-0.421200477575
ACH-000467,-0.331095399493
ACH-000468,-0.118049726985
ACH-000469,-0.363183864238
ACH-000470,-0.10722372193600001
ACH-000471,-0.605002058245
ACH-000472,-0.6092263730449999
ACH-000473,-0.391405628712
ACH-000475,-0.5432556033120001
ACH-000476,-0.276315626074
ACH-000477,-0.7298617231100001
ACH-000480,-0.5291533616399999
ACH-000481,-0.47822576962200003
ACH-000483,-0.88606380045
ACH-000484,-0.433214921029
ACH-000485,-0.536630974435
ACH-000486,-0.6765934223469999
ACH-000487,-0.113449485004
ACH-000488,-0.264225313142
ACH-000490,-0.595594037798
ACH-000491,-0.310731215904
ACH-000495,-0.77896262374
ACH-000496,-0.5711955146909999
ACH-000499,-0.597886156214
ACH-000500,-0.028237958844499998
ACH-000502,-0.440555632087
ACH-000503,-0.113123511292
ACH-000505,-0.642803662058
ACH-000507,-0.377009838238
ACH-000510,-0.703784891089
ACH-000511,-0.290304268627
ACH-000512,0.11982490727
ACH-000516,-0.575049410126
ACH-000517,-0.454048251364
ACH-000518,-0.6839640800319999
ACH-000520,-0.554548806078
ACH-000521,-0.24506675299000003
ACH-000522,-0.543025936457
ACH-000524,-0.38468363306599995
ACH-000527,-0.39708383321999996
ACH-000528,-0.358171521313
ACH-000537,-0.427675760678
ACH-000541,-0.343873430875
ACH-000542,-0.546385434526
ACH-000544,-0.227928194575
ACH-000545,-0.384446749582
ACH-000547,-0.620159426632
ACH-000548,-0.579489972232
ACH-000549,-0.386463293007
ACH-000550,-0.00281585575153
ACH-000552,-0.300133693014
ACH-000556,-0.49237008691600004
ACH-000557,-0.30747351540600004
ACH-000570,-0.23472725442899997
ACH-000571,-0.331010633
ACH-000573,-0.595476087592
ACH-000576,-0.457949397993
ACH-000580,-0.979956138469
ACH-000584,-0.37463264055699996
ACH-000585,-0.5643250816309999
ACH-000588,-0.466974179805
ACH-000589,-0.520057681866
ACH-000591,-0.276170175275
ACH-000593,-0.256665027746
ACH-000600,-0.47817446872100006
ACH-000601,-0.45507371276999997
ACH-000604,-0.502128001349
ACH-000605,-0.27954402145999996
ACH-000606,-0.535133043527
ACH-000608,-0.284403340415
ACH-000614,-0.807967419647
ACH-000616,-0.741189800211
ACH-000618,-0.107251023638
ACH-000619,-0.38440764713200004
ACH-000620,-0.675144264101
ACH-000621,-0.545454938958
ACH-000622,-0.258449603214
ACH-000623,-0.283911988361
ACH-000624,-0.820202886682
ACH-000627,0.120154353891
ACH-000630,-0.32285144488899997
ACH-000632,-0.616731022007
ACH-000633,-0.234885811487
ACH-000637,-0.7767981800920001
ACH-000638,-0.622405248402
ACH-000646,-0.315677071268
ACH-000647,-0.344067691487
ACH-000648,-0.7908449524210001
ACH-000649,-0.328788265586
ACH-000651,-0.264230931763
ACH-000652,-0.34702415570600004
ACH-000653,-0.42650645071500004
ACH-000657,-0.56645353527
ACH-000658,-0.444640627161
ACH-000661,-0.946526004358
ACH-000662,-0.202642590046
ACH-000663,-0.504094092897
ACH-000665,-0.8179921046870001
ACH-000671,-0.410814449517
ACH-000673,-0.393043996813
ACH-000676,-0.43632878873099995
ACH-000677,-0.430447315678
ACH-000681,-0.56096030585
ACH-000682,-0.110126303665
ACH-000683,-0.45314372417599996
ACH-000684,-0.933072578266
ACH-000688,-0.23156656126999997
ACH-000693,-0.253002101272
ACH-000694,-0.170038281564
ACH-000695,-0.182286160202
ACH-000696,-0.5192306177570001
ACH-000697,-0.45876577564099996
ACH-000699,-0.561872242431
ACH-000701,-0.536256591633
ACH-000706,-0.364153904284
ACH-000711,-0.482598408635
ACH-000713,-0.6947776291779999
ACH-000714,-0.362370428653
ACH-000718,-0.466516199434
ACH-000720,-0.572582156393
ACH-000721,-0.35578528192500003
ACH-000724,-1.0001941251100002
ACH-000725,-0.7023393939920001
ACH-000732,-0.438865279639
ACH-000734,-0.328467830752
ACH-000735,-0.19258503635699997
ACH-000736,-0.604057532783
ACH-000738,-0.302813522896
ACH-000746,-0.43717157404299994
ACH-000747,-0.481175156839
ACH-000748,-0.366111076479
ACH-000753,-0.732223825421
ACH-000756,-0.641735395627
ACH-000757,-0.446677310136
ACH-000758,-0.46705909082099994
ACH-000760,-0.23255783175099998
ACH-000763,-0.53317816812
ACH-000764,-0.23140364077300002
ACH-000765,-0.5754733436280001
ACH-000766,-0.695869400505
ACH-000767,-0.347926139588
ACH-000768,-0.469864652634
ACH-000769,-0.314792003686
ACH-000770,-0.716082887543
ACH-000771,-0.622543479825
ACH-000773,-0.35605929740099995
ACH-000776,-0.724889145298
ACH-000777,-0.34777473971100004
ACH-000778,-0.389744435964
ACH-000781,-0.358080727016
ACH-000782,-0.32672106688999997
ACH-000783,-0.504913311875
ACH-000784,-0.374790433046
ACH-000785,-0.48800688031000006
ACH-000787,-0.22521529015900002
ACH-000788,-0.498621074342
ACH-000791,-0.565098238842
ACH-000792,-0.436778363446
ACH-000794,-0.55117582938
ACH-000796,-0.173354774966
ACH-000799,-0.258472932333
ACH-000800,-0.527251552949
ACH-000802,-0.5880130652910001
ACH-000804,-0.868967131355
ACH-000805,-0.30537836965799997
ACH-000809,-0.439365403346
ACH-000810,-0.741623605556
ACH-000811,-0.49966330149300003
ACH-000817,-0.507168364281
ACH-000819,-0.414942345044
ACH-000820,-0.212150528061
ACH-000821,-0.6169200608209999
ACH-000822,-0.383781234161
ACH-000823,-0.21062570175
ACH-000824,-0.292691507734
ACH-000827,-0.500349648504
ACH-000829,-0.430121096717
ACH-000831,-0.321753903973
ACH-000832,-0.634625624528
ACH-000833,-0.44737128890699995
ACH-000834,-0.65592439749
ACH-000835,-0.291512880869
ACH-000836,-0.463939910376
ACH-000837,-0.41516305586400004
ACH-000838,-0.601578890872
ACH-000839,-0.489758321815
ACH-000840,-0.517512858764
ACH-000841,-0.591184794559
ACH-000843,-0.31210394331999997
ACH-000846,-0.49720807584700005
ACH-000847,-0.23599559853
ACH-000848,-0.349659222539
ACH-000849,-0.571526568115
ACH-000851,-0.43589291206999997
ACH-000855,-0.273384401473
ACH-000856,-0.38427510154100003
ACH-000858,-0.302444165732
ACH-000859,-0.442261979186
ACH-000861,-0.810947285379
ACH-000862,-0.323948179931
ACH-000865,-0.119278883553
ACH-000866,-0.548819881767
ACH-000867,-0.593844283613
ACH-000869,-0.497779469709
ACH-000872,-0.554787496299
ACH-000873,-0.29240750077399996
ACH-000876,-0.558303054976
ACH-000878,-0.375489934141
ACH-000880,-0.694049803566
ACH-000881,-0.7375935479119999
ACH-000882,-0.332951984822
ACH-000884,-0.687387213057
ACH-000885,-0.46736163985699997
ACH-000887,-0.297342412795
ACH-000888,-0.574033598155
ACH-000889,-0.33189956548
ACH-000890,-0.41693772365599996
ACH-000896,-0.5298190451470001
ACH-000898,-0.27735077247900003
ACH-000900,-0.489984812333
ACH-000901,-0.536788973291
ACH-000905,-0.8664762536499999
ACH-000906,-0.422257574044
ACH-000907,-0.436082444487
ACH-000910,-0.5770002768379999
ACH-000911,-0.599204274272
ACH-000912,-0.415469883898
ACH-000913,-0.377524295128
ACH-000915,-0.34940946383500004
ACH-000916,-0.08273565631730001
ACH-000917,-0.68243102228
ACH-000921,-0.614789556501
ACH-000924,-0.196375333093
ACH-000926,-0.72782350487
ACH-000928,-0.6759670703389999
ACH-000929,-0.746406666064
ACH-000932,-0.533207942993
ACH-000935,-0.856232917119
ACH-000936,-0.48027791614299997
ACH-000937,-0.48134976774899996
ACH-000938,-0.213355527727
ACH-000939,-0.49062622702500003
ACH-000941,-0.602880823606
ACH-000943,-0.47949339651600004
ACH-000946,-0.38591632446699997
ACH-000947,-0.41790392892899997
ACH-000948,-0.607176210665
ACH-000950,-0.404862658516
ACH-000953,-0.300762072269
ACH-000957,-0.538306735684
ACH-000958,-0.261003966767
ACH-000960,-0.509523012654
ACH-000963,-0.399584416121
ACH-000968,-0.393899471425
ACH-000969,-0.47353463121000006
ACH-000973,-0.745547231917
ACH-000974,-0.44788350046400005
ACH-000975,-0.330266516101
ACH-000976,-0.483393141117
ACH-000978,-0.6452861614940001
ACH-000980,-0.45922441490500004
ACH-000984,-0.22992781004
ACH-000986,-0.244849332315
ACH-000988,-0.5656136309650001
ACH-000993,-0.318041763145
ACH-000994,-0.40698081329
ACH-000996,-0.243192578757
ACH-001001,-0.466894919039
ACH-001020,-0.5392116004590001
ACH-001028,-0.12410462579600001
ACH-001031,-0.41166228500200003
ACH-001038,-0.548635156322
ACH-001048,-0.162925328979
ACH-001050,-0.497868154141
ACH-001053,-0.337808437817
ACH-001054,-0.297343355182
ACH-001061,-0.357282999219
ACH-001067,-0.424742931782
ACH-001075,-0.39870885031400005
ACH-001096,-0.0138200444148
ACH-001128,-0.7082247889129999
ACH-001134,-0.444678677626
ACH-001151,-0.36205570325900005
ACH-001163,-0.265268671261
ACH-001164,-0.534250370358
ACH-001173,-0.398741370871
ACH-001183,-0.335684827734
ACH-001184,-0.838178755132
ACH-001190,-0.297328141858
ACH-001192,-0.277632478875
ACH-001193,-0.305860961488
ACH-001196,-0.735622836343
ACH-001197,-0.24374230683000003
ACH-001205,-0.45240106383699996
ACH-001211,-0.567529062584
ACH-001212,-0.835659306597
ACH-001228,-0.10094576424900001
ACH-001232,-0.566084675726
ACH-001239,-0.9085525484289999
ACH-001274,-0.454341977335
ACH-001275,-0.42595164397699997
ACH-001277,-0.052356341311599996
ACH-001278,-0.5279532617880001
ACH-001280,-0.379986269327
ACH-001283,-0.440072695143
ACH-001289,-0.40345428695
ACH-001295,-0.590236558259
ACH-001300,-0.520631196978
ACH-001301,-0.5022743915300001
ACH-001302,-0.516895070238
ACH-001303,-0.46180807865
ACH-001306,-0.279733088278
ACH-001318,-0.7287363947390001
ACH-001322,-0.387665089663
ACH-001328,-0.237434070917
ACH-001332,-0.111493142934
ACH-001333,-0.523875354888
ACH-001336,-0.680321033336
ACH-001340,-0.550805846449
ACH-001346,-0.511554630156
ACH-001353,-0.541204971069
ACH-001354,-0.610957353786
ACH-001367,-0.5548934484660001
ACH-001368,-0.497271634801
ACH-001374,-0.493003634041
ACH-001375,-0.604570019
ACH-001377,-0.697050029683
ACH-001380,-0.3132050771
ACH-001391,-0.358175018603
ACH-001407,-0.34015926351899994
ACH-001408,-0.455183525097
ACH-001413,-0.324438794806
ACH-001430,-0.432964580255
ACH-001431,-0.563666288872
ACH-001450,-0.313821060159
ACH-001496,-0.47637680960400003
ACH-001500,-0.156992620581
ACH-001521,-0.389831394408
ACH-001523,-0.459869565977
ACH-001532,-0.603405803058
ACH-001536,-0.8244599744059999
ACH-001550,-0.19971219411899999
ACH-001552,-0.40044125645000006
ACH-001554,-0.52263850116
ACH-001645,-0.527883142239
ACH-001654,-0.519752865841
ACH-001715,-0.6271562219910001
ACH-001735,-0.43385494470700003
ACH-001736,-0.29291175859499996
ACH-001737,-0.138395915901
ACH-001740,-0.956427770072
ACH-001745,-0.7130255434280001
ACH-001750,-0.579533285823
ACH-001765,-0.37759698090000005
ACH-001956,-0.588126889309
ACH-001957,-0.7417194870430001
