,MALL (7851)
ACH-000004,0.046083360125299996
ACH-000007,0.133016460699
ACH-000009,0.0171685528076
ACH-000011,0.00441652469481
ACH-000012,0.12375338471200001
ACH-000013,-0.142428668845
ACH-000014,0.054707872888000005
ACH-000015,-0.094797470511
ACH-000017,0.0897633975853
ACH-000018,-0.057995949931600004
ACH-000019,0.0906443609166
ACH-000021,0.016730487460100002
ACH-000022,-0.16700368648299999
ACH-000025,-0.23173498321
ACH-000028,-0.022211855636
ACH-000030,0.024602661903699998
ACH-000035,-0.12742726195999998
ACH-000036,0.0525919785054
ACH-000037,-0.338800537516
ACH-000039,0.042976635308499996
ACH-000040,-0.0679568149961
ACH-000041,-0.35936267399099997
ACH-000042,0.041572708805400004
ACH-000045,-0.0877457218312
ACH-000047,-0.0864480995778
ACH-000052,-0.0916452464634
ACH-000053,-0.0300192971605
ACH-000054,-0.00844915622093
ACH-000055,0.18000123671100002
ACH-000060,-0.0421683592325
ACH-000067,0.19052989151
ACH-000070,-0.167764780192
ACH-000075,-0.253273264427
ACH-000078,0.105866513851
ACH-000082,0.0443878968028
ACH-000085,-0.021118589281099998
ACH-000086,-0.105360759999
ACH-000087,-0.530296584173
ACH-000092,-0.167868090086
ACH-000095,0.04260526594650001
ACH-000097,-0.0742859855761
ACH-000098,-0.213103599954
ACH-000099,-0.00112622264973
ACH-000108,0.11128830660599999
ACH-000113,0.060086823391699996
ACH-000115,-0.09716703911910002
ACH-000116,0.0973163875588
ACH-000118,0.042008827136199994
ACH-000120,0.06725886335249999
ACH-000123,0.0672336676036
ACH-000127,0.0533713113431
ACH-000128,-0.122013039058
ACH-000132,0.055033847303
ACH-000133,-0.10611181416200001
ACH-000137,0.18018384418699998
ACH-000138,0.00715920168591
ACH-000142,-0.037713092798599995
ACH-000143,-0.042723427676
ACH-000146,0.046426307549800004
ACH-000148,0.032720036263099994
ACH-000150,0.159321464833
ACH-000152,-0.08818456987680001
ACH-000153,0.0385371580666
ACH-000159,-0.00489758014836
ACH-000160,0.08616148322789999
ACH-000163,0.138665526126
ACH-000167,-0.401623254419
ACH-000168,-0.0352221127904
ACH-000169,-0.00336773734891
ACH-000178,0.12905129179400002
ACH-000182,0.013444549507600002
ACH-000183,-0.0539131796847
ACH-000188,0.060362044945
ACH-000189,0.100421328586
ACH-000190,0.18165194085099998
ACH-000198,-0.0571503607223
ACH-000204,0.07373289984060001
ACH-000206,-0.0249779518198
ACH-000207,0.23850974770999997
ACH-000211,0.0058186833882599995
ACH-000215,-0.038167491127400005
ACH-000221,-0.152218750566
ACH-000222,0.0751013622498
ACH-000223,-0.09800664884289999
ACH-000226,0.09712482863630001
ACH-000227,-0.00030783102030299995
ACH-000228,-0.19273282415999998
ACH-000231,-0.059062292399
ACH-000232,0.114557987597
ACH-000233,-0.025523347658599996
ACH-000234,-0.261999364292
ACH-000235,0.05219511085919999
ACH-000237,-0.0186691577121
ACH-000238,-0.439213281545
ACH-000243,-0.0887178283949
ACH-000244,-0.224283389475
ACH-000246,0.0702595620355
ACH-000248,-0.21223655543699999
ACH-000250,-0.129354125303
ACH-000251,-0.0646377521699
ACH-000253,-0.0677841331463
ACH-000255,-0.19313999183
ACH-000256,-0.371027130954
ACH-000257,-0.179940392295
ACH-000258,0.08694637432880001
ACH-000259,0.0394009482581
ACH-000260,0.018224650824
ACH-000261,0.0484648679149
ACH-000262,-0.1751540212
ACH-000263,-0.42477458048600003
ACH-000264,0.0565072964649
ACH-000265,0.10949829336200001
