,TH (7054)
ACH-000004,-0.110864579322
ACH-000007,-0.0407775634611
ACH-000009,-0.15320544933900002
ACH-000011,0.023820865833999998
ACH-000012,-0.0254145994276
ACH-000013,0.0750573404243
ACH-000014,-0.12119969863399999
ACH-000015,0.120300429407
ACH-000017,0.0246909678465
ACH-000018,0.0604051255387
ACH-000019,0.0315392136198
ACH-000021,0.0637652117821
ACH-000022,-0.183578526862
ACH-000025,-0.0889944647017
ACH-000028,-0.132532714912
ACH-000030,-0.048348529667499994
ACH-000035,0.12378345711100001
ACH-000036,-0.150484507657
ACH-000037,0.029052214578299998
ACH-000039,0.156470813031
ACH-000040,-0.10621233092900001
ACH-000041,0.0329428102291
ACH-000042,-0.0213947354193
ACH-000045,0.034631172755300005
ACH-000047,0.026294482234
ACH-000052,-0.041393006213599995
ACH-000053,0.0287360415125
ACH-000054,-0.028782198623
ACH-000055,0.277839230136
ACH-000060,-0.00979051634019
ACH-000067,-0.102228799178
ACH-000070,-0.301604300876
ACH-000075,-0.130365217261
ACH-000078,-0.019733583183900002
ACH-000082,0.06445726904299999
ACH-000085,-0.13577015381899998
ACH-000086,-0.005744327104689999
ACH-000087,0.08939014313009999
ACH-000092,0.13701073275800002
ACH-000095,0.038452448619
ACH-000097,0.025861682618499998
ACH-000098,-0.012258803410399999
ACH-000099,0.107487770518
ACH-000108,0.0738671397793
ACH-000113,-0.138700381581
ACH-000115,0.0408297147967
ACH-000116,0.067911183919
ACH-000118,0.04733586071240001
ACH-000120,0.183435078979
ACH-000123,-0.048423738233
ACH-000127,0.0122027499986
ACH-000128,0.0122515030587
ACH-000132,0.26164711677499997
ACH-000133,-0.025231318862099998
ACH-000137,-0.30144272112799997
ACH-000138,-0.152917561136
ACH-000142,-0.165225646965
ACH-000143,-0.0250923126177
ACH-000146,0.066852188752
ACH-000148,-0.0600655993036
ACH-000150,-0.09238075605969999
ACH-000152,0.0015323447852899998
ACH-000153,0.29697139524099997
ACH-000159,-0.11591100249099999
ACH-000160,0.115968728863
ACH-000163,0.00037978838038
ACH-000167,0.16049023607899998
ACH-000168,-0.209091808303
ACH-000169,-0.0939013171681
ACH-000178,-0.12039600572100001
ACH-000182,-0.0636921953505
ACH-000183,0.08336169862819999
ACH-000188,0.0212018214209
ACH-000189,-0.32837137213
ACH-000190,0.23980282261
ACH-000198,-0.008245587581600001
ACH-000204,0.011017136213799999
ACH-000206,0.0585678495763
ACH-000207,0.060535558659199996
ACH-000211,0.08676155576330001
ACH-000215,-0.10158214764799998
ACH-000221,-0.0360963230202
ACH-000222,0.106953659726
ACH-000223,0.128694039586
ACH-000226,0.18471900777
ACH-000227,0.345327929494
ACH-000228,0.07657853316289999
ACH-000231,0.008300339486069999
ACH-000232,0.0230103663032
ACH-000233,-0.162492759764
ACH-000234,0.0535829844172
ACH-000235,0.125186425135
ACH-000237,-0.11910443362999999
ACH-000238,0.053545847094199996
ACH-000243,0.128558722001
ACH-000244,-0.279075320891
ACH-000246,-0.163964079053
ACH-000248,0.188735782854
ACH-000250,-0.114396395881
ACH-000251,0.16210878460300002
ACH-000253,-0.0876211893046
ACH-000255,0.170712238141
ACH-000256,-0.26309068135200003
ACH-000257,0.0770783967068
ACH-000258,-0.23611393583700002
ACH-000259,0.08477716421389998
ACH-000260,-0.023611603511
ACH-000261,-0.174415901717
ACH-000262,0.300524545361
ACH-000263,-0.123007291793
ACH-000264,-0.000613020129036
ACH-000265,0.134712343984
ACH-000266,0.0744040927315
ACH-000272,0.0386882579831
ACH-000273,-0.0964925936386
ACH-000274,-0.0338991392938
ACH-000277,-0.0654723202151
ACH-000278,-0.1243299466
ACH-000279,0.0728149654764
ACH-000280,-0.043076087914899995
ACH-000281,0.0604387269783
ACH-000288,-0.0860843045885
ACH-000291,-0.187213364309
