,SAA1 (6288)
ACH-000004,-0.32090080651
ACH-000007,-0.09459428394120001
ACH-000009,-0.326974310382
ACH-000011,-0.116758146754
ACH-000012,-0.305244589292
ACH-000013,-0.189428516628
ACH-000014,-0.266285276538
ACH-000015,-0.255068704459
ACH-000017,-0.397145432698
ACH-000018,-0.629257725554
ACH-000019,-0.0321788163627
ACH-000021,-0.319915422101
ACH-000022,-0.230009181531
ACH-000025,-0.269251923733
ACH-000028,-0.371519005703
ACH-000030,-0.43667996809799997
ACH-000035,0.0434591693694
ACH-000036,-0.529655861632
ACH-000037,-0.28060245782800003
ACH-000039,-0.203268225438
ACH-000040,-0.38328829826300004
ACH-000041,-0.21478161880999996
ACH-000042,-0.35000348652400004
ACH-000045,-0.128092571815
ACH-000047,-0.162370478523
ACH-000052,-0.443515815899
ACH-000053,-0.19177142295000002
ACH-000054,-0.339501685631
ACH-000055,0.08918039580289999
ACH-000060,-0.21685424276700002
ACH-000067,-0.360083251175
ACH-000070,-0.211495916259
ACH-000075,-0.162940179257
ACH-000078,-0.277525777626
ACH-000082,-0.266295267205
ACH-000085,-0.5009242467230001
ACH-000086,-0.398160334434
ACH-000087,0.09896086852880001
ACH-000092,-0.15587059372
ACH-000095,-0.419157224844
ACH-000097,-0.309734416372
ACH-000098,-0.359872523943
ACH-000099,-0.164787474437
ACH-000108,-0.20745357665300002
ACH-000113,-0.30744401118799997
ACH-000115,-0.103359583981
ACH-000116,-0.305207926003
ACH-000118,-0.284826178459
ACH-000120,-0.244652301819
ACH-000123,-0.337036894942
ACH-000127,-0.30175487345199997
ACH-000128,-0.151892262325
ACH-000132,-0.089057586689
ACH-000133,-0.280619549658
ACH-000137,-0.310367434661
ACH-000138,-0.367078551013
ACH-000142,-0.367984240344
ACH-000143,-0.074008633721
ACH-000146,-0.317598452915
ACH-000148,-0.439994833709
ACH-000150,-0.12058587129000001
ACH-000152,-0.374222854486
ACH-000153,-0.353404810333
ACH-000159,-0.14346197034000002
ACH-000160,-0.271415193579
ACH-000163,-0.344321957078
ACH-000167,-0.377814192239
ACH-000168,-0.10266784934
ACH-000169,-0.34050460648900005
ACH-000178,-0.342901612569
ACH-000182,-0.227181419912
ACH-000183,-0.307340008886
ACH-000188,-0.207464260062
ACH-000189,-0.060348633365500004
ACH-000190,-0.208836598324
ACH-000198,-0.29883874148899997
ACH-000204,-0.403810113019
ACH-000206,-0.185395902344
ACH-000207,-0.33709251432099996
ACH-000211,-0.372239323873
ACH-000215,-0.215097141165
ACH-000221,-0.43589180418799994
ACH-000222,-0.709211871048
ACH-000223,-0.295788686287
ACH-000226,-0.260156311565
ACH-000227,-0.236540125836
ACH-000228,-0.10739012718699999
ACH-000231,-0.36303524918499996
ACH-000232,-0.383766912319
ACH-000233,-0.369168684682
ACH-000234,-0.33716365001000004
ACH-000235,-0.227181167311
ACH-000237,-0.302455574877
ACH-000238,-0.0754307157736
ACH-000243,-0.33391764042
ACH-000244,0.008832818344879999
ACH-000246,-0.315889361469
ACH-000248,-0.215872233294
ACH-000250,-0.191850236687
ACH-000251,-0.623641779051
ACH-000253,-0.39562838975500003
ACH-000255,-0.15182932910900002
ACH-000256,-0.408795612753
ACH-000257,-0.301675081139
ACH-000258,-0.20042903553599997
ACH-000259,-0.27742572583700004
ACH-000260,-0.25256137781800003
ACH-000261,-0.22227059584399997
ACH-000262,-0.24649841860100002
ACH-000263,-0.049061334155400003
ACH-000264,-0.361986412841
ACH-000265,-0.21926719621500002
ACH-000266,-0.24139338214899997
ACH-000272,-0.267943495609
ACH-000273,-0.38331326197400006
ACH-000274,-0.187823726898
ACH-000277,-0.330913835804
ACH-000278,-0.46740035931699997
ACH-000279,-0.24375229874899998
ACH-000280,-0.637563171006
ACH-000281,-0.255976491024
ACH-000288,-0.308742037281
ACH-000291,-0.410899990928
ACH-000293,-0.202058507161
ACH-000294,-0.31481658503000004
ACH-000295,-0.39356676004600005
ACH-000296,-0.0237556512921
ACH-000302,-0.110888599982
ACH-000304,-0.13185752703099998
ACH-000307,-0.395897118005
ACH-000308,-0.26184924838199997
ACH-000310,-0.228357578
ACH-000311,-0.194344223529
ACH-000312,-0.263455203964
ACH-000315,-0.0900225176448
ACH-000316,-0.478225271703
ACH-000317,-0.28921206056800003
ACH-000318,-0.44904574452
ACH-000319,-0.448544831359
ACH-000320,-0.23311883311700002
ACH-000322,-0.196493515276
ACH-000323,-0.4673480733
ACH-000324,-0.514038380774
ACH-000329,-0.28048797299600003
ACH-000330,-0.14466825873
ACH-000331,-0.212840864204
ACH-000332,-0.282327250326
ACH-000334,-0.825978061236
ACH-000335,-0.31136915168
ACH-000336,-0.501674164625
ACH-000337,0.029924825690099997
ACH-000339,-0.308566348198
ACH-000341,-0.046143945861
ACH-000348,-0.17760086862799998
ACH-000350,-0.678708885756
ACH-000352,-0.179481852001
ACH-000356,-0.328678779586
ACH-000361,-0.254860189392
ACH-000362,-0.21525232507599998
ACH-000363,-0.32235454330200003
ACH-000364,-0.481022667457
ACH-000365,-0.292179470666
ACH-000366,-0.30698035611900004
ACH-000368,-0.204032347542
ACH-000374,-0.221317944874
ACH-000375,-0.334201740479
ACH-000376,-0.320007474758
ACH-000381,-0.28979195509100003
ACH-000383,-0.337728687106
ACH-000387,-0.159368729276
ACH-000389,-0.233929036798
ACH-000390,-0.353688179305
ACH-000393,-0.559343182503
ACH-000395,-0.174100030733
ACH-000397,-0.21667901942499998
ACH-000401,-0.0851711125003
ACH-000402,0.00148076242562
ACH-000403,-0.22199962173300003
ACH-000404,-0.23669657164000002
ACH-000406,-0.341632666514
ACH-000407,-0.24464033743299998
ACH-000408,-0.041917194877699994
ACH-000410,-0.195479051019
ACH-000411,-0.444861732917
ACH-000414,-0.255319485046
ACH-000415,-0.24764597397799998
ACH-000416,-0.231825714952
ACH-000420,-0.38380013072999997
ACH-000421,-0.231061472513
ACH-000424,-0.16740556818299998
ACH-000425,-0.43449715557999996
ACH-000426,-0.061745371278099995
ACH-000427,-0.20579307892700002
ACH-000433,0.132830811919
ACH-000436,-0.45443713131700003
ACH-000444,-0.394656309591
ACH-000445,-0.00487958360858
ACH-000448,-0.339227005912
ACH-000450,-0.109530147808
ACH-000452,-0.15620413107
ACH-000454,-0.371754204998
ACH-000458,-0.180217267942
ACH-000459,-0.263906560862
ACH-000460,-0.12883408389
ACH-000461,-0.36304251666500004
ACH-000463,-0.456784994216
ACH-000464,-0.221178341028
ACH-000466,-0.09596642989450001
ACH-000467,-0.400052572765
ACH-000468,-0.22329462059900002
ACH-000469,-0.452657479987
ACH-000470,-0.313265204767
ACH-000471,-0.39529950873899994
ACH-000472,-0.279654346881
ACH-000473,-0.384292660348
ACH-000475,-0.34200124954000005
ACH-000476,-0.297421689944
ACH-000477,-0.472208111954
ACH-000480,-0.24518876069
ACH-000481,-0.214979646305
ACH-000483,-0.241654065482
ACH-000484,-0.21229510362100001
ACH-000485,-0.20559454089600002
ACH-000486,-0.258116218427
ACH-000487,-0.182639538412
ACH-000488,-0.25306108600099997
ACH-000490,-0.309524271204
ACH-000491,-0.357311397272
ACH-000495,-0.284536890712
ACH-000496,-0.12677200195399999
ACH-000499,-0.517286714942
ACH-000500,-0.14211186812
ACH-000502,-0.351817017761
ACH-000503,-0.380209362595
ACH-000505,-0.179979214872
ACH-000507,-0.164315319051
ACH-000510,-0.39436303662600003
ACH-000511,-0.25764573187199996
ACH-000512,-0.267759682779
ACH-000516,-0.323887771186
ACH-000517,-0.321926324184
ACH-000518,-0.225014680649
ACH-000520,-0.5070044883879999
ACH-000521,-0.132049715121
ACH-000522,-0.32951703318000003
ACH-000524,-0.25785008318
ACH-000527,-0.232200781647
ACH-000528,-0.233001635961
ACH-000537,-0.235932289972
ACH-000541,-0.6403665069960001
ACH-000542,-0.343893869269
ACH-000544,-0.400864206059
ACH-000545,-0.29930427574
ACH-000547,-0.24235436351700002
ACH-000548,-0.361603024777
ACH-000549,-0.156268531424
ACH-000550,-0.22309314596500002
ACH-000552,-0.25574266451600003
ACH-000556,-0.352873057469
ACH-000557,-0.318179609225
ACH-000570,-0.544530728518
ACH-000571,-0.46403203125500003
ACH-000573,-0.127665412015
ACH-000576,-0.43680457318800003
ACH-000580,-0.497953627578
ACH-000584,-0.307480629811
