,GJA1 (2697)
ACH-000004,-0.0818449737564
ACH-000007,-0.012234148112899999
ACH-000009,-0.14907961095
ACH-000011,0.014477683038600002
ACH-000012,-0.057414374612300006
ACH-000013,-0.0713611540658
ACH-000014,-0.102015855137
ACH-000015,-0.150205002119
ACH-000017,0.06481051916319999
ACH-000018,-0.0681209285897
ACH-000019,0.0707818340568
ACH-000021,-0.289466848085
ACH-000022,0.0412891803218
ACH-000025,-0.135622671701
ACH-000028,0.09997079437470001
ACH-000030,-0.0676210847496
ACH-000035,-0.063500397722
ACH-000036,-0.27713430318000004
ACH-000037,0.0751283819537
ACH-000039,-0.42370553453599996
ACH-000040,-0.215232484514
ACH-000041,-0.23621042849800003
ACH-000042,-0.08919985875610001
ACH-000045,0.000143551094641
ACH-000047,-0.101415099104
ACH-000052,-0.49561776022299997
ACH-000053,-0.0854467525856
ACH-000054,-0.133216526365
ACH-000055,0.0429100747185
ACH-000060,-0.189954490661
ACH-000067,-0.17829747795899997
ACH-000070,0.0951404425258
ACH-000075,-0.425124039868
ACH-000078,-0.20354475032900002
ACH-000082,-0.01505912371
ACH-000085,0.0880251202244
ACH-000086,-0.17342604319200003
ACH-000087,0.0565598633182
ACH-000092,-0.140073702241
ACH-000095,-0.196041638433
ACH-000097,-0.043151224907
ACH-000098,-0.101046206975
ACH-000099,-0.148277022299
ACH-000108,-0.00361075088006
ACH-000113,-0.115543493729
ACH-000115,-0.0438797776274
ACH-000116,-0.263450325602
ACH-000118,0.00903841834828
ACH-000120,-0.0329163446269
ACH-000123,-0.0844906047198
ACH-000127,0.0491483550665
ACH-000128,-0.409287160268
ACH-000132,-0.23449626147
ACH-000133,0.0310667563753
ACH-000137,-0.11901268032199999
ACH-000138,-0.0631844613015
ACH-000142,0.034788395625199996
ACH-000143,-0.19905299733399998
ACH-000146,-0.148157311469
ACH-000148,-0.2529213641
ACH-000150,-0.0438448041835
ACH-000152,-0.010532888349
ACH-000153,0.29178032712699997
ACH-000159,0.024602938319099998
ACH-000160,-0.09148765612439999
ACH-000163,-0.0566518788664
ACH-000167,-0.024120224603800002
ACH-000168,-0.14585323126900002
ACH-000169,0.213528306857
ACH-000178,-0.221313986631
ACH-000182,0.14552121291300002
ACH-000183,-0.018441667866799998
ACH-000188,-0.009140045599090001
ACH-000189,0.0686248145
ACH-000190,0.0979498775265
ACH-000198,-0.104191795034
ACH-000204,-0.18432206325300002
ACH-000206,-0.07399751116
ACH-000207,0.179772827589
ACH-000211,-0.096040574253
ACH-000215,-0.11809863204299999
ACH-000221,-0.334709804919
ACH-000222,0.058219973435399995
