,G3BP1 (10146)
ACH-000004,0.10397693443299999
ACH-000007,0.07632648467
ACH-000009,0.0150872814129
ACH-000011,-0.164031844618
ACH-000012,0.134603229589
ACH-000013,0.0369199531134
ACH-000014,-0.516007514383
ACH-000015,-0.17473143868000002
ACH-000017,0.126770967731
ACH-000018,-0.369315967978
ACH-000019,0.0578590050464
ACH-000021,-0.016072390691799998
ACH-000022,-0.116650455412
ACH-000025,0.11909574743899999
ACH-000028,-0.033943870654
ACH-000030,-0.180949344313
ACH-000035,0.0656312278608
ACH-000036,-0.39435109540700003
ACH-000037,0.0338174881813
ACH-000039,-0.195244753623
ACH-000040,-0.15605765083599998
ACH-000041,-0.0072975569517800005
ACH-000042,0.10810861418199999
ACH-000045,0.103284973882
ACH-000047,0.0706037462955
ACH-000052,-0.45068102588299996
ACH-000053,0.24713727994000004
ACH-000054,0.07562484970580001
ACH-000055,0.10785082958799999
ACH-000060,-0.22699525198800002
ACH-000067,0.164332953937
ACH-000070,-0.40306111524800003
ACH-000075,0.0338559450771
ACH-000078,-0.178749322934
ACH-000082,0.33828761110399996
ACH-000085,0.051751781642800004
ACH-000086,0.0988261237635
ACH-000087,-0.18436018188499997
ACH-000092,-0.008183934658999999
ACH-000095,0.316431906579
ACH-000097,-0.31944049664900004
ACH-000098,-0.074206398501
ACH-000099,-0.0304580866265
ACH-000108,0.126858297801
ACH-000113,0.40965511089900003
ACH-000115,-0.0318623299423
ACH-000116,-0.126385267673
ACH-000118,0.0319325951323
ACH-000120,-0.19956206401299997
ACH-000123,-0.17319055639699998
ACH-000127,0.0113885224982
ACH-000128,-0.057772500195899995
ACH-000132,-0.333682388486
ACH-000133,-0.19057946718199997
ACH-000137,-0.04215626230830001
ACH-000138,-0.245715119083
ACH-000142,-0.203303069071
ACH-000143,-0.189998592716
ACH-000146,0.385867575624
ACH-000148,0.26687510618500004
ACH-000150,-0.683378130157
ACH-000152,-0.24147347945999997
ACH-000153,-0.166905222812
ACH-000159,-0.0495468098406
ACH-000160,0.0470146339381
ACH-000163,-0.40418029045599996
ACH-000167,0.0646767915208
ACH-000168,0.43455342724699997
ACH-000169,-0.03980415653930001
ACH-000178,-0.40842498912299996
ACH-000182,0.126273596773
ACH-000183,-0.408022061722
ACH-000188,-0.25954320485300003
ACH-000189,0.330178123759
ACH-000190,-0.197505996196
ACH-000198,0.244139232107
ACH-000204,0.005996612700819999
ACH-000206,0.061784017832899996
ACH-000207,-0.0243180872357
ACH-000211,0.017358167110800002
ACH-000215,0.145560822367
ACH-000221,0.103674052687
ACH-000222,-0.22552517281800002
ACH-000223,0.147051742863
ACH-000226,-0.0964504536912
ACH-000227,0.157805348957
ACH-000228,0.0668644991426
ACH-000231,-0.112338680742
ACH-000232,-0.135254909393
ACH-000233,-0.30101172093199996
ACH-000234,-0.039174325052400004
ACH-000235,-0.0391733166555
ACH-000237,0.15814611842700002
ACH-000238,-0.056903789572
ACH-000243,-0.289329558444
ACH-000244,-0.342492306924
ACH-000246,-0.323959695032
ACH-000248,-0.13647971090999997
ACH-000250,-0.234784741842
ACH-000251,-0.603009517201
ACH-000253,0.0118110848024
ACH-000255,0.105834547394
ACH-000256,0.396016149302
ACH-000257,-0.051274701917900005
ACH-000258,-0.145963585404
ACH-000259,-0.06568648649969999
ACH-000260,-0.222934871087
ACH-000261,-0.169936083422
ACH-000262,0.661542469775
ACH-000263,0.0229658552038
ACH-000264,-0.0998504962745
ACH-000265,0.035851791470800004
ACH-000266,-0.13883638964
ACH-000272,-0.103811054017
ACH-000273,-0.0274080664115
ACH-000274,-0.46723865577699997
ACH-000277,-0.09503707687439998
ACH-000278,0.133402101034
ACH-000279,0.008379813520629999
ACH-000280,0.21102236970199997
ACH-000281,-0.339555069538
ACH-000288,-0.43309007356000007
ACH-000291,-0.145548701523
ACH-000293,0.34157582267
ACH-000294,0.28811829058899996
ACH-000295,-0.251566578712
ACH-000296,0.163383856018
ACH-000302,0.14576284259000002
ACH-000304,-0.0579975485701
ACH-000307,-0.282815437245
ACH-000308,0.148685681523
ACH-000310,-0.0365971854302
ACH-000311,-0.1140209625
ACH-000312,-0.0686750261003
ACH-000315,0.022356228070799997
ACH-000316,0.0107863151373
ACH-000317,-0.057846209881
ACH-000318,-0.0781959795301
ACH-000319,-0.0374344550931
ACH-000320,-0.0799729834403
ACH-000322,-0.32284679318799997
ACH-000323,-0.07651474697930001
ACH-000324,0.55259184573
ACH-000329,0.207234526237
ACH-000330,-0.155502589626
ACH-000331,-0.257422863475
ACH-000332,-0.202750073072
ACH-000334,-0.0340086440013
ACH-000335,0.144578644982
ACH-000336,0.12378327758199999
ACH-000337,-0.06914742612630001
ACH-000339,0.157359927283
ACH-000341,-0.0765333702229
ACH-000348,0.08256051085300001
ACH-000350,-0.145904130217
ACH-000352,-0.154714877498
ACH-000356,0.116455010615
ACH-000361,-0.37673989363399996
ACH-000362,0.191096892301
ACH-000363,-0.262536912982
ACH-000364,0.197374576467
ACH-000365,-0.0905733795178
ACH-000366,-0.0037614304284599998
ACH-000368,-0.413985851121
ACH-000374,0.198461931744
ACH-000375,0.0880338259659
ACH-000376,-0.05085337842209999
ACH-000381,-0.339215880981
ACH-000383,-0.0788607966389
ACH-000387,-0.0196956479097
ACH-000389,0.165619396849
ACH-000390,-0.355745048931
ACH-000393,0.197458999631
ACH-000395,-0.37575051989
ACH-000397,0.023787561491400003
ACH-000401,-0.110632436158
ACH-000402,0.16374883007000002
ACH-000403,-0.078236260106
ACH-000404,0.0573357973055
ACH-000406,0.240530498747
ACH-000407,0.05306471672
ACH-000408,0.090568618746
ACH-000410,0.0538317412554
ACH-000411,-0.106922263921
ACH-000414,0.0171539213404
ACH-000415,0.181941042443
ACH-000416,0.17385755105300002
ACH-000420,0.16754334281
ACH-000421,0.187961880235
ACH-000424,0.033866974891599996
ACH-000425,0.130581687929
ACH-000426,-0.404021738914
ACH-000427,0.0926203391626
ACH-000433,-0.21020551255699998
ACH-000436,-0.24400016577
ACH-000444,-0.252501984874
ACH-000445,-0.28645452273899996
ACH-000448,0.0033156301629400004
ACH-000450,-0.0748227028423
ACH-000452,-0.11475228470000001
ACH-000454,-0.723182765361
ACH-000458,0.0215665380486
ACH-000459,-0.0125669924883
ACH-000460,0.06549470087949999
ACH-000461,-0.288624185767
ACH-000463,-0.135418087592
ACH-000464,-0.177500483138
ACH-000466,-0.056677176317099995
ACH-000467,-0.536760169631
ACH-000468,0.016051006347299997
ACH-000469,0.07884576719030001
ACH-000470,0.572922036664
ACH-000471,-0.0567655511886
ACH-000472,-0.0813436755228
ACH-000473,-0.0197111503015
ACH-000475,0.0415986849616
ACH-000476,-0.268361494948
ACH-000477,-0.320676317701
ACH-000480,0.110568686267
ACH-000481,0.00323213250328
ACH-000483,0.168732556527
ACH-000484,0.0987276431296
ACH-000485,-0.0379661568646
ACH-000486,0.228395591424
ACH-000487,-0.173525496035
ACH-000488,-0.300510050555
ACH-000490,0.449257236224
ACH-000491,-0.37647101311399994
ACH-000495,-0.107044742394
ACH-000496,-0.0992539642024
ACH-000499,-0.101836902031
ACH-000500,-0.074060224051
ACH-000502,-0.304624222608
ACH-000503,-0.283079289056
ACH-000505,-0.290768059142
ACH-000507,-0.185848693605
ACH-000510,0.0341784905315
ACH-000511,-0.0698056784986
ACH-000512,-0.28580022869000005
ACH-000516,-0.0149995643487
ACH-000517,0.0950639349305
ACH-000518,-0.012352850187600002
ACH-000520,-0.047975927198800006
ACH-000521,-0.181682387109
ACH-000522,-0.13086108384
ACH-000524,-0.11635616877499999
ACH-000527,-0.11209982906600001
ACH-000528,0.10311321302200001
ACH-000537,-0.020954002125
ACH-000541,-0.24593594102299998
ACH-000542,-0.0540988369635
ACH-000544,-0.577008335904
ACH-000545,0.0804691938047
ACH-000547,-0.0449114054398
ACH-000548,-0.113169930128
ACH-000549,-0.288113760632
ACH-000550,-0.136373219867
ACH-000552,-0.244547566104
ACH-000556,0.393765464544
ACH-000557,0.34772128334299995
ACH-000570,0.021502996531700003
ACH-000571,0.05179673115780001
ACH-000573,-0.19073240432900002
ACH-000576,-0.33626911608800003
ACH-000580,-0.49610166529399996
ACH-000584,0.06760779676380001
ACH-000585,0.13281727498600002
ACH-000588,-0.012173028570399999
ACH-000589,-0.423167049719
ACH-000591,0.021293610068799998
ACH-000593,0.38320549510799995
ACH-000600,0.282750993864
ACH-000601,-0.0976096138549
ACH-000604,0.37512430235699995
ACH-000605,0.11053661657299998
ACH-000606,-0.22373115664999998
ACH-000608,0.04173256634
ACH-000614,0.192177677389
ACH-000616,-0.05106384867819999
ACH-000618,-0.026883980070700003
ACH-000619,-0.377088250801
ACH-000620,-0.00819207593988
ACH-000621,-0.23479759212600002
ACH-000622,-0.164810138253
ACH-000623,0.144402412185
ACH-000624,-0.137680343284
ACH-000627,-0.0840153087564
ACH-000630,-0.069775555686
ACH-000632,-0.37704468205200004
ACH-000633,-0.180589615125
ACH-000637,0.0092132646729
ACH-000638,0.0242939385255
ACH-000646,-0.268501879225
ACH-000647,0.110314661929
ACH-000648,-0.342095766849
ACH-000649,0.0601152739764
ACH-000651,0.12773174481
ACH-000652,-0.15524047824999998
ACH-000653,-0.14586344223099998
ACH-000657,0.065903074691
ACH-000658,-0.0236804199137
ACH-000661,0.123853475952
ACH-000662,0.187500614269
ACH-000663,0.326533582946
ACH-000665,0.116945595071
ACH-000671,-0.101202599504
ACH-000673,0.205099014356
ACH-000676,-0.17157672514199998
ACH-000677,0.6767532502779999
ACH-000681,-0.287617061334
ACH-000682,0.149752369179
ACH-000683,-0.07633372545230001
ACH-000684,0.0821954748708
ACH-000688,-0.37304546145000006
ACH-000693,-0.150177166207
ACH-000694,0.0494168525782
ACH-000695,0.236735191136
ACH-000696,0.112485976339
ACH-000697,-0.144970416855
ACH-000699,-0.397747427496
ACH-000701,0.102493797621
ACH-000706,-0.0587502313238
ACH-000711,-0.031005936856
ACH-000713,0.345782875575
ACH-000714,-0.027612608676200003
ACH-000718,0.22094738887200002
ACH-000720,-0.18302081894799999
ACH-000721,-0.019898631435599997
ACH-000724,-0.0478951128089
ACH-000725,0.08967682907430001
ACH-000732,-0.381042683447
ACH-000734,0.09612979869510001
ACH-000735,-0.016043084288099998
ACH-000736,-0.08970267585519999
ACH-000738,-0.0604454309386
ACH-000746,-0.00902504121523
ACH-000747,0.0023080205307600002
ACH-000748,-0.116788712717
ACH-000753,-0.326905372554
ACH-000756,-0.44145877380599996
ACH-000757,0.0108503027272
ACH-000758,0.243445815622
ACH-000760,0.326888037582
ACH-000763,-0.08894062583689999
ACH-000764,-0.511051861384
ACH-000765,-0.476268667297
ACH-000766,0.559604705133
ACH-000767,0.430612584501
ACH-000768,-0.112090690096
ACH-000769,-0.22991796106400003
ACH-000770,0.220847834513
ACH-000771,-0.19083237760000002
ACH-000773,-0.205145117555
ACH-000776,0.0141921651816
ACH-000777,0.229940062375
ACH-000778,-0.170581564824
ACH-000781,0.271471452119
ACH-000782,-0.333629192251
ACH-000783,-0.08443758368149999
ACH-000784,-0.181075070638
ACH-000785,0.15169718317199998
ACH-000787,-0.477466449934
ACH-000788,-0.356081971915
ACH-000791,0.1503755462
ACH-000792,-0.258317999598
ACH-000794,-0.246051859591
ACH-000796,-0.062915705525
ACH-000799,-0.119432217763
ACH-000800,0.189090070317
ACH-000802,-0.192000424873
ACH-000804,0.0625867797444
ACH-000805,-0.129990075924
ACH-000809,-0.274252887512
ACH-000810,0.146210451317
ACH-000811,0.263813519228
ACH-000817,0.288373946994
ACH-000819,0.170936571246
ACH-000820,-0.271776881072
ACH-000821,-0.201018250832
ACH-000822,0.219696740866
ACH-000823,0.153751241978
ACH-000824,0.0492570024118
ACH-000827,0.0998728316228
ACH-000829,-0.107622377517
ACH-000831,0.18814883069200003
ACH-000832,-0.352637464571
ACH-000833,0.061904044025499996
ACH-000834,0.202695507035
ACH-000835,-0.166697327418
ACH-000836,-0.0917707659952
ACH-000837,0.109169684451
ACH-000838,-0.243122282584
ACH-000839,-0.120594118162
ACH-000840,-0.194336833662
ACH-000841,0.32052894421399997
ACH-000843,-0.281194422159
ACH-000846,-0.0404257896975
ACH-000847,-0.219945141652
ACH-000848,0.0879293048711
ACH-000849,-0.00817208117829
ACH-000851,0.0674429822511
ACH-000855,-0.428410099219
ACH-000856,-0.00518760372636
ACH-000858,-0.355320089515
ACH-000859,0.35516732029700004
ACH-000861,0.11506259011299999
ACH-000862,-0.0025164858857399997
ACH-000865,-0.06918039327
ACH-000866,0.014903562526200002
ACH-000867,0.00369015332468
ACH-000869,0.355672322218
ACH-000872,0.0365532469716
ACH-000873,-0.0900038285767
ACH-000876,0.141149981409
ACH-000878,0.0253005144391
ACH-000880,-0.284465673262
ACH-000881,-0.382788932452
ACH-000882,-0.35829779404600004
ACH-000884,-0.0276760617326
ACH-000885,0.176454190032
ACH-000887,0.11983388907199999
ACH-000888,-0.0224906437605
ACH-000889,0.0699480937048
ACH-000890,0.00848363442976
ACH-000896,0.270487691821
ACH-000898,-0.10501545452
ACH-000900,-0.154313697752
ACH-000901,0.23301781068900002
ACH-000905,-0.183563999576
ACH-000906,0.0693086097292
ACH-000907,-0.565065117752
ACH-000910,-0.006733609778060001
ACH-000911,-0.127421475333
ACH-000912,0.263776983244
ACH-000913,-0.0131709729908
ACH-000915,0.12436682414400001
ACH-000916,0.136729990789
ACH-000917,0.00749939250827
ACH-000921,0.216155685372
ACH-000924,0.046504437708199994
ACH-000926,-0.12089018681500001
ACH-000928,-0.137812025671
ACH-000929,0.18174623697999998
ACH-000932,0.0450798720025
ACH-000935,-0.31255310869
ACH-000936,0.0031879290056
ACH-000937,0.0505286888395
ACH-000938,0.236398330055
ACH-000939,-0.111740949021
ACH-000941,-0.039012811617
ACH-000943,0.0244439260428
ACH-000946,0.23962118055599999
ACH-000947,0.35359694103600003
ACH-000948,0.0324179772205
ACH-000950,0.0622981881806
ACH-000953,0.0638495335406
ACH-000957,-0.0015765732654
ACH-000958,0.038290788412
ACH-000960,0.22292046796599999
ACH-000963,0.165710001005
ACH-000968,-0.19137522890500003
ACH-000969,0.0362322424478
ACH-000973,0.211193612245
