,GCHFR (2644)
ACH-000004,-0.17394631928100002
ACH-000007,-0.08733251538049999
ACH-000009,-0.011059298750799999
ACH-000011,0.19274929204799998
ACH-000012,-0.142035597872
ACH-000013,0.06403531946959999
ACH-000014,-0.11927458982000001
ACH-000015,0.023953592914
ACH-000017,0.148088052251
ACH-000018,0.285397702005
ACH-000019,-0.39168852413000005
ACH-000021,0.0649542409703
ACH-000022,-0.0529741262727
ACH-000025,0.075136815209
ACH-000028,0.0962663937574
ACH-000030,-0.0869249798704
ACH-000035,-0.172613648728
ACH-000036,0.0814931430245
ACH-000037,0.057769230711
ACH-000039,-0.0024475876366799997
ACH-000040,0.18577565249000003
ACH-000041,-0.0006135692389720001
ACH-000042,0.037592968587300005
ACH-000045,0.0832923858454
ACH-000047,0.014635294008799999
ACH-000052,-0.043283541331400006
ACH-000053,-0.0782003130918
ACH-000054,0.039201836100400005
ACH-000055,0.140354867439
ACH-000060,0.0669645099638
ACH-000067,-0.0630258515021
ACH-000070,-0.133521890067
ACH-000075,-0.17609454511199998
ACH-000078,0.0446991976533
ACH-000082,-0.0562257360104
ACH-000085,0.059103443708600004
ACH-000086,-0.158724259779
ACH-000087,-0.19889061982200001
ACH-000092,-0.07122406442760001
ACH-000095,0.010388818965299999
ACH-000097,-0.0219283600907
ACH-000098,0.105616083293
ACH-000099,-0.0380321290485
ACH-000108,0.0428300755803
ACH-000113,0.040828595335
ACH-000115,-0.0653372261436
ACH-000116,0.021350809550999997
ACH-000118,0.0032374967486700004
ACH-000120,0.0649665233664
ACH-000123,0.0141026165236
ACH-000127,0.09305192704
ACH-000128,0.181363093275
ACH-000132,-0.09974644540899999
ACH-000133,0.144856774835
ACH-000137,-0.0183884713491
ACH-000138,-0.0540661733811
ACH-000142,0.0901766502478
ACH-000143,0.0982620871975
ACH-000146,-0.161451527284
ACH-000148,0.0524014238785
ACH-000150,-0.0226419655057
ACH-000152,0.113029511131
ACH-000153,-0.137809545688
ACH-000159,-0.051939447432800004
ACH-000160,-0.39164904256599997
ACH-000163,0.0800356204556
ACH-000167,-0.340554308036
ACH-000168,0.00803462990048
ACH-000169,0.1377504039
ACH-000178,-0.069486250419
ACH-000182,-0.0205482750225
ACH-000183,-0.22370643156199999
ACH-000188,0.0831541175327
ACH-000189,0.00957137057223
ACH-000190,-0.328294751307
ACH-000198,0.10633899426799999
ACH-000204,-0.0832673377845
ACH-000206,-0.08827962061200001
ACH-000207,0.012807760252399998
ACH-000211,0.014196148427500001
ACH-000215,0.08731675691330001
ACH-000221,0.0428473653383
ACH-000222,-0.185009755777
ACH-000223,-0.0664393993364
ACH-000226,0.0522333138069
ACH-000227,-0.268905445326
ACH-000228,-0.227717162704
ACH-000231,-0.189165461524
ACH-000232,-0.188754573907
ACH-000233,0.021787039372400004
ACH-000234,0.0340644431347
ACH-000235,0.028101743846299997
ACH-000237,-0.0449374331997
ACH-000238,-0.00522399839336
ACH-000243,-0.0925564491879
ACH-000244,0.14020188812999998
ACH-000246,0.036883764249699996
ACH-000248,-0.0600458132699
ACH-000250,-0.129464920298
ACH-000251,0.11591872812000001
ACH-000253,-0.007800925159979999
ACH-000255,-0.126086965089
ACH-000256,-0.16602750232000002
ACH-000257,-0.32338928587
ACH-000258,0.213576145547
ACH-000259,-0.00294316243726
ACH-000260,-0.00996752334688
ACH-000261,-0.11958925162900001
ACH-000262,0.035577510937699994
ACH-000263,-0.18265252345600003
ACH-000264,-0.017771933257799997
ACH-000265,-0.18576814505300002
ACH-000266,-0.147153241956
ACH-000272,-0.142601087997
ACH-000273,0.11105081760199999
ACH-000274,-0.049616026780500005
ACH-000277,0.133649773539
ACH-000278,0.0231608368175
ACH-000279,-0.0669038261619
ACH-000280,0.027622028031700004
ACH-000281,0.0423996916868
ACH-000288,0.059214273373999995
ACH-000291,0.037411263181
ACH-000293,0.122998520446
ACH-000294,0.0331685937098
ACH-000295,-0.0484754817308
ACH-000296,-0.21045044825800002
ACH-000302,-0.0795580186983
ACH-000304,-0.313161300567
ACH-000307,-0.00168872561346
ACH-000308,0.0651007727922
ACH-000310,-0.110678366063
ACH-000311,0.049090105112500004
ACH-000312,-0.06136018823469999
ACH-000315,0.151936990769
ACH-000316,0.138317594768
ACH-000317,-0.0370445161751
ACH-000318,0.20272934477200003
ACH-000319,-0.130596744005
ACH-000320,0.022954124635400003
ACH-000322,0.27058036315699996
ACH-000323,0.170134071042
ACH-000324,-0.023491344797799997
ACH-000329,-0.006601724054659999
ACH-000330,0.0870925435136
ACH-000331,-0.07622571661880001
ACH-000332,-0.0638772792201
ACH-000334,0.21652928440299998
ACH-000335,0.0204193498476
ACH-000336,0.0277841535579
ACH-000337,-0.0696113887343
ACH-000339,-0.0650965445882
ACH-000341,-0.32788979457
ACH-000348,-0.071556142281
ACH-000350,-0.0115266137769
ACH-000352,0.00498579820285
ACH-000356,0.219569537101
ACH-000361,0.06130190954630001
ACH-000362,-0.0332094478555
ACH-000363,-0.0164122568343
ACH-000364,-0.133791599597
ACH-000365,0.046466824616800004
ACH-000366,-0.0010087102152100001
ACH-000368,-0.0195912158032
ACH-000374,-0.0135427408262
ACH-000375,-0.18480758644099998
ACH-000376,-0.041003613714699995
ACH-000381,0.136832326872
ACH-000383,-0.0977966083017
ACH-000387,0.07463614109569999
ACH-000389,-0.04553109891630001
ACH-000390,-0.20005922083
ACH-000393,0.0478959476169
ACH-000395,-0.0474355741353
ACH-000397,0.188010388856
ACH-000401,0.007633831711010001
ACH-000402,-0.08717506615939999
ACH-000403,-0.21229352693700002
ACH-000404,-0.23631427616200001
ACH-000406,-0.009346585506389999
ACH-000407,-0.109888658347
ACH-000408,0.0583486930201
ACH-000410,0.0390683288157
ACH-000411,0.130313821361
ACH-000414,0.014832645156100001
ACH-000415,-0.0216373235332
ACH-000416,-0.025923239418200003
ACH-000420,-0.290215611207
ACH-000421,-0.0615161324491
ACH-000424,-0.131098984944
ACH-000425,-0.031961691798
ACH-000426,0.09141050178230001
ACH-000427,-0.231222652672
ACH-000433,0.30180339597100003
ACH-000436,-0.155149580227
ACH-000444,-0.0755653797514
ACH-000445,0.0499502549256
ACH-000448,-0.15144442587200002
ACH-000450,0.0179741899974
ACH-000452,-0.00866471953044
ACH-000454,-0.0729874781371
ACH-000458,0.09901986061359999
ACH-000459,0.40171833273900004
ACH-000460,-0.157942772446
ACH-000461,-0.153072265368
ACH-000463,0.0138290140252
ACH-000464,-0.24669662251999996
ACH-000466,0.050763044721300006
ACH-000467,0.0169273717071
ACH-000468,-0.035454873953199996
ACH-000469,-0.0148533194276
ACH-000470,-0.428558412759
ACH-000471,0.0566853196251
ACH-000472,-0.257160164129
ACH-000473,-0.0577540348962
ACH-000475,0.06611043779230001
ACH-000476,-0.0705727472335
ACH-000477,-0.193560369262
ACH-000480,0.065219794722
ACH-000481,-0.333823382452
ACH-000483,-0.30927665850200003
ACH-000484,-0.0260534398987
ACH-000485,-0.0450961779072
ACH-000486,-0.07902772034460001
ACH-000487,-0.09437469372780001
ACH-000488,-0.154897553303
ACH-000490,-0.0693639921887
ACH-000491,-0.040222457677
ACH-000495,-0.198346016441
ACH-000496,-0.166709466003
ACH-000499,-0.052603278999
ACH-000500,-0.278443139235
ACH-000502,0.0752512372101
ACH-000503,-0.198105978132
ACH-000505,-0.078015169733
ACH-000507,0.10373164264399999
ACH-000510,-0.0589068865166
ACH-000511,-0.0894775735429
ACH-000512,-0.10530899083100001
ACH-000516,0.238395371701
ACH-000517,-0.12549321137
ACH-000518,-0.13891027240599998
ACH-000520,-0.010265126534200001
ACH-000521,0.0365017074296
ACH-000522,-0.144858998814
ACH-000524,0.069400495288
ACH-000527,-0.0631630794816
ACH-000528,-0.0340556855645
ACH-000537,0.0695788275399
ACH-000541,0.133770349489
ACH-000542,0.0312859817978
ACH-000544,-0.12503611216399999
ACH-000545,-0.0705514605707
ACH-000547,-0.181686125944
ACH-000548,0.045633975197099996
ACH-000549,-0.139346072838
ACH-000550,0.0656275687101
ACH-000552,0.174755911958
ACH-000556,0.051669496454099996
ACH-000557,-0.16821486638500002
ACH-000570,-0.020045183657099997
ACH-000571,0.0596362526396
ACH-000573,-0.0147727659984
ACH-000576,0.0436886995379
ACH-000580,0.0764320397106
ACH-000584,-0.0436595322946
ACH-000585,-0.108148902274
ACH-000588,-0.025180671631099997
ACH-000589,0.0528314810293
ACH-000591,0.09417125240939998
ACH-000593,-0.0300465584422
ACH-000600,0.0787746121407
ACH-000601,-0.11468469477700001
ACH-000604,0.044875720798699996
ACH-000605,0.0612338826822
ACH-000606,-0.150264519068
ACH-000608,-0.157537151203
ACH-000614,-0.0370457185419
ACH-000616,0.100788727663
ACH-000618,-0.06720021035349999
ACH-000619,-0.0483189949484
ACH-000620,-0.11331927071799999
ACH-000621,-0.0307679307442
ACH-000622,-0.186251913765
ACH-000623,-0.0083779638311
ACH-000624,-0.00844415952483
ACH-000627,0.0040252548722
ACH-000630,0.015487367057700001
ACH-000632,-0.115374432925
ACH-000633,0.0644258896574
ACH-000637,0.07927794078360001
ACH-000638,-0.279854760857
ACH-000646,-0.048417828315399994
ACH-000647,-0.07885018779080001
ACH-000648,0.217183708774
ACH-000649,-0.08392071742650001
ACH-000651,-0.004475950910800001
ACH-000652,0.0652865262422
ACH-000653,-0.127943633315
ACH-000657,-0.018248168687099997
ACH-000658,-0.192361007852
ACH-000661,-0.018443358425599996
ACH-000662,-0.0414585809592
ACH-000663,-0.181286727575
ACH-000665,-0.122365661756
ACH-000671,-0.024841062634099995
ACH-000673,-0.0185894281067
ACH-000676,0.036503423944199996
ACH-000677,0.0398664151776
ACH-000681,0.0495143366534
ACH-000682,-0.138545125721
ACH-000683,-0.117948705783
ACH-000684,-0.207583385658
ACH-000688,-0.005959150196369999
ACH-000693,-0.15586215404200002
ACH-000694,-0.296244621682
ACH-000695,-0.276307712001
ACH-000696,-0.029540527797099998
ACH-000697,-0.041379244822699994
ACH-000699,-0.033673434844999996
ACH-000701,-0.0162909929956
ACH-000706,0.018206020132400004
ACH-000711,-0.110050509337
ACH-000713,0.0270395390265
ACH-000714,-0.061006637730499996
ACH-000718,-0.17084332916499997
ACH-000720,-0.035049788365
ACH-000721,-0.143447189812
ACH-000724,-0.133706353215
ACH-000725,-0.35252738020900004
ACH-000732,-0.236504200064
ACH-000734,0.07707494845019999
ACH-000735,0.0109132877875
ACH-000736,-0.157450040584
ACH-000738,-0.0991601379602
ACH-000746,-0.126339400705
ACH-000747,-0.00499395734423
ACH-000748,-0.047960828058400004
ACH-000753,-0.0431277712142
ACH-000756,0.159780988777
ACH-000757,0.04942506229930001
ACH-000758,0.0265676011689
ACH-000760,-0.128237316757
ACH-000763,-0.0641485994222
ACH-000764,0.09562303697889998
ACH-000765,0.0184230655738
ACH-000766,-0.11425472049
ACH-000767,-0.06969669536739999
ACH-000768,-0.0594234556553
ACH-000769,0.07072074704310001
ACH-000770,-0.012130991531100001
ACH-000771,0.011398455555700002
ACH-000773,0.0338420999891
ACH-000776,-0.06430665129169999
ACH-000777,0.030046682051499997
ACH-000778,-0.168003193285
ACH-000781,-0.13286332617799998
ACH-000782,-0.24894012315699998
ACH-000783,-0.111754958333
ACH-000784,-0.0911080777238
ACH-000785,-0.356599930689
ACH-000787,-0.0939425437336
ACH-000788,-0.203004556361
ACH-000791,-0.0657982431036
ACH-000792,0.0309745299914
ACH-000794,-0.0724411425841
ACH-000796,-0.202993642795
ACH-000799,0.0396989178576
ACH-000800,-0.15243126609899998
ACH-000802,-0.22054886707899998
ACH-000804,0.00148356526108
ACH-000805,0.0710631499356
ACH-000809,0.019000577053
ACH-000810,0.044879464948699994
ACH-000811,-0.117478132578
ACH-000817,-0.08906179643860002
ACH-000819,-0.09091202465780002
ACH-000820,-0.09554957697010001
ACH-000821,-0.162007237073
ACH-000822,0.0430873012114
ACH-000823,-0.028521383767400002
ACH-000824,-0.06249952533559999
ACH-000827,-0.0317341778872
ACH-000829,-0.0731115136164
ACH-000831,-0.126219698273
ACH-000832,-0.16753296771099999
ACH-000833,0.019931234780299997
ACH-000834,-0.0135038545834
ACH-000835,-0.0610079294069
ACH-000836,-0.116704264297
ACH-000837,0.0170059130816
ACH-000838,-0.21782897179299998
ACH-000839,-0.09021542804539999
ACH-000840,-0.0547199177904
ACH-000841,-0.196999292251
ACH-000843,0.0170232936213
ACH-000846,0.0004967897538919999
ACH-000847,0.0689648701282
ACH-000848,-0.297466533426
ACH-000849,-0.10879019742999999
ACH-000851,-0.174979265993
ACH-000855,0.06890574044360001
ACH-000856,0.0161069489101
ACH-000858,0.116695679068
ACH-000859,-0.174477521136
ACH-000861,-0.19915059938299998
ACH-000862,-0.0221473987612
ACH-000865,-0.228578728059
ACH-000866,-0.20863651079999998
ACH-000867,-0.128365963179
ACH-000869,-0.244509873844
ACH-000872,-0.041361355104800004
ACH-000873,-0.0375761009492
ACH-000876,0.0818850750577
ACH-000878,-0.17927374357200002
ACH-000880,0.030507653542
ACH-000881,0.0014746127586300001
ACH-000882,-0.0925705521695
ACH-000884,-0.0210793582257
ACH-000885,-0.08200111006460001
ACH-000887,0.03634708238999999
ACH-000888,-0.038835684518
ACH-000889,0.0974845074299
ACH-000890,-0.09767963744560001
ACH-000896,-0.152920931274
ACH-000898,-0.124037014376
ACH-000900,-0.23435294008699997
ACH-000901,-0.07858451866239999
ACH-000905,-0.13736640866699998
ACH-000906,-0.138236409654
ACH-000907,0.135473424934
ACH-000910,-0.11415965604100001
ACH-000911,0.0490655679392
ACH-000912,-0.00413411832932
ACH-000913,0.051468683397000003
ACH-000915,-0.240451845381
ACH-000916,0.003977171119840001
ACH-000917,-0.005193375511770001
ACH-000921,-0.0753552367942
ACH-000924,-0.0157462766385
ACH-000926,-0.10705270388900001
ACH-000928,0.030675175356200002
ACH-000929,0.0597872464112
ACH-000932,-0.124051327087
ACH-000935,-0.15798636982
ACH-000936,-0.189560666907
ACH-000937,-0.000738575560697
ACH-000938,0.0869109728246
ACH-000939,-0.20967241111999999
ACH-000941,0.115249245605
ACH-000943,0.0015269456241400001
ACH-000946,-0.068232854625
ACH-000947,0.057775920400099996
ACH-000948,-0.005753055219619999
ACH-000950,0.435022942611
ACH-000953,0.0550481101676
ACH-000957,0.064639761832
ACH-000958,0.00636606277563
ACH-000960,0.0318461649774
ACH-000963,0.342554520295
ACH-000968,-0.00330655320306
ACH-000969,-0.0288203885512
ACH-000973,-0.204355974148
ACH-000974,0.039455333725400006
ACH-000975,-0.17528672855799998
ACH-000976,0.103703302931
ACH-000978,-0.28387317118
ACH-000980,-0.0341877055449
ACH-000984,0.00835148764043
ACH-000986,-0.152553899726
ACH-000988,-0.0765202318953
ACH-000993,-0.057160893250000004
ACH-000994,-0.28594100484900004
ACH-000996,-0.0402542892966
ACH-001001,0.0819385301391
ACH-001020,0.041165432968599994
ACH-001028,0.0140868400455
ACH-001031,-0.108128003855
ACH-001038,0.0124949996762
ACH-001048,-0.0522722145869
ACH-001050,-0.19784935553
ACH-001053,-0.301852985677
ACH-001054,0.06985239152969999
ACH-001061,0.03690313698
ACH-001067,0.0908479514477
ACH-001075,-0.158205826439
ACH-001096,-0.122363561976
ACH-001128,0.236258849522
ACH-001134,-0.0512387893564
ACH-001151,-0.126167683548
ACH-001163,-0.145207176226
ACH-001164,0.125508861646
ACH-001173,-0.118674630746
ACH-001183,-0.07748174382410002
ACH-001184,0.050467490293500006
ACH-001190,0.0363031378563
ACH-001192,0.049932785817300006
ACH-001193,0.24549860203200002
ACH-001196,0.14239092607599999
ACH-001197,0.13551220146600002
ACH-001205,0.0172685401963
ACH-001211,0.23413572821400003
ACH-001212,-0.111844047423
ACH-001228,-0.17039323648200003
ACH-001232,-0.157298630093
ACH-001239,0.16769290225400002
ACH-001274,-0.16370911907500002
ACH-001275,-0.162967606028
ACH-001277,-0.356561368508
ACH-001278,-0.10615979675699999
ACH-001280,-0.0952760213556
ACH-001283,-0.18134712289500002
ACH-001289,-0.041728996889999995
ACH-001295,-0.139543948727
ACH-001300,-0.153434869237
ACH-001301,-0.217173656835
ACH-001302,0.0458190409714
ACH-001303,-0.009863518145969998
ACH-001306,-0.0319982806929
ACH-001318,0.040874297906300004
ACH-001322,0.0567405209612
ACH-001328,0.03577440513269999
ACH-001332,-0.263134179152
ACH-001333,-0.306519587546
ACH-001336,-0.09163106984279999
ACH-001340,0.0230671020599
ACH-001346,-0.10789722790100001
ACH-001353,-0.000942299619335
ACH-001354,-0.312933320986
ACH-001367,0.176623384568
ACH-001368,-0.122095169331
ACH-001374,0.08199744749099999
ACH-001375,-0.0397724522353
ACH-001377,-0.0818825802515
ACH-001380,-0.08177499004160001
ACH-001391,-0.050586331048
ACH-001407,-0.181033023848
ACH-001408,0.09644839417739999
ACH-001413,-0.168050154813
ACH-001430,0.267672634222
ACH-001431,-0.0142548631993
ACH-001450,0.062097688916199996
ACH-001496,-0.114097588966
ACH-001500,0.131112113216
ACH-001521,0.258523691703
ACH-001523,0.14674048030099998
ACH-001532,0.013870189261399999
ACH-001536,-0.17756406899500002
ACH-001550,-0.283266357603
ACH-001552,-0.233353475907
ACH-001554,0.042063894629300005
ACH-001645,0.129542998094
ACH-001654,-0.166823021961
ACH-001715,0.130209204484
ACH-001735,0.00261926864887
ACH-001736,-0.106307492974
ACH-001737,-0.307485012695
ACH-001740,-0.0292645413145
ACH-001745,0.027129758155200003
ACH-001750,0.163281322185
ACH-001765,-0.072168131463
ACH-001956,-0.0811472734104
ACH-001957,0.039612144336
