,PIGQ (9091)
ACH-000004,0.162187578718
ACH-000007,-0.124853259019
ACH-000009,0.128892435139
ACH-000011,-0.144055918973
ACH-000012,-0.10306794339
ACH-000013,-0.121096792478
ACH-000014,-0.0843313613756
ACH-000015,-0.30345545010200003
ACH-000017,-0.14758145452299998
ACH-000018,0.0363027950988
ACH-000019,0.133135639786
ACH-000021,0.0407551094996
ACH-000022,-0.0581040780045
ACH-000025,-0.194509623408
ACH-000028,0.0189659041958
ACH-000030,0.0386026501832
ACH-000035,0.013231733324799998
ACH-000036,-0.234196823282
ACH-000037,-0.08252533236949999
ACH-000039,0.08491205517969999
ACH-000040,-0.315988353455
ACH-000041,-0.130087692698
ACH-000042,-0.023809478457400002
ACH-000045,-0.00595507246256
ACH-000047,-0.288345350171
ACH-000052,-0.0019163352328199997
ACH-000053,-0.18552156957000002
ACH-000054,0.0310695599879
ACH-000055,0.0757031778504
ACH-000060,-0.266716305955
ACH-000067,-0.18286830652
ACH-000070,-0.190482954859
ACH-000075,-0.30678161520799996
ACH-000078,-0.117196139846
ACH-000082,-0.176100936346
ACH-000085,-0.179606887755
ACH-000086,-0.05023853990180001
ACH-000087,-0.389523232193
ACH-000092,-0.304883970921
ACH-000095,-0.182323521943
ACH-000097,-0.010392618956299999
ACH-000098,-0.306994963687
ACH-000099,-0.136645811909
ACH-000108,-0.011336159125299998
ACH-000113,-0.00281956774168
ACH-000115,-0.17666466211100001
ACH-000116,0.0184674889498
ACH-000118,-0.140334486936
ACH-000120,-0.0608112197869
ACH-000123,-0.09545409050280002
ACH-000127,-0.05946093670080001
ACH-000128,-0.08208984262569999
ACH-000132,-0.33917725912
ACH-000133,-0.197690211281
ACH-000137,-0.19728094319800002
ACH-000138,-0.11019045620899999
ACH-000142,-0.381264235167
ACH-000143,-0.119677307038
ACH-000146,-0.0969206071752
ACH-000148,-0.12405362007899999
ACH-000150,-0.14309446544399998
ACH-000152,-0.047603966641899996
ACH-000153,0.325817617724
ACH-000159,-0.0328589353172
ACH-000160,0.08117340793410001
ACH-000163,-0.286793567142
ACH-000167,-0.11551142572699999
ACH-000168,-0.0815915632926
ACH-000169,-0.23238357098
ACH-000178,-0.14880021807399998
ACH-000182,-0.0608251158017
ACH-000183,-0.123613180072
ACH-000188,-0.102359831464
ACH-000189,0.105759149129
ACH-000190,0.0679916749388
ACH-000198,-0.016156980246
ACH-000204,-0.32321031558400004
ACH-000206,-0.25416219638
ACH-000207,-0.31042303370700003
ACH-000211,-0.129796737622
ACH-000215,-0.044804640366
ACH-000221,-0.289225456698
ACH-000222,-0.166087887004
ACH-000223,-0.100529530892
ACH-000226,-0.07240823050310001
ACH-000227,-0.0761863820888
ACH-000228,-0.135191644696
ACH-000231,-0.157651256885
ACH-000232,-0.102590694144
ACH-000233,-0.150142683992
ACH-000234,-0.23261908129
ACH-000235,-0.13696982897600002
ACH-000237,-0.162008570952
ACH-000238,-0.116693729981
ACH-000243,-0.0721555111784
ACH-000244,-0.0237362188726
ACH-000246,-0.09604533807839999
ACH-000248,-0.116210914661
ACH-000250,-0.335519185308
ACH-000251,-0.0892691603796
ACH-000253,-0.12601105011
ACH-000255,0.0249698256077
ACH-000256,-0.164124971603
ACH-000257,-0.530525244673
ACH-000258,-0.0894468688198
ACH-000259,-0.21459571912099998
ACH-000260,-0.163353057753
ACH-000261,-0.158063896746
ACH-000262,-0.24845076774099997
ACH-000263,-0.315441384015
ACH-000264,-0.132105784269
ACH-000265,0.0942472708702
ACH-000266,-0.0834541106475
ACH-000272,-0.434198693552
ACH-000273,-0.18071359660300002
ACH-000274,-0.198168284744
ACH-000277,-0.13239444865900002
ACH-000278,-0.275804905682
ACH-000279,0.137088904007
ACH-000280,-0.142477335617
ACH-000281,-0.0131826912551
ACH-000288,-0.114530695541
ACH-000291,-0.206337892557
ACH-000293,-0.238271574511
ACH-000294,0.0362496007676
ACH-000295,-0.277495171672
ACH-000296,-0.0983141237415
ACH-000302,-0.122401249486
ACH-000304,-0.159146811535
ACH-000307,-0.19402607050700002
ACH-000308,-0.156289209179
ACH-000310,0.012108573250799998
ACH-000311,-0.177507794968
ACH-000312,-0.0656049444593
ACH-000315,-0.215371155272
ACH-000316,-0.0686907787164
ACH-000317,0.0663295530371
ACH-000318,-0.0101594307224
ACH-000319,-0.312618003066
ACH-000320,-0.0679553316452
ACH-000322,-0.112455829824
ACH-000323,0.19205919307100003
ACH-000324,-0.08780519938060001
ACH-000329,-0.152905797642
ACH-000330,-0.0784057027733
ACH-000331,-0.201944497968
ACH-000332,-0.118144173071
ACH-000334,-0.09662972195019999
ACH-000335,-0.0681820964332
ACH-000336,0.111187435442
ACH-000337,-0.0460070490001
ACH-000339,-0.0715426075454
ACH-000341,0.17901414379299999
ACH-000348,-0.167548012261
ACH-000350,-0.0438227336658
ACH-000352,-0.0760986315082
ACH-000356,-0.45270750696199996
ACH-000361,-0.158882013516
ACH-000362,0.004697851581060001
ACH-000363,-0.112208756051
ACH-000364,-0.0730966348572
ACH-000365,-0.10075416645600001
ACH-000366,-0.256496337139
ACH-000368,-0.21535368603500002
ACH-000374,-0.09313666978589999
ACH-000375,-0.21939490209000004
ACH-000376,-0.0799490953137
ACH-000381,-0.0995057492241
ACH-000383,-0.18682323491900002
ACH-000387,-0.05811080061769999
ACH-000389,-0.309463861948
ACH-000390,0.0846528815264
ACH-000393,-0.0130134758535
ACH-000395,-0.139339329677
ACH-000397,-0.14043829788599999
ACH-000401,-0.37557067629
ACH-000402,0.0503179722047
ACH-000403,-0.153893841825
ACH-000404,-0.304546320024
ACH-000406,-0.115081416834
ACH-000407,-0.319191584031
ACH-000408,-0.23871319152399997
ACH-000410,-0.260749457766
ACH-000411,-0.19643792171500002
ACH-000414,-0.0473082954398
ACH-000415,-0.08564414712379999
ACH-000416,-0.21646737266899999
ACH-000420,-0.34064417914300005
ACH-000421,-0.0609681527896
ACH-000424,-0.372584557803
ACH-000425,-0.0994576304068
ACH-000426,-0.186025205482
ACH-000427,-0.33999340796899996
ACH-000433,-0.09828137041369998
ACH-000436,-0.08502511804369998
ACH-000444,-0.07861246316210001
ACH-000445,-0.317984599823
ACH-000448,-0.18953124085200002
ACH-000450,-0.040577753369699994
ACH-000452,-0.189889242639
ACH-000454,-0.263776833633
ACH-000458,-0.208259300803
ACH-000459,-0.160623420311
ACH-000460,-0.134463584638
ACH-000461,-0.12121552073200001
ACH-000463,-0.15502777488299999
ACH-000464,-0.025339214904499998
ACH-000466,-0.32690402707800004
ACH-000467,-0.08265325077010001
ACH-000468,-0.005973009971029999
ACH-000469,-0.214417112469
ACH-000470,0.136419763593
ACH-000471,-0.21957535424000002
ACH-000472,-0.138930184975
ACH-000473,-0.319971201308
ACH-000475,-0.247938549274
ACH-000476,-0.107701201833
ACH-000477,0.0850666617302
ACH-000480,-0.252990536742
ACH-000481,-0.0949086487071
ACH-000483,-0.07400328710639999
ACH-000484,-0.24477884589600002
ACH-000485,-0.119223310351
ACH-000486,-0.148110575158
ACH-000487,-0.23577843148000002
ACH-000488,-0.217951533966
ACH-000490,-0.417034355419
ACH-000491,-0.12344131471599999
ACH-000495,-0.0822608577506
ACH-000496,-0.382802319867
ACH-000499,-0.170678660687
ACH-000500,-0.08646023448519999
ACH-000502,-0.23955873192899999
ACH-000503,0.255056424458
ACH-000505,-0.221932985843
ACH-000507,-0.0694881247859
ACH-000510,-0.129323104845
ACH-000511,0.028822847219700003
ACH-000512,-0.16032245572599998
ACH-000516,-0.0368625496026
ACH-000517,-0.0102024875758
ACH-000518,-0.0428479345113
ACH-000520,-0.160453536768
ACH-000521,-0.21145641217099997
ACH-000522,-0.15068511953299998
ACH-000524,-0.148017713274
ACH-000527,-0.122619960983
ACH-000528,-0.12172140197899999
ACH-000537,-0.40505799760899996
ACH-000541,0.015760873755299998
ACH-000542,-0.17595023717900002
ACH-000544,0.133398783861
ACH-000545,-0.134316802154
ACH-000547,-0.241018792663
ACH-000548,-0.237708367945
ACH-000549,-0.045478705756
ACH-000550,-0.121911586834
ACH-000552,-0.37514908667499997
ACH-000556,-0.255502404476
ACH-000557,-0.205299519163
ACH-000570,0.00309735311313
ACH-000571,-0.18967834641800002
ACH-000573,-0.128169511382
ACH-000576,-0.0409026839156
ACH-000580,-0.375277665233
ACH-000584,-0.124931594495
ACH-000585,-0.149598870017
ACH-000588,-0.16568289979599998
ACH-000589,-0.088545469823
ACH-000591,-0.13239519716700002
ACH-000593,-0.176542235223
ACH-000600,-0.15949240419500002
ACH-000601,-0.0547406826155
ACH-000604,-0.155640321294
ACH-000605,-0.20158952389
ACH-000606,-0.16081186624000002
ACH-000608,-0.325596027199
ACH-000614,0.157557084047
ACH-000616,-0.16788719942000002
ACH-000618,-0.0698906110477
ACH-000619,-0.030455090745900002
ACH-000620,-0.31040877636799996
ACH-000621,-0.129405630596
ACH-000622,-0.279060805976
ACH-000623,-0.177906172025
ACH-000624,-0.136477798456
ACH-000627,0.12425083396
ACH-000630,-0.27966003706099996
ACH-000632,-0.198474432407
ACH-000633,-0.281474063618
ACH-000637,-0.009944005933959998
ACH-000638,0.150242352876
ACH-000646,-0.574734373074
ACH-000647,-0.28672815898299997
ACH-000648,-0.236760688173
ACH-000649,-0.177690867872
ACH-000651,-0.0544218591665
ACH-000652,-0.174346274124
ACH-000653,-0.0339381327427
ACH-000657,-0.100205587647
ACH-000658,-0.00399671951548
ACH-000661,0.041110003901900005
ACH-000662,-0.217088647728
ACH-000663,-0.14356742059699998
ACH-000665,-0.0122247495221
ACH-000671,-0.5933059692539999
ACH-000673,-0.035348981758800004
ACH-000676,-0.0636363428206
ACH-000677,-0.10003969988099999
ACH-000681,-0.157429145275
ACH-000682,-0.0896724372298
ACH-000683,-0.08917279601530001
ACH-000684,-0.18893739643100002
ACH-000688,-0.321463333958
ACH-000693,-0.047490884598500004
ACH-000694,0.004604089578359999
ACH-000695,-0.30333392206099996
ACH-000696,-0.06758315648249999
ACH-000697,0.0674154283146
ACH-000699,-0.101404249928
ACH-000701,-0.166132117957
ACH-000706,-0.310976155201
ACH-000711,-0.047282223149800004
ACH-000713,-0.06533594506780001
ACH-000714,-0.11683009061499999
ACH-000718,-0.214299444881
ACH-000720,-0.031402687136900004
ACH-000721,-0.0665099475204
ACH-000724,0.0201050771066
ACH-000725,-0.127596061996
ACH-000732,-0.012273645560899998
ACH-000734,-0.166562638558
ACH-000735,-0.163070384484
ACH-000736,-0.23188572870700003
ACH-000738,-0.0385762617346
ACH-000746,-0.13339165764
ACH-000747,-0.149293513971
