,HUNK (30811)
ACH-000004,0.19133293948199998
ACH-000007,0.305859580834
ACH-000009,0.09425176260880001
ACH-000011,0.0814649729372
ACH-000012,0.00196060809618
ACH-000013,0.196463333001
ACH-000014,0.355709162914
ACH-000015,0.07514299671189999
ACH-000017,0.11782864535999998
ACH-000018,-0.0493212996019
ACH-000019,0.0698203412872
ACH-000021,0.300065380811
ACH-000022,0.031533536866700004
ACH-000025,0.263792229895
ACH-000028,0.1580599451
ACH-000030,-0.0509507094527
ACH-000035,0.170662154097
ACH-000036,0.238809226332
ACH-000037,0.18335246530299998
ACH-000039,-0.0394380161174
ACH-000040,0.102513865083
ACH-000041,0.206415233571
ACH-000042,0.0862670759762
ACH-000045,0.205816794948
ACH-000047,0.205332280513
ACH-000052,0.110752137394
ACH-000053,0.089024840248
ACH-000054,0.34108753910899997
ACH-000055,0.204493058727
ACH-000060,-0.112369806195
ACH-000067,0.20072974752999997
ACH-000070,0.32359467491599997
ACH-000075,0.192705501161
ACH-000078,0.167680120739
ACH-000082,0.008521653739229999
ACH-000085,0.193541638993
ACH-000086,0.14701385536800002
ACH-000087,-0.0674096580582
ACH-000092,0.120123869675
ACH-000095,0.08992801675760001
ACH-000097,-0.027182641199599997
ACH-000098,0.158835804465
ACH-000099,0.11609291569800001
ACH-000108,0.21857699421799998
ACH-000113,-0.0835547340178
ACH-000115,0.22108822429699998
ACH-000116,0.08909611722899999
ACH-000118,0.156249991098
ACH-000120,0.0759165287341
ACH-000123,0.0860826888711
ACH-000127,0.00910978658964
ACH-000128,0.29542124575
ACH-000132,0.054456412586199994
ACH-000133,0.230040590178
ACH-000137,0.220346421136
ACH-000138,0.353993268279
ACH-000142,0.07057147934939999
ACH-000143,0.133932870949
ACH-000146,0.023589780736199998
ACH-000148,0.202094790437
ACH-000150,0.0637515807621
ACH-000152,-0.0442302257366
ACH-000153,0.409712925356
ACH-000159,0.0594096463287
ACH-000160,-0.00961846370216
ACH-000163,-0.017358228639200002
ACH-000167,0.120662996505
ACH-000168,0.11245487384099999
ACH-000169,0.23535996676399998
ACH-000178,0.256567172112
ACH-000182,0.11505774681
ACH-000183,0.10033380685799999
ACH-000188,-0.07680790602460001
ACH-000189,0.040713276290300006
ACH-000190,-0.159405309561
ACH-000198,0.10064273401000001
ACH-000204,-0.106942229384
ACH-000206,0.07791760047310001
ACH-000207,0.135564036188
ACH-000211,0.08974650936180001
ACH-000215,0.16939665749000002
ACH-000221,0.0364458708547
ACH-000222,0.09460196792969999
ACH-000223,-0.022311167287900002
ACH-000226,0.0333425581116
ACH-000227,0.18244747068
ACH-000228,0.12331761045299999
ACH-000231,0.022008205506799997
ACH-000232,0.287310011474
ACH-000233,0.176334407902
ACH-000234,0.137518795429
ACH-000235,0.11334113476
ACH-000237,0.188714340619
ACH-000238,-0.0239678719434
ACH-000243,0.122664967907
ACH-000244,0.21717785565900002
ACH-000246,0.263212103524
ACH-000248,0.269533447423
ACH-000250,0.150535964508
ACH-000251,0.0840829091088
ACH-000253,0.150246408997
ACH-000255,0.10401522153300001
ACH-000256,0.21301971692299998
ACH-000257,0.0893973823743
ACH-000258,0.22897243393199998
ACH-000259,0.20557750825100002
ACH-000260,0.099897702926
ACH-000261,0.20902757794100002
ACH-000262,0.08761551625769999
ACH-000263,-0.0563155977219
ACH-000264,0.0853536593869
ACH-000265,0.0975745837041
ACH-000266,0.0993775952263
ACH-000272,0.145396206611
ACH-000273,0.16979416567299999
ACH-000274,0.0563982018227
ACH-000277,0.26544928665999995
ACH-000278,-0.03721683360630001
ACH-000279,0.135326585504
ACH-000280,0.254987542065
ACH-000281,0.215498944676
ACH-000288,0.0373090182834
ACH-000291,0.10677742704500001
ACH-000293,0.139591403439
ACH-000294,-0.0429855597277
ACH-000295,0.302945010168
ACH-000296,-0.116442931216
ACH-000302,0.10865039785
ACH-000304,0.0835256840605
ACH-000307,0.0637588841114
ACH-000308,0.11649128230599999
ACH-000310,-0.07207295621339999
ACH-000311,0.0494082442855
ACH-000312,0.163888359245
ACH-000315,-0.108717543366
ACH-000316,0.174904941384
ACH-000317,0.140037513844
ACH-000318,-0.0132414773566
ACH-000319,0.0223285486201
ACH-000320,0.160730256021
ACH-000322,-0.06276965503490001
ACH-000323,0.348149675994
ACH-000324,-0.0161568604626
ACH-000329,0.315700935713
ACH-000330,0.154615837901
ACH-000331,0.1912873337
ACH-000332,0.0767475741776
ACH-000334,-0.0333246584462
ACH-000335,0.343742576171
ACH-000336,0.181291713262
ACH-000337,0.41047334496
ACH-000339,0.142608827795
ACH-000341,0.362863924533
ACH-000348,0.181319317909
ACH-000350,0.12567078011
ACH-000352,0.285173874008
ACH-000356,-0.055966818326699995
ACH-000361,0.453546986559
ACH-000362,0.06685996053360001
ACH-000363,-0.00526486576548
ACH-000364,0.349492328452
ACH-000365,0.11438959119000001
ACH-000366,0.176606363054
ACH-000368,0.328182140012
ACH-000374,0.170152535316
ACH-000375,0.144953996632
ACH-000376,0.0716003926875
ACH-000381,0.17123575651700002
ACH-000383,0.0365492911674
ACH-000387,0.10109127680800001
ACH-000389,0.049889596534000005
ACH-000390,0.21099398008
ACH-000393,0.448123993141
ACH-000395,-0.00201357903279
ACH-000397,0.11727549461100001
ACH-000401,-0.047914849703
ACH-000402,-0.239624941923
ACH-000403,0.143093751895
ACH-000404,0.373402336624
ACH-000406,0.0287397818514
ACH-000407,-0.0838028107897
ACH-000408,0.188970964155
ACH-000410,0.289953352013
ACH-000411,0.172207334558
ACH-000414,0.125454202543
ACH-000415,-0.08822247357
ACH-000416,0.110783524562
ACH-000420,0.020318067170200002
ACH-000421,0.261034767874
ACH-000424,0.144285532399
ACH-000425,0.153529664372
ACH-000426,0.059709428668200004
ACH-000427,0.08614345305680002
ACH-000433,0.11614114619999999
ACH-000436,-0.0557104151939
ACH-000444,0.17204564539900002
ACH-000445,0.295531585528
ACH-000448,0.050085472045300006
ACH-000450,0.315903224129
ACH-000452,0.09452297557589999
ACH-000454,0.08212494166739999
ACH-000458,0.0458820739769
ACH-000459,0.06753033822440001
ACH-000460,0.155154647644
ACH-000461,0.105601235147
ACH-000463,0.117812695452
ACH-000464,0.401462309313
ACH-000466,0.37734746979
ACH-000467,0.10259976795499999
ACH-000468,0.0631723301111
ACH-000469,0.17881859027
ACH-000470,0.146889937738
ACH-000471,0.0620766424591
ACH-000472,0.0594866855683
ACH-000473,-0.054384984465500004
ACH-000475,0.196961949844
ACH-000476,0.209861596283
ACH-000477,0.061200614522099996
ACH-000480,0.101391229143
ACH-000481,0.131255307435
ACH-000483,0.23188512447299997
ACH-000484,0.19082211551
ACH-000485,0.219123019332
ACH-000486,0.123174695054
ACH-000487,0.0707812415782
ACH-000488,0.117943461712
ACH-000490,0.383441992452
ACH-000491,0.331819077004
ACH-000495,0.155143674734
ACH-000496,-0.07929406921789998
ACH-000499,0.255067316735
ACH-000500,0.295210070288
ACH-000502,0.09858673483750001
ACH-000503,0.269071659396
ACH-000505,0.14435610150800002
ACH-000507,0.142190220049
ACH-000510,0.11565828063400001
ACH-000511,-0.128017239364
ACH-000512,0.0300440009015
ACH-000516,0.216752484727
ACH-000517,0.112544720945
ACH-000518,0.20928593269
ACH-000520,0.220403628331
ACH-000521,-0.019556438196
ACH-000522,0.102589960723
ACH-000524,0.0748120240627
ACH-000527,0.09668664712189999
ACH-000528,0.127876387112
ACH-000537,0.113126240381
ACH-000541,0.34030116580499997
ACH-000542,0.165973988922
ACH-000544,0.258473589717
ACH-000545,0.14380198705
ACH-000547,0.028704528941
ACH-000548,0.314784283326
ACH-000549,-0.196608673431
ACH-000550,0.17589045429900002
ACH-000552,0.08039397054330001
ACH-000556,0.243868190363
ACH-000557,0.157532723259
ACH-000570,0.107512598157
ACH-000571,0.0620930667892
ACH-000573,0.10303248235
ACH-000576,-0.029926619933599997
ACH-000580,0.26033255315000003
ACH-000584,0.13284354092700001
ACH-000585,0.131694909729
ACH-000588,0.118058679266
ACH-000589,0.0191578198745
ACH-000591,0.0185198536493
ACH-000593,0.208163251344
ACH-000600,0.12375356173499999
ACH-000601,0.181030408012
ACH-000604,0.110958234251
ACH-000605,0.211011906765
ACH-000606,-0.140249955393
ACH-000608,0.268368557869
ACH-000614,0.47138245207900004
ACH-000616,0.0433336854469
ACH-000618,0.151296607885
ACH-000619,0.0743022846172
ACH-000620,0.0647049328571
ACH-000621,0.0051606940027899995
ACH-000622,0.137086824148
ACH-000623,0.156901452915
ACH-000624,0.134958997821
ACH-000627,0.0493125153929
ACH-000630,0.043789108934500005
ACH-000632,0.16300609639
ACH-000633,0.25168114303100003
ACH-000637,-0.018254033615599997
ACH-000638,0.166225265712
ACH-000646,-0.08666661404060001
ACH-000647,0.100112429588
ACH-000648,0.27998835428
ACH-000649,0.204674040548
ACH-000651,0.0784529490507
ACH-000652,0.053336662072900005
ACH-000653,0.347784506694
ACH-000657,0.07192153819069999
ACH-000658,0.129706438958
ACH-000661,0.204782342
ACH-000662,0.209148665125
ACH-000663,0.175208489472
ACH-000665,0.09280307317739998
ACH-000671,0.11012393716800001
ACH-000673,0.097601425188
ACH-000676,0.137188263674
ACH-000677,0.319032510382
ACH-000681,0.142725016918
ACH-000682,0.08566700256310002
ACH-000683,0.234552698301
ACH-000684,-0.042464516694400004
ACH-000688,0.141157683294
ACH-000693,0.12888362153799998
ACH-000694,-0.013210868701200001
ACH-000695,-0.0686616015448
ACH-000696,0.116209204172
ACH-000697,0.042524848605699994
ACH-000699,-0.0305898381908
ACH-000701,0.21539415702
ACH-000706,-0.137409665803
ACH-000711,0.09588977715949999
ACH-000713,-0.31718727927900003
ACH-000714,0.214359088072
ACH-000718,0.0586841005435
ACH-000720,0.177374011499
ACH-000721,0.246605306798
ACH-000724,0.246001929835
ACH-000725,0.10191555161100001
ACH-000732,0.403277466117
ACH-000734,0.208590914663
ACH-000735,0.0293410392122
ACH-000736,0.26071001778
ACH-000738,0.0307887908278
ACH-000746,0.239433067236
ACH-000747,0.17781548066
ACH-000748,0.33062550886
ACH-000753,0.20211676928199998
ACH-000756,0.40298400286799996
ACH-000757,0.169526216226
ACH-000758,0.215717321417
ACH-000760,0.09208150885399999
ACH-000763,0.150926747645
ACH-000764,0.225612508638
ACH-000765,0.16823734446
ACH-000766,0.131243876359
ACH-000767,0.23641455477899997
ACH-000768,0.180637083116
ACH-000769,0.19081668594300003
ACH-000770,0.0655306354146
ACH-000771,0.24494096250599998
ACH-000773,0.205614294488
ACH-000776,0.0956695464725
ACH-000777,0.214004096917
ACH-000778,-0.0815219089015
ACH-000781,0.144921795511
ACH-000782,0.21245259857700002
ACH-000783,0.105257864364
ACH-000784,0.157816417182
ACH-000785,-0.07037320477680001
ACH-000787,0.0832795808522
ACH-000788,0.0831316256447
ACH-000791,0.0402560588116
ACH-000792,0.16448244636099998
ACH-000794,0.25500242161200004
ACH-000796,-0.031206038654
ACH-000799,0.218407800809
ACH-000800,0.259723461675
ACH-000802,0.24277226185400003
ACH-000804,0.120413381515
ACH-000805,0.323845670433
ACH-000809,0.105727054248
ACH-000810,0.168569662216
ACH-000811,0.191071968278
ACH-000817,0.251382517917
ACH-000819,0.159852514094
ACH-000820,0.309981254824
ACH-000821,0.36367527308200004
ACH-000822,0.18578416955600002
ACH-000823,-0.009918870818700002
ACH-000824,0.21369885028299998
ACH-000827,0.19254876334899998
ACH-000829,0.130498162798
ACH-000831,0.0404910966115
ACH-000832,0.18039965548599998
ACH-000833,0.375460461017
ACH-000834,0.056572510194300006
ACH-000835,-0.096583488281
ACH-000836,0.0499238197836
ACH-000837,0.101723076236
ACH-000838,-0.206133217665
ACH-000839,0.174862147505
ACH-000840,0.352457351843
ACH-000841,0.23159452405099998
ACH-000843,0.192645247975
ACH-000846,0.0455380299574
ACH-000847,0.0807555276661
ACH-000848,0.286060980862
ACH-000849,0.048305562253
ACH-000851,0.14710700955199998
ACH-000855,0.145981536253
ACH-000856,0.0289027620212
ACH-000858,0.20960312067499998
ACH-000859,-0.00686114234102
ACH-000861,0.169153894186
ACH-000862,-0.0336236702739
ACH-000865,0.136326065272
ACH-000866,0.157944799193
ACH-000867,0.19595762421500001
ACH-000869,-0.0382300642242
ACH-000872,0.229807334287
ACH-000873,0.178676195647
ACH-000876,0.161050950774
ACH-000878,0.07804767114310002
ACH-000880,0.171249079996
ACH-000881,-0.0572112908708
ACH-000882,0.173397679649
ACH-000884,0.120724871939
ACH-000885,0.107567365368
ACH-000887,0.0195130471428
ACH-000888,0.27581719121599996
ACH-000889,0.0102092857204
ACH-000890,0.139573197623
ACH-000896,-0.00570655240903
ACH-000898,0.162647441197
ACH-000900,0.076400144053
ACH-000901,0.0810677626273
ACH-000905,0.246766393206
ACH-000906,0.12464383093800001
ACH-000907,0.14092563065199998
ACH-000910,0.224782593306
ACH-000911,0.226972623909
ACH-000912,0.136685999199
ACH-000913,0.215171210264
ACH-000915,0.0873683400444
ACH-000916,0.392738246914
ACH-000917,-0.06735001496500001
ACH-000921,0.250293225873
ACH-000924,-0.00634503279966
ACH-000926,-0.0132406970538
ACH-000928,0.0150983622808
ACH-000929,-0.148381881811
ACH-000932,0.122318770921
ACH-000935,0.19229640798300002
ACH-000936,0.18944054474199998
ACH-000937,0.057552681815800005
ACH-000938,0.10030514227399999
ACH-000939,-0.06390046913900001
ACH-000941,0.126613365584
ACH-000943,0.12277800599199999
ACH-000946,0.170093971452
ACH-000947,0.127552672776
ACH-000948,-0.0650625784387
ACH-000950,0.0980029570065
ACH-000953,0.19091026667599997
ACH-000957,0.10361977547800001
ACH-000958,-0.039445351266
ACH-000960,0.248288551761
ACH-000963,0.0457472665327
ACH-000968,0.000304620686897
ACH-000969,-0.07355660725310001
ACH-000973,0.023739510132900002
ACH-000974,0.115950908557
ACH-000975,0.21030567366
ACH-000976,0.24771649378000002
ACH-000978,-0.564661158549
ACH-000980,0.102522902934
ACH-000984,0.155644522561
ACH-000986,0.154131508556
ACH-000988,0.0263587908702
ACH-000993,0.16824343339899997
ACH-000994,0.18263890783300002
ACH-000996,0.006172625563739999
ACH-001001,0.20547258755999998
ACH-001020,-0.08547050606619999
ACH-001028,0.0637020127748
ACH-001031,-0.00716028514011
ACH-001038,0.005558837911539999
ACH-001048,0.144673196743
ACH-001050,0.017584298275900002
ACH-001053,0.12946997051
ACH-001054,0.106634666309
ACH-001061,0.22465317063999998
