,PIGM (93183)
ACH-000221,-0.22371479680700002
ACH-000222,-0.38513078456
ACH-000223,-0.280783656489
ACH-000226,-0.22785790841999998
ACH-000227,-0.14399062652699998
ACH-000228,-0.19663555068799998
ACH-000231,-0.155766020822
ACH-000232,-0.315895959099
ACH-000233,-0.19495280041
ACH-000234,0.0677014307954
ACH-000235,-0.265146936838
ACH-000237,-0.15896921675200001
ACH-000238,-0.130409011044
ACH-000243,-0.25830319454399997
ACH-000244,-0.256973075386
ACH-000246,-0.350874886578
ACH-000248,-0.277443193173
ACH-000250,-0.216284117553
ACH-000251,-0.205643032634
ACH-000253,-0.22681246207199998
ACH-000255,-0.214233013704
ACH-000256,-0.204532058384
ACH-000257,-0.356516754969
ACH-000258,-0.102516753321
ACH-000259,-0.26460825509799996
ACH-000260,-0.258233984591
ACH-000261,-0.11422035740599999
ACH-000262,-0.217929987739
ACH-000263,-0.304607229648
ACH-000264,-0.343630815664
ACH-000265,-0.346252709775
ACH-000266,-0.354758146558
ACH-000272,-0.49402467328999994
ACH-000273,-0.276700350775
ACH-000274,-0.184428249272
ACH-000277,-0.10787037834100001
ACH-000278,-0.308901790325
ACH-000279,-0.14525831337
ACH-000280,-0.340274977336
ACH-000281,-0.27131522892099996
ACH-000288,-0.182036419033
ACH-000291,-0.132950829334
ACH-000293,0.0573913816903
ACH-000294,-0.24804313613200002
ACH-000295,-0.13112485201500002
ACH-000296,-0.23684844773699998
ACH-000302,-0.17952837898
ACH-000304,0.223275048928
ACH-000307,-0.234615630119
ACH-000308,-0.279063600849
ACH-000310,-0.358417844009
ACH-000311,-0.647827583742
ACH-000312,-0.27144335169399997
ACH-000315,0.0119942299005
ACH-000316,-0.215269577019
ACH-000317,-0.145050444597
ACH-000318,-0.33830639719300004
ACH-000319,-0.142701933251
ACH-000320,-0.408218361356
ACH-000322,-0.135122454433
ACH-000323,-0.0643669614055
ACH-000324,-0.395894137398
ACH-000329,-0.10968786568399999
ACH-000330,-0.212800413306
ACH-000331,-0.520769642579
ACH-000332,-0.331646581969
ACH-000334,-0.43777463363799995
ACH-000335,-0.44196338927699996
ACH-000336,-0.486856121699
ACH-000337,-0.213331093157
ACH-000339,-0.34165693618799997
ACH-000341,-0.5526868218600001
ACH-000348,-0.0379872632449
ACH-000350,-0.144249321063
ACH-000352,-0.180313928072
ACH-000356,-0.422946671878
ACH-000361,-0.0680517743044
ACH-000362,-0.21161471679000002
ACH-000363,-0.23002768342399998
ACH-000364,-0.413711667669
ACH-000365,-0.20907808399799999
ACH-000366,-0.21197995414700002
ACH-000368,-0.118870603338
ACH-000374,-0.400776813513
ACH-000375,-0.37099050492700003
ACH-000376,-0.165113994761
ACH-000381,-0.415376540653
ACH-000383,-0.172788056901
ACH-000387,-0.289145412468
ACH-000389,-0.16292864705600002
ACH-000390,-0.20129286164500002
ACH-000393,-0.241798714482
ACH-000395,-0.215267538087
ACH-000397,-0.15468292906300002
ACH-000401,-0.177413648322
ACH-000402,-0.281007784044
ACH-000403,-0.278152428164
ACH-000404,-0.220026782674
ACH-000406,-0.314908353191
ACH-000407,-0.18833342061
ACH-000408,-0.0961892733893
ACH-000410,-0.359993321773
ACH-000411,-0.206541338504
ACH-000414,-0.311838242241
ACH-000415,-0.151191682701
ACH-000416,-0.374988896491
ACH-000420,-0.23632746261100002
ACH-000421,-0.254100708078
ACH-000424,-0.286926308357
ACH-000425,-0.181348238317
ACH-000426,-0.59311412203
ACH-000427,-0.114259832185
ACH-000433,-0.264553858493
ACH-000436,0.0227259350182
ACH-000444,-0.21290110274799998
ACH-000445,-0.443882974105
ACH-000448,-0.0769102596788
ACH-000450,-0.43997912181800003
ACH-000452,-0.264256875905
ACH-000454,-0.263956581368
ACH-000458,-0.25603029574
ACH-000459,0.0328730051946
ACH-000460,-0.117128431067
ACH-000461,-0.205385493241
ACH-000463,-0.205869987088
ACH-000464,-0.152977896924
ACH-000466,-0.4657321803
ACH-000467,-0.633789413085
ACH-000468,-0.20672946887600002
ACH-000469,-0.14287704773499998
ACH-000470,-0.11113558594900001
ACH-000471,-0.34862137502400004
ACH-000472,-0.17564245298300002
ACH-000473,-0.318271032182
ACH-000475,-0.326723768639
ACH-000476,-0.281123611601
ACH-000477,-0.125265592211
ACH-000480,-0.125140700024
ACH-000481,-0.278726018372
ACH-000483,-0.0982297892058
ACH-000484,-0.193064236536
ACH-000485,-0.254275725592
ACH-000486,-0.21073997770300001
ACH-000487,-0.09803657212639999
ACH-000488,-0.169742240026
ACH-000490,-0.38525855115
ACH-000491,-0.33815828384
ACH-000495,-0.133735740909
ACH-000496,-0.274407225933
ACH-000499,-0.12472231979800001
ACH-000500,-0.5419314695699999
ACH-000502,-0.38930590626
ACH-000503,-0.139069322254
ACH-000505,-0.23741592456099997
ACH-000507,-0.0640785616218
ACH-000510,-0.26379719192699996
ACH-000511,-0.145924262743
ACH-000512,-0.34142124561899995
ACH-000516,-0.142873452355
ACH-000517,-0.254557575072
ACH-000518,-0.313759841684
ACH-000520,-0.203234755183
ACH-000521,-0.613738820963
ACH-000522,-0.42015203740199997
ACH-000524,-0.115592604032
ACH-000527,-0.306554047599
ACH-000528,-0.32748443047
ACH-000537,-0.530573857183
ACH-000541,-0.0705353808642
ACH-000542,-0.25203423665999997
ACH-000544,0.130705608536
ACH-000545,-0.369979809374
ACH-000547,-0.16030181508400002
ACH-000548,-0.269608972061
ACH-000549,-0.34726904178
ACH-000550,-0.164136592439
ACH-000552,-0.27996184008200004
ACH-000556,-0.142059717852
ACH-000557,-0.130578747438
ACH-000570,-0.263216298187
ACH-000571,-0.28015617148099997
ACH-000573,-0.326154458734
ACH-000576,-0.031246380463799996
ACH-000580,-0.21751065074200002
ACH-000584,-0.107276283839
ACH-000585,-0.221501564676
ACH-000588,-0.36596727181
ACH-000589,-0.151152146416
ACH-000591,-0.10935048502599999
ACH-000593,-0.49357506326800005
ACH-000600,-0.400017158852
ACH-000601,-0.32290408292399997
ACH-000604,-0.240579790984
ACH-000605,-0.23437656975499999
ACH-000606,-0.286665830098
ACH-000608,-0.265347322482
ACH-000614,-0.153455507114
ACH-000616,-0.23132138400600002
ACH-000618,-0.21458643487999998
ACH-000619,-0.371549340649
ACH-000620,-0.44144807449699996
ACH-000621,-0.089495349535
ACH-000622,-0.0545151600549
ACH-000623,-0.247105571415
ACH-000624,-0.0859259751571
ACH-000627,-0.34652301915
ACH-000630,-0.493422292536
ACH-000632,-0.330598720095
ACH-000633,-0.183049056109
ACH-000637,-0.21331762716299998
ACH-000638,-0.402333286708
ACH-000646,-0.314392111081
ACH-000647,-0.414948557164
ACH-000648,-0.547353262232
ACH-000649,-0.255657902227
ACH-000651,-0.150597284075
ACH-000652,-0.18141113227800001
ACH-000653,-0.422379758305
ACH-000657,-0.25999778255
ACH-000658,-0.34954216922200004
ACH-000661,-0.0887149806525
ACH-000662,-0.156753473033
ACH-000663,-0.242245647575
ACH-000665,-0.14101313099
ACH-000671,-0.836557428274
ACH-000673,-0.303330404695
ACH-000676,-0.157766762126
ACH-000677,-0.14714930683900002
ACH-000681,-0.24100140531999997
ACH-000682,-0.223246157204
ACH-000683,-0.43360547474
ACH-000684,-0.628838954709
ACH-000688,-0.152258696457
ACH-000693,-0.195685679567
ACH-000694,-0.055026495763600004
ACH-000695,-0.06136164378219999
ACH-000696,-0.249579294257
ACH-000697,-0.21516189728799998
ACH-000699,-0.078550228048
ACH-000701,-0.202125708033
ACH-000706,-0.39997735881200003
ACH-000711,-0.217935386616
ACH-000713,-0.36740040851899997
ACH-000714,-0.299234325887
ACH-000718,-0.0934245401056
ACH-000720,-0.13454893856699998
ACH-000721,-0.17815636219099998
ACH-000724,-0.193940223162
ACH-000725,-0.0177013856052
ACH-000732,-0.0904812770541
ACH-000734,-0.249892896615
ACH-000735,-0.15542826281400002
ACH-000736,-0.394349002246
ACH-000738,-0.29793522326099997
ACH-000746,-0.076087111826
ACH-000747,-0.211336396295
ACH-000748,-0.228716868591
ACH-000753,-0.33912785336999995
ACH-000756,-0.286144272009
ACH-000757,-0.455081794578
ACH-000758,-0.180432744917
ACH-000760,-0.278816787898
ACH-000763,-0.22560761230999998
ACH-000764,-0.253119802002
ACH-000765,-0.1994008801
ACH-000766,-0.31819419569699997
ACH-000767,-0.190390471413
ACH-000768,-0.301194023582
ACH-000769,-0.230328524962
ACH-000770,-0.189848838263
ACH-000771,-0.346114740385
ACH-000773,-0.254415755303
ACH-000776,-0.170654451146
ACH-000777,-0.5529259837839999
ACH-000778,-0.202319853818
ACH-000781,-0.35686681175800006
ACH-000782,-0.10418821881000001
ACH-000783,-0.097415213938
ACH-000784,-0.21822987456
ACH-000785,-0.420852048777
ACH-000787,-0.304638090546
ACH-000788,-0.28148420835099996
ACH-000791,-0.335111286224
ACH-000792,-0.281316850971
ACH-000794,-0.37607746532499997
ACH-000796,-0.227520681996
ACH-000799,-0.456911549842
ACH-000800,-0.32078743762899997
ACH-000802,-0.42712624263899995
ACH-000804,-0.261412242977
ACH-000805,-0.298282588877
ACH-000809,-0.217723941345
ACH-000810,-0.127110776905
ACH-000811,-0.262074116089
ACH-000817,-0.35591255302599994
ACH-000819,-0.236777887024
ACH-000820,-0.633317308229
ACH-000821,-0.22297034049400002
ACH-000822,-0.300474991917
ACH-000823,-0.849849899919
ACH-000824,-0.287560775315
ACH-000827,-0.09209909321460001
ACH-000829,-0.242964833959
ACH-000831,-0.113497976689
ACH-000832,-0.395573150999
ACH-000833,-0.114531819315
ACH-000834,-0.455386440909
ACH-000835,-0.29865142214
ACH-000836,-0.490712294551
ACH-000837,-0.287619694431
ACH-000838,-0.14831432072200001
ACH-000839,-0.40275157493600006
ACH-000840,-0.480797744397
ACH-000841,-0.233550813358
ACH-000843,-0.0644945318493
ACH-000846,-0.274309312408
ACH-000847,-0.119663805014
ACH-000848,-0.21469321618700002
ACH-000849,-0.35390192147
ACH-000851,-0.156504737327
ACH-000855,-0.536052505589
ACH-000856,-0.616716553332
ACH-000858,0.149379164499
ACH-000859,-0.226536368511
ACH-000861,-0.33766342503300006
ACH-000862,-0.212355023878
ACH-000865,-0.181581125337
ACH-000866,-0.35735467507700003
ACH-000867,-0.181569207785
ACH-000869,-0.36032571078500003
ACH-000872,-0.345402557349
ACH-000873,-0.0449180106725
ACH-000876,-0.04199642747280001
ACH-000878,-0.261837271301
ACH-000880,-0.716624982301
ACH-000881,-0.0161323304448
ACH-000882,-0.229747878345
ACH-000884,-0.205524817701
ACH-000885,-0.6279609558560001
ACH-000887,-0.304270381977
ACH-000888,-0.296034437923
ACH-000889,-0.140138127626
ACH-000890,-0.230948177159
ACH-000896,-0.20721936601
ACH-000898,-0.30440967350000003
ACH-000900,-0.5155517365910001
ACH-000901,-0.214897148867
ACH-000905,-0.269704154647
ACH-000906,-0.150373454792
ACH-000907,-0.319658168583
ACH-000910,-0.267816486483
ACH-000911,-0.09558365467710002
ACH-000912,-0.048293362923999994
ACH-000913,-0.203956342794
ACH-000915,-0.333235313853
ACH-000916,-0.390956052416
ACH-000917,-0.046263319053600004
ACH-000921,-0.328944731255
ACH-000924,-0.23636839496
ACH-000926,-0.16650373429999998
ACH-000928,-0.199326493484
ACH-000929,-0.168308644388
ACH-000932,-0.12093547836200001
ACH-000935,-0.30153452106999995
ACH-000936,-0.147153458333
ACH-000937,-0.109080450451
ACH-000938,-0.0491842579337
ACH-000939,-0.332427955516
ACH-000941,-0.17446467092
ACH-000943,-0.265586582042
ACH-000946,-0.207686334927
ACH-000947,-0.180399542306
ACH-000948,-0.259970653688
ACH-000950,0.074254573144
ACH-000953,-0.271496169032
ACH-000957,-0.179326402617
ACH-000958,-0.33659671929799995
ACH-000960,-0.018302389007400003
ACH-000963,-0.34328947648
ACH-000968,-0.218001128222
ACH-000969,-0.297990069453
ACH-000973,-0.125314213002
ACH-000974,-0.24328069586399997
ACH-000975,-0.325998196104
ACH-000976,-0.19578675145
ACH-000978,-0.463545199145
ACH-000980,-0.0630917299294
ACH-000984,-0.26556056289999996
ACH-000986,-0.17596524276
ACH-000988,-0.0378686132994
ACH-000993,-0.160539713128
ACH-000994,7.22160258019e-05
ACH-000996,-0.278129472237
ACH-001001,-0.243194543189
ACH-001020,0.053612822325999995
ACH-001028,-0.101453167434
ACH-001031,-0.25311761252099996
ACH-001038,-0.18595276053800003
ACH-001048,-0.406993042386
ACH-001050,-0.40732022172
ACH-001053,-0.533987941981
ACH-001054,-0.147124512505
ACH-001061,-0.181900419905
ACH-001067,-0.23138005797800001
ACH-001075,-0.269429443281
ACH-001096,-0.21880914513099997
ACH-001128,-0.130210023999
ACH-001134,-0.165319404122
ACH-001151,-0.390627363304
ACH-001163,-0.291154429137
ACH-001164,-0.13375792374099998
ACH-001173,-0.224844491245
ACH-001183,-0.317173089855
ACH-001184,-0.21989262719
ACH-001190,-0.240636866807
ACH-001192,-0.1923424627
ACH-001193,0.028308381052599998
ACH-001196,-0.0896500367462
ACH-001197,-0.20996854540399998
ACH-001205,-0.443167610256
ACH-001211,-0.454366463566
ACH-001212,-0.207577699274
ACH-001228,-0.124973266842
ACH-001232,-0.240014253746
ACH-001239,-0.178585308758
ACH-001274,-0.10650750750099999
ACH-001275,-0.0998962116602
ACH-001277,-0.26840586665399996
ACH-001278,-0.0727806066473
ACH-001280,-0.403089407966
ACH-001283,0.00978609561462
ACH-001289,-0.275711153921
ACH-001295,-0.237467548095
ACH-001300,-0.159770318757
ACH-001301,-0.24756263586399999
ACH-001302,-0.299122991589
ACH-001303,-0.135072960386
ACH-001306,-0.246089699097
ACH-001318,-0.33591379223000006
ACH-001322,-0.22207107871800003
ACH-001328,-0.455694596639
ACH-001332,-0.85019050419
ACH-001333,-0.0514077576
ACH-001336,-0.379695580303
ACH-001340,-0.173528041543
ACH-001346,-0.152975871997
ACH-001353,-0.29742834962299997
ACH-001354,-0.18673239318100002
ACH-001367,-0.243916489604
ACH-001368,-0.222491569019
ACH-001374,-0.38337285774999996
ACH-001375,-0.222432209697
ACH-001377,-0.183813148143
ACH-001380,-0.20495869672699998
ACH-001391,-0.10803033127999999
ACH-001407,-0.130021759399
ACH-001408,-0.34215681848800006
ACH-001413,-0.182444524793
ACH-001430,-0.171450530962
ACH-001431,-0.159305737831
ACH-001450,-0.208474579975
ACH-001496,-0.236065820462
ACH-001500,-0.39789741520000005
ACH-001521,-0.110379277201
ACH-001523,-0.28465261347
ACH-001532,-0.113257977235
ACH-001536,-0.45367000320100004
ACH-001550,-0.156383639661
ACH-001552,-0.273466455578
ACH-001554,-0.129027766716
ACH-001645,-0.00713768518572
ACH-001654,-0.244528993112
ACH-001715,-0.293525291784
ACH-001735,-0.0964775284301
ACH-001736,-0.0500682552174
ACH-001737,-0.0698218201208
ACH-001740,-0.19848953908
ACH-001745,-0.04618307439159999
ACH-001750,-0.221297175282
ACH-001765,-0.264756301691
ACH-001956,-0.341026161319
ACH-001957,-0.23483195925
