,URAD (646625)
ACH-000004,0.215236012439
ACH-000007,-0.09771225517110001
ACH-000009,0.183863345751
ACH-000011,0.219806428469
ACH-000012,-0.0136599251138
ACH-000013,0.10593308227600001
ACH-000014,0.31038282015700003
ACH-000015,-0.045336697194600005
ACH-000017,0.194699721848
ACH-000018,0.0152308446554
ACH-000019,-0.305594348245
ACH-000021,0.070658776743
ACH-000022,0.18096399719300002
ACH-000025,0.082007363279
ACH-000028,0.127046136981
ACH-000030,-0.0194930937898
ACH-000035,0.029094183591900004
ACH-000036,0.0256765461304
ACH-000037,-0.165138321624
ACH-000039,0.199171316855
ACH-000040,0.0962174874432
ACH-000041,0.23373345604899998
ACH-000042,0.13615570381
ACH-000045,0.0285033716566
ACH-000047,0.09426933129910002
ACH-000052,0.092921879828
ACH-000053,0.0452070758324
ACH-000054,0.025066640452
ACH-000055,0.15413771182
ACH-000060,0.05152377223040001
ACH-000067,0.106301202784
ACH-000070,0.042688152681099996
ACH-000075,0.039144747089
ACH-000078,0.22418822075199998
ACH-000082,-0.0100558192785
ACH-000085,0.104767036227
ACH-000086,0.0769927295556
ACH-000087,0.346706073881
ACH-000092,0.0766522023277
ACH-000095,0.174619907485
ACH-000097,-0.024706454657999997
ACH-000098,0.127054841025
ACH-000099,0.06400423242259999
ACH-000108,0.00628782546739
ACH-000113,-0.0265937617304
ACH-000115,0.08379808504889999
ACH-000116,0.134180651344
ACH-000118,0.0480589788155
ACH-000120,0.04568525258230001
ACH-000123,-0.014400435625799998
ACH-000127,-0.0628579469194
ACH-000128,0.0422811414214
ACH-000132,-0.12113575482000001
ACH-000133,0.128017591772
ACH-000137,-0.011628509652499999
ACH-000138,0.141705893815
ACH-000142,-0.0695578839752
ACH-000143,-0.06586875577000001
ACH-000146,-0.0033680626259
ACH-000148,0.232184011065
ACH-000150,-0.08472667844389999
ACH-000152,-0.048316433934199994
ACH-000153,0.0766959748915
ACH-000159,0.10724789036
ACH-000160,-0.0590206838721
ACH-000163,0.178759086681
ACH-000167,0.144282507969
ACH-000168,0.0686778117751
ACH-000169,0.043414587126400006
ACH-000178,0.14372788214999999
ACH-000182,0.149383430401
ACH-000183,-0.016383578157600002
ACH-000188,0.106118309631
ACH-000189,0.019560623476799998
ACH-000190,0.388959516746
ACH-000198,0.161786902258
ACH-000204,0.108681477052
ACH-000206,-0.144727310108
ACH-000207,0.136844026941
ACH-000211,0.0576431004526
ACH-000215,0.0826655757503
ACH-000221,0.031626380080900005
ACH-000222,-0.09860130114060002
ACH-000223,0.230889113648
ACH-000226,0.0178163141329
ACH-000227,0.0602298943955
ACH-000228,-0.0341140549858
ACH-000231,0.031255502559700006
ACH-000232,0.055217794323399995
ACH-000233,0.198296927288
ACH-000234,0.09016442202130001
ACH-000235,0.157733808126
ACH-000237,0.112204539229
ACH-000238,0.0719505983369
ACH-000243,0.237703385202
ACH-000244,0.309747585185
ACH-000246,0.130251288298
ACH-000248,0.059231297089400003
ACH-000250,0.0460475873994
ACH-000251,0.14550356266
ACH-000253,-0.015408340998
ACH-000255,0.0972322854067
ACH-000256,0.19954574083700002
ACH-000257,0.10534395640000001
ACH-000258,-0.223213518607
ACH-000259,0.0324204899556
ACH-000260,0.0181108297683
ACH-000261,0.09816105456
ACH-000262,0.177902643296
ACH-000263,0.291807692132
ACH-000264,0.0698380124099
ACH-000265,-0.043179965547500004
ACH-000266,0.00972733342144
ACH-000272,0.0373049830964
ACH-000273,0.09045838324449999
ACH-000274,0.040057289190800004
ACH-000277,0.298471524228
ACH-000278,0.0862301062806
ACH-000279,0.19412672420200003
ACH-000280,0.016953852753
ACH-000281,0.133347272317
ACH-000288,0.0695942429318
ACH-000291,0.0923793153442
ACH-000293,0.130890269548
ACH-000294,0.125751018837
ACH-000295,0.12970640939
ACH-000296,0.0736592561509
ACH-000302,0.0197218828284
ACH-000304,0.0292819918269
ACH-000307,0.0364641139548
ACH-000308,0.134722485956
ACH-000310,0.32712939471
ACH-000311,-0.028425999344200002
ACH-000312,0.0717789797628
ACH-000315,0.0917364894974
ACH-000316,0.189974555445
ACH-000317,-0.033565506718700004
ACH-000318,0.034182473455
ACH-000319,0.0033153305997
ACH-000320,0.23475832031399999
ACH-000322,0.0890514705263
ACH-000323,-0.0614843525535
ACH-000324,0.116660105559
ACH-000329,0.0119356616831
ACH-000330,0.253756354749
ACH-000331,0.0650913238315
ACH-000332,0.09567609018689999
ACH-000334,-0.0042457795347800005
ACH-000335,0.17993476590799998
ACH-000336,0.0944721933034
ACH-000337,0.19838270883200002
ACH-000339,0.192301245463
ACH-000341,0.385662020136
ACH-000348,0.147206197048
ACH-000350,0.236708101312
ACH-000352,-0.0353704168684
ACH-000356,0.0670284005672
ACH-000361,0.11369568568399999
ACH-000362,-0.0956837327823
ACH-000363,-0.00105669476337
ACH-000364,0.0723187107468
ACH-000365,0.206152314809
ACH-000366,0.132453774817
ACH-000368,0.09812632119079999
ACH-000374,0.010092842347499999
ACH-000375,-0.119871081406
ACH-000376,-0.033101821126099995
ACH-000381,-0.243851205964
ACH-000383,-0.00666741018284
ACH-000387,0.221815840623
ACH-000389,0.056530130768
ACH-000390,-0.0040054433830100005
ACH-000393,-0.0876735189773
ACH-000395,-0.0407617393055
ACH-000397,0.06708544480499999
ACH-000401,0.16346551005
ACH-000402,-0.0326150146734
ACH-000403,0.081355600151
ACH-000404,-0.0037635168596599996
ACH-000406,0.0667599065718
ACH-000407,0.21463892767499998
ACH-000408,0.0546287298985
ACH-000410,0.07244978404289999
ACH-000411,0.06738628100130001
ACH-000414,0.116000962611
ACH-000415,-0.18136024825999997
ACH-000416,0.09121898811550001
ACH-000420,0.0799125722028
ACH-000421,-0.033351872067
ACH-000424,-0.0128861815209
ACH-000425,0.011658986444200001
ACH-000426,0.0649575575964
ACH-000427,0.0325736825405
ACH-000433,0.164530586015
ACH-000436,-0.0546702887969
ACH-000444,-0.0283920760062
ACH-000445,-0.018831507549400002
ACH-000448,0.0374108432796
ACH-000450,0.40439313368199997
ACH-000452,0.08629957523569999
ACH-000454,0.34916377285800004
ACH-000458,0.137978361985
ACH-000459,-0.14475706997999999
ACH-000460,0.0388676088211
ACH-000461,0.100770011431
ACH-000463,0.216737208611
ACH-000464,0.104626843136
ACH-000466,0.0398981936983
ACH-000467,-0.11320931935100001
ACH-000468,-0.005455263152729999
ACH-000469,0.14238921427
ACH-000470,0.15326714133199998
ACH-000471,0.0155037526649
ACH-000472,0.030309232540599997
ACH-000473,0.0951001247869
ACH-000475,0.0178040299698
ACH-000476,-0.038306843103099994
ACH-000477,-0.0145352368071
ACH-000480,0.14600117544900001
ACH-000481,0.248454552289
ACH-000483,0.252720641445
ACH-000484,0.166961883749
ACH-000485,0.0850976376649
ACH-000486,0.155396648765
ACH-000487,0.07570239163980001
ACH-000488,-0.0057819367258900006
ACH-000490,0.179228020462
ACH-000491,0.12212888166300001
ACH-000495,0.0756534038085
ACH-000496,-0.0767354828455
ACH-000499,0.241931570618
ACH-000500,0.166053135734
ACH-000502,0.113172206804
ACH-000503,-0.15849682517799998
ACH-000505,0.129035365472
ACH-000507,0.103691422883
ACH-000510,0.11895211524
ACH-000511,0.04000834836219999
ACH-000512,-0.170976652866
ACH-000516,0.0595123245867
ACH-000517,0.0668194070399
ACH-000518,0.181421709162
ACH-000520,-0.0100970513795
ACH-000521,-0.046382420365
ACH-000522,0.19973125633299998
ACH-000524,0.010388497565600001
ACH-000527,0.0108063072735
ACH-000528,-0.058224042189699995
ACH-000537,-0.0534424846129
ACH-000541,0.0625016830304
ACH-000542,0.09540291254410001
ACH-000544,-0.0218502197061
ACH-000545,0.135349819698
ACH-000547,0.113325096121
ACH-000548,0.141901086471
ACH-000549,0.0774261175738
ACH-000550,0.07461039015439999
ACH-000552,0.015557512630399999
ACH-000556,-0.164135586254
ACH-000557,-0.24005462082100001
ACH-000570,0.0917438484526
ACH-000571,0.14291662295
ACH-000573,-0.140126506908
ACH-000576,0.0779734817227
ACH-000580,0.00197107491783
ACH-000584,0.189525575943
ACH-000585,0.114188237163
ACH-000588,0.21065470095400002
ACH-000589,0.00721918356291
ACH-000591,0.133518096853
ACH-000593,0.059990399833500005
ACH-000600,-0.0339528246562
ACH-000601,0.202180798751
ACH-000604,0.09934107891989999
ACH-000605,-0.0576786090206
ACH-000606,0.142016986399
ACH-000608,0.060717292748300004
ACH-000614,0.0759607058803
ACH-000616,0.048310108609100004
ACH-000618,0.09715597734880001
ACH-000619,0.175806990918
ACH-000620,0.0151053201358
ACH-000621,0.165924044211
ACH-000622,0.09967341810560001
ACH-000623,0.08170724817439999
ACH-000624,0.094485451534
ACH-000627,0.0518835993745
ACH-000630,0.182018273437
ACH-000632,0.16663880347
ACH-000633,0.164239211581
ACH-000637,-0.0038640776756800003
ACH-000638,-0.0997927522372
ACH-000646,0.29369676028999997
ACH-000647,-0.0489525978253
ACH-000648,-0.111205463234
ACH-000649,0.07525958151289999
ACH-000651,0.10603703626199999
ACH-000652,0.025448578179000002
ACH-000653,0.0210532310265
ACH-000657,0.141010989262
ACH-000658,0.11790881764000001
ACH-000661,-0.0426660144094
ACH-000662,0.300462421859
ACH-000663,-0.00934108074389
ACH-000665,0.0289656805386
ACH-000671,0.049221625060900005
ACH-000673,0.252069631395
ACH-000676,0.0414487918017
ACH-000677,0.0873410108328
ACH-000681,0.0841119674915
ACH-000682,-0.0534267148591
ACH-000683,0.108726481053
ACH-000684,-0.070495255027
ACH-000688,0.088107847258
ACH-000693,0.0141762114331
ACH-000694,0.179052554038
ACH-000695,-0.035148183149800005
ACH-000696,0.13978552889100002
ACH-000697,0.12675624752800002
ACH-000699,0.0836184543195
ACH-000701,0.0903816707598
ACH-000706,-0.00298346206035
ACH-000711,0.11717615937300001
ACH-000713,0.174368778408
ACH-000714,-0.00668828318595
ACH-000718,-0.0331601162269
ACH-000720,-0.005818476700189999
ACH-000721,0.11436262804099999
ACH-000724,0.07558507777660001
ACH-000725,0.112144150997
ACH-000732,0.0706526603362
ACH-000734,0.12161115916099999
ACH-000735,0.06839112234280001
ACH-000736,0.178596339045
ACH-000738,0.0803751563593
ACH-000746,-0.156438771476
ACH-000747,0.142114540325
ACH-000748,0.201661332032
ACH-000753,0.105116956969
ACH-000756,0.0618916307849
ACH-000757,0.267471571783
ACH-000758,0.00525283370519
ACH-000760,0.169639063114
ACH-000763,0.173750216417
ACH-000764,0.201638642533
ACH-000765,0.227475029414
ACH-000766,-0.0268157214274
ACH-000767,0.207761330596
ACH-000768,-0.00684069934883
ACH-000769,0.05858596642680001
ACH-000770,0.14139042167500002
ACH-000771,0.010198429564200001
ACH-000773,-0.0017744867926600002
ACH-000776,0.237447630269
ACH-000777,0.00774996905362
ACH-000778,-0.26824246152
ACH-000781,0.189627129976
ACH-000782,-0.372995669775
ACH-000783,0.285147289531
ACH-000784,0.0140146373292
ACH-000785,0.317037682088
ACH-000787,0.11662737286399999
ACH-000788,0.16644062062200002
ACH-000791,-0.006293847374430001
ACH-000792,-0.014336127853399999
ACH-000794,0.0442775787479
ACH-000796,0.0493762087694
ACH-000799,0.358839224728
ACH-000800,-0.0456314638739
ACH-000802,0.153801320072
ACH-000804,0.29905005350200003
ACH-000805,0.101697215625
ACH-000809,0.00120338318339
ACH-000810,-0.117161345282
ACH-000811,0.0668792735893
ACH-000817,0.129411431566
ACH-000819,0.10857590940400001
ACH-000820,-0.178976314837
ACH-000821,-0.00957096989474
ACH-000822,0.136218954314
ACH-000823,0.100009809609
ACH-000824,0.185379240096
ACH-000827,-0.00114424555363
ACH-000829,0.0740697379277
ACH-000831,0.0367030582415
ACH-000832,-0.0980494193713
ACH-000833,0.105201996045
ACH-000834,0.118672845652
ACH-000835,0.0215808557128
ACH-000836,0.06401546644600001
ACH-000837,0.121795311595
ACH-000838,0.0311466610732
ACH-000839,0.0547483215744
ACH-000840,0.0604745587973
ACH-000841,0.1674754025
ACH-000843,-0.191248429228
ACH-000846,-0.0663821588957
ACH-000847,0.13910319679000002
ACH-000848,-0.0854303449626
ACH-000849,-0.110166858392
ACH-000851,0.057395490911800004
ACH-000855,0.160994862136
ACH-000856,0.170134282899
ACH-000858,-0.15175397985300002
ACH-000859,0.17426221658
ACH-000861,0.158865305379
ACH-000862,0.0304454165515
ACH-000865,0.10796746601099999
ACH-000866,0.0526479785073
ACH-000867,0.0830413486132
ACH-000869,0.08592953770860001
ACH-000872,-0.0931911703105
ACH-000873,-0.173518805796
ACH-000876,0.14862044643300001
ACH-000878,0.516226932695
ACH-000880,-0.169675219924
ACH-000881,0.028086971705900004
ACH-000882,0.08114002936160002
ACH-000884,0.0831287791765
ACH-000885,-0.0438595473296
ACH-000887,0.055375185685
ACH-000888,0.199996433257
ACH-000889,0.17381817552200002
ACH-000890,-0.24712305656999997
ACH-000896,0.242631125787
ACH-000898,0.0288461422327
ACH-000900,-0.020962946355599997
ACH-000901,-0.0680185914271
ACH-000905,-0.255785468625
ACH-000906,0.0705940144742
ACH-000907,0.007124547346310001
ACH-000910,0.224291253862
ACH-000911,0.071722759872
ACH-000912,0.0674492497005
ACH-000913,0.355758441033
ACH-000915,0.153985952481
ACH-000916,0.513704580604
ACH-000917,0.0184216169753
ACH-000921,0.00420270710486
ACH-000924,0.0464226510905
ACH-000926,0.341699139139
ACH-000928,-0.18573605786
ACH-000929,-0.155504938121
ACH-000932,0.181652916548
ACH-000935,0.205419227148
ACH-000936,0.0979213714851
ACH-000937,-0.0406723823008
ACH-000938,0.0323447453343
ACH-000939,-0.196950500562
ACH-000941,0.125302616023
ACH-000943,0.0187540585728
ACH-000946,-0.190963475692
ACH-000947,0.22717147753000003
ACH-000948,0.07555860160630001
ACH-000950,-0.0361832646132
ACH-000953,0.08960696326169999
ACH-000957,0.0603001600458
ACH-000958,0.19075859033700002
ACH-000960,0.00014336366332
ACH-000963,-0.476030496723
ACH-000968,0.22781650745999998
ACH-000969,0.132751373848
ACH-000973,0.05730147827169999
ACH-000974,-0.0793243553174
ACH-000975,0.00182641273504
ACH-000976,-0.0576775898546
ACH-000978,0.0977978624271
ACH-000980,-0.00144578660848
ACH-000984,-0.0162030991215
ACH-000986,-0.018575877053099998
ACH-000988,0.00695513769967
ACH-000993,0.0138570593936
ACH-000994,-0.06751779231510001
ACH-000996,0.09838395172980001
ACH-001001,0.0411014692515
ACH-001020,0.0029736326325300005
ACH-001028,0.0589642742309
ACH-001031,0.270591714559
ACH-001038,0.0666683664671
ACH-001048,0.0388146331829
ACH-001050,0.15521874570699998
ACH-001053,0.27390789801
ACH-001054,0.0703125509061
ACH-001061,-0.028993698470999998
ACH-001067,0.0779406018822
ACH-001075,0.0712797346699
ACH-001096,0.16413826484400001
ACH-001128,0.0622973145515
ACH-001134,0.229355898867
ACH-001151,0.146272232281
ACH-001163,0.100096731331
ACH-001164,0.664743859716
ACH-001173,0.0169553379496
ACH-001183,-0.0673896356636
ACH-001184,0.042739213828800006
ACH-001190,0.062481642400900005
ACH-001192,0.33710680229900003
ACH-001193,0.250251268785
ACH-001196,-0.474329972188
ACH-001197,0.063329576703
ACH-001205,0.23874737840500002
ACH-001211,-0.191359471437
ACH-001212,-0.0257812698371
ACH-001228,-0.153291435996
ACH-001232,0.27716411374899996
ACH-001239,0.19691629348700002
ACH-001274,0.142673966863
ACH-001275,0.020407617358400004
ACH-001277,-0.0402433587644
ACH-001278,0.220295203351
ACH-001280,0.0977359283904
ACH-001283,0.0982969343712
ACH-001289,-0.036298887203300004
ACH-001295,-0.0347418017611
ACH-001300,0.19365524835099998
ACH-001301,0.0710386696871
ACH-001302,0.08106312792510001
ACH-001303,-0.136721495006
ACH-001306,-0.057331661524599994
ACH-001318,0.009284255672920001
ACH-001322,0.22198506051199998
ACH-001328,0.12534725959100002
ACH-001332,0.013156215134299999
ACH-001333,-0.047401962775499996
ACH-001336,0.06277938252740001
ACH-001340,0.157495413813
ACH-001346,0.029358906190200002
ACH-001353,0.11021790188200001
ACH-001354,0.004892707737930001
ACH-001367,0.157503835373
ACH-001368,0.0182967201177
ACH-001374,0.010591830817
