,MSH6 (2956)
ACH-000004,0.0347689038875
ACH-000007,-0.00815939056066
ACH-000009,0.006714226917299999
ACH-000011,-0.0552437719369
ACH-000012,0.08611611872500001
ACH-000013,-0.0339701376621
ACH-000014,0.101346287382
ACH-000015,-0.00753397584133
ACH-000017,-0.000276097890532
ACH-000018,0.164898022852
ACH-000019,0.38711694452600004
ACH-000021,0.00633676869974
ACH-000022,0.131119727585
ACH-000025,-0.015373750900799999
ACH-000028,0.16806187899500002
ACH-000030,-0.027023072869799998
ACH-000035,-0.270806610959
ACH-000036,-0.230094277214
ACH-000037,0.0870172145492
ACH-000039,0.153236196086
ACH-000040,0.177264888887
ACH-000041,0.0339150853112
ACH-000042,0.035146061589699996
ACH-000045,-0.102458307556
ACH-000047,0.0234659509662
ACH-000052,0.19968588328200002
ACH-000053,0.0573830631651
ACH-000054,-0.0749401855377
ACH-000055,0.229287846684
ACH-000060,0.159266406676
ACH-000067,-0.12705801523
ACH-000070,-0.0641273341561
ACH-000075,0.00386714324717
ACH-000078,-0.137672040309
ACH-000082,-0.0677941175476
ACH-000085,-0.149812401335
ACH-000086,-0.19693174875100003
ACH-000087,0.138515466859
ACH-000092,-0.0845563296738
ACH-000095,0.00487336519518
ACH-000097,0.0470323299958
ACH-000098,0.015274460441900001
ACH-000099,0.0536527686699
ACH-000108,0.0476397448855
ACH-000113,0.0114857652394
ACH-000115,-0.0659421017123
ACH-000116,-0.043338374422199996
ACH-000118,0.027747040880400003
ACH-000120,0.0153570211643
ACH-000123,0.032122150264
ACH-000127,0.0012150132926600002
ACH-000128,0.232859362577
ACH-000132,0.14629630423
ACH-000133,0.0074345770813299995
ACH-000137,-0.228410807184
ACH-000138,0.0347101762806
ACH-000142,0.007074624188699999
ACH-000143,0.253744951524
ACH-000146,0.10367079407299999
ACH-000148,0.0077285307623200005
ACH-000150,0.209326281662
ACH-000152,0.004582320410390001
ACH-000153,0.163245496223
ACH-000159,0.107619758039
ACH-000160,0.445823983155
ACH-000163,0.396410723882
ACH-000167,0.320947847852
ACH-000168,0.0305794588771
ACH-000169,0.0793047002106
ACH-000178,0.16797669845
ACH-000182,-0.159268607373
ACH-000183,-0.0716620309547
ACH-000188,0.0577561199038
ACH-000189,-0.013854970364000001
ACH-000190,0.509207858594
ACH-000198,0.00566263257321
ACH-000204,0.0470493058641
ACH-000206,0.174121530022
ACH-000207,-0.0262771908526
ACH-000211,0.174154346454
ACH-000215,-0.0254405253522
ACH-000221,0.05902313574080001
ACH-000222,-0.12698369763
ACH-000223,-0.0840160838055
ACH-000226,-0.0019371331718800002
ACH-000227,-0.0579818058017
ACH-000228,-0.0038132531850500005
ACH-000231,-0.042014501443300004
ACH-000232,0.0381104492645
ACH-000233,-0.0325941041116
ACH-000234,-0.05935758047880001
ACH-000235,0.08980615152450001
ACH-000237,0.11259551773700001
ACH-000238,-0.00395181256777
ACH-000243,-0.14594699237400002
ACH-000244,-0.0589463169558
ACH-000246,0.0284510433615
ACH-000248,0.144240556305
ACH-000250,-0.06348462759859999
ACH-000251,0.247560811983
ACH-000253,0.0362262666072
ACH-000255,0.086012742457
ACH-000256,0.0192202081796
ACH-000257,-0.0588406945641
ACH-000258,-0.11968765059900001
ACH-000259,0.0716058794737
ACH-000260,0.0362047346607
ACH-000261,0.00372347734567
ACH-000262,0.206660216664
ACH-000263,-0.0228778140785
ACH-000264,-0.0345438170431
ACH-000265,0.10008337551799999
ACH-000266,-0.050513935588499995
ACH-000272,0.0172505038275
ACH-000273,0.122502509461
ACH-000274,0.027155277285700004
ACH-000277,0.246167576708
ACH-000278,0.0591421564317
ACH-000279,0.0808314900623
ACH-000280,0.137400278316
ACH-000281,-0.132800392376
ACH-000288,0.0643401551702
ACH-000291,0.15144673936
ACH-000293,-0.198721069263
ACH-000294,-0.246750440747
ACH-000295,-0.100271833169
ACH-000296,0.169510150585
ACH-000302,0.159815378781
ACH-000304,0.240889592837
ACH-000307,-0.154801290947
ACH-000308,0.07425415025610001
ACH-000310,0.121607344412
ACH-000311,-0.25167913442
ACH-000312,-0.0534230704165
ACH-000315,-0.035237408200800006
ACH-000316,0.146655184583
ACH-000317,-0.031539986010099996
ACH-000318,0.18989792487399998
ACH-000319,0.0355703907419
ACH-000320,-0.17961331319
ACH-000322,0.034363965600600004
ACH-000323,-0.0260357792025
ACH-000324,-0.00591555445237
ACH-000329,-0.102340153903
ACH-000330,0.051262774014
ACH-000331,0.101654971952
ACH-000332,-0.0101071124235
ACH-000334,0.285288859385
ACH-000335,0.125998047179
ACH-000336,-0.08078933010599999
ACH-000337,0.236661091507
ACH-000339,0.11330255638299999
ACH-000341,-0.0499499009396
ACH-000348,0.060704717079600005
ACH-000350,0.07771501547689999
ACH-000352,0.24431862090999998
ACH-000356,-0.0398685507599
ACH-000361,-0.0159316329376
ACH-000362,-0.053125223265899996
ACH-000363,0.19754598922299998
ACH-000364,0.0945286325186
ACH-000365,0.013594868853
ACH-000366,-0.07131965042510001
ACH-000368,0.052302848392699997
ACH-000374,0.0055167841210800005
ACH-000375,0.182001665951
ACH-000376,0.11385705899
ACH-000381,-0.08577582406610001
ACH-000383,0.0497093082995
ACH-000387,0.0986922403982
ACH-000389,0.126552128396
ACH-000390,-0.09688035658610002
ACH-000393,-0.154536135717
ACH-000395,0.0874797801138
ACH-000397,-0.026622552071199998
ACH-000401,0.0649296455224
ACH-000402,-0.29719991373000004
ACH-000403,-0.0251610953884
ACH-000404,-0.141631744459
ACH-000406,-0.040065181690800006
ACH-000407,-0.0707676622524
ACH-000408,-0.150642918643
ACH-000410,-0.0321012804038
ACH-000411,-0.0538371942885
ACH-000414,-0.046718328834
ACH-000415,0.0216982370071
ACH-000416,-0.0280755794987
