,TCHH (7062)
ACH-000315,0.0170156139839
ACH-000316,-0.0952788632882
ACH-000317,-0.171945029181
ACH-000318,-0.295352001729
ACH-000319,-0.220222005889
ACH-000320,-0.0020631362535699998
ACH-000322,-0.44925394557099996
ACH-000323,-0.14416635137599998
ACH-000324,-0.0991838871234
ACH-000329,-0.108998681239
ACH-000330,-0.17820893440699997
ACH-000331,-0.325136262223
ACH-000332,-0.23971707952
ACH-000334,0.00458785005382
ACH-000335,-0.13183381606699998
ACH-000336,-0.09816425550480001
ACH-000337,-0.15187182419
ACH-000339,-0.122194295007
ACH-000341,-0.0609976459231
ACH-000348,-0.143164628702
ACH-000350,-0.170720947006
ACH-000352,-0.18419645109700003
ACH-000356,-0.37218630813000003
ACH-000361,-0.28447258942
ACH-000362,-0.136667300986
ACH-000363,-0.26074161945
ACH-000364,-0.0784793517282
ACH-000365,-0.17113077999200002
ACH-000366,-0.08707375532770001
ACH-000368,-0.164519754123
ACH-000374,-0.0792639770132
ACH-000375,-0.17260035421199998
ACH-000376,-0.07998350945310001
ACH-000381,-0.378040447804
ACH-000383,-0.133341466458
ACH-000387,-0.12845144298
ACH-000389,-0.2205229607
ACH-000390,-0.296067662313
ACH-000393,-0.145333045613
ACH-000395,-0.029745197995599996
ACH-000397,-0.10483163162900001
ACH-000401,0.0335234448132
ACH-000402,0.187138641853
ACH-000403,-0.16959738375999997
ACH-000404,-0.25588876758
ACH-000406,-0.16579750650800001
ACH-000407,-0.108757057775
ACH-000408,-0.0178583053266
ACH-000410,-0.20348008919799998
ACH-000411,-0.120293813385
ACH-000414,-0.171820223594
ACH-000415,-0.0521587338495
ACH-000416,-0.156853023699
ACH-000420,-0.228675306104
ACH-000421,-0.0514162707648
ACH-000424,-0.320486392136
ACH-000425,-0.0710257350585
ACH-000426,-0.389693120425
ACH-000427,-0.295602381676
ACH-000433,-0.255879121035
ACH-000436,-0.332587209818
ACH-000444,-0.12878854077
ACH-000445,-0.127556259818
ACH-000448,-0.061720461685800004
ACH-000450,-0.422094523205
ACH-000452,-0.212735452892
ACH-000454,-0.204140744687
ACH-000458,0.054765667589499994
ACH-000459,0.17228797712299998
ACH-000460,-0.17334263614999998
ACH-000461,-0.197821442627
ACH-000463,-0.241011773885
ACH-000464,-0.05980948853569999
ACH-000466,-0.111810334165
ACH-000467,-0.0992228355188
ACH-000468,-0.209666383658
ACH-000469,-0.08541492801619999
ACH-000470,0.019302247409299998
ACH-000471,-0.0717845172227
ACH-000472,-0.14287394827299998
ACH-000473,0.0164349343015
ACH-000475,-0.104422264768
ACH-000476,-0.141790366079
ACH-000477,-0.050367889922199996
ACH-000480,0.0715684989671
ACH-000481,-0.129738858428
ACH-000483,-0.299407035238
ACH-000484,-0.31874377626
ACH-000485,-0.0159079638717
ACH-000486,-0.149820097471
ACH-000487,-0.12963983300100002
ACH-000488,-0.11979664344799999
ACH-000490,-0.0587477131155
ACH-000491,-0.171917375602
ACH-000495,-0.220447791604
ACH-000496,0.0908788744408
ACH-000499,0.09421694470389999
ACH-000500,-0.192865708393
ACH-000502,-0.108917812871
ACH-000503,-0.315112989838
ACH-000505,-0.291935063414
ACH-000507,-0.0347863039428
ACH-000510,-0.166649932935
ACH-000511,-0.0826373889779
ACH-000512,-0.21761887301399999
ACH-000516,-0.21221411363200002
ACH-000517,-0.22680456037900001
ACH-000518,-0.049689890709
ACH-000520,-0.333823086348
ACH-000521,-0.42178656805799997
ACH-000522,-0.140659885366
ACH-000524,-0.0830870474892
ACH-000527,-0.10366180987299999
ACH-000528,-0.18430763597199998
ACH-000537,-0.0660994786164
ACH-000541,-0.30196203438999997
ACH-000542,-0.108304664098
ACH-000544,-0.144981518436
ACH-000545,-0.178366293876
ACH-000547,-0.354168586967
ACH-000548,-0.188995868213
ACH-000549,-0.271830171971
ACH-000550,-0.08129740881030001
ACH-000552,-0.10871000965399999
ACH-000556,-0.111476118642
ACH-000557,-0.282240876398
ACH-000570,-0.144861634297
ACH-000571,-0.21622415429699998
ACH-000573,-0.140643657955
ACH-000576,-0.122421269658
ACH-000580,0.00237521849118
ACH-000584,0.0046047975977
ACH-000585,-0.16229212624000003
ACH-000588,-0.0273900611904
ACH-000589,-0.17617407615699998
ACH-000591,0.150162279626
ACH-000593,-0.17169441163
ACH-000600,-0.17782708549400003
ACH-000601,-0.14456690447999998
ACH-000604,-0.07558698654950001
ACH-000605,0.13134255386399998
ACH-000606,-0.260355913846
ACH-000608,-0.014521705834800001
ACH-000614,-0.23268872049000003
ACH-000616,-0.23004622620499998
ACH-000618,-0.10678460583499999
ACH-000619,-0.158997855726
ACH-000620,-0.20753025165
ACH-000621,-0.0823229447894
ACH-000622,-0.0541614594642
ACH-000623,-0.204530180262
ACH-000624,-0.0485389395856
ACH-000627,-0.383272894546
ACH-000630,-0.148288607867
ACH-000632,-0.0874269509165
ACH-000633,-0.168493660317
ACH-000637,0.229730448398
ACH-000638,-0.323824552471
ACH-000646,-0.387443157426
ACH-000647,-0.125319808749
ACH-000648,-0.046916099724399994
ACH-000649,-0.07019412789089999
ACH-000651,-0.172405355093
ACH-000652,0.07637795447269999
ACH-000653,-0.19994714306400002
ACH-000657,-0.334905308418
ACH-000658,-0.0494804432653
ACH-000661,-0.0148109459124
ACH-000662,0.036662374838699996
ACH-000663,-0.017763270941599997
ACH-000665,-0.148174011
ACH-000671,-0.163482197218
ACH-000673,-0.24173563426999997
ACH-000676,-0.16231612832599998
ACH-000677,-0.28637238696600004
ACH-000681,-0.178381710405
ACH-000682,-0.036533901758
ACH-000683,-0.292035941885
ACH-000684,-0.198086791411
ACH-000688,0.06283321719150001
ACH-000693,-0.127825393725
ACH-000694,-0.06340622409300001
ACH-000695,-0.0201549899794
ACH-000696,-0.134348881718
ACH-000697,-0.22187390918400002
ACH-000699,-0.0705700753887
ACH-000701,-0.219306110284
ACH-000706,-0.0802154676922
ACH-000711,-0.292312400196
ACH-000713,-0.222853816054
ACH-000714,-0.31689916469
ACH-000718,-0.09394651451480002
ACH-000720,0.10428844562100001
ACH-000721,-0.09408160524919999
ACH-000724,-0.09535626491239999
ACH-000725,-0.25819785563299996
ACH-000732,-0.256671053722
ACH-000734,-0.09258527732869999
ACH-000735,-0.166181481602
ACH-000736,-0.004723396039439999
ACH-000738,-0.09714090413560002
ACH-000746,-0.19173449705600001
ACH-000747,-0.35530104721999994
ACH-000748,-0.196868291288
ACH-000753,-0.149836062325
ACH-000756,-0.22100754950800003
ACH-000757,-0.257748472141
ACH-000758,-0.12383735498199999
ACH-000760,-0.36290562714100005
ACH-000763,-0.14239462968299998
ACH-000764,0.0286436198935
ACH-000765,-0.086284966108
ACH-000766,-0.0566062430136
ACH-000767,-0.0610194807798
ACH-000768,-0.166018438276
ACH-000769,-0.17685236874000002
ACH-000770,-0.172351923733
ACH-000771,-0.189545505335
ACH-000773,-0.1523982548
ACH-000776,-0.11851154104499999
ACH-000777,-0.0420449029615
ACH-000778,-0.0157206030264
ACH-000781,-0.119714032994
ACH-000782,0.121319704036
ACH-000783,-0.0885898943406
ACH-000784,-0.19053528407099998
ACH-000785,-0.376150697719
ACH-000787,-0.07660838810580001
ACH-000788,-0.059865848691499995
ACH-000791,-0.226989984631
ACH-000792,0.0432308421935
ACH-000794,-0.270952529239
ACH-000796,-0.12434157479
ACH-000799,-0.220925877888
ACH-000800,-0.131098234042
ACH-000802,-0.15371464448799999
ACH-000804,-0.0911309975502
ACH-000805,0.011781908805
ACH-000809,-0.152233321437
ACH-000810,-0.0417025033681
ACH-000811,-0.10640190874500001
ACH-000817,0.0598277038816
ACH-000819,-0.007542003880800001
ACH-000820,-0.450413512817
ACH-000821,0.137710237189
ACH-000822,-0.279348920843
ACH-000823,0.0106286834917
ACH-000824,-0.250220779426
ACH-000827,-0.0542031622733
ACH-000829,-0.026189459114000002
ACH-000831,-0.159760397511
ACH-000832,-0.11945533289100001
ACH-000833,0.254125114144
ACH-000834,-0.213520171633
ACH-000835,-0.04808240089819999
ACH-000836,-0.0934923782811
ACH-000837,-0.09832905508210002
ACH-000838,-0.287255922546
ACH-000839,0.155331197559
ACH-000840,-0.109188559133
ACH-000841,-0.325784094348
ACH-000843,-0.272891548403
ACH-000846,-0.245146132277
ACH-000847,-0.12509973172
ACH-000848,-0.187336458191
ACH-000849,-0.0521641890939
ACH-000851,-0.0334044640974
ACH-000855,-0.187827420262
ACH-000856,0.07248293690789999
ACH-000858,-0.0736369673677
ACH-000859,0.00862382920121
ACH-000861,-0.224100849398
ACH-000862,-0.0984053404008
ACH-000865,-0.086728242083
ACH-000866,-0.0785452331183
ACH-000867,-0.16560930095999998
ACH-000869,-0.35701505471600004
ACH-000872,-0.11064514329399999
ACH-000873,-0.255462657586
ACH-000876,-0.142110089143
ACH-000878,0.00484988477558
ACH-000880,-0.33096254756
ACH-000881,-0.167471646122
ACH-000882,-0.0127687078695
ACH-000884,-0.12810309359400002
ACH-000885,-0.234143553488
ACH-000887,-0.10922002953099999
ACH-000888,-0.114539581597
ACH-000889,-0.243348348953
ACH-000890,-0.261916495296
ACH-000896,-0.0540464907195
ACH-000898,-0.056855572194
ACH-000900,-0.35850280795
ACH-000901,-0.051145280202199994
ACH-000905,-0.141994579603
ACH-000906,-0.10407912228
ACH-000907,-0.133324332432
ACH-000910,-0.12848264745899998
ACH-000911,-0.114771717953
ACH-000912,-0.21721388556200003
ACH-000913,-0.167430435683
ACH-000915,-0.18220900248799998
ACH-000916,0.0682177122939
ACH-000917,-0.14319012228800002
ACH-000921,-0.292449838342
ACH-000924,-0.311962728229
ACH-000926,-0.0135940991429
ACH-000928,-0.26234091216600003
ACH-000929,-0.38535368801700004
ACH-000932,-0.170276984478
ACH-000935,-0.233049440588
ACH-000936,-0.149973789164
ACH-000937,-0.169404713171
ACH-000938,-0.380875722509
ACH-000939,0.022529900654299998
ACH-000941,-0.19554999026099998
ACH-000943,0.0399759157947
ACH-000946,-0.345417674367
ACH-000947,-0.04875052479809999
ACH-000948,-0.27138909154
ACH-000950,-0.0660821330891
ACH-000953,-0.210229997538
ACH-000957,0.131461449024
ACH-000958,0.017817518773099998
ACH-000960,-0.13012463864
ACH-000963,-0.615475453588
ACH-000968,-0.0745967524755
ACH-000969,-0.122823758871
ACH-000973,-0.133833531389
ACH-000974,-0.0755777533173
ACH-000975,-0.228141444454
ACH-000976,-0.341869024962
ACH-000978,-0.8990487108840001
ACH-000980,-0.14016628310100002
ACH-000984,-0.398784822891
ACH-000986,-0.07816151311089999
ACH-000988,0.007328260221279999
ACH-000993,-0.0566408824833
ACH-000994,-0.13839853014599998
ACH-000996,-0.17941646904
ACH-001001,-0.134724578473
ACH-001020,-0.257982456693
ACH-001028,-0.231746931268
ACH-001031,0.0334344931348
ACH-001038,-0.238375178598
ACH-001048,-0.028529222713500002
ACH-001050,-0.09292639439919999
ACH-001053,-0.007429889121609999
ACH-001054,-0.252411670692
ACH-001061,-0.015308676163000001
ACH-001067,0.0149523714585
ACH-001075,-0.0930811767529
ACH-001096,0.051174105666399995
ACH-001128,-0.201558792747
ACH-001134,0.112376768041
ACH-001151,-0.220268223053
ACH-001163,-0.278455986752
ACH-001164,-0.268612119747
ACH-001173,-0.08678301115180001
ACH-001183,-0.09426384550439998
ACH-001184,-0.00938363508501
ACH-001190,-0.0767560238775
ACH-001192,-0.46045754196099997
ACH-001193,0.13001909897
ACH-001196,-0.0935323665446
ACH-001197,-0.181941359791
ACH-001205,-0.145168674953
ACH-001211,-0.22441781968000002
ACH-001212,-0.12195526795299999
ACH-001228,-0.394771405012
ACH-001232,-0.0600562580182
ACH-001239,-0.19874632654899999
ACH-001274,-0.103334320506
ACH-001275,-0.0779638411378
ACH-001277,-0.117881523009
ACH-001278,-0.07060780159300001
ACH-001280,-0.0169933560917
ACH-001283,-0.136405494589
ACH-001289,-0.289326043002
ACH-001295,-0.22594283226700002
ACH-001300,0.109402379707
ACH-001301,-0.08193328693910001
ACH-001302,-0.153784387607
ACH-001303,0.0783336249643
ACH-001306,-0.1974876123
ACH-001318,-0.390597663218
ACH-001322,-0.171951086899
ACH-001328,-0.170289107855
ACH-001332,-0.479702820592
ACH-001333,-0.157484934982
ACH-001336,-0.23082361366999998
ACH-001340,-0.197955325081
ACH-001346,-0.235602891032
ACH-001353,-0.0819380101303
ACH-001354,-0.046808669937500005
ACH-001367,0.0417260771493
ACH-001368,-0.204657481242
ACH-001374,-0.11751398136600001
ACH-001375,0.09327030024289999
ACH-001377,-0.0775876875005
ACH-001380,-0.15862982946499998
ACH-001391,-0.167284002392
ACH-001407,-0.0744802431538
ACH-001408,-0.090095291905
ACH-001413,-0.043388728818199995
ACH-001430,0.0734157652205
ACH-001431,-0.106826615853
ACH-001450,-0.141518799645
ACH-001496,-0.0487665451083
ACH-001500,0.045083164884699996
ACH-001521,0.062053322061999996
ACH-001523,0.00816966095457
ACH-001532,-0.239490814881
ACH-001536,0.174869831149
ACH-001550,-0.0941719757856
ACH-001552,0.022535240408400003
ACH-001554,0.0227137104408
ACH-001645,-0.135979883912
ACH-001654,-0.18327122979600002
ACH-001715,-0.0421521686235
ACH-001735,-0.039744113526800004
ACH-001736,-0.10873866500499998
ACH-001737,-0.30683652920000004
ACH-001740,-0.000936775852036
ACH-001745,-0.037331172869800006
ACH-001750,-0.19513011111099998
ACH-001765,-0.17104680623100002
ACH-001956,-0.138344298045
ACH-001957,-0.059152386151
