,NSUN4 (387338)
ACH-000004,-0.20591881645100002
ACH-000007,-0.36569998021399996
ACH-000009,-0.593001015183
ACH-000011,-0.169096308666
ACH-000012,-0.538763112779
ACH-000013,-0.567479237825
ACH-000014,-0.510745590318
ACH-000015,-0.593682358111
ACH-000017,-0.422949831639
ACH-000018,-0.56729962264
ACH-000019,-0.725068551638
ACH-000021,-0.575943568013
ACH-000022,-0.7023512144959999
ACH-000025,-0.562470748652
ACH-000028,-0.8055898118889999
ACH-000030,-0.400017094429
ACH-000035,-0.61230488893
ACH-000036,-0.21134790684500002
ACH-000037,-0.498115140317
ACH-000039,-0.377406791372
ACH-000040,-0.693625263259
ACH-000041,-0.45657151568899995
ACH-000042,-0.339008445201
ACH-000045,-0.602023807215
ACH-000047,-0.7000315268870001
ACH-000052,-0.600241474594
ACH-000053,-0.166129605778
ACH-000054,-0.26774356529
ACH-000055,-0.419129106473
ACH-000060,-0.558964356208
ACH-000067,-0.712018719831
ACH-000070,-0.613901319046
ACH-000075,-0.654163283661
ACH-000078,-0.35460415039399995
ACH-000082,-0.281499622866
ACH-000085,-0.105394206075
ACH-000086,-0.8974611210510001
ACH-000087,-1.0295434988299998
ACH-000092,-0.6606525330690001
ACH-000095,-0.290476842236
ACH-000097,-0.36955978225599995
ACH-000098,-0.512379648561
ACH-000099,-0.624243500286
ACH-000108,-0.47963641658600004
ACH-000113,-0.9043249674299999
ACH-000115,-0.502052162499
ACH-000116,-0.536255200254
ACH-000118,-0.763749885562
ACH-000120,-0.505142227442
ACH-000123,-0.604320696498
ACH-000127,-0.787819748981
ACH-000128,-0.48980956268700004
ACH-000132,-0.338075519496
ACH-000133,-0.554447992301
ACH-000137,-0.444184725445
ACH-000138,-0.603867908081
ACH-000142,-0.494326735317
ACH-000143,-0.416765836103
ACH-000146,-0.40203718960600004
ACH-000148,-0.6609150283749999
ACH-000150,-1.10896355152
ACH-000152,-0.584344894194
ACH-000153,-0.692844406028
ACH-000159,-0.41995617205799995
ACH-000160,-0.697046550339
ACH-000163,-0.401721501312
ACH-000167,-0.45783097717200005
ACH-000168,-0.21054545514800002
ACH-000169,-0.516477958895
ACH-000178,-0.392198716748
ACH-000182,-0.419203860427
ACH-000183,-0.629623160025
ACH-000188,-0.666526720131
ACH-000189,-0.554100867971
ACH-000190,-0.6742444367839999
ACH-000198,-0.66289340302
ACH-000204,-0.49162599283299996
ACH-000206,-0.303368428437
ACH-000207,-0.8795205858859999
ACH-000211,-0.289127923425
ACH-000215,-0.714700020388
ACH-000221,-0.8025282591930001
ACH-000222,-0.583967699689
ACH-000223,-0.53003552275
ACH-000226,-0.38998727560999996
ACH-000227,-0.42456566187899997
ACH-000228,-0.444731232342
ACH-000231,-0.47811601958300004
ACH-000232,-0.781601115168
ACH-000233,-0.543004629885
ACH-000234,-0.461728057317
ACH-000235,-0.3705347077
ACH-000237,-0.290740641652
