,SNIP1 (79753)
ACH-000248,-0.880881620192
ACH-000250,-0.825354266031
ACH-000251,-1.05035235737
ACH-000253,-0.9999610819939999
ACH-000255,-0.8825231813
ACH-000256,-0.905954494319
ACH-000257,-0.91498851778
ACH-000258,-0.468382970369
ACH-000259,-1.04415980219
ACH-000260,-1.0135833785200001
ACH-000261,-1.0744121469399999
ACH-000262,-1.06156258421
ACH-000263,-1.1303986039899998
ACH-000264,-1.16534956215
ACH-000265,-0.860719610588
ACH-000266,-1.06888359433
ACH-000272,-0.869033727026
ACH-000273,-0.9749507932529999
ACH-000274,-0.9901078408949999
ACH-000277,-1.33378476611
ACH-000278,-0.817227411931
ACH-000279,-0.7503230005570001
ACH-000280,-0.765555981128
ACH-000281,-0.814489186886
ACH-000288,-0.9553868785899999
ACH-000291,-0.9690393274339999
ACH-000293,-1.02165613045
ACH-000294,-1.17313059279
ACH-000295,-0.765305053301
ACH-000296,-0.802224523295
ACH-000302,-0.955949346494
ACH-000304,-1.0146715105
ACH-000307,-0.961907346326
ACH-000308,-0.8804614639120001
ACH-000310,-1.4040283678999999
ACH-000311,-0.916187354228
ACH-000312,-1.16864056562
ACH-000315,-0.962792819795
ACH-000316,-0.8642540356990001
ACH-000317,-0.804308083107
ACH-000318,-1.08941295546
ACH-000319,-1.27398685277
ACH-000320,-0.8126949229770001
ACH-000322,-1.2430542099700002
ACH-000323,-0.92921925251
ACH-000324,-0.871146966688
ACH-000329,-0.9515156495810001
ACH-000330,-1.17202971796
ACH-000331,-1.0592723051200001
ACH-000332,-0.923460375916
ACH-000334,-1.53122775571
ACH-000335,-0.8096420339229999
ACH-000336,-0.8388009733570001
ACH-000337,-1.04481144435
ACH-000339,-0.837572112615
ACH-000341,-0.9638384591689999
ACH-000348,-1.3009553096
ACH-000350,-1.24784266834
ACH-000352,-1.4519196406700001
ACH-000356,-0.9023292005429999
ACH-000361,-0.985130320383
ACH-000362,-1.09371158711
ACH-000363,-1.18094696662
ACH-000364,-0.832885243108
ACH-000365,-1.0720914497
ACH-000366,-1.0829390007600002
ACH-000368,-1.0506122343100002
ACH-000374,-0.976741365111
ACH-000375,-0.8220295240250001
ACH-000376,-0.9342649991240001
ACH-000381,-1.1277038414799998
ACH-000383,-1.0715206857600001
ACH-000387,-1.05610111074
ACH-000389,-0.787738107613
ACH-000390,-1.20606483936
ACH-000393,-0.951210220543
ACH-000395,-1.01669886459
ACH-000397,-1.19573847204
ACH-000401,-0.878790861619
ACH-000402,-1.2397317165200001
ACH-000403,-1.40904730115
ACH-000404,-0.829572029584
ACH-000406,-0.9168795572409999
ACH-000407,-0.893491963656
ACH-000408,-0.8741763498890001
ACH-000410,-1.0011758222299998
ACH-000411,-1.0702070581299998
ACH-000414,-0.9370902898960001
ACH-000415,-0.848762129619
ACH-000416,-1.04277537328
ACH-000420,-0.818173519246
ACH-000421,-0.915551729058
ACH-000424,-1.00149501082
ACH-000425,-1.1490769344
ACH-000426,-1.00923019305
ACH-000427,-1.49093131394
ACH-000433,-0.9738107077179999
ACH-000436,-0.755062701105
ACH-000444,-0.9489383603429999
ACH-000445,-1.3601083045200002
ACH-000448,-0.9670749945110001
ACH-000450,-0.6509072067
ACH-000452,-0.906206293854
ACH-000454,-0.689208978303
ACH-000458,-1.0132935999700001
ACH-000459,-0.679274822386
ACH-000460,-0.919430104056
ACH-000461,-1.14566130369
ACH-000463,-0.90495020412
ACH-000464,-1.1404838705299998
ACH-000466,-1.06260570463
ACH-000467,-1.11258719106
ACH-000468,-0.776852541161
ACH-000469,-1.0094911611700002
ACH-000470,-0.863483955341
ACH-000471,-0.902791176489
ACH-000472,-0.9953307628039999
ACH-000473,-1.32341145088
ACH-000475,-0.951753879849
ACH-000476,-1.05489181661
ACH-000477,-1.33715782801
ACH-000480,-1.15187170781
ACH-000481,-1.30402283207
ACH-000483,-1.12261751704
ACH-000484,-0.7395269334000001
ACH-000485,-1.07931092434
ACH-000486,-0.809437877544
ACH-000487,-0.971348316277
ACH-000488,-1.0025282299
ACH-000490,-1.0660694864
ACH-000491,-0.931591260486
ACH-000495,-1.0815976383299999
ACH-000496,-0.9935673261679999
ACH-000499,-0.9420108225180001
ACH-000500,-1.02755333891
ACH-000502,-1.15867148811
ACH-000503,-0.975658030033
ACH-000505,-0.785072158661
ACH-000507,-1.0646958672600002
ACH-000510,-1.04758235143
ACH-000511,-1.2932581184999998
ACH-000512,-0.7238747461280001
ACH-000516,-0.776545275652
ACH-000517,-1.12755326932
ACH-000518,-0.9344033090389999
ACH-000520,-1.0894942864700001
ACH-000521,-1.0189831571999999
ACH-000522,-0.911766816032
ACH-000524,-1.0477139424600002
ACH-000527,-0.9393834318440001
ACH-000528,-1.17982166604
ACH-000537,-0.9489762112379999
ACH-000541,-1.3184687016399999
ACH-000542,-0.7507203271259999
ACH-000544,-1.09988613486
ACH-000545,-0.940946910585
ACH-000547,-0.887986287006
ACH-000548,-1.0523016679100001
ACH-000549,-0.9266921252200001
ACH-000550,-0.949210276805
ACH-000552,-1.29685967815
ACH-000556,-0.9938139224770001
ACH-000557,-0.922583698381
ACH-000570,-0.755711746031
ACH-000571,-1.05709210561
ACH-000573,-0.971840213098
ACH-000576,-1.0978078988700002
ACH-000580,-0.931366771489
ACH-000584,-1.03603305892
ACH-000585,-1.17529620413
ACH-000588,-0.872901822169
ACH-000589,-1.06535909838
ACH-000591,-0.937008204237
ACH-000593,-0.9232331342560001
ACH-000600,-0.9404736855500001
ACH-000601,-0.955468528388
ACH-000604,-1.05784501144
ACH-000605,-1.05856666451
ACH-000606,-1.13273540244
ACH-000608,-1.15362387965
ACH-000614,-1.4845059683700002
ACH-000616,-0.990635146772
ACH-000618,-1.05240462538
ACH-000619,-1.0444044792899998
ACH-000620,-1.04842680649
ACH-000621,-1.035847884
ACH-000622,-1.12531013646
ACH-000623,-1.17594968435
ACH-000624,-1.02225242685
ACH-000627,-0.875701976216
ACH-000630,-0.9375335388510001
ACH-000632,-0.624054103979
ACH-000633,-1.1770979858600001
ACH-000637,-1.1635877719499998
ACH-000638,-0.987721693062
ACH-000646,-1.23972699859
ACH-000647,-0.8691466862549999
ACH-000648,-0.938977110561
ACH-000649,-0.931540369958
ACH-000651,-1.04423986308
ACH-000652,-0.760831912916
ACH-000653,-1.02053049996
ACH-000657,-1.04522940834
ACH-000658,-1.0429216471
ACH-000661,-0.862264896695
ACH-000662,-1.25318711331
ACH-000663,-0.7333720707070001
ACH-000665,-0.818141020624
ACH-000671,-0.976990483135
ACH-000673,-0.8633594483220001
ACH-000676,-1.07275039814
ACH-000677,-1.03072493067
ACH-000681,-1.04188285345
ACH-000682,-0.8088761010809999
ACH-000683,-0.9283349452230001
ACH-000684,-0.7415310107199999
ACH-000688,-1.00401997037
ACH-000693,-0.9199429155600001
ACH-000694,-1.04395167324
ACH-000695,-1.1868617101899999
ACH-000696,-0.987722068568
ACH-000697,-1.0586812586299998
ACH-000699,-1.37893960093
ACH-000701,-1.0009392284899998
ACH-000706,-1.02613139587
ACH-000711,-1.1098752522600002
ACH-000713,-0.689504159432
ACH-000714,-0.967813777231
ACH-000718,-0.8811648122169999
ACH-000720,-0.768149379827
ACH-000721,-0.868163896609
ACH-000724,-1.05802094774
ACH-000725,-1.1952489269700002
ACH-000732,-1.1829500379
ACH-000734,-1.02134184925
ACH-000735,-0.942880338686
ACH-000736,-1.1190754205600002
ACH-000738,-0.78524339108
ACH-000746,-0.8485295898749999
ACH-000747,-0.918071202068
ACH-000748,-1.20362803238
ACH-000753,-0.9134019043170001
ACH-000756,-0.7836092927789999
ACH-000757,-0.8503829132690001
ACH-000758,-0.901043546599
ACH-000760,-0.809932752045
ACH-000763,-1.05597373134
ACH-000764,-1.13410732216
ACH-000765,-1.03005212823
ACH-000766,-0.963862061955
ACH-000767,-0.919410043369
ACH-000768,-0.933797725899
ACH-000769,-0.928667921013
ACH-000770,-1.0353648641
ACH-000771,-1.07718905266
ACH-000773,-1.0311798158499998
ACH-000776,-0.907898079487
ACH-000777,-0.9576338310789999
ACH-000778,-1.0636345141799999
ACH-000781,-0.8433375630940001
ACH-000782,-0.710984011216
ACH-000783,-1.07163981856
ACH-000784,-0.969396499542
ACH-000785,-1.03348365816
ACH-000787,-0.802828546511
ACH-000788,-0.839432074639
ACH-000791,-0.880198414611
ACH-000792,-1.10124923567
ACH-000794,-0.997922391618
ACH-000796,-1.04118459876
ACH-000799,-1.12987728227
ACH-000800,-0.623182506985
ACH-000802,-1.3062559627299999
ACH-000804,-0.7933086222
ACH-000805,-1.09845871767
ACH-000809,-0.84906655478
ACH-000810,-1.02109413808
ACH-000811,-1.22319231828
ACH-000817,-0.8912586433480001
ACH-000819,-0.8258733939339999
ACH-000820,-0.5591771732199999
ACH-000821,-0.941467957519
ACH-000822,-1.03113390145
ACH-000823,-0.8554884224729999
ACH-000824,-0.8194099750149999
ACH-000827,-0.9193538638150001
ACH-000829,-1.1242275875799999
ACH-000831,-1.0467853248799999
ACH-000832,-0.962399733935
ACH-000833,-1.0219009267
ACH-000834,-1.03655287035
ACH-000835,-0.826729270251
ACH-000836,-1.0837098159
ACH-000837,-0.9650957991179999
ACH-000838,-1.21136306949
ACH-000839,-0.9013306755439999
ACH-000840,-0.785633392287
ACH-000841,-0.8009471014399999
ACH-000843,-1.00571371795
ACH-000846,-1.1551577367
ACH-000847,-1.06613734549
ACH-000848,-0.9481949608560001
ACH-000849,-0.827963005588
ACH-000851,-1.0424005917
ACH-000855,-1.15646005576
ACH-000856,-0.827512079198
ACH-000858,-1.07475009917
ACH-000859,-0.787777974587
ACH-000861,-0.875884218244
ACH-000862,-1.0170328638400001
ACH-000865,-1.0762305538299999
ACH-000866,-1.1514079661399998
ACH-000867,-1.3171397383299999
ACH-000869,-1.22562413045
ACH-000872,-1.05139594674
ACH-000873,-1.04273431354
ACH-000876,-1.37148832563
ACH-000878,-0.6915111642749999
ACH-000880,-1.1424621976
ACH-000881,-0.97354814735
ACH-000882,-1.13039624389
ACH-000884,-1.0508919993299999
ACH-000885,-1.04814154768
ACH-000887,-0.8618580770909999
ACH-000888,-0.9641593922059999
ACH-000889,-1.01059208079
ACH-000890,-1.2430604645899999
ACH-000896,-1.1216750021700002
ACH-000898,-0.9377624639290001
ACH-000900,-0.9253274293350001
ACH-000901,-0.8793184113789999
ACH-000905,-0.830821296096
ACH-000906,-1.01934920225
ACH-000907,-1.20084380338
ACH-000910,-1.0330806931799998
ACH-000911,-0.990529129663
ACH-000912,-0.9242036438879999
ACH-000913,-1.14114123938
ACH-000915,-0.921083065349
ACH-000916,-0.7429722665880001
ACH-000917,-0.7637796534289999
ACH-000921,-0.8545533556880001
ACH-000924,-0.873348700376
ACH-000926,-0.98738808297
ACH-000928,-0.968390087358
ACH-000929,-1.0983041560299998
ACH-000932,-1.08141446344
ACH-000935,-0.86188559124
ACH-000936,-0.9562054769310001
ACH-000937,-0.892113679164
ACH-000938,-0.8934616472720001
ACH-000939,-1.04335085005
ACH-000941,-1.03895370855
ACH-000943,-1.0902603114899998
ACH-000946,-1.0058640456899999
ACH-000947,-1.0260915609799999
ACH-000948,-1.1267551112899998
ACH-000950,-0.8034811234229999
ACH-000953,-0.939830640897
ACH-000957,-1.23365890576
ACH-000958,-0.918708924904
ACH-000960,-1.07838173287
ACH-000963,-0.643061423605
ACH-000968,-0.832881999597
ACH-000969,-0.969827353154
ACH-000973,-1.0076673731399999
ACH-000974,-0.963168039687
ACH-000975,-0.861096214914
ACH-000976,-0.854019458142
ACH-000978,0.1579331429
ACH-000980,-1.0052417710100001
ACH-000984,-0.903296129313
ACH-000986,-1.0813380824299998
ACH-000988,-1.20854616483
ACH-000993,-0.949586894997
ACH-000994,-1.03231295005
ACH-000996,-0.947747934428
ACH-001001,-1.1511456425700002
ACH-001020,-1.32773810945
ACH-001028,-0.924785062488
ACH-001031,-1.1315053125
ACH-001038,-0.8248089230769999
ACH-001048,-0.9625939828360001
ACH-001050,-0.801606987786
ACH-001053,-0.7040051012809999
ACH-001054,-0.940810823576
ACH-001061,-1.0467306577
ACH-001067,-1.06845727388
ACH-001075,-1.14848559878
ACH-001096,-1.04836733305
ACH-001128,-1.17233521062
ACH-001134,-0.916403428965
ACH-001151,-1.01355214144
ACH-001163,-1.0157492929
ACH-001164,-0.9513170054819999
ACH-001173,-0.835650273663
ACH-001183,-0.932089803854
ACH-001184,-0.518327265975
ACH-001190,-1.0613205445799998
ACH-001192,-0.946702104135
ACH-001193,-1.0486350864799998
ACH-001196,-0.990721073727
ACH-001197,-1.14513277191
ACH-001205,-0.8154144719670001
ACH-001211,-1.10051597956
ACH-001212,-1.05438630158
ACH-001228,-1.1878529244
ACH-001232,-0.9438802205079999
ACH-001239,-0.794041859293
ACH-001274,-0.965175726945
ACH-001275,-1.00111820573
ACH-001277,-0.991025387002
ACH-001278,-0.7550533691410001
ACH-001280,-1.34938077922
ACH-001283,-0.854624619154
ACH-001289,-0.9842499935179999
ACH-001295,-1.0062454026
ACH-001300,-1.06025263471
ACH-001301,-1.15010703421
ACH-001302,-1.11036332009
ACH-001303,-1.5427223813
ACH-001306,-0.9604731228640001
ACH-001318,-1.07976250966
ACH-001322,-1.01481404129
ACH-001328,-1.12760397774
ACH-001332,-0.864967800907
ACH-001333,-0.8101254707790001
ACH-001336,-0.9987931839480001
ACH-001340,-0.908883442976
ACH-001346,-1.11956026731
ACH-001353,-1.1141408513200002
ACH-001354,-0.953451286293
ACH-001367,-1.15473325837
ACH-001368,-0.951040454936
ACH-001374,-1.05096987676
ACH-001375,-1.04025323222
ACH-001377,-1.0584580485500001
ACH-001380,-0.8268270626819999
ACH-001391,-1.01962731538
ACH-001407,-0.6921927334110001
ACH-001408,-0.843839200675
ACH-001413,-1.05685171135
ACH-001430,-0.7592023129800001
ACH-001431,-0.8864873108490001
ACH-001450,-1.13395408064
ACH-001496,-1.0994095749200001
ACH-001500,-1.07237300674
ACH-001521,-1.14496768956
ACH-001523,-0.950639947357
ACH-001532,-1.04810126672
ACH-001536,-0.9218392635529999
ACH-001550,-1.21727630733
ACH-001552,-1.1362917188200001
ACH-001554,-1.15011887857
ACH-001645,-1.0943719564299998
ACH-001654,-1.06445564572
ACH-001715,-1.0259866314700001
ACH-001735,-1.0165447880399998
ACH-001736,-1.05364752843
ACH-001737,-0.845218365451
ACH-001740,-1.06370868142
ACH-001745,-1.03609941316
ACH-001750,-0.9099477817980001
ACH-001765,-0.805201793318
ACH-001956,-1.10001470271
ACH-001957,-1.0710865249400001
