,GBE1 (2632)
ACH-000004,-0.0880335778819
ACH-000007,-0.33947520204000003
ACH-000009,-0.07670850514119999
ACH-000011,-0.0630869177832
ACH-000012,0.008936892618809998
ACH-000013,0.10288868587500001
ACH-000014,-0.126097275384
ACH-000015,-0.0068211028449
ACH-000017,-0.603974525146
ACH-000018,-0.0664952925737
ACH-000019,0.164391145553
ACH-000021,0.018949301976299997
ACH-000022,-0.08419886641
ACH-000025,-0.144703376997
ACH-000028,-0.0380681951181
ACH-000030,-0.169363543696
ACH-000035,-0.11736749361
ACH-000036,-0.178258055313
ACH-000037,0.021718687028200002
ACH-000039,0.128752621239
ACH-000040,-0.258605377741
ACH-000041,-0.027069574883
ACH-000042,-0.035143984022199995
ACH-000045,-0.25794980703000003
ACH-000047,-0.119596581956
ACH-000052,-0.087460570449
ACH-000053,0.0311915437203
ACH-000054,-0.07132370256239999
ACH-000055,-0.113743471638
ACH-000060,-0.183595617579
ACH-000067,-0.175710029899
ACH-000070,-0.0786015974786
ACH-000075,-0.154598250626
ACH-000078,0.0321749235619
ACH-000082,-0.0589786137476
ACH-000085,-0.0915619719104
ACH-000086,-0.0833855666803
ACH-000087,0.00597583280829
ACH-000092,-0.00304247526671
ACH-000095,-0.24146556220899998
ACH-000097,-0.254586435311
ACH-000098,-0.0147256691328
ACH-000099,0.06678325697569999
ACH-000108,0.147562528352
ACH-000113,-0.0691295400062
ACH-000115,0.06085402616780001
ACH-000116,-0.0752735125727
ACH-000118,0.09886195089670001
ACH-000120,0.14822185024700002
ACH-000123,-0.10059435267200001
ACH-000127,-0.0224933574658
ACH-000128,0.203149412626
ACH-000132,0.0880199174993
ACH-000133,-0.0312283642784
ACH-000137,-0.0716051717018
ACH-000138,-0.0561038617564
ACH-000142,-0.149554802806
ACH-000143,0.199546285213
ACH-000146,0.06591724932740001
ACH-000148,0.0859659398754
ACH-000150,-0.259210913516
ACH-000152,-0.261689602554
ACH-000153,-0.19732954429299998
ACH-000159,-0.374903863656
ACH-000160,0.0611555316871
ACH-000163,0.155873602614
ACH-000167,-0.123522196176
ACH-000168,0.0359291309283
ACH-000169,-0.175634897778
ACH-000178,-0.0189280905191
ACH-000182,0.0776513083075
ACH-000183,-0.020626852765599998
ACH-000188,-0.0259385063044
ACH-000189,-0.437123651955
ACH-000190,-0.15760358916300002
ACH-000198,-0.161080512358
ACH-000204,-0.169336981793
ACH-000206,-0.118425973302
ACH-000207,-0.0027649926496999995
ACH-000211,-0.0693948107185
ACH-000215,-0.061553296902599995
ACH-000221,-0.0299966058598
ACH-000222,-0.0768392192026
ACH-000223,0.0417629704496
ACH-000226,-0.260091566142
ACH-000227,-0.031094433549000003
ACH-000228,-0.139308204481
ACH-000231,-0.19580722692299998
ACH-000232,-0.128763787347
ACH-000233,-0.056755652081500005
ACH-000234,-0.08262455330410001
ACH-000235,0.0833679329922
ACH-000237,-0.024148135964200002
ACH-000238,-0.153456355307
ACH-000243,0.0385841813098
ACH-000244,-0.076776382899
ACH-000246,-0.152619062237
ACH-000248,0.0683162015542
ACH-000250,-0.08001377501460001
ACH-000251,-0.00436124398765
ACH-000253,-0.0146785123805
ACH-000255,-0.125675227459
ACH-000256,-0.0353954613344
ACH-000257,-0.27048887874
ACH-000258,-0.145006114076
ACH-000259,0.0616258057604
ACH-000260,-0.0894467119056
ACH-000261,0.0138533776901
ACH-000262,-0.314427833592
ACH-000263,-0.330099960113
ACH-000264,-0.0419626983114
ACH-000265,0.026701161233900005
ACH-000266,0.019848910919000002
ACH-000272,-0.00366680291609
ACH-000273,-0.00875997731869
ACH-000274,-0.049903894554199996
ACH-000277,-0.0843807234056
ACH-000278,0.023308025019600002
ACH-000279,-0.05887378379380001
ACH-000280,-0.11457665260500001
ACH-000281,0.241140160247
ACH-000288,0.0719152486151
ACH-000291,0.078420507087
ACH-000293,-0.216489660812
ACH-000294,-0.156488763024
ACH-000295,0.11672478168099999
ACH-000296,-0.1437419444
ACH-000302,-0.113507576089
ACH-000304,0.0392063960186
ACH-000307,-0.00100749484531
ACH-000308,0.0200723853129
ACH-000310,0.27416224985599996
ACH-000311,-0.00361934403871
ACH-000312,0.166044479621
ACH-000315,-0.0530461751016
ACH-000316,-0.08647555910219999
ACH-000317,-0.060508808987699995
ACH-000318,-0.10566985463300001
ACH-000319,-0.262113685522
ACH-000320,0.287710886165
ACH-000322,0.0133279556112
ACH-000323,0.131248985233
ACH-000324,-0.11354349486500001
ACH-000329,-0.059037682316
ACH-000330,0.149623518861
ACH-000331,-0.0933864733908
ACH-000332,0.0129084505352
ACH-000334,0.05730445318519999
ACH-000335,-0.22079438833099999
ACH-000336,0.11507329700300001
ACH-000337,0.115676071853
ACH-000339,-0.026806614336299998
ACH-000341,-0.090100000043
ACH-000348,-0.157284768775
ACH-000350,0.23041945800500002
ACH-000352,0.0527185914382
ACH-000356,-0.0656447582453
ACH-000361,-0.047086311476999994
ACH-000362,-0.103275606216
ACH-000363,0.0931860749115
ACH-000364,0.016133933269999998
ACH-000365,0.033527086315900005
ACH-000366,-0.0412639859617
ACH-000368,-0.184890119901
ACH-000374,-0.0391752322009
ACH-000375,0.06624854740019999
ACH-000376,0.053558587890300005
ACH-000381,0.053046216144400006
ACH-000383,0.045310344865800004
ACH-000387,0.0105882718021
ACH-000389,-0.281419937018
ACH-000390,0.0611214525746
ACH-000393,-0.147041536536
ACH-000395,-0.0902871018282
ACH-000397,-0.0411261142897
ACH-000401,-0.0863562304954
ACH-000402,-0.315044358853
ACH-000403,-0.019015974803099998
ACH-000404,-0.10591523354599999
ACH-000406,0.0586980566176
ACH-000407,-0.0708447534555
ACH-000408,0.177717412301
ACH-000410,-0.32021609336
ACH-000411,-0.049100128265899996
ACH-000414,0.0712748256228
ACH-000415,-0.0644086635885
ACH-000416,-0.09718646569039999
ACH-000420,-0.122608333528
ACH-000421,-0.0295738902614
ACH-000424,0.0379002474422
ACH-000425,-0.0932708029857
ACH-000426,-0.13248275303200002
ACH-000427,-0.223541256283
ACH-000433,0.128949726924
ACH-000436,-0.06749919039340001
ACH-000444,0.0725156377491
ACH-000445,-0.156239457726
ACH-000448,-0.13629876176
ACH-000450,0.250193546122
ACH-000452,-0.040271856757800005
ACH-000454,-0.143888748499
ACH-000458,-0.0128423241023
ACH-000459,-0.0355091264926
ACH-000460,0.08148551487389999
ACH-000461,-0.0384321581344
ACH-000463,-0.0796700304309
ACH-000464,-0.173531035956
ACH-000466,-0.0671270761613
ACH-000467,-0.0308526458201
ACH-000468,0.133314006199
ACH-000469,0.015035323580499999
ACH-000470,0.174550391993
ACH-000471,-0.129912701661
ACH-000472,0.044481425098199995
ACH-000473,0.0188821633828
ACH-000475,-0.00301721500075
ACH-000476,-0.20749129705
ACH-000477,-0.17219301424300001
ACH-000480,0.0721252433898
ACH-000481,-0.104589999585
ACH-000483,-0.17713954452599998
ACH-000484,-0.0137533162873
ACH-000485,-0.06799123568269999
ACH-000486,-0.155573752398
ACH-000487,-0.270477999318
ACH-000488,-0.07927774379810001
ACH-000490,-0.156128532087
ACH-000491,0.0238847529478
ACH-000495,-0.5467712335589999
ACH-000496,-0.0470990299596
ACH-000499,0.0371324176481
ACH-000500,0.10328166460100001
ACH-000502,0.0177235181784
ACH-000503,-0.109341676711
ACH-000505,-0.11475299488
ACH-000507,0.09033921623999999
ACH-000510,-0.021345159610200004
ACH-000511,-0.08517900541710001
ACH-000512,0.000518839544109
ACH-000516,-0.09292984140480001
ACH-000517,0.0158667488671
ACH-000518,-0.0554142779452
ACH-000520,-0.138618677083
ACH-000521,0.119884977642
ACH-000522,0.0008796634047210001
ACH-000524,-0.0516715813803
ACH-000527,-0.22819879865899997
ACH-000528,-0.040372644236199996
ACH-000537,0.0993856678957
ACH-000541,0.034224644258
ACH-000542,-0.032353584334400005
ACH-000544,-0.0598805458871
ACH-000545,0.106168244364
ACH-000547,-0.05051845078480001
ACH-000548,0.023447393585
ACH-000549,-0.0594110728285
ACH-000550,-0.131114095178
ACH-000552,-0.210470135515
ACH-000556,-0.0339375219302
ACH-000557,0.10230233899800001
ACH-000570,0.049829311272800006
ACH-000571,-0.07033594188360001
ACH-000573,0.081034756941
ACH-000576,0.00225735803162
ACH-000580,-0.06839440655489999
ACH-000584,-0.0247980007599
ACH-000585,-0.0730449814718
ACH-000588,0.064851541141
ACH-000589,-0.07597016621010001
ACH-000591,-0.046032805841100005
ACH-000593,-0.0566581666534
ACH-000600,0.136717031448
ACH-000601,0.0020347564329199997
ACH-000604,0.212282953006
ACH-000605,-0.125710585427
ACH-000606,-0.00320094298626
ACH-000608,0.0283296307308
ACH-000614,0.00922861241046
ACH-000616,-0.0648339931962
ACH-000618,-0.0670080304962
ACH-000619,0.00410026633388
ACH-000620,-0.565605533124
ACH-000621,-0.00288392541037
ACH-000622,-0.0805732608147
ACH-000623,0.0481111531917
ACH-000624,-0.0120605677755
ACH-000627,-0.127628200603
ACH-000630,-0.09267957762949999
ACH-000632,-0.0463367841039
ACH-000633,-0.08431349024589999
ACH-000637,-0.031716644769999996
ACH-000638,-0.11412377307800001
ACH-000646,-0.284185289978
ACH-000647,-0.0482040319603
ACH-000648,-0.266883999916
ACH-000649,0.034768739559400005
ACH-000651,0.07860811285460001
ACH-000652,-0.148671785641
ACH-000653,-0.213908677497
ACH-000657,0.05923118241769999
ACH-000658,0.024914911828900002
ACH-000661,-0.12863131665
ACH-000662,0.0731381647717
ACH-000663,-0.221848372077
ACH-000665,-0.14944087480999999
ACH-000671,-0.09348908718839999
ACH-000673,-0.0220543023269
ACH-000676,0.0632314202436
ACH-000677,0.0646736752777
ACH-000681,0.0499993887278
ACH-000682,-0.10660738564200001
ACH-000683,-0.0372513804817
ACH-000684,0.030830902563099997
ACH-000688,-0.241981869122
ACH-000693,-0.024799046249700002
ACH-000694,0.0857977932058
ACH-000695,-0.0382069304751
ACH-000696,-0.0024013533015
ACH-000697,-0.286499813188
ACH-000699,0.0490199738306
ACH-000701,-0.106722208782
ACH-000706,-0.194190946158
ACH-000711,0.0159485511355
ACH-000713,0.00803127950794
ACH-000714,-0.0847239447346
ACH-000718,0.0370991769152
ACH-000720,-0.0754176353418
ACH-000721,-0.031214454297599996
ACH-000724,-0.0618146846215
ACH-000725,0.21810959379500003
ACH-000732,-0.00236939054597
ACH-000734,-0.0930652406973
ACH-000735,-0.11950119257000001
ACH-000736,-0.0190227997505
ACH-000738,0.0260966132937
ACH-000746,0.0524551334938
ACH-000747,0.189154568751
ACH-000748,-0.160665463081
ACH-000753,0.0024426709161799996
ACH-000756,-0.159647736833
ACH-000757,-0.167347638572
ACH-000758,-0.0135096456348
ACH-000760,-0.142972984415
ACH-000763,-0.0548783339815
ACH-000764,-0.08538916912630001
ACH-000765,-0.12034567096200001
ACH-000766,-0.0881538455705
ACH-000767,0.038908807348300004
ACH-000768,-0.08845704032950001
ACH-000769,0.089732867392
ACH-000770,-0.074428715545
ACH-000771,-0.00495994637353
ACH-000773,0.008187827647600001
ACH-000776,0.0608094006922
ACH-000777,0.0734784232831
ACH-000778,-0.248010593013
ACH-000781,-0.026322184095400002
ACH-000782,-0.0134524664417
ACH-000783,-0.0852396917824
ACH-000784,-0.0414676377176
ACH-000785,-0.197261870645
ACH-000787,0.00736740213994
ACH-000788,-0.146918086393
ACH-000791,0.017015647510599998
ACH-000792,-0.0592840730468
ACH-000794,-0.019196079205
ACH-000796,-0.0105959450337
ACH-000799,-0.0558520285347
ACH-000800,-0.194828968836
ACH-000802,-0.081646304312
ACH-000804,0.200651398818
ACH-000805,0.0418628191525
ACH-000809,0.0171798020348
ACH-000810,-0.454455993637
ACH-000811,-0.0938783372408
ACH-000817,-0.20155018070500003
ACH-000819,-0.0811096657224
ACH-000820,-0.09904337895289998
ACH-000821,0.23813713166499997
ACH-000822,-0.0343701261736
ACH-000823,-0.13494679070499999
ACH-000824,-0.00575477043377
ACH-000827,-0.08673726891830001
ACH-000829,-0.12955409634099999
ACH-000831,-0.0327676605789
ACH-000832,-0.30966438308600003
ACH-000833,-0.14206175180299999
ACH-000834,-0.0647773448725
ACH-000835,-0.0220600881407
ACH-000836,-0.0976599710674
ACH-000837,0.0682548448422
ACH-000838,0.11937540106200001
ACH-000839,-0.0228022405029
ACH-000840,-0.473456697002
ACH-000841,0.17416985470600002
ACH-000843,-0.0352743318293
ACH-000846,-0.18629717930999998
ACH-000847,-0.536932499873
ACH-000848,0.0767625234035
ACH-000849,-0.22263921421900001
ACH-000851,-0.0410897885065
ACH-000855,0.121267854879
ACH-000856,-0.23254024853500002
ACH-000858,-0.232016532442
ACH-000859,-0.09037068392400001
ACH-000861,0.135180574489
ACH-000862,-0.175538541672
ACH-000865,-0.06462751972969999
ACH-000866,-0.0884897016141
ACH-000867,-0.37289289721999996
ACH-000869,0.12838349484300002
ACH-000872,-0.09747724505699999
ACH-000873,-0.153448354277
ACH-000876,-0.767557678618
ACH-000878,0.0531393686309
ACH-000880,0.18676349741300002
ACH-000881,-0.12515942966
ACH-000882,-0.21786616151500002
ACH-000884,0.0230743051853
ACH-000885,-0.13085582108
ACH-000887,-0.04101741321730001
ACH-000888,0.050244921361499995
ACH-000889,-0.0405231851971
ACH-000890,-0.0159968189266
ACH-000896,-0.021456458645599998
ACH-000898,0.023172281285599998
ACH-000900,-0.008614077641540001
ACH-000901,-0.0584814965108
ACH-000905,0.00721066458385
ACH-000906,0.0332195592619
ACH-000907,-0.163793721141
ACH-000910,0.0012914785549300002
ACH-000911,0.0438617060712
ACH-000912,0.038641881929000005
ACH-000913,0.0397477268072
ACH-000915,0.02619094392
ACH-000916,-0.319675948142
ACH-000917,-0.218953697427
ACH-000921,-0.07332237237639999
ACH-000924,-0.129719179364
ACH-000926,-0.09657279467329999
ACH-000928,-0.0335267794355
ACH-000929,-0.0812869258456
ACH-000932,-0.0479401650215
ACH-000935,0.17441351902600002
ACH-000936,-0.448991816985
ACH-000937,0.0028989557036799996
ACH-000938,-0.0460903374795
ACH-000939,-0.0664263574112
ACH-000941,-0.0396345410737
ACH-000943,-0.271836936887
ACH-000946,-0.046372480597
ACH-000947,0.136125669727
ACH-000948,-0.0704961796433
ACH-000950,-0.0563591955926
ACH-000953,0.0451100745775
ACH-000957,-0.0821531998904
ACH-000958,-0.00825872333394
ACH-000960,-0.144704365474
ACH-000963,0.446901528686
ACH-000968,-0.113792252096
ACH-000969,-0.224035653653
ACH-000973,-0.0122080495935
ACH-000974,0.038468091293199995
ACH-000975,-0.0034647129106199995
ACH-000976,0.128168719409
ACH-000978,0.007909324560189999
ACH-000980,-0.0665792991386
ACH-000984,0.0690385389216
ACH-000986,0.20590576199299998
ACH-000988,-0.00433978182688
ACH-000993,-0.177302703994
ACH-000994,-0.28055453059
ACH-000996,-0.0641016504258
ACH-001001,-0.0313801814237
ACH-001020,0.0292092220773
ACH-001028,0.0191174194846
ACH-001031,0.109016498758
ACH-001038,0.026654693502599996
ACH-001048,0.0468208155561
ACH-001050,0.015292448845799998
ACH-001053,-0.040745328274699996
ACH-001054,-0.0653568681003
ACH-001061,-0.0016859574130999998
ACH-001067,0.154039358768
ACH-001075,-0.084511435441
ACH-001096,-0.0037324823911100004
ACH-001128,-0.239316318074
ACH-001134,0.021735985077400002
ACH-001151,-0.07518791094989999
ACH-001163,-0.013610693632100001
ACH-001164,-0.2029450541
ACH-001173,-0.08710561783189999
ACH-001183,0.0068363873286600004
ACH-001184,-0.039776849890699996
ACH-001190,-0.374973965823
ACH-001192,-0.0129703654504
ACH-001193,-0.32430495596299996
ACH-001196,0.0900796575925
ACH-001197,0.052445369160699994
ACH-001205,-0.256138682219
ACH-001211,-0.0497175513973
ACH-001212,-0.33868846471600006
ACH-001228,0.23973246207899998
ACH-001232,-0.431264006188
ACH-001239,-0.05311540505369999
ACH-001274,-0.0703603231045
ACH-001275,0.055807700935
ACH-001277,0.269261711355
ACH-001278,-0.06824471038
ACH-001280,0.0766912612947
ACH-001283,-0.0821781519896
ACH-001289,-0.145992000066
ACH-001295,-0.0679748398776
ACH-001300,0.163579168662
ACH-001301,-0.07858961650980001
ACH-001302,-0.141054536472
ACH-001303,-0.17121985547000002
ACH-001306,-0.00693763526479
ACH-001318,0.0626192137966
ACH-001322,0.10090978803799999
ACH-001328,0.024377184269599998
ACH-001332,-0.012092098635
ACH-001333,0.136301850877
ACH-001336,-0.0916912240649
ACH-001340,-0.0380426549586
ACH-001346,-0.217149391488
ACH-001353,-0.0687622968104
ACH-001354,0.400357979226
ACH-001367,0.10489608950200001
ACH-001368,-0.0854946132848
ACH-001374,-0.12363400030999999
ACH-001375,-0.133178715858
ACH-001377,0.048831801637
ACH-001380,-0.068904630576
ACH-001391,0.12722861849300002
ACH-001407,0.254213369349
ACH-001408,-0.0246833167257
ACH-001413,-0.009891106160180001
ACH-001430,-0.321484153713
ACH-001431,-0.00464169780842
ACH-001450,0.11585746586500001
ACH-001496,0.00645929803583
ACH-001500,0.0213936518271
ACH-001521,0.0770267583552
ACH-001523,0.0128823328152
ACH-001532,-0.209172604588
ACH-001536,-0.0787792879065
ACH-001550,0.08879607022500001
ACH-001552,-0.0045750459396
ACH-001554,-0.0792648384543
ACH-001645,-0.0938733544015
ACH-001654,0.023883911658099995
ACH-001715,-0.0509205989882
ACH-001735,0.042488964849899995
ACH-001736,-0.109675508275
ACH-001737,0.145016623741
ACH-001740,-0.06924713903089999
ACH-001745,-0.06273364005069999
ACH-001750,-0.14588854523
ACH-001765,0.015429453688600001
ACH-001956,0.0341262078838
ACH-001957,-0.029220171049900004
