,SGMS2 (166929)
ACH-000004,0.0684161885624
ACH-000007,0.11567866910599998
ACH-000009,0.139009922586
ACH-000011,-0.05422550777000001
ACH-000012,0.174225654005
ACH-000013,0.14622123479399998
ACH-000014,-0.026221413082900002
ACH-000015,0.031146863922799996
ACH-000017,0.062748184861
ACH-000018,0.0938139443156
ACH-000019,-0.0020272171034700004
ACH-000021,0.092808893799
ACH-000022,0.023689180363599998
ACH-000025,0.0748707274967
ACH-000028,0.0707382154253
ACH-000030,0.0371141205834
ACH-000035,0.156545617301
ACH-000036,0.164280629982
ACH-000037,0.0744153356417
ACH-000039,0.042490223288099996
ACH-000040,0.023662455896400005
ACH-000041,-0.015335252651100001
ACH-000042,-0.09642611989779999
ACH-000045,0.0869247937661
ACH-000047,-0.0932241892419
ACH-000052,0.181217909728
ACH-000053,0.154342820237
ACH-000054,-0.0253185525526
ACH-000055,-0.025124778744
ACH-000060,-0.0645956122186
ACH-000067,0.05812466383309999
ACH-000070,0.187381959813
ACH-000075,0.206883556184
ACH-000078,0.035685984682900004
ACH-000082,0.0270433274411
ACH-000085,0.0672122884783
ACH-000086,0.0437727524559
ACH-000087,0.34666347223099997
ACH-000092,0.0392960699427
ACH-000095,0.06174959218019999
ACH-000097,-0.027358148996200003
ACH-000098,-0.144327482343
ACH-000099,0.104046497434
ACH-000108,0.0476418756401
ACH-000113,0.044700697107999995
ACH-000115,-0.0588814524812
ACH-000116,-0.00110361117845
ACH-000118,0.13389240058000001
ACH-000120,0.262606464306
ACH-000123,0.155489212657
ACH-000127,0.0607835185714
ACH-000128,0.20143949525899998
ACH-000132,-0.128340454955
ACH-000133,0.153609589869
ACH-000137,0.121199359332
ACH-000138,0.17136701612799998
ACH-000142,0.07708292132639999
ACH-000143,0.127958437698
ACH-000146,0.044050877927699995
ACH-000148,0.109709466108
ACH-000150,0.129848791099
ACH-000152,0.07411070602530001
ACH-000153,-0.120252577126
ACH-000159,0.0422533174572
ACH-000160,0.029178615387300003
ACH-000163,0.0727526113723
ACH-000167,0.139857962806
ACH-000168,0.14484851999099999
ACH-000169,0.04919771267030001
ACH-000178,-0.0632206677906
ACH-000182,0.16988156088300002
ACH-000183,0.109394099068
ACH-000188,0.08356792530650001
ACH-000189,-0.167415762489
ACH-000190,0.0491955205992
ACH-000198,0.0967801947665
ACH-000204,-0.0427525015568
ACH-000206,-0.051579689522599996
ACH-000207,0.289099153384
ACH-000211,-0.0121858571477
ACH-000215,0.147960833712
ACH-000221,0.019365145525
ACH-000222,0.08127944175099999
ACH-000223,0.017741562547
ACH-000226,0.0833603283672
ACH-000227,0.135172553016
ACH-000228,0.0261940816071
ACH-000231,0.21077785280900002
ACH-000232,-0.00662360012966
ACH-000233,0.16418518338500002
ACH-000234,-0.11446293134000002
ACH-000235,0.06911763117110001
ACH-000237,0.184569738916
ACH-000238,0.0191705085978
ACH-000243,0.11254390374800001
ACH-000244,-0.0516997931011
ACH-000246,0.038249411821300004
ACH-000248,0.139653857885
