,DPH3 (285381)
ACH-000004,-1.04806127956
ACH-000007,-1.00409366335
ACH-000009,-1.06914381692
ACH-000011,-1.20389931331
ACH-000012,-1.1749199213500001
ACH-000013,-1.36014777966
ACH-000014,-1.5034239538999998
ACH-000015,-1.19791555732
ACH-000017,-1.3652266843
ACH-000018,-1.2212263161299999
ACH-000019,-0.892161537463
ACH-000021,-1.14035001614
ACH-000022,-1.03331587679
ACH-000025,-1.52743423717
ACH-000028,-0.951943792923
ACH-000030,-1.26885605747
ACH-000035,-1.13676702372
ACH-000036,-1.35115120415
ACH-000037,-1.5851106076800001
ACH-000039,-1.16247819421
ACH-000040,-1.41876364399
ACH-000041,-1.90158113775
ACH-000042,-0.9070944637620001
ACH-000045,-1.23277843094
ACH-000047,-1.0158175876100002
ACH-000052,-1.10248566567
ACH-000053,-1.03615353359
ACH-000054,-1.17542640328
ACH-000055,-1.2891109546500001
ACH-000060,-1.28142186832
ACH-000067,-1.09574434895
ACH-000070,-1.39824688462
ACH-000075,-1.03944387941
ACH-000078,-1.33172711079
ACH-000082,-0.628849698657
ACH-000085,-1.1675957133700001
ACH-000086,-1.24781918044
ACH-000087,-0.777692292809
ACH-000092,-1.07587167384
ACH-000095,-1.2911248978799998
ACH-000097,-0.8337165150560001
ACH-000098,-1.4020571663799999
ACH-000099,-1.30199061141
ACH-000108,-1.0820930841299998
ACH-000113,-1.2280807925200001
ACH-000115,-1.06443512549
ACH-000116,-1.3609416517100001
ACH-000118,-0.922347433138
ACH-000120,-1.17597624323
ACH-000123,-1.0158341813200003
ACH-000127,-1.0941001649600002
ACH-000128,-0.9523096507359999
ACH-000132,-1.3551406564500001
ACH-000133,-1.16576442597
ACH-000137,-1.50433228607
ACH-000138,-1.3463638896899999
ACH-000142,-1.1695031081799998
ACH-000143,-0.9682550006739999
ACH-000146,-0.376118206545
ACH-000148,-1.4744192991999998
ACH-000150,-1.40285578355
ACH-000152,-1.03946171501
ACH-000153,-1.50177986159
ACH-000159,-1.53130823713
ACH-000160,-0.819785628185
ACH-000163,-0.987195584674
ACH-000167,-1.6274704201199999
ACH-000168,-1.53479195083
ACH-000169,-1.13222913653
ACH-000178,-1.1399985395299999
ACH-000182,-0.7929272354000001
ACH-000183,-0.906502931964
ACH-000188,-1.1699660374299998
ACH-000189,-1.1917250563700001
ACH-000190,-1.25294842914
ACH-000198,-1.2083148928299998
ACH-000204,-0.9335684670409999
ACH-000206,-1.2344685252399998
ACH-000207,-0.736397378581
ACH-000211,-1.26214049446
ACH-000215,-1.40471167581
ACH-000221,-1.37536315907
ACH-000222,-1.31444145985
ACH-000223,-0.715857685363
ACH-000226,-1.06423954422
ACH-000227,-1.26516899541
ACH-000228,-1.3846832487399998
ACH-000231,-1.21020835898
ACH-000232,-1.3380475713200002
ACH-000233,-1.1016486417
ACH-000234,-1.51944739031
ACH-000235,-1.14485310771
ACH-000237,-1.3670033796
ACH-000238,-1.41853920976
ACH-000243,-1.3209743977500001
ACH-000244,-0.9423803256100001
ACH-000246,-1.2952957409899999
ACH-000248,-1.27360335926
ACH-000250,-1.3805917427899999
ACH-000251,-0.831290026109
ACH-000253,-1.14573915606
ACH-000255,-1.13240077837
ACH-000256,-0.6834166786820001
ACH-000257,-1.1442682020100001
ACH-000258,-0.773477277563
ACH-000259,-1.29675143661
ACH-000260,-1.39465917076
ACH-000261,-0.805558582975
ACH-000262,-1.39308514269
ACH-000263,-1.3413829371400001
ACH-000264,-1.3032428056999998
ACH-000265,-1.19562064231
ACH-000266,-0.798079687811
ACH-000272,-1.09812462036
ACH-000273,-1.52222059143
ACH-000274,-1.4957048444299998
ACH-000277,-1.3929586792
ACH-000278,-1.15106557908
ACH-000279,-1.36844785845
ACH-000280,-1.48743848692
ACH-000281,-1.63564125055
ACH-000288,-1.25863769191
ACH-000291,-1.24265575869
ACH-000293,-1.66065559856
ACH-000294,-1.30138452956
ACH-000295,-0.867050762807
ACH-000296,-1.3475985690799999
ACH-000302,-0.486771436808
ACH-000304,-1.2579268461700002
ACH-000307,-1.36530035687
ACH-000308,-1.01354767712
ACH-000310,-1.11995380775
ACH-000311,-1.08845081079
ACH-000312,-1.58773552846
ACH-000315,-1.16328937322
ACH-000316,-1.28647424445
ACH-000317,-1.10053469548
ACH-000318,-1.43082676337
ACH-000319,-1.32452175412
ACH-000320,-1.52340319296
ACH-000322,-1.2674788284899998
ACH-000323,-1.06371205106
ACH-000324,-1.38231629704
ACH-000329,-1.25348625629
ACH-000330,-1.06008159545
ACH-000331,-1.10120458039
ACH-000332,-1.3667651800999998
ACH-000334,-0.718988977402
ACH-000335,-1.2452449474
ACH-000336,-0.804162326575
ACH-000337,-1.11978978552
ACH-000339,-1.11169212103
ACH-000341,-1.5504042157
ACH-000348,-0.6512365024600001
ACH-000350,-1.3201934589
ACH-000352,-1.14066547959
ACH-000356,-0.99390494609
ACH-000361,-0.888578929086
ACH-000362,-1.1814198742200002
ACH-000363,-0.991995396684
ACH-000364,-1.0256417026
ACH-000365,-1.25279694114
ACH-000366,-1.3676098607700002
ACH-000368,-1.3183721990100001
ACH-000374,-0.9588310967679999
ACH-000375,-1.07959491244
ACH-000376,-1.33921592589
ACH-000381,-1.1444746685200002
ACH-000383,-0.937827733822
ACH-000387,-0.7874121638860001
ACH-000389,-1.05741547483
ACH-000390,-1.32168513866
ACH-000393,-1.6578410481799999
ACH-000395,-1.3978030768599998
ACH-000397,-1.1780287960100002
ACH-000401,-1.2478771489
ACH-000402,-1.39348792238
ACH-000403,-1.03976540476
ACH-000404,-1.57960832178
ACH-000406,-1.02727305104
ACH-000407,-1.06354867358
ACH-000408,-1.29760196848
ACH-000410,-1.0471588970299999
ACH-000411,-1.19740824591
ACH-000414,-1.03654372737
ACH-000415,-1.44625886878
ACH-000416,-0.877922119223
ACH-000420,-1.0246834985100002
ACH-000421,-1.03941744637
ACH-000424,-1.20035417255
ACH-000425,-1.24175906896
ACH-000426,-1.26462353044
ACH-000427,-1.0945672177099999
ACH-000433,-1.17671278467
ACH-000436,-0.940849710832
ACH-000444,-1.11324333386
ACH-000445,-1.1387955283
ACH-000448,-1.0452333344700002
ACH-000450,-1.10299643211
ACH-000452,-1.06884707135
ACH-000454,-1.35517130814
ACH-000458,-1.19048292604
ACH-000459,-1.08041010732
ACH-000460,-1.23712697226
ACH-000461,-1.09690053153
ACH-000463,-1.1832579078799998
ACH-000464,-1.2012909923000001
ACH-000466,-1.3542743570700002
ACH-000467,-0.976531081453
ACH-000468,-1.15468795486
ACH-000469,-1.21707337042
ACH-000470,-0.879680021629
ACH-000471,-1.26103337677
ACH-000472,-1.45662203484
ACH-000473,-1.1567388897600002
ACH-000475,-1.16116791477
ACH-000476,-1.32761936229
ACH-000477,-1.98495383996
ACH-000480,-1.09905248625
ACH-000481,-0.6829614336830001
ACH-000483,-1.1218480325
ACH-000484,-1.7253358641499998
ACH-000485,-1.1454103556100002
ACH-000486,-1.4020794956
ACH-000487,-0.951682526331
ACH-000488,-1.05046087986
ACH-000490,-1.21681170244
ACH-000491,-1.06555422688
ACH-000495,-1.38736852359
ACH-000496,-1.2260890957600001
ACH-000499,-1.2301076380299998
ACH-000500,-1.2790994811399998
ACH-000502,-1.29758078018
ACH-000503,-1.24001518876
ACH-000505,-1.07564496825
ACH-000507,-1.02274789565
ACH-000510,-1.05260405576
ACH-000511,-0.873807881572
ACH-000512,-1.02268240216
ACH-000516,-1.27725832222
ACH-000517,-1.0599646119700001
ACH-000518,-1.46975356468
ACH-000520,-1.36817322387
ACH-000521,-1.28165912158
ACH-000522,-1.17912972713
ACH-000524,-1.11062285729
ACH-000527,-1.08504323005
ACH-000528,-0.9617413647159999
ACH-000537,-0.980707057531
ACH-000541,-0.6165494089469999
ACH-000542,-1.3156212119
ACH-000544,-1.2375036470799998
ACH-000545,-1.22026151428
ACH-000547,-0.8783155517560001
ACH-000548,-1.05405418029
ACH-000549,-1.25893854267
ACH-000550,-1.00605461986
ACH-000552,-1.1264765323
ACH-000556,-1.20080738022
ACH-000557,-1.56423139642
ACH-000570,-1.45411621931
ACH-000571,-0.924234790512
ACH-000573,-1.2576194975200001
ACH-000576,-1.1836172946799999
ACH-000580,-1.2096542684
ACH-000584,-0.873079562273
ACH-000585,-1.3638055608000001
ACH-000588,-1.03294034309
ACH-000589,-0.829444260596
ACH-000591,-1.15367797631
ACH-000593,-1.1976033500799999
ACH-000600,-1.0910562749
ACH-000601,-1.2878771161
ACH-000604,-0.8782580617
ACH-000605,-1.10638510459
ACH-000606,-1.35283898949
ACH-000608,-0.587522084152
ACH-000614,-1.28145672814
ACH-000616,-0.9354328908380001
ACH-000618,-1.1661750686599999
ACH-000619,-1.06619034676
ACH-000620,-1.10203740338
ACH-000621,-1.0426363294399998
ACH-000622,-1.2799158729
ACH-000623,-1.1147130707
ACH-000624,-1.0422485792899998
ACH-000627,-0.951368837525
ACH-000630,-1.09630099747
ACH-000632,-1.25015270894
ACH-000633,-1.24200101394
ACH-000637,-0.9568428687170001
ACH-000638,-1.4454933076299998
ACH-000646,-0.9073325235519999
ACH-000647,-1.22243476022
ACH-000648,-0.889539151334
ACH-000649,-1.3723860071599998
ACH-000651,-1.16119308686
ACH-000652,-1.21166167307
ACH-000653,-0.9193470396250001
ACH-000657,-1.35260053151
ACH-000658,-0.6218289508120001
ACH-000661,-1.40248390473
ACH-000662,-1.27358554501
ACH-000663,-1.360321704
ACH-000665,-1.09360930439
ACH-000671,-1.32255750381
ACH-000673,-0.8844370643870001
ACH-000676,-1.07464984525
ACH-000677,-0.593987789439
ACH-000681,-1.4781005805200003
ACH-000682,-1.4185457765600002
ACH-000683,-1.55818219276
ACH-000684,-1.29613039781
ACH-000688,-0.9616822566969999
ACH-000693,-1.24296966651
ACH-000694,-0.9589611857200001
ACH-000695,-1.07868166906
ACH-000696,-0.836258302023
ACH-000697,-1.31857021376
ACH-000699,-1.42603446424
ACH-000701,-1.08443397158
ACH-000706,-0.705719924428
ACH-000711,-1.07479086428
ACH-000713,-1.49725668826
ACH-000714,-0.8066787468800001
ACH-000718,-1.4327665470299997
ACH-000720,-1.47013479928
ACH-000721,-0.9004005402140001
ACH-000724,-1.6114605876399999
ACH-000725,-1.1326675828
ACH-000732,-1.2580785096200002
ACH-000734,-0.9313128240749999
ACH-000735,-0.8294767082269999
ACH-000736,-1.2609540562100001
ACH-000738,-1.34655407938
ACH-000746,-0.7286959999379999
ACH-000747,-0.959735690889
ACH-000748,-1.23951035548
ACH-000753,-1.21768726859
ACH-000756,-1.33958795625
ACH-000757,-1.1181960075200001
ACH-000758,-1.1664339779000001
ACH-000760,-1.0463578238
ACH-000763,-1.19442596229
ACH-000764,-1.1309241355600002
ACH-000765,-1.4723934233000002
ACH-000766,-1.1712213059799998
ACH-000767,-1.0354499945
ACH-000768,-1.0833092747
ACH-000769,-0.96008829014
ACH-000770,-1.13882389032
ACH-000771,-1.22664957567
ACH-000773,-0.9922289194320001
ACH-000776,-1.25560543912
ACH-000777,-1.27373261577
ACH-000778,-1.11342036515
ACH-000781,-1.2743873744399998
ACH-000782,-1.2364354807200002
ACH-000783,-1.0636981027399999
ACH-000784,-1.37659006394
