,MBD6 (114785)
ACH-000004,-0.148492607433
ACH-000007,-0.41563694577699994
ACH-000009,-0.187386915198
ACH-000011,-0.303725639605
ACH-000012,-0.0622326270182
ACH-000013,-0.07268367727689999
ACH-000014,-0.11121259733200001
ACH-000015,-0.0942040834021
ACH-000017,-0.09057467183399999
ACH-000018,-0.102319375021
ACH-000019,-0.020724866900500002
ACH-000021,-0.09709478477019999
ACH-000022,-0.0167352793349
ACH-000025,-0.203447234586
ACH-000028,-0.276433762575
ACH-000030,-0.0650005098209
ACH-000035,-0.0189566975963
ACH-000036,-0.311065275077
ACH-000037,-0.579656850152
ACH-000039,-0.044114316966900005
ACH-000040,-0.14514664971799998
ACH-000041,-0.663469425986
ACH-000042,-0.08068590136710001
ACH-000045,-0.226493870503
ACH-000047,-0.10684054203500001
ACH-000052,-0.182517777498
ACH-000053,-0.262635331531
ACH-000054,-0.216696173161
ACH-000055,-0.27597064533000004
ACH-000060,-0.0970071877892
ACH-000067,-0.288981811064
ACH-000070,-0.0785206271166
ACH-000075,-0.360097200771
ACH-000078,-0.37178921031499995
ACH-000082,-0.143360311597
ACH-000085,-0.214503753677
ACH-000086,-0.249979826271
ACH-000087,-0.213477354511
ACH-000092,-0.24367426795299998
ACH-000095,-0.305145737172
ACH-000097,-0.161919506625
ACH-000098,-0.22730754919799998
ACH-000099,-0.419256584295
ACH-000108,-0.198691033475
ACH-000113,-0.0985014421449
ACH-000115,-0.102677543443
ACH-000116,-0.07106731931919999
ACH-000118,-0.0239025151193
ACH-000120,-0.0889981002596
ACH-000123,-0.23504930296799997
ACH-000127,-0.0571943035004
ACH-000128,-0.266042533127
ACH-000132,0.06485596151869999
ACH-000133,-0.357594535678
ACH-000137,-0.255026251205
ACH-000138,-0.22896356234200002
ACH-000142,-0.0886569829129
ACH-000143,-0.258263460316
ACH-000146,-0.13890166984000002
ACH-000148,-0.268263363681
ACH-000150,-0.5731984805979999
ACH-000152,-0.290486509688
ACH-000153,-0.21930702206500002
ACH-000159,-0.0681102335818
ACH-000160,0.506827587861
ACH-000163,-0.37837416300399995
ACH-000167,0.8027377488160001
ACH-000168,-0.23432114550500002
ACH-000169,-0.315019699033
ACH-000178,-0.19027054230300003
ACH-000182,-0.148744934012
ACH-000183,-0.236337445331
ACH-000188,-0.150899453225
ACH-000189,-0.29643564225499996
ACH-000190,0.330903141106
ACH-000198,0.0099884400207
ACH-000204,-0.305980990357
ACH-000206,0.0214434741423
ACH-000207,-0.21581894961399997
ACH-000211,-0.114918654585
ACH-000215,-0.295075769615
ACH-000221,-0.214228653631
ACH-000222,0.139735325759
ACH-000223,-0.124991048445
ACH-000226,-0.23143932611499998
ACH-000227,0.006238110224970001
ACH-000228,-0.285827511241
ACH-000231,-0.198067766156
ACH-000232,-0.15092992250099999
ACH-000233,-0.39621209928
ACH-000234,-0.0313798756997
ACH-000235,-0.188853148778
ACH-000237,-0.102601530751
ACH-000238,-0.08105032337019999
ACH-000243,0.047432495377099995
ACH-000244,-0.44389029179899997
ACH-000246,-0.15388302716900001
ACH-000248,-0.08861872004789999
ACH-000250,-0.0675583967222
ACH-000251,-0.37040168778399996
ACH-000253,-0.122691429725
ACH-000255,-0.16074365275900002
ACH-000256,-0.112000864113
ACH-000257,-0.452129080238
ACH-000258,0.17854754395999997
ACH-000259,-0.191208384175
ACH-000260,-0.10399636145999999
ACH-000261,-0.24956488398899998
ACH-000262,-0.14654987597000002
ACH-000263,-0.214619463441
ACH-000264,-0.128043711907
ACH-000265,-0.09121466612410001
ACH-000266,-0.184945525044
ACH-000272,0.0434188240221
ACH-000273,-0.335553679753
ACH-000274,-0.300278617165
ACH-000277,-0.158956902496
ACH-000278,-0.0431687271724
ACH-000279,-0.554895217074
ACH-000280,-0.178626856965
ACH-000281,-0.15380675455700002
ACH-000288,-0.412985899489
ACH-000291,-0.133882014159
ACH-000293,-0.028400921732
ACH-000294,0.0644790899486
ACH-000295,-0.13797469012
ACH-000296,-0.330129014227
ACH-000302,-0.191339954404
ACH-000304,-0.377515941545
ACH-000307,-0.0343780873214
ACH-000308,-0.178573354904
ACH-000310,-0.237312838114
ACH-000311,-0.19047722353799998
ACH-000312,-0.15072095004799999
ACH-000315,0.009374869515450001
ACH-000316,-0.031609923757599995
ACH-000317,-0.10209479332699999
ACH-000318,-0.205783326004
ACH-000319,0.0365151226786
ACH-000320,-0.425258502584
ACH-000322,-0.320097130846
ACH-000323,-0.0138787473389
ACH-000324,-0.21838363228100002
ACH-000329,-0.201714167398
ACH-000330,-0.04811392306059999
ACH-000331,-0.13909423747400002
ACH-000332,-0.192123087923
ACH-000334,-0.127841681929
ACH-000335,-0.21627350620900002
ACH-000336,-0.44925312262199996
ACH-000337,-0.466671352868
ACH-000339,-0.24323386711599998
ACH-000341,-0.38611745063600006
ACH-000348,-0.213250299351
ACH-000350,-0.336655227333
ACH-000352,-0.427927601055
ACH-000356,-0.467055263777
ACH-000361,-0.249971632721
ACH-000362,-0.09706690185419999
ACH-000363,-0.282810890456
ACH-000364,-0.273832762113
ACH-000365,-0.408934517444
ACH-000366,-0.0799266253645
ACH-000368,-0.301921569467
ACH-000374,-0.228867226349
ACH-000375,0.034749229208699994
ACH-000376,-0.11650106804199999
ACH-000381,-0.0284020062151
ACH-000383,-0.0510783834776
ACH-000387,0.052406775543599994
ACH-000389,-0.141943653027
ACH-000390,-0.148464589798
ACH-000393,-0.396432232861
ACH-000395,-0.334731152613
ACH-000397,-0.133915061219
ACH-000401,-0.20422733558800002
ACH-000402,-0.8647933663299998
ACH-000403,-0.128815455595
ACH-000404,-0.052050087661699995
ACH-000406,-0.113385896599
ACH-000407,-0.162130948636
ACH-000408,-0.232476087606
ACH-000410,-0.15801798978499998
ACH-000411,-0.08468918867070001
ACH-000414,-0.136540505581
ACH-000415,0.0028050713204
ACH-000416,-0.160164069296
ACH-000420,-0.13897973482200002
ACH-000421,-0.189604323606
ACH-000424,-0.444688929324
ACH-000425,-0.228263762281
ACH-000426,-0.312267929921
ACH-000427,-0.0181496041055
ACH-000433,-0.139736150931
ACH-000436,-0.297433225463
ACH-000444,-0.0163504198936
ACH-000445,-0.08099138341260001
ACH-000448,-0.0949490711208
ACH-000450,-0.0836065921561
ACH-000452,-0.043764968192699996
ACH-000454,-0.288220462109
ACH-000458,-0.283707075742
ACH-000459,-0.0373918856739
ACH-000460,0.0524845904906
ACH-000461,-0.123939752254
ACH-000463,-0.252942976375
ACH-000464,-0.23393230787799998
ACH-000466,-0.0414719648976
ACH-000467,-0.228501722342
ACH-000468,-0.19473591416900002
ACH-000469,-0.25392829799000005
ACH-000470,-0.391991394358
ACH-000471,0.137637353093
ACH-000472,-0.145796733153
ACH-000473,-0.09308063437889999
ACH-000475,-0.117957699894
ACH-000476,-0.265497010293
ACH-000477,-0.130841005511
ACH-000480,0.0271374722993
ACH-000481,-0.181681647558
ACH-000483,-0.12399622141899999
ACH-000484,-0.243849083842
ACH-000485,-0.11857418773
ACH-000486,-0.17736109238699999
ACH-000487,0.0240144823598
ACH-000488,-0.0163986969094
ACH-000490,-0.0971796610073
ACH-000491,-0.274497264202
ACH-000495,-0.047564118420599995
ACH-000496,-0.5209873748899999
ACH-000499,-0.357602769871
ACH-000500,0.20675917311500003
ACH-000502,-0.11103965066400001
ACH-000503,-0.08135046469030001
ACH-000505,-0.186455397465
ACH-000507,-0.334215261205
ACH-000510,0.0624722291691
ACH-000511,-0.22760150019699998
ACH-000512,-0.19998484699400002
ACH-000516,-0.170441089618
ACH-000517,-0.180258552253
ACH-000518,-0.110162661859
ACH-000520,-0.351881531884
ACH-000521,-0.0645012592143
ACH-000522,-0.0711665780808
ACH-000524,-0.16065509110600001
ACH-000527,-0.227094289272
ACH-000528,-0.0840645664528
ACH-000537,-0.017580044897900004
ACH-000541,-0.894701896381
ACH-000542,-0.0902667397607
ACH-000544,0.027206842447099998
ACH-000545,-0.22114653605999998
ACH-000547,-0.0373805655817
ACH-000548,0.107999366697
ACH-000549,-0.149751818226
ACH-000550,-0.317836302823
ACH-000552,-0.0427066735697
ACH-000556,-0.14681680258500002
ACH-000557,-0.07983126936919999
ACH-000570,-0.23081095183699998
ACH-000571,-0.043327137091699996
ACH-000573,-0.156369017705
ACH-000576,-0.351442583628
ACH-000580,0.0012559319940799998
ACH-000584,-0.102620100299
ACH-000585,-0.134292957681
ACH-000588,-0.19436469666099998
ACH-000589,0.0583989664633
ACH-000591,-0.18193367391600002
ACH-000593,-0.170397488231
ACH-000600,-0.049280705577600004
ACH-000601,-0.166022407194
ACH-000604,-0.126769041051
