,TRAIP (10293)
ACH-000361,-0.937968970239
ACH-000362,-1.09714320668
ACH-000363,-1.73163344439
ACH-000364,-1.04641388532
ACH-000365,-1.05789584148
ACH-000366,-0.43880146078500004
ACH-000368,-1.49769826886
ACH-000374,-1.47736517049
ACH-000375,-1.14179196365
ACH-000376,-1.15444005481
ACH-000381,-0.9280142159839999
ACH-000383,-1.02426028393
ACH-000387,-1.16684636436
ACH-000389,-0.9942117383
ACH-000390,-0.682316302035
ACH-000393,-1.0096666784100001
ACH-000395,-0.874076598397
ACH-000397,-0.8545582074250001
ACH-000401,-0.920628093558
ACH-000402,-0.959551902954
ACH-000403,-0.835769606168
ACH-000404,-1.0636308066
ACH-000406,-0.9714470517730001
ACH-000407,-1.17834140791
ACH-000408,-1.0857723425
ACH-000410,-1.22846916986
ACH-000411,-1.46285213389
ACH-000414,-1.0429083800799999
ACH-000415,-1.6913826871700002
ACH-000416,-0.794429020584
ACH-000420,-1.14804692151
ACH-000421,-1.0775422094299998
ACH-000424,-0.9498629227609999
ACH-000425,-1.01151687675
ACH-000426,-1.27541862236
ACH-000427,-1.02392796386
ACH-000433,-0.984967378778
ACH-000436,-1.1972651285299998
ACH-000444,-0.957754033615
ACH-000445,-1.04983144403
ACH-000448,-0.935044046708
ACH-000450,-1.1001431935600001
ACH-000452,-1.21605782224
ACH-000454,-1.00572104489
ACH-000458,-1.06680346223
ACH-000459,-0.653704199673
ACH-000460,-0.955568849577
ACH-000461,-1.09885200334
ACH-000463,-1.2395512768999999
ACH-000464,-0.892127748652
ACH-000466,-1.1418345958
ACH-000467,-0.77045052235
ACH-000468,-0.661974902181
ACH-000469,-0.552317780533
ACH-000470,-1.34027688875
ACH-000471,-0.6951233915999999
ACH-000472,-0.94032333815
ACH-000473,-0.930695428367
ACH-000475,-1.2447995623399999
ACH-000476,-0.8121695562369999
ACH-000477,-1.2318908236200001
ACH-000480,-1.30037928208
ACH-000481,-1.1084818626700002
ACH-000483,-0.7808185229569999
ACH-000484,-1.2175589969
ACH-000485,-1.4599318519799998
ACH-000486,-0.773599118311
ACH-000487,-1.18265587613
ACH-000488,-1.31205543331
ACH-000490,-1.10828777729
ACH-000491,-1.2008315650799999
ACH-000495,-1.26557168303
ACH-000496,-1.10406821036
ACH-000499,-1.18403002851
ACH-000500,-0.8977256409919999
ACH-000502,-0.806597926763
ACH-000503,-1.4140079802599999
ACH-000505,-0.8741591767219999
ACH-000507,-1.42318865041
ACH-000510,-0.7613288503899999
ACH-000511,-1.2570530161799998
ACH-000512,-1.0814019141700002
ACH-000516,-1.36656757341
ACH-000517,-0.51984895182
ACH-000518,-1.59503195382
ACH-000520,-1.2458270550200001
ACH-000521,-1.07832494175
ACH-000522,-1.3085738406999998
ACH-000524,-0.7962724653059999
ACH-000527,-1.2020790372499999
ACH-000528,-1.1598611725399999
ACH-000537,-1.2477760421100001
ACH-000541,-1.4182752021899998
ACH-000542,-1.0055597239299998
ACH-000544,-0.96600324904
ACH-000545,-1.27217047005
ACH-000547,-1.17202448917
ACH-000548,-0.9971193568469999
ACH-000549,-1.11309969973
ACH-000550,-1.10316465525
ACH-000552,-1.11260464928
ACH-000556,-1.01067518983
ACH-000557,-0.36703603490000003
ACH-000570,-0.9301508773080001
ACH-000571,-0.704883883338
ACH-000573,-1.31297086296
ACH-000576,-1.00832492043
ACH-000580,-1.1603792634399999
ACH-000584,-1.9235012770099997
ACH-000585,-0.6240593713570001
ACH-000588,-1.19228834756
ACH-000589,-1.11823413475
ACH-000591,-1.05277778623
ACH-000593,-0.885260429341
ACH-000600,-1.1283160732100002
ACH-000601,-0.957150939492
ACH-000604,-0.976275495923
ACH-000605,-0.919820945541
ACH-000606,-1.2211306574
ACH-000608,-0.894868756567
ACH-000614,-0.793463580641
ACH-000616,-1.4728671933000002
ACH-000618,-1.2210414970999999
ACH-000619,-1.28525783677
ACH-000620,-1.109280866
ACH-000621,-1.8257864583400003
ACH-000622,-1.3147310140000001
ACH-000623,-0.595994863554
ACH-000624,-1.2083667165
ACH-000627,-1.2968825722600001
ACH-000630,-0.8410224465330001
ACH-000632,-0.907471639666
ACH-000633,-1.09408412019
ACH-000637,-0.915256898909
ACH-000638,-1.2042511200200001
ACH-000646,-1.0921503332
ACH-000647,-0.670837657554
ACH-000648,-0.9345659804690001
ACH-000649,-0.93932783655
ACH-000651,-1.10303630211
ACH-000652,-1.1860736283
ACH-000653,-1.34174171254
ACH-000657,-1.21785886784
ACH-000658,-0.719139555241
ACH-000661,-1.1852464089799999
ACH-000662,-1.2617789269600002
ACH-000663,-1.04559189377
ACH-000665,-1.2485101329100001
ACH-000671,-0.835551287472
ACH-000673,-1.29467491185
ACH-000676,-0.8181497525110001
ACH-000677,-0.921968217997
ACH-000681,-1.16155321152
ACH-000682,-1.02477638991
ACH-000683,-0.714193057985
ACH-000684,-1.06822710614
ACH-000688,-1.11557431238
ACH-000693,-0.8597818128560001
ACH-000694,-1.49417673637
ACH-000695,-1.44949978697
ACH-000696,-1.27800760292
ACH-000697,-1.0637752902200002
ACH-000699,-1.5485973352700002
ACH-000701,-1.7058240012600001
ACH-000706,-1.14216699901
ACH-000711,-1.1013499871799999
ACH-000713,-1.32260350782
ACH-000714,-0.886298609756
ACH-000718,-1.3964292973199999
ACH-000720,-1.18406596844
ACH-000721,-1.27437124188
ACH-000724,-0.9635289573129999
ACH-000725,-1.7184030812
ACH-000732,-1.21840424426
ACH-000734,-0.858895531479
ACH-000735,-0.967837651044
ACH-000736,-1.1905498535299999
ACH-000738,-1.25033458025
ACH-000746,-1.04810301466
ACH-000747,-0.614673881681
ACH-000748,-1.14698087405
ACH-000753,-0.641201932465
ACH-000756,-0.696040781047
ACH-000757,-1.21964294794
ACH-000758,-1.05359005433
ACH-000760,-0.892015945573
ACH-000763,-0.9303687471909999
ACH-000764,-1.21499257314
ACH-000765,-0.7853839876469999
ACH-000766,-0.652895580624
ACH-000767,-1.0769814446600001
ACH-000768,-0.990205754717
ACH-000769,-1.11106287036
ACH-000770,-1.2068146262700001
ACH-000771,-1.40769385133
ACH-000773,-1.2497615660899999
ACH-000776,-0.861247652826
ACH-000777,-1.35026213539
ACH-000778,-1.016168785
ACH-000781,-1.34489109795
ACH-000782,-1.12882819747
ACH-000783,-1.4432537638299998
ACH-000784,-1.3169335641700002
ACH-000785,-2.04877738887
ACH-000787,-1.06192371198
ACH-000788,-1.22320386514
ACH-000791,-1.16786456562
ACH-000792,-1.44596743107
ACH-000794,-0.965901991735
ACH-000796,-1.3683413930000001
ACH-000799,-1.04587499104
ACH-000800,-1.4294444966100002
ACH-000802,-0.8924985021170001
ACH-000804,-0.7955125184280001
ACH-000805,-1.07869715888
ACH-000809,-0.932536307101
ACH-000810,-1.23750915336
ACH-000811,-1.2455565789799998
ACH-000817,-1.20141079085
ACH-000819,-1.04360949268
ACH-000820,-1.31158561046
ACH-000821,-1.34325977412
ACH-000822,-0.8806491151620001
ACH-000823,-1.32475291351
ACH-000824,-0.7842491051070001
ACH-000827,-0.7647133303110001
ACH-000829,-1.0078755200700003
ACH-000831,-0.9579282040029999
ACH-000832,-1.2465807552600001
ACH-000833,-1.1691802985200002
ACH-000834,-0.861255214156
ACH-000835,-1.23262802063
ACH-000836,-1.6091432895700002
ACH-000837,-1.33816179654
ACH-000838,-0.713560936705
ACH-000839,-1.0876545284399999
ACH-000840,-1.31682197092
ACH-000841,-1.3242011389700001
ACH-000843,-0.8705012997689999
ACH-000846,-1.0566370880299998
ACH-000847,-0.950462567295
ACH-000848,-0.854148854746
ACH-000849,-1.4870300326299999
ACH-000851,-0.7496379881209999
ACH-000855,-1.14611475486
ACH-000856,-1.46618854944
ACH-000858,-0.9555049086480001
ACH-000859,-1.2484215574200002
ACH-000861,-0.991207652982
ACH-000862,-1.49435999657
ACH-000865,-1.24476967309
ACH-000866,-1.39349079381
ACH-000867,-0.6546874555860001
ACH-000869,-1.14375139286
ACH-000872,-1.1119408622
ACH-000873,-1.1794599432600001
ACH-000876,-1.1446449948100001
ACH-000878,-1.5224546321099999
ACH-000880,-1.1028139324
ACH-000881,-0.69060371867
ACH-000882,-1.0628537039000001
ACH-000884,-0.9698762682529999
ACH-000885,-1.22368407086
ACH-000887,-0.6521627940079999
ACH-000888,-1.01426601145
ACH-000889,-1.24802450437
ACH-000890,-0.9304330561399999
ACH-000896,-1.27348538982
ACH-000898,-0.500204596602
ACH-000900,-1.23331711723
ACH-000901,-1.24540733787
ACH-000905,-1.22893621119
ACH-000906,-0.903898113771
ACH-000907,-1.55023445599
ACH-000910,-0.8651550041230001
ACH-000911,-1.20029959641
ACH-000912,-1.42800754919
ACH-000913,-1.2557743330700002
ACH-000915,-0.6786051731
ACH-000916,-1.3799883633
ACH-000917,-0.977373357346
ACH-000921,-1.3444582201
ACH-000924,-0.6995866832590001
ACH-000926,-0.614217665343
ACH-000928,-0.850160392675
ACH-000929,-0.99570497933
ACH-000932,-1.00892051953
ACH-000935,-1.10726738486
ACH-000936,-0.8541074603200001
ACH-000937,-1.3411612154
ACH-000938,-1.0952128234
ACH-000939,-1.45863365152
ACH-000941,-0.394024864697
ACH-000943,-0.941919784245
ACH-000946,-0.9351152845299999
ACH-000947,-1.19198129279
ACH-000948,-0.509514641689
ACH-000950,-1.0854913123799999
ACH-000953,-0.298864098141
ACH-000957,-1.1519132459299999
ACH-000958,-1.3479599031099998
ACH-000960,-1.36950779419
ACH-000963,-0.7439888157619999
ACH-000968,-1.04201559436
ACH-000969,-0.7834125408050001
ACH-000973,-1.32761689172
ACH-000974,-1.1840638075299998
ACH-000975,-0.768075337661
ACH-000976,-1.27440708919
ACH-000978,-1.50589815396
ACH-000980,-0.932955732362
ACH-000984,-1.0634147307100001
ACH-000986,-1.2471107056200001
ACH-000988,-0.7774327809039999
ACH-000993,-0.9413530982899999
ACH-000994,-1.31213206503
ACH-000996,-0.9326750516619999
ACH-001001,-0.583347643602
ACH-001020,-1.09295167117
ACH-001028,-1.34158359294
ACH-001031,-1.2507485145000001
ACH-001038,-1.4087878980500002
ACH-001048,-1.25000037782
ACH-001050,-1.06072832714
ACH-001053,-0.475184151193
ACH-001054,-0.929282576467
ACH-001061,-1.18614399994
ACH-001067,-1.2754290480600001
ACH-001075,-1.02331723268
ACH-001096,-1.1657120999
ACH-001128,-1.0457633371200001
ACH-001134,-0.879837419818
ACH-001151,-1.1810288362
ACH-001163,-0.9741541316140001
ACH-001164,-1.11969386948
ACH-001173,-1.17833208941
ACH-001183,-1.27787907789
ACH-001184,-1.2596058531
ACH-001190,-0.9953136530429999
ACH-001192,-1.4334846955899998
ACH-001193,-1.35088243491
ACH-001196,-1.1674487561
ACH-001197,-1.04004972709
ACH-001205,-0.893953877163
ACH-001211,-1.1783168234999999
ACH-001212,-0.860283646148
ACH-001228,-0.902463170564
ACH-001232,-0.969023834117
ACH-001239,-1.06955315531
ACH-001274,-0.7991468001250001
ACH-001275,-1.35070319259
ACH-001277,-0.8522711605589999
ACH-001278,-1.11199637634
ACH-001280,-1.4886756380000001
ACH-001283,-1.12022050453
ACH-001289,-1.4230269512399998
ACH-001295,-1.14108085075
ACH-001300,-1.05086501955
ACH-001301,-0.764184194771
ACH-001302,-1.1855455036
ACH-001303,-1.00840660601
ACH-001306,-0.986398877411
ACH-001318,-0.879135358851
ACH-001322,-1.24439647812
ACH-001328,-1.11308540046
ACH-001332,-0.845568370528
ACH-001333,-1.16257529757
ACH-001336,-1.33309189779
ACH-001340,-0.7344915993860001
ACH-001346,-1.03448748031
ACH-001353,-1.29606810586
ACH-001354,-1.0693963495799998
ACH-001367,-0.978260192334
ACH-001368,-0.936421393866
ACH-001374,-1.0640796163200001
ACH-001375,-1.08362087616
ACH-001377,-0.975533762544
ACH-001380,-1.22309324936
ACH-001391,-1.1022891197
ACH-001407,-1.22708492826
ACH-001408,-1.3770809777000002
ACH-001413,-1.04710323776
ACH-001430,-0.956404807483
ACH-001431,-1.0596931295299998
ACH-001450,-0.8070201304100001
ACH-001496,-0.9800153791799999
ACH-001500,-0.8440095111329999
ACH-001521,-0.594224792673
ACH-001523,-1.14615787921
ACH-001532,-1.1055546942299999
ACH-001536,-1.0944225724799999
ACH-001550,-1.5237394672
ACH-001552,-0.9497268706380001
ACH-001554,-1.13294095174
ACH-001645,-1.24140222014
ACH-001654,-0.490877611428
ACH-001715,-1.50354805929
ACH-001735,-1.18153022315
ACH-001736,-1.34691254299
ACH-001737,-0.718852149601
ACH-001740,-1.1220715292899999
ACH-001745,-1.2559640509299999
ACH-001750,-0.8114823717030001
ACH-001765,-0.965298269134
ACH-001956,-1.56306510921
ACH-001957,-1.36815692029
