,GEN1 (348654)
ACH-000573,-0.0503081299242
ACH-000576,0.0634400320281
ACH-000580,-0.374534229966
ACH-000584,-0.135021720838
ACH-000585,-0.103105070544
ACH-000588,0.0217535428635
ACH-000589,0.18609925669100003
ACH-000591,-0.160592638709
ACH-000593,-0.11717572337099999
ACH-000600,-0.0903940229201
ACH-000601,-0.028999669374099996
ACH-000604,-0.279823558208
ACH-000605,0.0486488507965
ACH-000606,0.0396979904797
ACH-000608,0.0031244791512299998
ACH-000614,-0.121606096578
ACH-000616,-0.09517928561359999
ACH-000618,0.0601962865734
ACH-000619,-0.04339755559380001
ACH-000620,0.016656807416299997
ACH-000621,-0.119377052104
ACH-000622,-0.22586347458
ACH-000623,-0.045035605962899995
ACH-000624,-0.0190464431491
ACH-000627,-0.258307180864
ACH-000630,-0.0619111430707
ACH-000632,-0.23326808406999996
ACH-000633,0.0383485480402
ACH-000637,-0.078208284515
ACH-000638,-0.0516161585461
ACH-000646,-0.014601876262399999
ACH-000647,-0.0647290030271
ACH-000648,-0.0857315827063
ACH-000649,-0.033623576929900006
ACH-000651,-0.186554317687
ACH-000652,-0.10724356032099999
ACH-000653,0.11667038129799999
ACH-000657,-0.112314306445
ACH-000658,0.0509627416454
ACH-000661,0.115181332831
ACH-000662,0.0223292818792
ACH-000663,-0.0451173541371
ACH-000665,-0.140448240863
ACH-000671,-0.0241721782389
ACH-000673,-0.011787832819299997
ACH-000676,-0.05483001978569999
ACH-000677,0.0115149734024
ACH-000681,-0.0707820431542
ACH-000682,-0.0651669366747
ACH-000683,-0.10422265216700001
ACH-000684,-0.30137560487
ACH-000688,-0.0985755878448
ACH-000693,-0.0296330851267
ACH-000694,0.022847754832299998
ACH-000695,0.0660534540282
ACH-000696,0.049828219859199996
ACH-000697,-0.0372021121924
ACH-000699,-0.136614135482
ACH-000701,-0.0899609327046
ACH-000706,0.0356199042394
ACH-000711,-1.50469944829e-05
ACH-000713,-0.028391504158
ACH-000714,-0.00214969113186
ACH-000718,-0.0383155406952
ACH-000720,-0.264606176089
ACH-000721,-0.0545446785944
ACH-000724,0.141188010422
ACH-000725,0.0823623915166
ACH-000732,0.0940113873572
ACH-000734,-0.00711335850122
ACH-000735,0.0109756901745
ACH-000736,-0.487996855408
ACH-000738,0.09175772875539999
ACH-000746,-0.0507135211734
ACH-000747,-0.136891258303
ACH-000748,-0.0990414325193
ACH-000753,0.09074756188069999
ACH-000756,-0.118868593503
ACH-000757,0.083671829405
ACH-000758,-0.11929439425999999
ACH-000760,-0.0706482594067
ACH-000763,-0.13406914998299999
ACH-000764,-0.0922652267492
ACH-000765,-0.0191669957513
ACH-000766,0.040377720951
ACH-000767,0.0548185545397
ACH-000768,-0.18261157429000002
ACH-000769,0.009908311709850001
ACH-000770,-0.0817484570757
ACH-000771,0.178131179714
ACH-000773,-0.212793465152
ACH-000776,0.0245880053654
ACH-000777,-0.00545683010764
ACH-000778,-0.145557114409
ACH-000781,-0.0038539471819400003
ACH-000782,0.0267866788026
ACH-000783,-0.0992561606277
ACH-000784,0.0205504983601
ACH-000785,-0.1176368183
ACH-000787,-0.0118376860329
ACH-000788,-0.08172607146819999
ACH-000791,-0.237549189577
ACH-000792,-0.310006169345
ACH-000794,-0.18118975115699998
ACH-000796,-0.348226996892
ACH-000799,-0.08878521794
ACH-000800,-0.155819181028
ACH-000802,-0.042510487394000006
ACH-000804,-0.0887135923856
ACH-000805,-0.162375965529
ACH-000809,0.050553547547000005
ACH-000810,0.440288156144
ACH-000811,-0.039242220328300007
ACH-000817,-0.285015461848
ACH-000819,-0.039837274465
ACH-000820,-0.0329410562139
ACH-000821,0.020401005115599998
ACH-000822,-0.10466641707
ACH-000823,-0.163727356287
ACH-000824,-0.011178716020500001
ACH-000827,-0.0630854074895
ACH-000829,0.07517413413889999
ACH-000831,0.106288319002
ACH-000832,0.07900696368089999
ACH-000833,-0.0273824256815
ACH-000834,-0.588320718809
ACH-000835,-0.113142489485
ACH-000836,-0.30669138724399997
ACH-000837,0.07642807315780001
ACH-000838,0.28083957968199996
ACH-000839,0.11567207871400001
ACH-000840,0.131829279884
ACH-000841,-0.118240015482
ACH-000843,-0.334125444861
ACH-000846,0.0652100539588
ACH-000847,-0.07683199159739999
ACH-000848,0.10655922218399999
ACH-000849,-0.27165619966
ACH-000851,-0.188294409781
ACH-000855,-0.029885981274599998
ACH-000856,-0.08134116848180001
ACH-000858,0.0800790210427
ACH-000859,-0.0769306565106
ACH-000861,0.0248094522164
ACH-000862,-0.029616776712099998
ACH-000865,-0.0755601442831
ACH-000866,0.0013708294212699998
ACH-000867,0.034024603885400004
ACH-000869,0.0048205330724300005
ACH-000872,0.046875202524699996
ACH-000873,-0.0673701948207
ACH-000876,-0.14855864500399998
ACH-000878,-0.14207998808
ACH-000880,0.164825327322
ACH-000881,-0.151790195217
ACH-000882,0.0358835338244
ACH-000884,-0.0867540403249
ACH-000885,-0.351168526878
ACH-000887,0.13725673887700002
ACH-000888,-0.219733854161
ACH-000889,-0.10058665655099999
ACH-000890,0.0624623758185
ACH-000896,-0.128890960077
ACH-000898,-0.21038566115
ACH-000900,0.11877360257200001
ACH-000901,-0.08760661916819999
ACH-000905,-0.0938135396285
ACH-000906,-0.029645214637599997
ACH-000907,-0.333495637649
ACH-000910,-0.0449044385604
ACH-000911,-0.367918008626
ACH-000912,0.0417805785074
ACH-000913,-0.0929411463882
ACH-000915,0.012366047715600001
ACH-000916,-0.08287186046930001
ACH-000917,0.144276325861
ACH-000921,-0.131381173909
ACH-000924,0.033276073809599994
ACH-000926,-0.0106349439579
ACH-000928,0.106786904594
ACH-000929,-0.19921461178
ACH-000932,-0.17590388219099998
ACH-000935,-0.20093953610399998
ACH-000936,0.044410170131199994
ACH-000937,-0.0410395124126
ACH-000938,0.00959853724398
ACH-000939,-0.168343810321
ACH-000941,-0.10786709897399999
ACH-000943,0.0667627822895
ACH-000946,0.0741874512107
ACH-000947,-0.452400582017
ACH-000948,-0.13398585341900002
ACH-000950,-0.07244920773189999
ACH-000953,-0.0383336145095
ACH-000957,0.234474661998
ACH-000958,0.0384564448378
ACH-000960,0.0557499407146
ACH-000963,-0.0854054114981
ACH-000968,-0.344529736923
ACH-000969,0.130199246282
ACH-000973,-0.8919168436799999
ACH-000974,-0.0253071332879
ACH-000975,0.11874802659299999
ACH-000976,0.0243170016867
ACH-000978,0.09958480260649999
ACH-000980,-0.10941260441299999
ACH-000984,0.00997517027017
ACH-000986,-0.188856914446
ACH-000988,-0.0265784937132
ACH-000993,-0.0352867799924
ACH-000994,0.142377541659
ACH-000996,0.127938526335
ACH-001001,-0.20168357691799998
ACH-001020,-0.0069596122535700005
ACH-001028,-0.0413035954065
ACH-001031,0.134431428741
ACH-001038,0.0552254188756
ACH-001048,0.023813830780500003
ACH-001050,-0.10555956903899999
ACH-001053,-0.175230765105
ACH-001054,-0.34539156749600003
ACH-001061,0.044384709083599996
ACH-001067,-0.13391944969
ACH-001075,-0.0703686148509
ACH-001096,-0.199923889139
ACH-001128,-0.104332940657
ACH-001134,-0.468838299558
ACH-001151,0.00685825638549
ACH-001163,0.0402436980418
ACH-001164,0.049894568360199995
ACH-001173,-0.185455976388
ACH-001183,-0.21872050354000003
ACH-001184,-0.19906117934
ACH-001190,0.021657806126
ACH-001192,0.0497860448673
ACH-001193,-0.284967844113
ACH-001196,-0.28849228341999994
ACH-001197,0.016323800817799997
ACH-001205,-0.135342015038
ACH-001211,0.15922713736
ACH-001212,-0.059027540542900006
ACH-001228,-0.0355410157664
ACH-001232,0.000359136103431
ACH-001239,-0.09063401235030001
ACH-001274,-0.103733080287
ACH-001275,-0.08214803559600001
ACH-001277,-0.0883680106002
ACH-001278,-0.09280344561750001
ACH-001280,-0.163322543466
ACH-001283,0.00777770895359
ACH-001289,0.060309341154300006
ACH-001295,-0.0799912649
ACH-001300,-0.139774820212
ACH-001301,0.224085067867
ACH-001302,0.207637334736
ACH-001303,-0.302239007607
ACH-001306,0.048972363799300006
ACH-001318,-0.0712987851783
ACH-001322,-0.324838558151
ACH-001328,0.132142573073
ACH-001332,0.07182977074500001
ACH-001333,0.033999789712
ACH-001336,-0.450830207628
ACH-001340,-0.149330971161
ACH-001346,-0.0776340301116
ACH-001353,-0.145030651314
ACH-001354,0.0661657647613
ACH-001367,0.166327278264
ACH-001368,0.0713901781327
ACH-001374,-0.0572299038375
ACH-001375,0.0861727742168
ACH-001377,0.0254985128364
ACH-001380,0.007100973092460001
ACH-001391,-0.08854492104110001
ACH-001407,-0.0360186289748
ACH-001408,-0.351908430317
ACH-001413,-0.236862705807
ACH-001430,-0.10787729451
ACH-001431,-0.0117153258546
ACH-001450,-0.11298249344399999
ACH-001496,0.04563805392919999
ACH-001500,-0.0222541220766
ACH-001521,-0.26318708465199997
ACH-001523,0.00850893212709
ACH-001532,-0.197995247536
ACH-001536,-0.0270047696544
ACH-001550,-0.00496077274809
ACH-001552,-0.081464668482
ACH-001554,0.017976726766599997
ACH-001645,-0.39164011198299997
ACH-001654,0.132211024786
ACH-001715,-0.23050218825399998
ACH-001735,0.027715853404000002
ACH-001736,-0.276384096587
ACH-001737,0.0231128597498
ACH-001740,-0.0637222122928
ACH-001745,-0.039658620221300005
ACH-001750,-0.06291009908049999
ACH-001765,0.0163797499823
ACH-001956,-0.190836967874
ACH-001957,-0.17760665351
