,NUFIP1 (26747)
ACH-000273,-0.38627519306
ACH-000274,-0.635151696228
ACH-000277,-0.378812393327
ACH-000278,-0.680012107262
ACH-000279,-0.587867433689
ACH-000280,-0.345022298191
ACH-000281,-0.382239206457
ACH-000288,-0.35782051776600005
ACH-000291,-0.428062927529
ACH-000293,-0.635886231375
ACH-000294,-0.219191262606
ACH-000295,-0.259506516918
ACH-000296,-0.341161183742
ACH-000302,-0.798397713064
ACH-000304,-0.90739943203
ACH-000307,-0.5600087334889999
ACH-000308,-0.45953593920599994
ACH-000310,-0.265188878746
ACH-000311,-0.414551317117
ACH-000312,-0.423365112241
ACH-000315,-0.575739031644
ACH-000316,-0.6231811396060001
ACH-000317,-0.542474675698
ACH-000318,-0.61377903288
ACH-000319,-0.37790136098000005
ACH-000320,-0.243118174466
ACH-000322,-0.788432853074
ACH-000323,-0.301592103318
ACH-000324,-0.536791774018
ACH-000329,-0.316479205423
ACH-000330,-0.373214361652
ACH-000331,-0.6838730437330001
ACH-000332,-0.40257524447899995
ACH-000334,-0.43422061612499996
ACH-000335,-0.614802686857
ACH-000336,-0.40764203714
ACH-000337,-0.119264510133
ACH-000339,-0.510807137147
ACH-000341,-0.485291481024
ACH-000348,-0.34947395715499996
ACH-000350,-0.120521482139
ACH-000352,-0.561062380366
ACH-000356,-0.48029597526100004
ACH-000361,-0.427363268635
ACH-000362,-0.07287132842010001
ACH-000363,-0.27928462527
ACH-000364,-0.699044726656
ACH-000365,-0.405292866876
ACH-000366,-0.393705938102
ACH-000368,-0.463959611105
ACH-000374,-0.46937926543700004
ACH-000375,-0.750476649921
ACH-000376,-0.603388197828
ACH-000381,-0.628698224438
ACH-000383,-0.36860645542
ACH-000387,-0.46526266761999996
ACH-000389,-0.8265273284550001
ACH-000390,-0.471309892967
ACH-000393,-0.40329985635399995
ACH-000395,-0.57711019085
ACH-000397,-0.518238487657
ACH-000401,-0.45037075699199997
ACH-000402,-0.32083944981400003
ACH-000403,-0.5239199064069999
ACH-000404,-0.6462853161959999
ACH-000406,-0.196788823938
ACH-000407,-0.40256158800499997
ACH-000408,-0.575976113992
ACH-000410,-0.467774010001
ACH-000411,-0.610622880331
ACH-000414,-0.357864569055
ACH-000415,-0.63594706817
ACH-000416,-0.544018101675
ACH-000420,-0.625565433317
ACH-000421,-0.7449759065680001
ACH-000424,-0.42769803224299996
ACH-000425,-0.36279272251100003
ACH-000426,-0.591726718319
ACH-000427,-0.36767421622900004
ACH-000433,-0.5168079911379999
ACH-000436,-0.209829757367
ACH-000444,-0.549250030935
ACH-000445,-0.457495100682
ACH-000448,-0.514849370234
ACH-000450,-0.5042160819899999
ACH-000452,-0.488953596457
ACH-000454,-0.164448697915
ACH-000458,-1.0149845499099999
ACH-000459,-0.5462019712349999
ACH-000460,-0.45746363397100004
ACH-000461,-0.488756806907
ACH-000463,-0.570350910675
ACH-000464,-0.367978996086
ACH-000466,-0.322903355739
ACH-000467,-0.288076833352
ACH-000468,-0.676312518459
ACH-000469,-0.0762619674114
ACH-000470,-0.109640858601
ACH-000471,-0.619896100465
ACH-000472,-0.403671237091
ACH-000473,-0.35148467479900003
ACH-000475,-0.5001108183
ACH-000476,-0.489156141449
ACH-000477,-0.6109254941100001
ACH-000480,-1.0286739320799998
ACH-000481,-0.539839384166
ACH-000483,-0.736788612023
ACH-000484,-0.396055488041
ACH-000485,-0.689232878742
ACH-000486,-0.6741951116680001
ACH-000487,-0.372342009942
ACH-000488,-0.37790417942599996
ACH-000490,-0.445392808534
ACH-000491,-0.520721029676
ACH-000495,-0.506296144418
ACH-000496,-0.641370066258
ACH-000499,-0.436685183147
ACH-000500,-0.557497331826
ACH-000502,-0.26721155998199997
ACH-000503,-0.47023356580799996
ACH-000505,-0.509566524029
ACH-000507,-0.270468270637
ACH-000510,-0.280568315039
ACH-000511,-0.781744916533
ACH-000512,-0.7150416495980001
ACH-000516,-0.529913827814
ACH-000517,-0.46549051723800006
ACH-000518,-0.597386253894
ACH-000520,-0.540028373225
ACH-000521,-0.200527611903
ACH-000522,-0.458313394628
ACH-000524,-0.444914552866
ACH-000527,-0.614730294139
ACH-000528,-0.537451379974
ACH-000537,-0.34666884421899996
ACH-000541,-0.544474502241
ACH-000542,-0.34368461310000004
ACH-000544,-0.546844032336
ACH-000545,-0.538353031045
ACH-000547,-0.389538516673
ACH-000548,-0.520873506407
ACH-000549,-0.388875774638
ACH-000550,-0.242029257572
ACH-000552,-0.5827804098920001
ACH-000556,-0.510693042978
ACH-000557,-0.329047667391
ACH-000570,-0.839998689244
ACH-000571,-0.150120261909
ACH-000573,-0.586136800655
ACH-000576,-0.410053647566
ACH-000580,-0.436190218261
ACH-000584,-0.380700212768
ACH-000585,-0.619142775331
ACH-000588,-0.392116887574
ACH-000589,-0.4988867968
ACH-000591,-0.7718981804739999
ACH-000593,-0.570152346343
ACH-000600,-0.8161862468369999
ACH-000601,-0.41339347987499997
ACH-000604,-0.6166332467310001
ACH-000605,-0.465753570472
ACH-000606,-0.5067864141699999
ACH-000608,-0.26914297372900003
ACH-000614,-0.26584010435
ACH-000616,-0.45047876816699994
ACH-000618,-0.534682350616
ACH-000619,-0.31806505434
ACH-000620,-0.43152839626100004
ACH-000621,-0.424134780003
ACH-000622,-0.523670945981
ACH-000623,-0.759811521767
ACH-000624,-0.464149117461
ACH-000627,-0.701051419023
ACH-000630,-0.34815098369900005
ACH-000632,-0.410547243739
ACH-000633,-0.34496838904
ACH-000637,-0.592134938521
ACH-000638,-0.356297844549
ACH-000646,-0.514965173679
ACH-000647,-0.585227871013
ACH-000648,-0.8328727173270001
ACH-000649,-0.5322352607299999
ACH-000651,-0.575654479828
ACH-000652,-0.426623205524
ACH-000653,-0.250864495228
ACH-000657,-0.488492972414
ACH-000658,-0.0940681151007
ACH-000661,-0.290526964159
ACH-000662,-0.116477163147
ACH-000663,-0.7535989279009999
ACH-000665,-0.568147590202
ACH-000671,-0.520950394098
ACH-000673,-0.185085373411
ACH-000676,-0.391613538037
ACH-000677,-0.634769735698
ACH-000681,-0.5234572657800001
ACH-000682,-0.554912140654
ACH-000683,-0.58518576709
ACH-000684,-0.66861506985
ACH-000688,-0.561737793522
ACH-000693,-0.605963710581
ACH-000694,-0.370403087481
ACH-000695,-0.44084996443700003
ACH-000696,-0.46187940025700003
ACH-000697,-0.422826334222
ACH-000699,-0.390725238423
ACH-000701,-0.47907051032
ACH-000706,-0.7295219246699999
ACH-000711,-0.45151812250600004
ACH-000713,-0.573028455383
ACH-000714,-0.426481411964
ACH-000718,-0.41979817024899996
ACH-000720,-0.414871274087
ACH-000721,-0.429712924055
ACH-000724,-0.5767341445849999
ACH-000725,-0.48697559635300003
ACH-000732,-0.543546720162
ACH-000734,-0.380230732904
ACH-000735,-0.37687307548199994
ACH-000736,-0.6746481730239999
ACH-000738,-0.551147955175
ACH-000746,-0.554184128933
ACH-000747,-0.261497182795
ACH-000748,-0.46397678252999996
ACH-000753,-0.229638252122
ACH-000756,-0.390423188389
ACH-000757,-0.1018760277
ACH-000758,-0.651773842434
ACH-000760,-0.48678319607000003
ACH-000763,-0.496710327538
ACH-000764,-0.421813451686
ACH-000765,-0.437380392551
ACH-000766,-0.456380866768
ACH-000767,-0.443267927019
ACH-000768,-0.504401591876
ACH-000769,-0.717806998705
ACH-000770,-0.182049343603
ACH-000771,-0.412987759797
ACH-000773,-0.28170869083
ACH-000776,-0.7784467928290001
ACH-000777,-0.605276767964
ACH-000778,-0.435406377171
ACH-000781,-0.538123224232
ACH-000782,-0.54929103595
ACH-000783,-0.054211812231300005
ACH-000784,-0.48182428407399996
ACH-000785,-0.370901844391
ACH-000787,-0.286804772975
ACH-000788,-0.6747057054960001
ACH-000791,-0.22728236699700002
ACH-000792,-0.587377354803
ACH-000794,-0.285836613963
ACH-000796,-0.426080814145
ACH-000799,-0.726995772808
ACH-000800,-0.393309838348
ACH-000802,-0.56810473181
ACH-000804,-0.36942187006
ACH-000805,-0.34582105346500003
ACH-000809,-0.544379638914
ACH-000810,-0.162085188417
ACH-000811,-0.548643276968
ACH-000817,-0.721582807425
ACH-000819,-0.40371158563299997
ACH-000820,-0.311504236605
ACH-000821,-0.430012488842
ACH-000822,-0.440398534912
ACH-000823,-0.347946543974
ACH-000824,-0.349615279184
ACH-000827,-0.5299518638699999
ACH-000829,-0.21227293971099997
ACH-000831,-0.5515904101160001
ACH-000832,-0.262167963722
ACH-000833,-0.291215928333
ACH-000834,-0.445970869136
ACH-000835,-0.43964761679700004
ACH-000836,-0.41949242962600003
ACH-000837,-0.154505269804
ACH-000838,-0.224177489945
ACH-000839,-0.578920886866
ACH-000840,-0.424453658807
ACH-000841,-0.25216843118500004
ACH-000843,-0.686604712093
ACH-000846,-0.43005900071599995
ACH-000847,-0.40759856071999995
ACH-000848,-0.62376262625
ACH-000849,-0.672749352747
ACH-000851,-0.5073392627269999
ACH-000855,-0.7261318110289999
ACH-000856,-0.519001155994
ACH-000858,-0.489329393909
ACH-000859,-0.278556229815
ACH-000861,-0.711069895785
ACH-000862,-0.618139808282
ACH-000865,-0.60085559692
ACH-000866,-0.631340360678
ACH-000867,-0.497939503714
ACH-000869,-0.500138816264
ACH-000872,-0.702835191749
ACH-000873,-0.547920000296
ACH-000876,-0.613159183882
ACH-000878,-0.441617898175
ACH-000880,-0.519061147031
ACH-000881,-0.566761764541
ACH-000882,-0.422784792564
ACH-000884,-0.421206390423
ACH-000885,-0.49566321515699996
ACH-000887,-0.45127913080300003
ACH-000888,-0.47921443218500004
ACH-000889,-0.293868740463
ACH-000890,-0.532315756422
ACH-000896,-0.354465262845
ACH-000898,-0.405839758706
ACH-000900,-0.32620636862
ACH-000901,-0.386122999127
ACH-000905,-0.7037868950220001
ACH-000906,-0.507197864146
ACH-000907,-0.634364375285
ACH-000910,-0.313072308911
ACH-000911,-0.500164114287
ACH-000912,-0.7146717566680001
ACH-000913,-0.36913229820200005
ACH-000915,-0.442462572896
ACH-000916,-0.602213099325
ACH-000917,-0.21477313150600003
ACH-000921,-0.509993260698
ACH-000924,-0.6906535954080001
ACH-000926,-0.35203944188
ACH-000928,-0.27280835475000004
ACH-000929,-0.7989992147660001
ACH-000932,-0.369360268456
ACH-000935,-0.332770616381
ACH-000936,-0.560103730185
ACH-000937,-0.453974826488
ACH-000938,-0.428156701469
ACH-000939,-0.392422500977
ACH-000941,-0.329678149425
ACH-000943,-0.510274663408
ACH-000946,-0.612531960306
ACH-000947,-0.517959783881
ACH-000948,-0.714892915802
ACH-000950,-0.499310844934
ACH-000953,-0.56908222733
ACH-000957,-0.624474374273
ACH-000958,-0.419652883711
ACH-000960,-0.279950664563
ACH-000963,-0.276102752357
ACH-000968,-0.23413742759199999
ACH-000969,-0.46741096138899996
ACH-000973,-0.601681565705
ACH-000974,-0.525886641221
ACH-000975,-0.566769592799
ACH-000976,-0.7442898590260001
ACH-000978,-0.37852944849500003
ACH-000980,-0.562515916192
ACH-000984,-0.442246272456
ACH-000986,-0.39027131703199996
ACH-000988,-0.66177903174
ACH-000993,-0.577521798773
ACH-000994,-0.23883353013099998
ACH-000996,-0.708647643819
ACH-001001,-0.49002844054300004
ACH-001020,-0.26324213652399997
ACH-001028,-0.37802221391999996
ACH-001031,-0.30022826859
ACH-001038,-0.376901401899
ACH-001048,-0.540749201395
ACH-001050,-0.582274244961
ACH-001053,-0.625646541712
ACH-001054,-0.400617470205
ACH-001061,-0.545490115686
ACH-001067,-0.378279118607
ACH-001075,-0.642947595605
ACH-001096,-0.503393226497
ACH-001128,-0.646098613418
ACH-001134,-0.501786160022
ACH-001151,-0.441895859198
ACH-001163,-0.38436420323700005
ACH-001164,-0.745922861673
ACH-001173,-0.745805597234
ACH-001183,-0.575571817738
ACH-001184,-0.535018693966
ACH-001190,-0.316425326395
ACH-001192,-0.627620849509
ACH-001193,-0.818544333163
ACH-001196,-0.628636209595
ACH-001197,-0.371634072798
ACH-001205,-0.436352137386
ACH-001211,-0.334760357561
ACH-001212,-0.275337619192
ACH-001228,-0.271526635577
ACH-001232,-0.349518187641
ACH-001239,-0.253406283304
ACH-001274,-0.42162279057700003
ACH-001275,-0.584959595204
ACH-001277,-0.6986568647229999
ACH-001278,-0.597278355121
ACH-001280,-0.527256336874
ACH-001283,-0.7472314228270001
ACH-001289,-0.582169866747
ACH-001295,-0.582335921386
ACH-001300,-0.706698782202
ACH-001301,-0.38459641967299996
ACH-001302,-0.596022846216
ACH-001303,-0.379585903624
ACH-001306,-0.62180718788
ACH-001318,-0.649099918187
ACH-001322,-0.57806515925
ACH-001328,-0.414881751504
ACH-001332,-0.604524051498
ACH-001333,-0.457334610824
ACH-001336,-0.5193939472119999
ACH-001340,-0.700051153532
ACH-001346,-0.386432693253
ACH-001353,-0.216417880103
ACH-001354,-0.220947176081
ACH-001367,-0.39351655561800003
ACH-001368,-0.337104810325
ACH-001374,-0.449065330148
ACH-001375,-0.36070316614
ACH-001377,-0.579915006599
ACH-001380,-0.356537540732
ACH-001391,-0.683676072034
ACH-001407,-0.35968700394599995
ACH-001408,-0.659098080452
ACH-001413,-0.56393497906
ACH-001430,-0.650721515909
ACH-001431,-0.39202759236100004
ACH-001450,-0.452162362223
ACH-001496,-0.42050561240999995
ACH-001500,-0.43267548719
ACH-001521,-0.44760282716300004
ACH-001523,-0.664752785807
ACH-001532,-0.452065597386
ACH-001536,-0.323745590114
ACH-001550,-0.45530068885799996
ACH-001552,-0.249248263982
ACH-001554,-0.592663079239
ACH-001645,-0.38146604268600004
ACH-001654,-0.491115222898
ACH-001715,-0.65363140335
ACH-001735,-0.496551993533
ACH-001736,-0.471951608808
ACH-001737,-0.774457380073
ACH-001740,-0.799430867195
ACH-001745,-0.644700473458
ACH-001750,-0.34852555666100005
ACH-001765,-0.45777594123099996
ACH-001956,-0.41610265770000004
ACH-001957,-0.674768800643
