,OTOL1 (131149)
ACH-000004,0.10061668942
ACH-000007,-0.24389240979000001
ACH-000009,-0.126489185668
ACH-000011,0.0265837185941
ACH-000012,0.014252540404700002
ACH-000013,-0.032048987718500004
ACH-000014,-0.162188000459
ACH-000015,-0.06754107231409999
ACH-000017,-0.0197501301176
ACH-000018,-0.268228517958
ACH-000019,-0.242386069751
ACH-000021,0.159429504767
ACH-000022,0.173428269626
ACH-000025,-0.16212761265
ACH-000028,-0.11466849693499999
ACH-000030,0.0305371160377
ACH-000035,-0.0634805168008
ACH-000036,-0.15488320522
ACH-000037,-0.0524382722623
ACH-000039,0.128513329593
ACH-000040,-0.144077517486
ACH-000041,0.100958078826
ACH-000042,-0.000165209819451
ACH-000045,-0.0227895450816
ACH-000047,-0.0469116303283
ACH-000052,0.00712340440789
ACH-000053,0.00346042249751
ACH-000054,-0.17891959861900003
ACH-000055,0.144023999884
ACH-000060,-0.271478325427
ACH-000067,0.07098842558889999
ACH-000070,-0.07781076056410001
ACH-000075,-0.0843310722332
ACH-000078,-0.0902215688928
ACH-000082,0.060188117011099995
ACH-000085,0.0561331254681
ACH-000086,0.0479341953381
ACH-000087,-0.014877630775899998
ACH-000092,-0.034531415826699996
ACH-000095,-0.104010507912
ACH-000097,-0.06329019936239999
ACH-000098,-0.16775651855
ACH-000099,-0.0969745893014
ACH-000108,-0.07602880023460001
ACH-000113,-0.19135824809799998
ACH-000115,-0.08881417528669999
ACH-000116,-0.0635805905402
ACH-000118,0.028222125038700002
ACH-000120,0.06568242010150001
ACH-000123,-0.0817245013597
ACH-000127,0.018392632069000003
ACH-000128,0.10936390978
ACH-000132,-0.0941239026513
ACH-000133,0.062092528967900004
ACH-000137,0.21126755983800002
ACH-000138,-0.0225872380892
ACH-000142,0.0900198655355
ACH-000143,-0.31005222033
ACH-000146,0.039896628115
ACH-000148,0.0920344062562
ACH-000150,0.0660994883086
ACH-000152,0.133961326348
ACH-000153,0.0159678069423
ACH-000159,0.00118152551363
ACH-000160,-0.198172338863
ACH-000163,-0.154547861416
ACH-000167,-0.0776929098293
ACH-000168,-0.0069704787583000005
ACH-000169,-0.0029337296164599997
ACH-000178,-0.0609413905955
ACH-000182,0.0383726684137
ACH-000183,0.11711305042000002
ACH-000188,-0.054650326415400005
ACH-000189,-0.28118298425
ACH-000190,-0.20543579847600002
ACH-000198,0.13372109889
ACH-000204,0.133249602475
ACH-000206,-0.12949601304400002
ACH-000207,-0.206595583792
ACH-000211,0.036395787117
ACH-000215,0.0105603579362
ACH-000221,0.0764942371471
ACH-000222,-0.18942802514600002
ACH-000223,0.263801464744
ACH-000226,0.101241870032
ACH-000227,-0.36598218011699996
ACH-000228,-0.154092515637
ACH-000231,-0.217796036654
ACH-000232,0.047907230994300005
ACH-000233,0.15332865409600002
ACH-000234,-0.190819842559
ACH-000235,0.042217293054900004
ACH-000237,-0.0718167501088
ACH-000238,-0.0020682477607
ACH-000243,0.0905733744528
ACH-000244,0.0892565875257
ACH-000246,-0.050552350676300005
ACH-000248,-0.039000035404199995
ACH-000250,-0.034622580572300006
ACH-000251,0.17630332976399998
ACH-000253,0.0385374452684
ACH-000255,-0.014444842581
ACH-000256,-0.09674922537979999
ACH-000257,0.0113913321569
ACH-000258,0.31218744197500004
ACH-000259,0.07552739396930001
ACH-000260,-0.0318102473331
ACH-000261,0.0361706138386
ACH-000262,-0.0264041981237
