,KDSR (2531)
ACH-000336,-0.699230226231
ACH-000337,-0.670322019307
ACH-000339,-0.46763110293000004
ACH-000341,-0.18567038862500002
ACH-000348,-0.783788256038
ACH-000350,-0.06486326858659999
ACH-000352,-0.27075952837699996
ACH-000356,-0.178986812146
ACH-000361,-0.7571979638490001
ACH-000362,-0.29487063494800003
ACH-000363,-0.363811783801
ACH-000364,-0.631759746189
ACH-000365,-1.05480108639
ACH-000366,-0.17746487839400002
ACH-000368,-0.46883130113399996
ACH-000374,-0.46524691580300004
ACH-000375,-0.31217437459
ACH-000376,-0.0963648301687
ACH-000381,-0.27534898360300003
ACH-000383,-0.175270580211
ACH-000387,0.00357235966692
ACH-000389,-0.616347036682
ACH-000390,-0.17069412276
ACH-000393,-0.414542701208
ACH-000395,-0.280232435047
ACH-000397,0.0135789826305
ACH-000401,-0.15869744496899998
ACH-000402,-0.811350721274
ACH-000403,-0.35255036533399997
ACH-000404,-0.56546723833
ACH-000406,-0.589672360286
ACH-000407,-1.26721322226
ACH-000408,-0.6352107512430001
ACH-000410,-0.183357965106
ACH-000411,-0.596512425088
ACH-000414,-0.22829077630800002
ACH-000415,-0.270586027388
ACH-000416,-1.0367105720299998
ACH-000420,-0.750739156418
ACH-000421,-0.09099098842499999
ACH-000424,-0.35123971287699995
ACH-000425,-0.342604371616
ACH-000426,-0.48143653011200005
ACH-000427,-0.416864857424
ACH-000433,-0.38938823058399996
ACH-000436,-0.519870018607
ACH-000444,-0.9032919470440001
ACH-000445,-1.12111588541
ACH-000448,-0.11655025037399999
ACH-000450,-0.208040412472
ACH-000452,-0.523558108993
ACH-000454,-0.311380658212
ACH-000458,-0.232111388743
ACH-000459,-0.14864372150900002
ACH-000460,-0.41169222454000004
ACH-000461,-0.365364846056
ACH-000463,-0.408119098845
ACH-000464,-0.8397763608300001
ACH-000466,-0.305635012165
ACH-000467,-0.35621497784199996
ACH-000468,-1.24509783546
ACH-000469,-0.46577783770400005
ACH-000470,-0.379379693727
ACH-000471,-0.726959375748
ACH-000472,-0.21122455091200001
ACH-000473,-0.11344244052
ACH-000475,-0.39285712518700006
ACH-000476,-0.33988331568700003
ACH-000477,-0.00713313732724
ACH-000480,-0.339709291128
ACH-000481,-0.21633690614999998
ACH-000483,-0.20567607429499998
ACH-000484,-0.509184919864
ACH-000485,-0.169589834422
ACH-000486,-0.23336417656999997
ACH-000487,-0.153082856946
ACH-000488,-0.0696021789563
ACH-000490,-0.286554121725
ACH-000491,-0.342007801113
ACH-000495,-0.44983484316600003
ACH-000496,-0.270113833982
ACH-000499,-0.606147902056
ACH-000500,-0.820765411064
ACH-000502,-1.01264848641
ACH-000503,-0.539230938757
ACH-000505,-0.761124338881
ACH-000507,-0.220196945121
ACH-000510,-0.574253607909
ACH-000511,-0.347014795162
ACH-000512,-0.7165330463070001
ACH-000516,-0.27269407501
ACH-000517,-0.7245574166419999
ACH-000518,-0.442884223179
ACH-000520,-0.885660478026
ACH-000521,-0.586870420057
ACH-000522,-0.492486986519
ACH-000524,-0.288065818783
ACH-000527,-0.233845371834
ACH-000528,-0.20693226948100002
ACH-000537,-0.20062214360599998
ACH-000541,-0.222480930768
ACH-000542,-0.500390865593
ACH-000544,-0.550329536435
ACH-000545,-0.631581441741
ACH-000547,-0.967438637492
ACH-000548,-0.9357316239419999
ACH-000549,-0.657763851329
ACH-000550,-0.973694202239
ACH-000552,-0.151806902085
ACH-000556,-0.4387205016
ACH-000557,-0.915408055179
ACH-000570,-0.145149275409
ACH-000571,-0.262451424407
ACH-000573,-0.40135166384599996
ACH-000576,-0.930135276822
ACH-000580,-0.12062431348300001
ACH-000584,-0.289859151579
ACH-000585,-0.37410113176700005
ACH-000588,-0.7620603147689999
ACH-000589,-0.292159759496
ACH-000591,-0.86171351107
ACH-000593,-0.365342057791
ACH-000600,-0.16432595784600001
ACH-000601,-0.129769281689
ACH-000604,-0.634193884829
ACH-000605,-0.23434116321899998
ACH-000606,-0.9945835474060001
ACH-000608,-0.365149699791
ACH-000614,-0.44770856425800004
ACH-000616,-0.785610072671
ACH-000618,-0.178307692456
ACH-000619,-0.553160375158
ACH-000620,-0.469811393591
ACH-000621,-0.404694786539
ACH-000622,-0.399048337209
ACH-000623,-0.16596120557900002
ACH-000624,-0.365114444677
ACH-000627,-0.36014236775700004
ACH-000630,-1.08057482183
ACH-000632,-0.6643167381449999
ACH-000633,-0.452371887549
ACH-000637,-0.31440396645199997
ACH-000638,-0.0278596448419
ACH-000646,-0.565303609454
ACH-000647,-0.8730540992120001
ACH-000648,-0.6292601059880001
ACH-000649,-0.60900200517
ACH-000651,-0.101361950843
ACH-000652,-0.443337500392
ACH-000653,-0.21822992260200003
ACH-000657,-0.587130403602
ACH-000658,-0.421322167951
ACH-000661,-0.117087839151
ACH-000662,-0.403378970149
ACH-000663,-0.485486153098
ACH-000665,-0.0807836303119
ACH-000671,-0.9341931225519999
ACH-000673,-1.00594883651
ACH-000676,-0.277367369644
ACH-000677,-0.30423789937199996
ACH-000681,-0.208433615746
ACH-000682,-0.117602243386
ACH-000683,-0.10579855627800001
ACH-000684,-1.1111773917899999
ACH-000688,-0.504672851977
ACH-000693,-0.12943764211300002
ACH-000694,-0.175001790822
ACH-000695,-0.238627543309
ACH-000696,-0.954836177907
ACH-000697,-0.473273016992
ACH-000699,-0.619279068797
ACH-000701,-0.417501357495
ACH-000706,-0.258246157207
ACH-000711,-0.321583162056
ACH-000713,-0.7947003909899999
ACH-000714,-0.424454296575
ACH-000718,-0.372533960371
ACH-000720,-0.585176762343
ACH-000721,-0.0514043406989
ACH-000724,-0.5292537365250001
ACH-000725,-0.176553291798
ACH-000732,-0.640421350372
ACH-000734,-0.09270012540760002
ACH-000735,-0.3040398163
ACH-000736,-0.115758204167
ACH-000738,-0.8790748210189999
ACH-000746,-0.142267642483
ACH-000747,-0.7677415333509999
ACH-000748,-0.713897836689
ACH-000753,-0.908679429103
ACH-000756,-0.884087845164
ACH-000757,-0.153896371153
ACH-000758,-0.30408537081
ACH-000760,-0.79468421411
ACH-000763,-0.472018427003
ACH-000764,-0.6080567627100001
ACH-000765,-0.6471052305789999
ACH-000766,-0.7346333846259999
ACH-000767,-0.40697949149400003
ACH-000768,-1.06846962507
ACH-000769,-0.17439948015299997
ACH-000770,-0.721056838407
ACH-000771,-0.668037192958
ACH-000773,-0.264261508995
ACH-000776,-0.13069781982200002
ACH-000777,-0.289390571604
ACH-000778,-0.452077976875
ACH-000781,-0.196930153158
ACH-000782,-0.8947114936120001
ACH-000783,-0.147244714157
ACH-000784,-0.20604870830299998
ACH-000785,-0.282733146735
ACH-000787,-0.8436739736040001
ACH-000788,-0.5400460649509999
ACH-000791,-0.148073549006
ACH-000792,-0.35595751041
ACH-000794,-0.8598874268009999
ACH-000796,-0.36313835738000005
ACH-000799,-0.292444321424
ACH-000800,-0.55401191047
ACH-000802,-0.44981835755599997
ACH-000804,-0.835789453767
ACH-000805,-0.0356118112602
ACH-000809,-0.16450427955900002
ACH-000810,-0.537275112644
ACH-000811,-0.32319118587900003
ACH-000817,-0.341240137628
ACH-000819,-0.11136293016799999
ACH-000820,-0.460900205783
ACH-000821,-0.182419151532
ACH-000822,-0.337419244049
ACH-000823,-0.29319547431299997
ACH-000824,-0.34773209929
ACH-000827,-0.576450235395
ACH-000829,-0.78524935485
ACH-000831,-1.04762265198
ACH-000832,-0.8245151678489999
ACH-000833,-0.431099699456
ACH-000834,-0.167422299268
ACH-000835,-0.739041364156
ACH-000836,-0.525007380932
ACH-000837,-0.0666858917204
ACH-000838,-0.494292551254
ACH-000839,-0.513144466847
ACH-000840,-0.322482965365
ACH-000841,-0.285387554566
ACH-000843,-0.650731509718
ACH-000846,-0.266731432652
ACH-000847,-0.265650651272
ACH-000848,-0.213766091889
ACH-000849,-0.41105016851899995
ACH-000851,-0.812642719951
ACH-000855,-0.11204898501800001
ACH-000856,-0.359864507151
ACH-000858,-0.267240155147
ACH-000859,-0.275484517095
ACH-000861,-0.632370354065
ACH-000862,-0.115757839797
ACH-000865,-0.0710320668522
ACH-000866,0.0967010506013
ACH-000867,-0.047677033384499995
ACH-000869,-0.41881863280599996
ACH-000872,-0.776200078469
ACH-000873,0.00754279419872
ACH-000876,-0.19595681135899998
ACH-000878,-0.73341838059
ACH-000880,-0.859916438285
ACH-000881,-0.561863505978
ACH-000882,-0.5252259727790001
ACH-000884,-0.313191772642
ACH-000885,-0.24305803967599998
ACH-000887,-0.37727620727600003
ACH-000888,-0.208838217182
ACH-000889,-0.088366897488
ACH-000890,-0.878860722775
ACH-000896,-0.34235271102799997
ACH-000898,-0.217528853042
ACH-000900,-0.5767946938899999
ACH-000901,-0.843547796322
ACH-000905,-0.244050943121
ACH-000906,-0.241041062828
ACH-000907,-0.378984793873
ACH-000910,-0.778062153657
ACH-000911,-0.08215835224410001
ACH-000912,-0.694253464738
ACH-000913,-0.362465215465
ACH-000915,-0.486741232699
ACH-000916,-0.341023806027
ACH-000917,-0.302280985172
ACH-000921,-0.728748958409
ACH-000924,-0.317674059549
ACH-000926,-0.373066454673
ACH-000928,-0.185966604426
ACH-000929,-0.12157856822100001
ACH-000932,-0.22231257263
ACH-000935,-0.481547603816
ACH-000936,-0.43263861078599997
ACH-000937,0.123843871903
ACH-000938,-0.356048187841
ACH-000939,-0.8982837463269999
ACH-000941,-0.22844929946400003
ACH-000943,-0.6746546871960001
ACH-000946,-0.20991720448800003
ACH-000947,-0.058947094218600005
ACH-000948,-0.276517066769
ACH-000950,-0.6914155490080001
ACH-000953,-0.304057684525
ACH-000957,-0.238448537958
ACH-000958,-0.29416957706700003
ACH-000960,-0.768045928605
ACH-000963,-0.315874344258
ACH-000968,-0.357320345196
ACH-000969,0.04233569722569999
ACH-000973,-1.05636442432
ACH-000974,-0.055046357178699996
ACH-000975,-0.328957087493
ACH-000976,-0.550116187732
ACH-000978,-0.661105578031
ACH-000980,-0.0259113948946
ACH-000984,-0.324785780592
ACH-000986,-0.0183782273858
ACH-000988,-0.273607131244
ACH-000993,-0.536533411744
ACH-000994,-0.132729422739
ACH-000996,-0.0293560344365
ACH-001001,-0.145388542248
ACH-001020,-0.42852702006800003
ACH-001028,-0.742493883776
ACH-001031,-0.508652899974
ACH-001038,-0.445900397417
ACH-001048,-0.724828925372
ACH-001050,-0.16122506654000002
ACH-001053,-0.7856313766399999
ACH-001054,-0.665825233354
ACH-001061,-0.8482192887029999
ACH-001067,-0.186051885229
ACH-001075,-0.396588555101
ACH-001096,-0.906625288738
ACH-001128,-0.691702490897
ACH-001134,-0.611360905752
ACH-001151,-0.554102436646
ACH-001163,-0.483128783882
ACH-001164,-0.20222335295699997
ACH-001173,-0.29378189829
ACH-001183,-0.148528053641
ACH-001184,-0.493579705862
ACH-001190,-0.17928868490400002
ACH-001192,-0.191851763239
ACH-001193,-0.5055338738180001
ACH-001196,-1.21752084271
ACH-001197,-0.5993145202100001
ACH-001205,-0.419554093643
ACH-001211,-0.18483684115899998
ACH-001212,-0.373142638192
ACH-001228,-0.283588560748
ACH-001232,-0.38503086918000007
ACH-001239,-0.892812131153
ACH-001274,-0.586256579935
ACH-001275,-0.13561371193
ACH-001277,-0.611822356154
ACH-001278,-0.442824291148
ACH-001280,-0.22638440500999998
ACH-001283,-0.273743643159
ACH-001289,0.000190369168547
ACH-001295,-0.16773525567199998
ACH-001300,-0.226820535615
ACH-001301,-0.641646818161
ACH-001302,-0.18962978899799998
ACH-001303,-0.343528492446
ACH-001306,-0.7430441662780001
ACH-001318,-0.52580059929
ACH-001322,-0.762293985709
ACH-001328,-0.291026754394
ACH-001332,-0.32247539299100003
ACH-001333,-0.5044165869839999
ACH-001336,-0.0856707013965
ACH-001340,-0.490249341624
ACH-001346,-0.4447228410399999
ACH-001353,-0.688623937588
ACH-001354,-0.172277845588
ACH-001367,-0.667229123171
ACH-001368,-0.42417950551600003
ACH-001374,-0.456509334195
ACH-001375,-0.24579298455499998
ACH-001377,-0.294241422835
ACH-001380,-0.506185229793
ACH-001391,-0.24701963087200002
ACH-001407,-0.59213394947
ACH-001408,-0.279258086922
ACH-001413,-0.454926546942
ACH-001430,-0.31716793150899997
ACH-001431,-0.22232422262899998
ACH-001450,-0.671934455545
ACH-001496,-0.245378012223
ACH-001500,-0.658675613642
ACH-001521,-0.331254971076
ACH-001523,-0.532980099125
ACH-001532,-0.18665247228
ACH-001536,-0.7294153218889999
ACH-001550,-0.10499495970799999
ACH-001552,-0.501599300286
ACH-001554,-0.649958644865
ACH-001645,-0.204230955098
ACH-001654,-0.445634940278
ACH-001715,-0.881258878275
ACH-001735,-0.919700169602
ACH-001736,-0.597726558951
ACH-001737,-0.0466495075854
ACH-001740,-0.099860838434
ACH-001745,-0.107854231584
ACH-001750,-0.724036453488
ACH-001765,-0.415445704529
ACH-001956,-0.298366850667
ACH-001957,-0.367310280787
