,BUB3 (9184)
ACH-000352,-1.94142776838
ACH-000356,-1.8978887388599999
ACH-000361,-2.02400490632
ACH-000362,-2.06695162934
ACH-000363,-2.14714066312
ACH-000364,-1.8421705561400001
ACH-000365,-2.08750387123
ACH-000366,-2.22278372457
ACH-000368,-2.15672163933
ACH-000374,-2.06063959468
ACH-000375,-2.1916832835499998
ACH-000376,-2.0565913249900003
ACH-000381,-2.15215289354
ACH-000383,-2.05196360305
ACH-000387,-2.1436683982
ACH-000389,-1.8846250970200003
ACH-000390,-1.91901499616
ACH-000393,-2.1385326694
ACH-000395,-1.9629902955400003
ACH-000397,-2.23748219452
ACH-000401,-2.26681390299
ACH-000402,-2.18348336289
ACH-000403,-2.17350314105
ACH-000404,-2.11274653192
ACH-000406,-2.36979355783
ACH-000407,-2.10988315126
ACH-000408,-2.1162740351
ACH-000410,-1.87813262075
ACH-000411,-1.9169209463299999
ACH-000414,-2.48439424503
ACH-000415,-2.10418952638
ACH-000416,-1.87814820093
ACH-000420,-1.79071085405
ACH-000421,-2.1124160573400004
ACH-000424,-1.8004193056
ACH-000425,-1.80250418905
ACH-000426,-2.48935561851
ACH-000427,-1.7995983833700002
ACH-000433,-1.51787404754
ACH-000436,-2.0600443898500003
ACH-000444,-1.7260287904900002
ACH-000445,-1.83807418051
ACH-000448,-1.99069473615
ACH-000450,-2.9449223465599994
ACH-000452,-2.24530002567
ACH-000454,-2.31526699431
ACH-000458,-2.27041639635
ACH-000459,-2.11185593691
ACH-000460,-1.7634443388299998
ACH-000461,-2.13833514084
ACH-000463,-1.8329946992400004
ACH-000464,-1.6229129704799998
ACH-000466,-2.9070928215900005
ACH-000467,-2.3313422688
ACH-000468,-2.05839455505
ACH-000469,-2.15370671937
ACH-000470,-2.23783693334
ACH-000471,-1.90484582125
ACH-000472,-2.52520128818
ACH-000473,-1.9676416890200001
ACH-000475,-2.07597385901
ACH-000476,-2.0885750242700003
ACH-000477,-2.68205927426
ACH-000480,-2.3175108462700003
ACH-000481,-2.56462871845
ACH-000483,-2.69626083477
ACH-000484,-1.8240548638099998
ACH-000485,-2.09748759524
ACH-000486,-2.1086420564200004
ACH-000487,-1.9870934961200002
ACH-000488,-1.8566518012200002
ACH-000490,-1.9674569123599996
ACH-000491,-1.8089103543599998
ACH-000495,-1.96941049518
ACH-000496,-2.2335375827400004
ACH-000499,-1.8898979795
ACH-000500,-2.82698749748
ACH-000502,-2.14631947528
ACH-000503,-2.11777717616
ACH-000505,-2.20571724749
ACH-000507,-2.07972071825
ACH-000510,-2.06309989057
ACH-000511,-1.7222039734299999
ACH-000512,-2.0425622314200003
ACH-000516,-2.0014924902
ACH-000517,-2.22776054166
ACH-000518,-2.38445728165
ACH-000520,-1.9580103403
ACH-000521,-1.79903594448
ACH-000522,-2.04927084259
ACH-000524,-2.170048762
ACH-000527,-2.15802880849
ACH-000528,-2.01965216708
ACH-000537,-1.9702662226199998
ACH-000541,-1.9317337621900001
ACH-000542,-1.9074322990500001
ACH-000544,-1.9680417553799998
ACH-000545,-2.0067261958000002
ACH-000547,-2.46083567662
ACH-000548,-2.42158645633
ACH-000549,-2.06006206742
ACH-000550,-1.90931819197
ACH-000552,-1.99241390436
ACH-000556,-2.1939591426900003
ACH-000557,-2.65739973917
ACH-000570,-1.91690005058
ACH-000571,-2.22215020232
ACH-000573,-1.8977965801900003
ACH-000576,-1.91528225833
ACH-000580,-2.3293362957099997
ACH-000584,-2.13420559559
ACH-000585,-2.12008413647
ACH-000588,-2.2516733217900002
ACH-000589,-2.0263125248
ACH-000591,-2.1772704764
ACH-000593,-2.22746056699
ACH-000600,-2.2866963988799998
ACH-000601,-1.99583557735
ACH-000604,-1.9577322059599997
ACH-000605,-2.3722845555200003
ACH-000606,-1.9915983507599997
ACH-000608,-2.5829002448400002
ACH-000614,-2.2922492342200003
ACH-000616,-1.7444750847400001
ACH-000618,-2.19937084028
ACH-000619,-2.2637846611900003
ACH-000620,-2.08377768668
ACH-000621,-2.2555257437400003
ACH-000622,-1.6323577354700003
ACH-000623,-1.8867841418200002
ACH-000624,-1.9511276007700002
ACH-000627,-2.07933598522
ACH-000630,-1.90714390035
ACH-000632,-2.3094106031
ACH-000633,-2.29824940885
ACH-000637,-1.9785353780700001
ACH-000638,-2.04316110053
ACH-000646,-2.37941140709
ACH-000647,-2.1051002895099997
ACH-000648,-2.24351162727
ACH-000649,-2.19937701586
ACH-000651,-1.9078691311900002
ACH-000652,-2.2861754357599997
ACH-000653,-2.14013580724
ACH-000657,-2.21260335539
ACH-000658,-2.4738588252300002
ACH-000661,-2.65853296084
ACH-000662,-2.06988687655
ACH-000663,-2.14388280868
ACH-000665,-2.11293622794
ACH-000671,-2.09932947152
ACH-000673,-2.0031990943099998
ACH-000676,-1.9629823548099998
ACH-000677,-1.7013918892200002
ACH-000681,-2.38886817572
ACH-000682,-2.19011000143
ACH-000683,-2.3006870933099997
ACH-000684,-2.043209741
ACH-000688,-1.09259663779
ACH-000693,-2.05559886951
ACH-000694,-1.84138887998
ACH-000695,-1.6870322434600002
ACH-000696,-2.0035718973099996
ACH-000697,-1.89605435711
ACH-000699,-1.02047063903
ACH-000701,-2.63040201685
ACH-000706,-2.0982409992299997
ACH-000711,-1.9818526204400002
ACH-000713,-2.03822507866
ACH-000714,-2.2003454275400003
ACH-000718,-1.8258610666599997
ACH-000720,-2.25342073257
ACH-000721,-1.93892326788
ACH-000724,-3.97185297829
ACH-000725,-1.086375428
ACH-000732,-1.7955660976700003
ACH-000734,-2.02075107252
ACH-000735,-2.06709809908
ACH-000736,-2.30523971341
ACH-000738,-2.13942348815
ACH-000746,-2.0731701134200002
ACH-000747,-1.92601211225
ACH-000748,-2.07947137384
ACH-000753,-2.18326790355
ACH-000756,-2.21593548602
ACH-000757,-2.1684886354299997
ACH-000758,-1.9154833373400002
ACH-000760,-1.8922678068
ACH-000763,-2.0459754136200003
ACH-000764,-2.0489745137099997
ACH-000765,-2.3835672955400002
ACH-000766,-2.0416174486900003
ACH-000767,-2.44291265452
ACH-000768,-2.00501101796
ACH-000769,-1.87297649283
ACH-000770,-2.15814436793
ACH-000771,-2.13432628659
ACH-000773,-1.9859535723299997
ACH-000776,-2.1820819083000003
ACH-000777,-1.99753745883
ACH-000778,-3.0502084956999997
ACH-000781,-2.2195036386
ACH-000782,-2.30518752858
ACH-000783,-1.9278777809299998
ACH-000784,-2.21864731846
ACH-000785,-2.63027091044
ACH-000787,-2.0264865374900003
ACH-000788,-2.00793073704
ACH-000791,-2.16386786402
ACH-000792,-2.21868428246
ACH-000794,-2.0170260772099997
ACH-000796,-1.7982777632
ACH-000799,-1.42783899598
ACH-000800,-2.78889349046
ACH-000802,-2.16362136707
ACH-000804,-2.0810525486700002
ACH-000805,-1.9075443725799999
ACH-000809,-2.17569208559
ACH-000810,-2.2712120655700003
ACH-000811,-1.6667328966100001
ACH-000817,-1.84151012531
ACH-000819,-1.9766186430400001
ACH-000820,-1.58289561813
ACH-000821,-2.56220956269
ACH-000822,-1.47959697593
ACH-000823,-2.07895488729
ACH-000824,-2.5370111724799997
ACH-000827,-1.98043743075
ACH-000829,-1.9614089936400003
ACH-000831,-1.9464972081799998
ACH-000832,-1.9705095466099998
ACH-000833,-2.8287996156299995
ACH-000834,-1.980991421
ACH-000835,-2.0142261926800002
ACH-000836,-2.0970333888
ACH-000837,-1.99340331154
ACH-000838,-2.7227662939599995
ACH-000839,-1.64312323378
ACH-000840,-1.8626212804799998
ACH-000841,-2.0440762078
ACH-000843,-1.90341033747
ACH-000846,-2.2320462978099997
ACH-000847,-2.02145302946
ACH-000848,-1.76253804152
ACH-000849,-2.06677632982
ACH-000851,-1.53647092028
ACH-000855,-2.2746899372
ACH-000856,-1.8631838685099997
ACH-000858,-2.10843095792
ACH-000859,-2.01101322247
ACH-000861,-2.31981092941
ACH-000862,-2.56720556044
ACH-000865,-2.0955035685900003
ACH-000866,-1.9485950874900002
ACH-000867,-2.40061913398
ACH-000869,-1.27226102738
ACH-000872,-1.8203607586099997
ACH-000873,-1.7063174251299997
ACH-000876,-1.76909674265
ACH-000878,-2.18625880766
ACH-000880,-1.96450316771
ACH-000881,-2.34045453788
ACH-000882,-2.22869283249
ACH-000884,-2.00052877419
ACH-000885,-1.8326236261700002
ACH-000887,-2.1103218684400002
ACH-000888,-1.8917995986200002
ACH-000889,-2.0172935634
ACH-000890,-2.04886867682
ACH-000896,-2.31774462004
ACH-000898,-2.05941053441
ACH-000900,-1.81704278252
ACH-000901,-2.0389582248400004
ACH-000905,-1.91071572778
ACH-000906,-1.9640093743
ACH-000907,-1.21848620945
ACH-000910,-1.8751227124
ACH-000911,-2.00184045789
ACH-000912,-1.9622717270200003
ACH-000913,-2.0591426814099996
ACH-000915,-1.99283366974
ACH-000916,-1.52151027141
ACH-000917,-2.03338800498
ACH-000921,-1.8537319376299999
ACH-000924,-2.0555003508
ACH-000926,-1.63250166486
ACH-000928,-1.8338477981
ACH-000929,-1.8138720936000001
ACH-000932,-2.14757932537
ACH-000935,-1.8219714486
ACH-000936,-2.01039754246
ACH-000937,-2.3409385616900003
ACH-000938,-1.95914665083
ACH-000939,-2.58045119566
ACH-000941,-2.43013186772
ACH-000943,-2.15275733891
ACH-000946,-2.10683009096
ACH-000947,-1.9354410292299997
ACH-000948,-1.78162451523
ACH-000950,-2.15373654151
ACH-000953,-2.18602298136
ACH-000957,-2.0795504889200003
ACH-000958,-2.0712434239900004
ACH-000960,-2.23514071866
ACH-000963,-1.73169261229
ACH-000968,-2.37144559121
ACH-000969,-1.8806327275499999
ACH-000973,-1.8757569054599998
ACH-000974,-2.01284771317
ACH-000975,-1.95179974069
ACH-000976,-1.8361210488799997
ACH-000978,-3.3659471244200003
ACH-000980,-2.0956043861599998
ACH-000984,-2.2128246874
ACH-000986,-1.5642297679700001
ACH-000988,-2.88805240601
ACH-000993,-2.00620846729
ACH-000994,-2.33175366074
ACH-000996,-1.85642631254
ACH-001001,-2.09029344112
ACH-001020,-2.03082702276
ACH-001028,-1.9216261849599998
ACH-001031,-2.2868891992
ACH-001038,-2.27834458691
ACH-001048,-1.9771712749
ACH-001050,-1.52341735705
ACH-001053,-2.15437596572
ACH-001054,-2.11237224953
ACH-001061,-1.8946663292099997
ACH-001067,-1.94580421961
ACH-001075,-2.0525904174700003
ACH-001096,-1.9759206885299998
ACH-001128,-2.6145838547
ACH-001134,-2.10340112055
ACH-001151,-2.2166536465
ACH-001163,-2.1012062845200004
ACH-001164,-2.23793074563
ACH-001173,-2.03666756998
ACH-001183,-1.8385135398900003
ACH-001184,-2.0069416514099996
ACH-001190,-1.5161120206299998
ACH-001192,-2.06424819278
ACH-001193,-2.1921758867500003
ACH-001196,-2.15534790874
ACH-001197,-2.38119445472
ACH-001205,-1.70024962372
ACH-001211,-1.7691788385799998
ACH-001212,-1.80667962209
ACH-001228,-2.79320218747
ACH-001232,-1.70248971587
ACH-001239,-1.92440821714
ACH-001274,-2.25120080972
ACH-001275,-1.8900955816799998
ACH-001277,-1.7421752170200002
ACH-001278,-2.31322216321
ACH-001280,-0.719403666157
ACH-001283,-2.16858293662
ACH-001289,-2.0397474462000003
ACH-001295,-2.21508335308
ACH-001300,-2.05224468641
ACH-001301,-1.81432338133
ACH-001302,-1.9031113623900002
ACH-001303,-2.51318876908
ACH-001306,-1.90842204308
ACH-001318,-2.07932767811
ACH-001322,-1.3566684830000002
ACH-001328,-1.9934147346400002
ACH-001332,-1.9187409869
ACH-001333,-1.9665420292099998
ACH-001336,-1.92592984806
ACH-001340,-1.95962336184
ACH-001346,-2.23641168379
ACH-001353,-2.29034904399
ACH-001354,-2.8228559525800003
ACH-001367,-1.7967100773599998
ACH-001368,-1.8733190315900001
ACH-001374,-0.8571110430850001
ACH-001375,-2.1392331313
ACH-001377,-2.05846417795
ACH-001380,-2.10209740175
ACH-001391,-2.11227160047
ACH-001407,-2.29620953169
ACH-001408,-2.55456085796
ACH-001413,-1.66806081495
ACH-001430,-1.7362076472699999
ACH-001431,-1.77721581964
ACH-001450,-2.2472287573900003
ACH-001496,-2.26706878537
ACH-001500,-1.7414709106
ACH-001521,-2.3787996657900004
ACH-001523,-2.13440618259
ACH-001532,-2.02384840879
ACH-001536,-2.1988001423
ACH-001550,-2.3656407797099996
ACH-001552,-2.0316637526299997
ACH-001554,-2.12959066315
ACH-001645,-2.24167921091
ACH-001654,-2.2302740130900003
ACH-001715,-1.7476882498099997
ACH-001735,-2.0469536602400003
ACH-001736,-2.05713413964
ACH-001737,-2.11940588388
ACH-001740,-2.2013972523099996
ACH-001745,-2.39848099725
ACH-001750,-1.92781183622
ACH-001765,-2.2312271849000003
ACH-001956,-1.60139348241
ACH-001957,-2.0994951958700003
