,CACYBP (27101)
ACH-000714,-0.22131622070999998
ACH-000718,-0.17498360825599998
ACH-000720,-0.15489425473500001
ACH-000721,-0.107685395509
ACH-000724,-0.24684227644099999
ACH-000725,-0.261202804569
ACH-000732,-0.295438637975
ACH-000734,0.0021801139246799997
ACH-000735,-0.324415128906
ACH-000736,-0.08859332114880002
ACH-000738,-0.0998197130123
ACH-000746,-0.11458606577199999
ACH-000747,-0.143676555824
ACH-000748,-0.141554244937
ACH-000753,-0.250821113942
ACH-000756,-0.0761360306264
ACH-000757,-0.180714691245
ACH-000758,-0.277377230367
ACH-000760,-0.328408370728
ACH-000763,-0.167035542643
ACH-000764,-0.057041559370900004
ACH-000765,-0.019567424914400004
ACH-000766,-0.142347282083
ACH-000767,-0.222351223909
ACH-000768,-0.312516931074
ACH-000769,-0.173726502354
ACH-000770,-0.157082935493
ACH-000771,-0.257097558209
ACH-000773,-0.205914247381
ACH-000776,-0.23047328591699998
ACH-000777,-0.382166351849
ACH-000778,-0.0174809023317
ACH-000781,-0.0888052115948
ACH-000782,-0.150540871651
ACH-000783,-0.33787344685500004
ACH-000784,-0.133019028339
ACH-000785,-0.30056847089
ACH-000787,-0.23322226206
ACH-000788,-0.041777564968199996
ACH-000791,-0.32873176609
ACH-000792,-0.134105514513
ACH-000794,0.0212042919802
ACH-000796,-0.278586376371
ACH-000799,-0.656190036933
ACH-000800,-0.000828673430428
ACH-000802,-0.0104680673544
ACH-000804,-0.0775604210353
ACH-000805,-0.437831825552
ACH-000809,-0.117352286865
ACH-000810,-0.153941607227
ACH-000811,-0.271573488807
ACH-000817,-0.247642425876
ACH-000819,-0.08130396439010001
ACH-000820,-0.236306778113
ACH-000821,-0.36191204629699997
ACH-000822,-0.19762694031800002
ACH-000823,-0.152084416555
ACH-000824,-0.0777766707489
ACH-000827,-0.21032375966699998
ACH-000829,-0.20752686440499998
ACH-000831,-0.263729726319
ACH-000832,-0.314705220478
ACH-000833,-0.0639013220276
ACH-000834,-0.312321774074
ACH-000835,-0.203214837962
ACH-000836,-0.14084216103299999
ACH-000837,-0.23650160779100002
ACH-000838,-0.144106397707
ACH-000839,-0.0416168032892
ACH-000840,0.146482252926
ACH-000841,-0.46971397151100003
ACH-000843,-0.0813991556233
ACH-000846,-0.24073632162500003
ACH-000847,-0.21443561579999998
ACH-000848,-0.292002226648
ACH-000849,-0.156492271226
ACH-000851,-0.158752389671
ACH-000855,-0.16147595840999998
ACH-000856,-0.10933062713300001
ACH-000858,-0.21661319396899997
ACH-000859,-0.198300495834
ACH-000861,-0.15119699236099998
ACH-000862,-0.185153749193
ACH-000865,-0.0949032008228
ACH-000866,-0.012998629053
ACH-000867,-0.186322329981
ACH-000869,0.0253156821771
ACH-000872,-0.258437642952
ACH-000873,-0.232185
ACH-000876,-0.117410759452
ACH-000878,0.0131028104037
ACH-000880,-0.171661134558
ACH-000881,-0.113160105246
ACH-000882,-0.299581251688
ACH-000884,-0.137250391237
ACH-000885,-0.0783178666134
ACH-000887,-0.12431292329000002
ACH-000888,-0.198759953259
ACH-000889,-0.18165569938499998
ACH-000890,-0.014061543940900001
ACH-000896,-0.10174632412000001
ACH-000898,-0.0499581470909
ACH-000900,-0.208987703452
ACH-000901,-0.16975716057300003
ACH-000905,-0.21670584860300002
ACH-000906,-0.024763416589299998
ACH-000907,-0.34744933337899997
ACH-000910,-0.252558486259
ACH-000911,-0.11722577329000002
ACH-000912,-0.09596536454710002
ACH-000913,-0.207332528593
ACH-000915,0.0075681302481600005
ACH-000916,0.215169003442
ACH-000917,-0.12908017759999998
ACH-000921,-0.24159066744399998
ACH-000924,-0.27856119453
ACH-000926,-0.054312141736699994
ACH-000928,-0.17981685319899998
ACH-000929,-0.226254896339
ACH-000932,-0.284688559108
ACH-000935,-0.230082416765
ACH-000936,-0.120294660062
ACH-000937,0.04248608390459999
ACH-000938,-0.299485011681
ACH-000939,0.0195809188359
ACH-000941,-0.289395119185
ACH-000943,-0.365712059846
ACH-000946,-0.311471936402
ACH-000947,-0.192522978006
ACH-000948,-0.582135550655
ACH-000950,-0.120027598808
ACH-000953,-0.0186727184654
ACH-000957,-0.405538093195
ACH-000958,-0.34645864341399996
ACH-000960,-0.130631167203
ACH-000963,-0.38099109552500005
ACH-000968,-0.137627942496
ACH-000969,-0.37916168096999997
ACH-000973,-0.281310001403
ACH-000974,-0.24105938312800002
ACH-000975,-0.215116038037
ACH-000976,-0.25773808422600003
ACH-000978,-0.417663728169
ACH-000980,-0.157121941274
ACH-000984,-0.4400891232
ACH-000986,-0.29941705837
ACH-000988,-0.157415471086
ACH-000993,-0.335311127522
ACH-000994,-0.177783774131
ACH-000996,-0.31522216508400003
ACH-001001,-0.42935155614200005
ACH-001020,-0.339688050898
ACH-001028,-0.157655010592
ACH-001031,-0.190894068507
ACH-001038,-0.108459716648
ACH-001048,-0.158304765449
ACH-001050,-0.0457397001387
ACH-001053,-0.402735838846
ACH-001054,-0.468274025709
ACH-001061,-0.18286367336399997
ACH-001067,-0.134581603346
ACH-001075,-0.0822294161794
ACH-001096,-0.306438850494
ACH-001128,-0.41434752705399996
ACH-001134,-0.27585846630800004
ACH-001151,-0.33558345860399996
ACH-001163,-0.261541620727
ACH-001164,-0.189253055128
ACH-001173,-0.204779942513
ACH-001183,-0.191979279272
ACH-001184,-0.255049622504
ACH-001190,-0.22901964202300001
ACH-001192,-0.23525618022
ACH-001193,-0.219486790053
ACH-001196,-0.247790084006
ACH-001197,-0.23756515885
ACH-001205,-0.500090239632
ACH-001211,-0.49520413601700003
ACH-001212,-0.308298426556
ACH-001228,0.020182460562599997
ACH-001232,-0.245158070632
ACH-001239,-0.0873536213012
ACH-001274,-0.28572651504200003
ACH-001275,-0.0550445605966
ACH-001277,-0.0715600589387
ACH-001278,-0.0221450263122
ACH-001280,-0.142109727387
ACH-001283,-0.08213251246989998
ACH-001289,-0.24292409574999999
ACH-001295,-0.12305549464099999
ACH-001300,0.0192938099474
ACH-001301,0.0667447481045
ACH-001302,0.271069955109
ACH-001303,-0.171342036248
ACH-001306,-0.33726743687
ACH-001318,-0.159810674957
ACH-001322,-0.35013771697800006
ACH-001328,-0.250262661625
ACH-001332,-0.101198920057
ACH-001333,-0.115260774287
ACH-001336,-0.498952929252
ACH-001340,-0.09849522642179999
ACH-001346,-0.115234248036
ACH-001353,-0.11067407442600001
ACH-001354,-0.36742648265699995
ACH-001367,0.0301206663838
ACH-001368,-0.20790274087699998
ACH-001374,-0.7538688590979999
ACH-001375,-0.060516315601500004
ACH-001377,-0.157091394651
ACH-001380,-0.232043881635
ACH-001391,-0.0352531361222
ACH-001407,-0.127145104195
ACH-001408,-0.0950542937723
ACH-001413,-0.312894799527
ACH-001430,-0.47768785880500003
ACH-001431,0.11184313614600001
ACH-001450,-0.07465957316960001
ACH-001496,-0.012722675775099999
ACH-001500,0.0238873281954
ACH-001521,-0.06736499835609999
ACH-001523,0.000648521377198
ACH-001532,-0.101076862655
ACH-001536,0.047268292696599996
ACH-001550,-0.24412629575199998
ACH-001552,-0.10316239915200001
ACH-001554,-0.137857924637
ACH-001645,-0.32343608398699997
ACH-001654,-0.0843511947283
ACH-001715,-0.170187092387
ACH-001735,-0.0025815164709899995
ACH-001736,-0.0244236750209
ACH-001737,-0.124566058392
ACH-001740,-0.11494858866699999
ACH-001745,-0.029631430865000002
ACH-001750,-0.0661198566558
ACH-001765,-0.280405851844
ACH-001956,-0.236036561631
ACH-001957,-0.19482451445500001
