,RPS29 (6235)
ACH-000004,-1.91748032705
ACH-000007,-1.70771980829
ACH-000009,-1.58908641117
ACH-000011,-1.95124529565
ACH-000012,-1.54241201461
ACH-000013,-1.6122099370299998
ACH-000014,-1.7974642771400002
ACH-000015,-1.55813279855
ACH-000017,-1.6925960547
ACH-000018,-1.47269374116
ACH-000019,-1.6043453897100002
ACH-000021,-1.8576998851900002
ACH-000022,-1.59420994723
ACH-000025,-1.70484605167
ACH-000028,-1.5512186856999999
ACH-000030,-1.75724590319
ACH-000035,-1.3459231226100001
ACH-000036,-1.95105906175
ACH-000037,-2.27701090408
ACH-000039,-1.700313318
ACH-000040,-2.0127838499400004
ACH-000041,-2.06189143153
ACH-000042,-1.61518007937
ACH-000045,-1.86817589824
ACH-000047,-1.4957023653000001
ACH-000052,-1.8778264566099998
ACH-000053,-1.8113395527400002
ACH-000054,-1.7389097813099998
ACH-000055,-1.7116911934999999
ACH-000060,-1.65501482175
ACH-000067,-1.69764092104
ACH-000070,-2.0714256526
ACH-000075,-2.1312910127599998
ACH-000078,-1.89804155461
ACH-000082,-2.0934670264200004
ACH-000085,-1.71090418595
ACH-000086,-1.63894599188
ACH-000087,-1.8133070514400003
ACH-000092,-1.65789654635
ACH-000095,-1.98985398091
ACH-000097,-1.79902242005
ACH-000098,-1.68914883079
ACH-000099,-1.97109546745
ACH-000108,-1.74589478508
ACH-000113,-1.89138972681
ACH-000115,-1.92847926875
ACH-000116,-1.5983260616400001
ACH-000118,-1.6314697933200002
ACH-000120,-1.77844026775
ACH-000123,-1.6522384211
ACH-000127,-1.7369462423599997
ACH-000128,-1.9602878848199998
ACH-000132,-1.83998914646
ACH-000133,-1.88328526047
ACH-000137,-1.61484647931
ACH-000138,-1.6279200981200002
ACH-000142,-1.9011758318
ACH-000143,-1.62304958553
ACH-000146,-2.0389942374200003
ACH-000148,-2.07300567355
ACH-000150,-1.66545439665
ACH-000152,-1.81219423333
ACH-000153,-2.07654195045
ACH-000159,-1.8022891277000002
ACH-000160,-1.74135484982
ACH-000163,-2.0539127912099997
ACH-000167,-0.222575554505
ACH-000168,-1.95748281037
ACH-000169,-1.79643202402
ACH-000178,-1.7768468831
ACH-000182,-1.7440807488900003
ACH-000183,-2.00339607913
ACH-000188,-1.5988376675
ACH-000189,-1.9831230834599998
ACH-000190,-1.4869333524700001
ACH-000198,-1.99581375545
ACH-000204,-1.84023231595
ACH-000206,-2.05131985485
ACH-000207,-1.5154149587299999
ACH-000211,-1.6948792338499998
ACH-000215,-2.0100661804400004
ACH-000221,-1.74215032833
ACH-000222,-1.9316039823700002
ACH-000223,-1.5201098397600001
ACH-000226,-1.66985605793
ACH-000227,-2.02177527512
ACH-000228,-1.54559984505
ACH-000231,-1.7906070976599997
ACH-000232,-1.99886990802
ACH-000233,-1.99068507341
ACH-000234,-1.76413039582
ACH-000235,-1.68599261906
ACH-000237,-1.4486293208
ACH-000238,-1.69475852985
ACH-000243,-1.6087494172499999
ACH-000244,-2.01283874282
ACH-000246,-1.9293095160900002
ACH-000248,-1.6302087235299998
ACH-000250,-1.84463794217
ACH-000251,-1.32328951683
ACH-000253,-1.80880604968
ACH-000255,-1.6864538356
ACH-000256,-1.92330690447
ACH-000257,-1.8028090233200003
ACH-000258,-2.12559937968
ACH-000259,-1.68911952165
ACH-000260,-1.8360454707499998
ACH-000261,-1.64352844954
ACH-000262,-1.9874608720299998
ACH-000263,-1.8903111033000002
ACH-000264,-1.8471927069999998
ACH-000265,-1.7017679446599998
ACH-000266,-1.71576042692
ACH-000272,-1.8242155407900003
ACH-000273,-1.8518196852400002
ACH-000274,-1.920254538
ACH-000277,-1.5669982591999998
ACH-000278,-1.9727944171599998
ACH-000279,-1.87212308228
ACH-000280,-1.90689859841
ACH-000281,-1.7547094316599998
ACH-000288,-1.6504887971200002
ACH-000291,-1.74785728068
ACH-000293,-1.4882294113799999
ACH-000294,-1.84702221308
ACH-000295,-1.66242756383
ACH-000296,-1.3501306223500003
ACH-000302,-1.6594133797600001
ACH-000304,-1.97641526991
ACH-000307,-1.83695280315
ACH-000308,-1.72523451203
ACH-000310,-2.1636779325299997
ACH-000311,-1.74458032873
ACH-000312,-1.8164612260099997
ACH-000315,-1.3058960571
ACH-000316,-2.09241773383
ACH-000317,-1.87036739903
ACH-000318,-1.56681493157
ACH-000319,-1.7204245640400002
ACH-000320,-1.7867481946500001
ACH-000322,-1.7665797710900002
ACH-000323,-1.7355097584499999
ACH-000324,-1.7318442726900003
ACH-000329,-1.88802390653
ACH-000330,-1.45828262437
ACH-000331,-1.6318964972799999
ACH-000332,-1.6151465600200001
ACH-000334,-2.4560058279400003
ACH-000335,-1.5694728781799998
ACH-000336,-1.73220677602
ACH-000337,-1.59746114674
ACH-000339,-1.50705453139
ACH-000341,-1.98650914735
ACH-000348,-1.99283307963
ACH-000350,-2.09524896771
ACH-000352,-1.35681108947
ACH-000356,-1.64672159745
ACH-000361,-1.56158652287
ACH-000362,-2.14670692994
