,VTA1 (51534)
ACH-000757,-0.132753913618
ACH-000758,-0.0643499271736
ACH-000760,-0.15539931165999998
ACH-000763,0.00271184147889
ACH-000764,-0.309110284743
ACH-000765,-0.26848758536600004
ACH-000766,-0.8955219268610001
ACH-000767,-0.08391285391339999
ACH-000768,-0.089654544551
ACH-000769,-0.336898436541
ACH-000770,0.0348957348669
ACH-000771,-0.138861164939
ACH-000773,-0.09976085065689999
ACH-000776,-0.115888657608
ACH-000777,-0.0311571889153
ACH-000778,-0.154004204984
ACH-000781,-0.182729653571
ACH-000782,-0.22012820154399998
ACH-000783,-0.18017341381700003
ACH-000784,-0.0335369770824
ACH-000785,-0.207480297396
ACH-000787,-0.28484371579900003
ACH-000788,-0.0532554554781
ACH-000791,-0.22249205923300003
ACH-000792,-0.0287084410854
ACH-000794,-0.269913015983
ACH-000796,-0.11761821854
ACH-000799,-0.221143265725
ACH-000800,-0.170274998066
ACH-000802,-0.127556117213
ACH-000804,-0.154752722307
ACH-000805,-0.25024815821199997
ACH-000809,-0.0021780237175
ACH-000810,0.0866521374295
ACH-000811,0.0257992377519
ACH-000817,-0.145274889131
ACH-000819,-0.20304385492199997
ACH-000820,-0.18762778576900002
ACH-000821,-0.15745632409399998
ACH-000822,-0.0745612881194
ACH-000823,-0.0786301169359
ACH-000824,-0.250881017159
ACH-000827,-0.302669900521
ACH-000829,-0.0020230388037
ACH-000831,-0.377357667271
ACH-000832,-0.216086746623
ACH-000833,0.0034346373103899997
ACH-000834,-0.602867020256
ACH-000835,0.0184386571598
ACH-000836,-0.09125483616329999
ACH-000837,-0.30107237050999996
ACH-000838,-0.26178959142499997
ACH-000839,-0.112121222605
ACH-000840,-0.42637599588200004
ACH-000841,-0.40903934883299997
ACH-000843,-0.276530223438
ACH-000846,-0.10405356977800001
ACH-000847,0.0557128533251
ACH-000848,-0.17866219617899998
ACH-000849,-0.296624511207
ACH-000851,-0.173182075557
ACH-000855,-0.22273512631700002
ACH-000856,-0.189816408735
ACH-000858,-0.208251728867
ACH-000859,-0.16514655817600002
ACH-000861,-0.283823533512
ACH-000862,-0.252514420359
ACH-000865,-0.04433650423669999
ACH-000866,0.0222553584818
ACH-000867,0.028017068808800002
ACH-000869,-0.27253020039299997
ACH-000872,-0.080137920647
ACH-000873,-0.0898352209481
ACH-000876,-0.0107263042136
ACH-000878,0.1471850267
ACH-000880,-0.250696690581
ACH-000881,-0.251530145074
ACH-000882,-0.13365437270199998
ACH-000884,-0.181903946108
ACH-000885,-0.21789940620099998
ACH-000887,-0.111023485611
ACH-000888,-0.228268150064
ACH-000889,-0.22164929456000002
ACH-000890,-0.10816759283800001
ACH-000896,-0.260949321825
ACH-000898,-0.10599989119200001
ACH-000900,-0.165418951601
ACH-000901,-0.0149378739444
ACH-000905,-0.34133541119800004
ACH-000906,-0.019796072847200002
ACH-000907,-0.189366676057
ACH-000910,-0.25681184099
ACH-000911,-0.274092615022
ACH-000912,-0.23833654820099998
ACH-000913,-0.270118784377
ACH-000915,0.172158838349
ACH-000916,-0.155735397266
ACH-000917,-0.0559118031004
ACH-000921,-0.0318136461558
ACH-000924,-0.117504806741
ACH-000926,-0.504280215095
ACH-000928,-0.026498137141
ACH-000929,0.042175113787099996
ACH-000932,-0.18925283489300002
ACH-000935,-0.340658522539
ACH-000936,-0.246658889725
ACH-000937,-0.115968407515
ACH-000938,-0.13354576879000002
ACH-000939,-0.007121374604399999
ACH-000941,0.0429404087371
ACH-000943,-0.079081595775
ACH-000946,-0.52286635993
ACH-000947,-0.0614389922181
ACH-000948,-0.260583516378
ACH-000950,-0.22088121093000002
ACH-000953,-0.057404856200299996
ACH-000957,-0.172687217467
ACH-000958,-0.027357940510400004
ACH-000960,0.0552500860944
ACH-000963,-0.348149807468
ACH-000968,-0.08566415532739999
ACH-000969,-0.06720072071449999
ACH-000973,-0.572387949463
ACH-000974,-0.143167910327
ACH-000975,-0.19139664491
ACH-000976,-0.49202212081200003
ACH-000978,-0.12061681092399999
ACH-000980,-0.0434245800194
ACH-000984,-0.108233579812
ACH-000986,-0.330336548033
ACH-000988,-0.08681642160849999
ACH-000993,-0.0445621029764
ACH-000994,-0.125802546121
ACH-000996,-0.291990789247
ACH-001001,-0.0147150028835
ACH-001020,-0.009509276505290001
ACH-001028,-0.029481797338799996
ACH-001031,-0.155517298299
ACH-001038,-0.10414801163899999
ACH-001048,0.00416191857465
ACH-001050,-0.164252408027
ACH-001053,0.211574489844
ACH-001054,0.0133836102877
ACH-001061,0.012532223707600001
ACH-001067,0.14901112125399998
ACH-001075,-0.123988054717
ACH-001096,-0.28602508476300004
ACH-001128,-0.428126937002
ACH-001134,-0.0757929557287
ACH-001151,-0.157284260706
ACH-001163,-0.17345336881200002
ACH-001164,-0.351288152695
ACH-001173,-0.303598051239
ACH-001183,-0.29850499269999997
ACH-001184,-0.0824317787934
ACH-001190,-0.323002284629
ACH-001192,-0.263223319477
ACH-001193,0.140226500932
ACH-001196,-0.18551816505199997
ACH-001197,-0.199571553736
ACH-001205,0.148272866433
ACH-001211,0.0620773956981
ACH-001212,-0.378997273559
ACH-001228,-0.0465101982071
ACH-001232,0.00823342484838
ACH-001239,0.064094520803
ACH-001274,-0.25259291614999996
ACH-001275,-0.04819861927
ACH-001277,-0.22075081795
ACH-001278,0.069378428632
ACH-001280,-0.174684091121
ACH-001283,-0.0583417566247
ACH-001289,-0.033691766460700004
ACH-001295,-0.136755228925
ACH-001300,-0.202951437694
ACH-001301,0.044233644466800004
ACH-001302,0.18325944472300001
ACH-001303,-0.34973966498899994
ACH-001306,-0.313627311977
ACH-001318,-0.00533985886291
ACH-001322,0.0310343486862
ACH-001328,-0.0270978186776
ACH-001332,0.206927587099
ACH-001333,-0.401496192401
ACH-001336,-0.37613385960699997
ACH-001340,-0.6857955983230001
ACH-001346,-0.29570815082199997
ACH-001353,-0.225013584124
ACH-001354,-0.248087747212
ACH-001367,0.268042672327
ACH-001368,0.06726952382130001
ACH-001374,-0.278107372793
ACH-001375,-0.0303446799316
ACH-001377,-0.138589661531
ACH-001380,-0.190483648294
ACH-001391,-0.103598845131
ACH-001407,-0.18844861827999998
ACH-001408,-0.41721833935900005
ACH-001413,-0.14781303021
ACH-001430,-0.151703606154
ACH-001431,-0.207998638312
ACH-001450,-0.0758809949916
ACH-001496,-0.113999783659
ACH-001500,-0.385857156485
ACH-001521,-0.123612669915
ACH-001523,-0.152559519843
ACH-001532,-0.26957519108100003
ACH-001536,-0.15843681459
ACH-001550,-0.261964330382
ACH-001552,-0.39214968413
ACH-001554,-0.30167575578600003
ACH-001645,-0.023406440967900004
ACH-001654,-0.052713144662
ACH-001715,-0.37489233304200004
ACH-001735,0.00102046252271
ACH-001736,0.22451973930100003
ACH-001737,-0.163705090622
ACH-001740,-0.273856439671
ACH-001745,0.011242769862799998
ACH-001750,-0.00991226775877
ACH-001765,-0.11908080958799999
ACH-001956,-0.000575354341423
ACH-001957,-0.0208416698753
