,ZFC3H1 (196441)
ACH-000222,-0.564109503109
ACH-000223,-1.0670376476999999
ACH-000226,-0.8255977450309999
ACH-000227,-0.7028696495290001
ACH-000228,-0.77106951979
ACH-000231,-1.0421071823399999
ACH-000232,-0.573581145754
ACH-000233,-0.9555779128309999
ACH-000234,-0.888045401338
ACH-000235,-0.724379515012
ACH-000237,-0.658823333552
ACH-000238,-0.556547720291
ACH-000243,-0.788033041964
ACH-000244,-0.628525716071
ACH-000246,-0.392424582007
ACH-000248,-0.518895424647
ACH-000250,-0.41303501876800003
ACH-000251,-1.5563834464
ACH-000253,-0.327150034501
ACH-000255,-0.8311432470569999
ACH-000256,-0.92906410326
ACH-000257,-0.632168959675
ACH-000258,-0.438086919711
ACH-000259,-0.40096579892399997
ACH-000260,-0.582426820859
ACH-000261,-0.658392473922
ACH-000262,-0.6813195442910001
ACH-000263,-0.42155527664399994
ACH-000264,-0.769216329713
ACH-000265,-0.620747305798
ACH-000266,-0.55978171452
ACH-000272,-0.571308013989
ACH-000273,-0.446434982742
ACH-000274,-0.655920980512
ACH-000277,-0.415624374568
ACH-000278,-0.7146744744850001
ACH-000279,-0.6463968790910001
ACH-000280,-0.31744775561
ACH-000281,-0.614569852969
ACH-000288,-0.6384627053840001
ACH-000291,-0.568746157951
ACH-000293,-0.622271080881
ACH-000294,-0.699499207731
ACH-000295,-0.575665937961
ACH-000296,-0.935712699031
ACH-000302,-0.785077784929
ACH-000304,-0.973559713144
ACH-000307,-0.612731821523
ACH-000308,-0.6800295095810001
ACH-000310,-0.45325020799099996
ACH-000311,-0.718526283975
ACH-000312,-0.7350844873010001
ACH-000315,-0.857610656955
ACH-000316,-0.727181642078
ACH-000317,-0.590587379881
ACH-000318,-0.85268509374
ACH-000319,-0.685933408307
ACH-000320,-0.696712570705
ACH-000322,-0.292290472791
ACH-000323,-0.486421374392
ACH-000324,-0.501200917075
ACH-000329,-0.426247876784
ACH-000330,-0.559206630758
ACH-000331,-0.6667656547199999
ACH-000332,-0.49308277022200003
ACH-000334,-0.9274674683769999
ACH-000335,-0.902068288151
ACH-000336,-0.9338399554119999
ACH-000337,-1.0380615575799998
ACH-000339,-0.925191664122
ACH-000341,-0.9630636673530001
ACH-000348,-0.6367178393999999
ACH-000350,-0.8310963968940001
ACH-000352,-0.565241703847
ACH-000356,-0.7576429919769999
ACH-000361,-0.7984712161059999
ACH-000362,-0.751981002921
ACH-000363,-0.957741367517
ACH-000364,-0.992995863213
ACH-000365,-0.642643694455
ACH-000366,-0.613886314553
ACH-000368,-0.646776736595
ACH-000374,-0.328454356833
ACH-000375,-0.589007183514
ACH-000376,-0.775348729947
ACH-000381,-0.700179056221
ACH-000383,-0.333301018174
ACH-000387,-0.5181774183919999
ACH-000389,-0.379570671152
ACH-000390,-0.41095722830700004
ACH-000393,-0.8798832566700001
ACH-000395,-0.563723558788
ACH-000397,-0.8472653909729999
ACH-000401,-0.842645158702
ACH-000402,-0.610512246147
ACH-000403,-0.797174899402
ACH-000404,-0.760138386279
ACH-000406,-0.724703739042
ACH-000407,-0.680562619441
ACH-000408,-1.0559503228899998
ACH-000410,-0.80890140722
ACH-000411,-0.6082951730430001
ACH-000414,-0.73048343609
ACH-000415,-0.334142778229
ACH-000416,-0.650699734277
ACH-000420,-0.701400205796
ACH-000421,-0.559919332817
ACH-000424,-0.688475892445
ACH-000425,-0.301069055629
ACH-000426,-1.0220551581100001
ACH-000427,-0.48059705200900005
ACH-000433,-0.700655184704
ACH-000436,-0.819531178674
ACH-000444,-0.861426465855
ACH-000445,-0.698734191632
ACH-000448,-0.666563014957
ACH-000450,-0.853825983755
ACH-000452,-0.914618133894
ACH-000454,-0.695409716391
ACH-000458,-0.7609660979180001
ACH-000459,-0.547013905055
ACH-000460,-0.519294457776
ACH-000461,-0.38038629734499996
ACH-000463,-0.7906627992190001
ACH-000464,-0.600792373891
ACH-000466,-0.978802664339
ACH-000467,-0.6884572074690001
ACH-000468,-0.654832235914
ACH-000469,-0.506805016322
ACH-000470,-0.876910223581
ACH-000471,-0.496183510412
ACH-000472,-0.861283019912
ACH-000473,-0.693198409708
ACH-000475,-0.7178878579629999
ACH-000476,-0.59336843318
ACH-000477,-0.683152724469
ACH-000480,-0.782091737512
ACH-000481,-0.790290461435
ACH-000483,-1.0805485690999999
ACH-000484,-0.721596674797
ACH-000485,-0.6910437989120001
ACH-000486,-0.660088124295
ACH-000487,-0.694612873501
ACH-000488,-0.454238468125
ACH-000490,-0.735112680577
ACH-000491,-0.508740938412
ACH-000495,-0.429384607284
ACH-000496,-0.781615558389
ACH-000499,-0.70505355225
ACH-000500,-0.302605721438
ACH-000502,-0.6926889475720001
ACH-000503,-0.958866903921
ACH-000505,-0.618048328404
ACH-000507,-0.384086983164
ACH-000510,-0.6412744335530001
ACH-000511,-0.403430447904
ACH-000512,-0.681203223176
ACH-000516,-0.757937060301
ACH-000517,-0.7766500796760001
ACH-000518,-0.518634511558
ACH-000520,-0.756147151595
ACH-000521,-0.6358033608079999
ACH-000522,-0.86715550278
ACH-000524,-0.83901054397
ACH-000527,-0.918723696857
ACH-000528,-0.540957582153
ACH-000537,-0.543662374459
ACH-000541,-0.7556596097830001
ACH-000542,-0.619229178924
ACH-000544,-0.719524767537
ACH-000545,-0.71910185733
ACH-000547,-1.01324813138
ACH-000548,-1.12143085299
ACH-000549,-0.8419724159469999
ACH-000550,-0.8937100301530001
ACH-000552,-0.668788719542
ACH-000556,-0.443034411819
ACH-000557,-0.863721912595
ACH-000570,-0.69086002309
ACH-000571,-0.531128047817
ACH-000573,-0.709906206219
ACH-000576,-0.5265288066430001
ACH-000580,-0.7058334926800001
ACH-000584,-0.6737245004960001
ACH-000585,-0.647098336023
ACH-000588,-0.835266592543
ACH-000589,-0.891929722635
ACH-000591,-0.747979923868
ACH-000593,-0.42823917062600003
ACH-000600,-0.565786586699
ACH-000601,-0.644855392008
ACH-000604,-0.575068528931
ACH-000605,-0.689600601931
ACH-000606,-0.952076190757
ACH-000608,-0.798149723632
ACH-000614,-0.702964881563
ACH-000616,-0.758141457694
ACH-000618,-1.0942239353
ACH-000619,-0.365740799205
ACH-000620,-0.53140260872
ACH-000621,-0.782043557596
ACH-000622,-0.751462911227
ACH-000623,-0.860554684609
ACH-000624,-0.834724056875
ACH-000627,-0.36640039394699997
ACH-000630,-0.594917531704
ACH-000632,-0.32809210730099997
ACH-000633,-0.49325006976499997
ACH-000637,-0.831367654651
ACH-000638,-0.460610316307
ACH-000646,-0.491240204613
ACH-000647,-0.764755317684
ACH-000648,-0.6890102780159999
ACH-000649,-0.510678076261
ACH-000651,-0.531593319505
ACH-000652,-0.5514833386860001
ACH-000653,-0.8869023822069999
ACH-000657,-0.699037145349
ACH-000658,-0.688188463162
ACH-000661,-1.05197875009
ACH-000662,-0.689039504821
ACH-000663,-0.7317968878059999
ACH-000665,-0.934357467667
ACH-000671,-0.555394809868
ACH-000673,-0.628841194247
ACH-000676,-0.798162959142
ACH-000677,-0.877862285577
ACH-000681,-0.7290611417139999
ACH-000682,-0.664194212637
ACH-000683,-0.634873366406
ACH-000684,-0.62309092242
ACH-000688,-0.584065523907
ACH-000693,-0.88238487084
ACH-000694,-0.586696657695
ACH-000695,-0.579767432138
ACH-000696,-0.727136659654
ACH-000697,-0.58459572857
ACH-000699,-0.38647079398199996
ACH-000701,-0.651107538799
ACH-000706,-0.565983351428
ACH-000711,-0.775461856361
ACH-000713,-0.707793495132
ACH-000714,-0.697927077856
ACH-000718,-0.655887002365
ACH-000720,-0.764643128626
ACH-000721,-0.5332584468379999
ACH-000724,-0.509543686588
ACH-000725,-0.7317839479680001
ACH-000732,-0.947796889085
ACH-000734,-0.517766023284
ACH-000735,-0.783924945838
ACH-000736,-0.494957549692
ACH-000738,-0.74837593054
ACH-000746,-0.5750705958519999
ACH-000747,-0.901014388167
ACH-000748,-0.798365313765
ACH-000753,-0.591081932866
ACH-000756,-0.8045306347110001
ACH-000757,-0.547188769423
ACH-000758,-0.8286449277169999
ACH-000760,-0.426884770258
ACH-000763,-1.13488816693
ACH-000764,-0.655314869401
ACH-000765,-0.579558977011
ACH-000766,-0.424030899285
ACH-000767,-0.46647540521799996
ACH-000768,-0.869115177037
ACH-000769,-0.6649791140829999
ACH-000770,-0.6910820830419999
ACH-000771,-0.825523682281
ACH-000773,-0.601346288337
ACH-000776,-0.6773988781170001
ACH-000777,-0.6916187289040001
ACH-000778,-0.57954941985
ACH-000781,-0.479014580955
ACH-000782,-1.04397411361
ACH-000783,-0.6706206132670001
ACH-000784,-0.851880900386
ACH-000785,-0.553781554717
ACH-000787,-0.524366314599
ACH-000788,-0.6898157765459999
ACH-000791,-0.473792280404
ACH-000792,-1.01912595391
ACH-000794,-0.7834004583480001
ACH-000796,-0.871657509517
ACH-000799,-0.47648891336599997
ACH-000800,-0.20791836505199998
ACH-000802,-0.520359823418
ACH-000804,-0.05778389571280001
ACH-000805,-0.513210561067
ACH-000809,-0.690075092574
ACH-000810,-0.460950758765
ACH-000811,-0.577637042372
ACH-000817,-0.43323501091899996
ACH-000819,-0.705642941754
ACH-000820,-0.7783257538320001
ACH-000821,-1.11707884972
ACH-000822,-0.9008833489560001
ACH-000823,-0.8592374812450001
ACH-000824,-0.44349834279
ACH-000827,-0.665753334181
ACH-000829,-0.7826128006
ACH-000831,-0.7511957185699999
ACH-000832,-0.69232335535
ACH-000833,-0.742065127334
ACH-000834,-0.6243061539729999
ACH-000835,-0.882779313345
ACH-000836,-0.920809692318
ACH-000837,-0.735941449722
ACH-000838,-0.529250658784
ACH-000839,-0.758340607419
ACH-000840,-0.8911922237190001
ACH-000841,-0.586498318572
ACH-000843,-0.7748040375540001
ACH-000846,-0.800697760828
ACH-000847,-0.775540346134
ACH-000848,-0.440790299988
ACH-000849,-0.703265242574
ACH-000851,-0.6333992272469999
ACH-000855,-0.8906038065780001
ACH-000856,-0.687389997308
ACH-000858,-0.598994683599
ACH-000859,-0.36259816432899994
ACH-000861,-0.782682757815
ACH-000862,-0.532776698082
ACH-000865,-0.867287799375
ACH-000866,-0.8050287592
ACH-000867,-0.8190447264120001
ACH-000869,-1.0363397474
ACH-000872,-0.599136299288
ACH-000873,-0.760752093486
ACH-000876,-0.602422405135
ACH-000878,-0.9661135555410001
ACH-000880,-0.845978100126
ACH-000881,-0.837795851934
ACH-000882,-0.567662718165
ACH-000884,-0.405821022341
ACH-000885,-0.33412880989
ACH-000887,-0.8960457031010001
ACH-000888,-0.603937820749
ACH-000889,-0.637321168322
ACH-000890,-0.586528382186
ACH-000896,-0.528497785479
ACH-000898,-0.42836968411799997
ACH-000900,-0.605608202035
ACH-000901,-0.700078308293
ACH-000905,-0.823672289656
ACH-000906,-0.65921676014
ACH-000907,-0.604583172432
ACH-000910,-0.39941679918300005
ACH-000911,-0.70278045413
ACH-000912,-0.615157563735
ACH-000913,-0.637770937504
ACH-000915,-0.7517706874369999
ACH-000916,-0.297513641542
ACH-000917,-0.831566461535
ACH-000921,-0.7082109979160001
ACH-000924,-0.722339627754
ACH-000926,-0.575047480168
ACH-000928,-0.44789227259400005
ACH-000929,-0.8145886066760001
ACH-000932,-0.655838532257
ACH-000935,-0.658918718115
ACH-000936,-0.723963472417
ACH-000937,-0.8159614080859999
ACH-000938,-0.758953275389
ACH-000939,-0.649774128547
ACH-000941,-0.9802600676369999
ACH-000943,-0.660485341606
ACH-000946,-0.571556610345
ACH-000947,-0.660764875101
ACH-000948,-0.410009377232
ACH-000950,-0.943541687605
ACH-000953,-0.6778423361210001
ACH-000957,-0.819454528991
ACH-000958,-0.543554350839
ACH-000960,-1.0404831237899999
ACH-000963,-0.672317624748
ACH-000968,-0.370630487947
ACH-000969,-0.782744870213
ACH-000973,-0.443272888237
ACH-000974,-0.569399270985
ACH-000975,-0.701446395676
ACH-000976,-0.551650284202
ACH-000978,-0.897777624148
ACH-000980,-0.66426969507
ACH-000984,-0.677456022811
ACH-000986,-0.772867674243
ACH-000988,-1.20123964537
ACH-000993,-0.354943104688
ACH-000994,-0.674817324144
ACH-000996,-0.872320283283
ACH-001001,-0.723895229436
ACH-001020,-1.1857873722499999
ACH-001028,-0.759183992624
ACH-001031,-0.7800929736
ACH-001038,-1.13423296009
ACH-001048,-0.650296461285
ACH-001050,-0.908046987332
ACH-001053,-0.865710000296
ACH-001054,-0.558681248037
ACH-001061,-0.697721436942
ACH-001067,-0.46906595806699997
ACH-001075,-0.6588353211169999
ACH-001096,-0.544685138654
ACH-001128,-0.924931532059
ACH-001134,-0.564813141211
ACH-001151,-0.637058846083
ACH-001163,-0.732590535793
ACH-001164,-0.617299948062
ACH-001173,-0.706086134534
ACH-001183,-0.7029914617640001
ACH-001184,-0.431556098755
ACH-001190,-0.55441621547
ACH-001192,-1.0401338870499999
ACH-001193,-0.8256836049070001
ACH-001196,-0.562728302799
ACH-001197,-0.641273691405
ACH-001205,-0.63864396501
ACH-001211,-0.690862435421
ACH-001212,-0.700446076767
ACH-001228,-0.641296202316
ACH-001232,-0.458754034425
ACH-001239,-0.574435227975
ACH-001274,-0.648154282378
ACH-001275,-0.5237630194349999
ACH-001277,-0.901480224936
ACH-001278,-0.923040953176
ACH-001280,-0.734073639839
ACH-001283,-0.41308660810500003
ACH-001289,-0.665681794282
ACH-001295,-0.430806436901
ACH-001300,-0.881908293326
ACH-001301,-0.6296461290690001
ACH-001302,-0.8758961404369999
ACH-001303,-0.5772182922510001
ACH-001306,-0.640181343851
ACH-001318,-0.741288635929
ACH-001322,-0.6933682426459999
ACH-001328,-0.492196744644
ACH-001332,-0.520503988124
ACH-001333,-0.646768814681
ACH-001336,-0.8428510187430001
ACH-001340,-0.740234807977
ACH-001346,-0.898846959768
ACH-001353,-0.49504435956299997
ACH-001354,-0.153758262669
ACH-001367,-0.286262553441
ACH-001368,-0.7885840265790001
ACH-001374,-0.269597890255
ACH-001375,-0.643756414855
ACH-001377,-0.61537723192
ACH-001380,-0.394011263763
ACH-001391,-0.558130101966
ACH-001407,-0.765240072632
ACH-001408,-0.570640105259
ACH-001413,-0.891353838123
ACH-001430,-0.555971024968
ACH-001431,-1.16315324803
ACH-001450,-0.42710093094400003
ACH-001496,-1.0094545221
ACH-001500,-0.314113402419
ACH-001521,-0.78450984157
ACH-001523,-1.12126612299
ACH-001532,-0.937816048431
ACH-001536,-0.9921365605679999
ACH-001550,-0.619797052102
ACH-001552,-0.368478371809
ACH-001554,-0.744652120379
ACH-001645,-0.936602231256
ACH-001654,-1.195282187
ACH-001715,-0.900838221151
ACH-001735,-0.663559114168
ACH-001736,-0.543199040284
ACH-001737,-1.08287526551
ACH-001740,-0.494417538678
ACH-001745,-0.58477461098
ACH-001750,-0.7090300943160001
ACH-001765,-0.690844968792
ACH-001956,-1.0033874001799998
ACH-001957,-1.07735396478
