,LIG1 (3978)
ACH-000207,-0.7274992039429999
ACH-000211,-0.22861531078699998
ACH-000215,-0.438558837721
ACH-000221,-0.913058992903
ACH-000222,-0.40442189594300004
ACH-000223,-0.408510945716
ACH-000226,-0.58746586382
ACH-000227,-0.309750213509
ACH-000228,-0.342551235282
ACH-000231,-0.42626645487899995
ACH-000232,-0.344856347864
ACH-000233,-0.23696591974700001
ACH-000234,-0.07319893963719999
ACH-000235,-0.439388448686
ACH-000237,-0.446997732896
ACH-000238,-0.534032312929
ACH-000243,-0.22178272852699998
ACH-000244,-0.295456513367
ACH-000246,-0.203360362161
ACH-000248,-0.0836058768583
ACH-000250,-0.197255936974
ACH-000251,-0.327440456665
ACH-000253,-0.307768282014
ACH-000255,-0.746063014241
ACH-000256,-0.464596208377
ACH-000257,-0.46724020747699996
ACH-000258,-0.871900601374
ACH-000259,-0.590946693642
ACH-000260,-0.162284919889
ACH-000261,-0.8606609418889999
ACH-000262,-0.476083607333
ACH-000263,-0.124949139926
ACH-000264,-0.081944810138
ACH-000265,-0.538739075242
ACH-000266,-0.26521223814399997
ACH-000272,-0.275307243763
ACH-000273,-0.5899695444699999
ACH-000274,-0.238928391909
ACH-000277,-0.24362157355099998
ACH-000278,-0.37801818205399995
ACH-000279,-0.675750766592
ACH-000280,-0.42263542843900004
ACH-000281,-0.116661581513
ACH-000288,-0.298307633306
ACH-000291,-0.27447725971000003
ACH-000293,-0.38716763522
ACH-000294,-0.35397083964000003
ACH-000295,-0.201257819113
ACH-000296,-0.19077754587499998
ACH-000302,-0.440545516261
ACH-000304,-0.340922919974
ACH-000307,-0.212657833026
ACH-000308,-0.428040339066
ACH-000310,-0.207525201472
ACH-000311,-0.296533130357
ACH-000312,-0.19403016613200003
ACH-000315,-0.6751157109199999
ACH-000316,-0.153570996494
ACH-000317,-0.23369607087400002
ACH-000318,-0.256732614059
ACH-000319,-0.318825867682
ACH-000320,-0.440493541063
ACH-000322,-0.16728031207900002
ACH-000323,-0.601915685494
ACH-000324,-0.484596380313
ACH-000329,-0.402965942924
ACH-000330,-0.303447241903
ACH-000331,-0.298124090673
ACH-000332,-0.39591408126100003
ACH-000334,-0.344855195638
ACH-000335,-0.306360524273
ACH-000336,-0.247174577141
ACH-000337,-0.288720972242
ACH-000339,-0.413357330081
ACH-000341,-0.545791550625
ACH-000348,-0.328322070077
ACH-000350,-0.169380411692
ACH-000352,-0.331615503109
ACH-000356,-0.39743055664099997
ACH-000361,-0.165918805731
ACH-000362,-0.267562474588
ACH-000363,-0.248101497275
ACH-000364,-0.564238539771
ACH-000365,-0.557222316807
ACH-000366,-0.353733306173
ACH-000368,-0.269281458022
ACH-000374,-0.151669750732
ACH-000375,-0.564208172799
ACH-000376,-0.273230803548
ACH-000381,-0.47275651970399996
ACH-000383,-0.496026756914
ACH-000387,-0.425765884203
ACH-000389,-0.108389110155
ACH-000390,-0.358661827561
ACH-000393,-0.12632971094
ACH-000395,-0.37503641849299996
ACH-000397,-0.86627393514
ACH-000401,-0.592506332857
ACH-000402,-0.478952865174
ACH-000403,-0.18584601461599998
ACH-000404,0.0191572705602
ACH-000406,-0.5832018498830001
ACH-000407,-0.34655579405599996
ACH-000408,-0.319117938586
ACH-000410,-0.341095094335
ACH-000411,-0.37648701460199996
ACH-000414,-0.671361761023
ACH-000415,-0.21051194511500002
ACH-000416,-0.18544075243500002
ACH-000420,-0.251871371565
ACH-000421,-0.18948179985199998
ACH-000424,-0.987004871899
ACH-000425,-0.331380601275
ACH-000426,-0.0483880216871
ACH-000427,-0.187745617036
ACH-000433,-0.37532543739299995
ACH-000436,-0.298480850677
ACH-000444,-0.44847067764799997
ACH-000445,-0.225644930581
ACH-000448,-0.333983337129
ACH-000450,-0.381918440264
ACH-000452,-0.173727236724
ACH-000454,0.058238688101399996
ACH-000458,-0.449924461522
ACH-000459,-0.226984407835
ACH-000460,-0.0891873533639
ACH-000461,-0.209505092638
ACH-000463,-0.310510869709
ACH-000464,-0.511479316377
ACH-000466,-0.039639767774900005
ACH-000467,-0.266160784461
ACH-000468,-0.270484639107
ACH-000469,-0.37707972424
ACH-000470,-0.212779410414
ACH-000471,-0.33001969888300003
ACH-000472,-0.338646977484
ACH-000473,-0.33710374103600005
ACH-000475,-0.18835654001200003
ACH-000476,-0.2127705572
ACH-000477,-0.34719247247199997
ACH-000480,-0.34590470152900005
ACH-000481,-0.263249184312
ACH-000483,-0.289255849673
ACH-000484,-0.423841266337
ACH-000485,-0.579941002769
ACH-000486,-0.719712182945
ACH-000487,-0.201207228613
ACH-000488,-0.391398896153
ACH-000490,-0.217678717756
ACH-000491,-0.35236937228500004
ACH-000495,0.0856476799028
ACH-000496,-0.717756454896
ACH-000499,-0.711888397938
ACH-000500,-0.197678107251
ACH-000502,-0.360759763864
ACH-000503,-0.310767239602
ACH-000505,-0.290076031653
ACH-000507,-0.51501995555
ACH-000510,-0.379471377447
ACH-000511,-0.444545155551
ACH-000512,-0.40788140435000003
ACH-000516,-0.169074196099
ACH-000517,-0.268550279798
ACH-000518,-0.15464164667400002
ACH-000520,-0.540684821087
ACH-000521,-0.310167186761
ACH-000522,-0.46149911696199997
ACH-000524,-0.364024544503
ACH-000527,-0.11275806971699999
ACH-000528,-0.16729439611400002
ACH-000537,-0.137187975439
ACH-000541,0.323218069294
ACH-000542,-0.49412122284800003
ACH-000544,-0.471351319431
ACH-000545,-0.32303629362799996
ACH-000547,-0.334669278835
ACH-000548,-0.341494810279
ACH-000549,-0.296803637025
ACH-000550,-0.392120463775
ACH-000552,-0.206643736145
ACH-000556,-0.336661085768
ACH-000557,-0.189695764558
ACH-000570,-0.34585330215099996
ACH-000571,-0.507877714446
ACH-000573,-1.08392012299
ACH-000576,-0.203280953301
ACH-000580,-0.0623285611168
ACH-000584,-1.2055195187999999
ACH-000585,-0.11324384208100001
ACH-000588,-0.211757738778
ACH-000589,-0.323457132194
ACH-000591,-0.32716129710999997
ACH-000593,-0.1688956248
ACH-000600,-0.46939858284900005
ACH-000601,-0.0888887695536
ACH-000604,-0.20750895503800001
ACH-000605,-0.179796925226
ACH-000606,-0.201949498114
ACH-000608,-0.437425519753
ACH-000614,-0.413850018695
ACH-000616,-0.396293673289
ACH-000618,-0.30470786356
ACH-000619,-0.307060930394
ACH-000620,-0.297329634188
ACH-000621,-0.841603635011
ACH-000622,-0.20666560116000002
ACH-000623,-0.149314837498
ACH-000624,-0.213482721088
ACH-000627,-0.44973333463799997
ACH-000630,-0.137030440422
ACH-000632,-0.318597661579
ACH-000633,-0.606899266533
ACH-000637,-0.5825398647300001
ACH-000638,-0.167027064915
ACH-000646,-0.412500880676
ACH-000647,-0.12458129857200001
ACH-000648,-0.22702329065299998
ACH-000649,-0.19701424297200001
ACH-000651,-0.316536662376
ACH-000652,-0.463608885351
ACH-000653,-0.280024645766
ACH-000657,-0.430917211397
ACH-000658,-0.33062954149
ACH-000661,-0.246977626345
ACH-000662,-0.325675278323
ACH-000663,-0.46963165694700004
ACH-000665,-0.169682070476
ACH-000671,-0.0584374909746
ACH-000673,-0.33928121866899996
ACH-000676,-0.259155354533
ACH-000677,-0.346684403157
ACH-000681,-0.465168556943
ACH-000682,-0.12202690545299999
ACH-000683,-0.110668600454
ACH-000684,-0.340706136452
ACH-000688,-0.554320993225
ACH-000693,-0.09355721665719999
ACH-000694,-0.379974301008
ACH-000695,-0.5494862781750001
ACH-000696,-0.624537287724
ACH-000697,-0.189934022082
ACH-000699,-0.7700782965549999
ACH-000701,-0.07211719479230001
ACH-000706,-0.105610193806
ACH-000711,-0.332547639874
ACH-000713,-0.416959227878
ACH-000714,-0.243454903114
ACH-000718,-0.193606761597
ACH-000720,-0.432214721963
ACH-000721,-0.18118094479000002
ACH-000724,-0.477492534582
ACH-000725,-0.525873985483
ACH-000732,-0.064389414
ACH-000734,-0.22752175548700002
ACH-000735,-0.315933830727
ACH-000736,-0.49316348468599996
ACH-000738,-0.426086769621
ACH-000746,-0.458662190891
ACH-000747,-0.010484496982
ACH-000748,-0.528192048106
ACH-000753,-0.588362011013
ACH-000756,-0.08626155178919999
ACH-000757,-0.54067327364
ACH-000758,-0.244909410088
ACH-000760,-0.25278809819200004
ACH-000763,-0.164402203022
ACH-000764,-0.23377503048
ACH-000765,-0.31352908935400003
ACH-000766,-0.415257438463
ACH-000767,-0.269258135781
ACH-000768,-0.330189516789
ACH-000769,-0.144197664877
ACH-000770,-0.150579463913
ACH-000771,-0.203424854534
ACH-000773,-0.22832235497099998
ACH-000776,-0.37782483627499996
ACH-000777,-0.542857068667
ACH-000778,-0.46180039178000004
ACH-000781,-0.321629075815
ACH-000782,-0.624465384503
ACH-000783,-0.272126545711
ACH-000784,-0.450147533392
ACH-000785,-0.348432028789
ACH-000787,-0.568209759698
ACH-000788,-0.338478589776
ACH-000791,-0.170622767597
ACH-000792,-0.401787878712
ACH-000794,-0.329413770312
ACH-000796,-0.2964417916
ACH-000799,-0.135902165568
ACH-000800,-0.12007643275
ACH-000802,-0.196823163833
ACH-000804,-0.31087960735500003
ACH-000805,-0.337212773369
ACH-000809,-0.23673030981899998
ACH-000810,-0.45696581791900004
ACH-000811,-0.17653819607500001
ACH-000817,-0.396229708671
ACH-000819,-0.28139800133000004
ACH-000820,-0.528417460636
ACH-000821,-0.00845235957174
ACH-000822,-0.403966025488
ACH-000823,-0.33057222673500003
ACH-000824,-0.46102409953900003
ACH-000827,-0.171964987451
ACH-000829,-0.284865515736
ACH-000831,-0.279314750851
ACH-000832,-0.12237342625900001
ACH-000833,-0.247242324208
ACH-000834,-0.454505936882
ACH-000835,-0.364181023913
ACH-000836,-0.377087829657
ACH-000837,-0.596276579965
ACH-000838,-0.232857204643
ACH-000839,-0.324994196432
ACH-000840,-0.557067430905
ACH-000841,-0.197799517289
ACH-000843,-0.23007769804
ACH-000846,-0.230087929237
ACH-000847,-0.23833213013799998
ACH-000848,-0.41683250945600003
ACH-000849,-0.227168532419
ACH-000851,-0.7428418039
ACH-000855,-0.322394811753
ACH-000856,-0.17938440668800001
ACH-000858,-0.0661977624572
ACH-000859,-0.137368607442
ACH-000861,-0.244021418407
ACH-000862,-0.35885928245800003
ACH-000865,-0.131849028458
ACH-000866,-0.657297723644
ACH-000867,-0.151611091961
ACH-000869,-0.0666596158673
ACH-000872,-0.208572772345
ACH-000873,-0.62179242334
ACH-000876,-0.407450828523
ACH-000878,-0.284553219421
ACH-000880,-0.37623272725699997
ACH-000881,-0.35111368464500003
ACH-000882,-0.39157285911600004
ACH-000884,-0.197976742357
ACH-000885,-0.007454869582989999
ACH-000887,-0.238588499902
ACH-000888,-0.0325911081665
ACH-000889,-0.45661342298600005
ACH-000890,-0.51429359315
ACH-000896,-0.291118030843
ACH-000898,-0.230656688064
ACH-000900,-0.366945181387
ACH-000901,-0.619980847021
ACH-000905,-0.325093055612
ACH-000906,-0.452406919274
ACH-000907,-0.177950412029
ACH-000910,-0.474113639067
ACH-000911,0.0385045005229
ACH-000912,-0.126242631368
ACH-000913,-0.44777102561099996
ACH-000915,-0.22262715112700002
ACH-000916,-0.09002041616380001
ACH-000917,-0.150446582438
ACH-000921,-0.174967467846
ACH-000924,0.0115688207195
ACH-000926,-0.155108245203
ACH-000928,-0.263136096715
ACH-000929,-0.37357367676200004
ACH-000932,-0.272480495476
ACH-000935,-0.500753545316
ACH-000936,-0.281522613694
ACH-000937,-0.419168002928
ACH-000938,-0.6533797734560001
ACH-000939,-0.402608017437
ACH-000941,-0.31127295674600003
ACH-000943,-0.17171761413400002
ACH-000946,-0.26628983357299996
ACH-000947,-0.806900116434
ACH-000948,-0.282298185447
ACH-000950,-0.16308712364800002
ACH-000953,-0.156602445887
ACH-000957,-0.387722642763
ACH-000958,-0.32384283174899997
ACH-000960,-0.969143259005
ACH-000963,-0.266731502725
ACH-000968,-0.195217148858
ACH-000969,-0.141481101552
ACH-000973,-0.6490100322469999
ACH-000974,-0.31818765150899997
ACH-000975,-0.275210000989
ACH-000976,-0.270881435992
ACH-000978,-0.6824140914839999
ACH-000980,-0.462080418771
ACH-000984,-0.4214201436
ACH-000986,-0.195992069421
ACH-000988,-0.319274686116
ACH-000993,-0.444325309438
ACH-000994,-0.243748538229
ACH-000996,-0.12948649768200002
ACH-001001,-0.278695005898
ACH-001020,-0.338818146333
ACH-001028,-0.0439562140304
ACH-001031,-0.23796868408799998
ACH-001038,-1.0641486941299998
ACH-001048,-0.225021031374
ACH-001050,-0.435282108794
ACH-001053,-0.444493647672
ACH-001054,-0.527045629882
ACH-001061,-0.023769502572499997
ACH-001067,-0.505665559392
ACH-001075,-0.613417662491
ACH-001096,-0.339236054489
ACH-001128,-0.39435210569300005
ACH-001134,-0.412584166417
ACH-001151,-0.307471431621
ACH-001163,-0.0387507254448
ACH-001164,-0.301104878768
ACH-001173,-0.11715193110300001
ACH-001183,-0.324915790057
ACH-001184,-0.742285952085
ACH-001190,-0.366348163304
ACH-001192,-0.40706621208300003
ACH-001193,-0.0814230407544
ACH-001196,-0.366345489624
ACH-001197,-0.112253801293
ACH-001205,-0.515752835338
ACH-001211,-0.387381390915
ACH-001212,-0.369871724557
ACH-001228,-0.276941030429
ACH-001232,-0.426209183477
ACH-001239,-0.306498494375
ACH-001274,-0.602722841712
ACH-001275,-0.446787573178
ACH-001277,-0.312501335294
ACH-001278,-0.314418913128
ACH-001280,-0.29607531906
ACH-001283,-0.903559783922
ACH-001289,-0.273723203728
ACH-001295,-0.544420342201
ACH-001300,-0.145416459181
ACH-001301,-0.242645139225
ACH-001302,-0.251565883192
ACH-001303,-0.502899374461
ACH-001306,-0.470567375103
ACH-001318,-0.13643100187
ACH-001322,-0.44311691829800004
ACH-001328,-0.268838268335
ACH-001332,-0.692166067622
ACH-001333,-0.400147435663
ACH-001336,-0.36927037925399997
ACH-001340,-0.0786356090043
ACH-001346,-0.174708332538
ACH-001353,-0.516253089412
ACH-001354,-0.026826267554099996
ACH-001367,-0.0288934779341
ACH-001368,-0.105433773897
ACH-001374,-0.233412636772
ACH-001375,-0.239027515079
ACH-001377,-0.520477627613
ACH-001380,-0.23241351676
ACH-001391,-0.359776162478
ACH-001407,-0.532949668149
ACH-001408,-0.277090991256
ACH-001413,-0.30875656809999996
ACH-001430,-0.55992336686
ACH-001431,-0.599183668123
ACH-001450,-0.715577770643
ACH-001496,-0.212750975548
ACH-001500,-0.40392232278499995
ACH-001521,-0.435170794371
ACH-001523,-0.280362754914
ACH-001532,-0.524029855371
ACH-001536,-0.503364047398
ACH-001550,-0.31710514309300003
ACH-001552,-0.313811299358
ACH-001554,-0.393002062945
ACH-001645,-0.26442594775600003
ACH-001654,-0.112149875702
ACH-001715,-0.334237453126
ACH-001735,-0.507462728768
ACH-001736,-0.650292280081
ACH-001737,-0.15384261535399998
ACH-001740,-0.7256238076579999
ACH-001745,-0.7301719868850001
ACH-001750,-0.228472378413
ACH-001765,-0.250575051449
ACH-001956,-0.19271875272999997
ACH-001957,-0.256713640413
