,LSM11 (134353)
ACH-000004,-0.29889717718000003
ACH-000007,-0.595518157797
ACH-000009,-0.677969324947
ACH-000011,-0.728378927404
ACH-000012,-0.712246726778
ACH-000013,-0.844522530483
ACH-000014,-0.8387209944990001
ACH-000015,-1.0323468478
ACH-000017,-0.543916412224
ACH-000018,-0.800786057372
ACH-000019,-0.162693246407
ACH-000021,-0.174325455611
ACH-000022,-0.951181451259
ACH-000025,-0.783867470872
ACH-000028,-0.533537927284
ACH-000030,-0.707001621335
ACH-000035,-0.873659681402
ACH-000036,-0.6719998907699999
ACH-000037,-1.0264092558700002
ACH-000039,-0.806763985406
ACH-000040,-0.910926007092
ACH-000041,-1.17860416966
ACH-000042,-0.8062053318619999
ACH-000045,-0.571870327201
ACH-000047,-0.858545681462
ACH-000052,-0.49875579979999995
ACH-000053,-0.737985365007
ACH-000054,-0.813929924295
ACH-000055,-0.676151987885
ACH-000060,-0.855183443458
ACH-000067,-0.77463885012
ACH-000070,-0.8537567348459999
ACH-000075,-1.0094080056799999
ACH-000078,-0.810256797449
ACH-000082,-0.587606509672
ACH-000085,-0.602813410571
ACH-000086,-0.5248573265300001
ACH-000087,-0.854929086645
ACH-000092,-0.7458948794760001
ACH-000095,-0.713043825548
ACH-000097,-0.652954150378
ACH-000098,-0.773754300581
ACH-000099,-0.908188024259
ACH-000108,-0.638606148522
ACH-000113,-0.593313560006
ACH-000115,-0.759022230132
ACH-000116,-0.51752132467
ACH-000118,-0.376936204749
ACH-000120,-0.521295511356
ACH-000123,-0.744563556514
ACH-000127,-0.715177178266
ACH-000128,-0.8188212852169999
ACH-000132,-0.485828491907
ACH-000133,-0.8332936197319999
ACH-000137,-0.8406161232439999
ACH-000138,-0.8932044983490001
ACH-000142,-0.7737189835770001
ACH-000143,-0.713798587786
ACH-000146,-0.563788859683
ACH-000148,-0.800266819132
ACH-000150,-0.979949356937
ACH-000152,-0.882833881013
ACH-000153,-1.14316559749
ACH-000159,-0.474564675947
ACH-000160,-0.399604506683
ACH-000163,-0.9491662535780001
ACH-000167,-0.519535598117
ACH-000168,-0.822934062089
ACH-000169,-0.917466233804
ACH-000178,-0.839689601676
ACH-000182,-0.550877471333
ACH-000183,-0.742573751805
ACH-000188,-0.847245604131
ACH-000189,-0.72939042582
ACH-000190,-0.6023302610719999
ACH-000198,-0.7276756308490001
ACH-000204,-1.06464855794
ACH-000206,-0.554356569573
ACH-000207,-0.471614047646
ACH-000211,-0.757508428449
ACH-000215,-0.828856848901
ACH-000221,-0.7179423366329999
ACH-000222,-0.7772068390369999
ACH-000223,-0.503582084229
ACH-000226,-0.744977815865
ACH-000227,-0.33598186955799997
ACH-000228,-0.478563217419
ACH-000231,-0.9174563948810001
ACH-000232,-0.856273112956
ACH-000233,-0.670990431905
