,CTNNB1 (1499)
ACH-000004,-0.274800330922
ACH-000007,-0.477540295547
ACH-000009,-0.845786319115
ACH-000011,-0.27292047436
ACH-000012,-0.0801544904872
ACH-000013,-0.0340648932712
ACH-000014,-0.08950422463060001
ACH-000015,-0.980321685784
ACH-000017,-0.03495442790719999
ACH-000018,0.0573747729224
ACH-000019,-0.0474033397067
ACH-000021,-0.0711592639958
ACH-000022,-1.77008161593
ACH-000025,-0.03874443968999999
ACH-000028,0.18133206219999998
ACH-000030,0.021330318137
ACH-000035,0.0881400195285
ACH-000036,0.172924599985
ACH-000037,-0.046853977401
ACH-000039,0.0808003716406
ACH-000040,0.2870176655
ACH-000041,-0.00720158706916
ACH-000042,-0.22239255866500002
ACH-000045,0.113564771193
ACH-000047,-0.0679984321084
ACH-000052,-0.059338010248600005
ACH-000053,-0.088807069134
ACH-000054,-0.229945002594
ACH-000055,0.16031579192099998
ACH-000060,-0.19736525166299998
ACH-000067,0.0882781278218
ACH-000070,-0.0813766463837
ACH-000075,-0.281131895685
ACH-000078,-0.09477350818800001
ACH-000082,-0.157820461014
ACH-000085,-0.14870599256300002
ACH-000086,0.0926953957186
ACH-000087,0.21291770731600002
ACH-000092,-0.19956545093800002
ACH-000095,-0.0482284196084
ACH-000097,0.060781819009300006
ACH-000098,0.0057127323382
ACH-000099,-0.029521210658900003
ACH-000108,-0.0822815425435
ACH-000113,-0.00450851836083
ACH-000115,-0.147907203454
ACH-000116,0.06910581268410002
ACH-000118,-0.108041554316
ACH-000120,-0.0838846018973
ACH-000123,-0.0235144588188
ACH-000127,-0.128961303663
ACH-000128,-0.16898270595800002
ACH-000132,0.018007618277400002
ACH-000133,-0.152711476234
ACH-000137,-0.0780015749812
ACH-000138,-0.546840943314
ACH-000142,0.0349893090488
ACH-000143,0.07159648590750001
ACH-000146,-0.0279732116743
ACH-000148,-0.013539891169999999
ACH-000150,-0.0706754220373
ACH-000152,0.00815340847214
ACH-000153,-0.171983715303
ACH-000159,-0.345765111268
ACH-000160,0.182413099368
ACH-000163,-0.803918098251
ACH-000167,0.18566632553399998
ACH-000168,-0.05445050904109999
ACH-000169,-0.33357151304099997
ACH-000178,-0.309180362466
ACH-000182,-1.1560265088500001
ACH-000183,-0.062863756408
ACH-000188,-0.0528749342911
ACH-000189,-0.0429639892581
