,LHB (3972)
ACH-000004,0.015825816780299998
ACH-000007,0.275662082578
ACH-000009,0.198177904133
ACH-000011,0.0697609206982
ACH-000012,0.08573976102260002
ACH-000013,0.102244909056
ACH-000014,0.07056406483410001
ACH-000015,0.10596952464199999
ACH-000017,0.0206521564747
ACH-000018,0.165077378946
ACH-000019,0.0808867184378
ACH-000021,0.237155286666
ACH-000022,-0.0515797782888
ACH-000025,0.14359920182900002
ACH-000028,0.0389141373821
ACH-000030,0.13605133473300002
ACH-000035,0.180953408515
ACH-000036,-0.0407519958253
ACH-000037,0.0509807442069
ACH-000039,0.435004502579
ACH-000040,0.201024766096
ACH-000041,0.180298625209
ACH-000042,0.239350029177
ACH-000045,0.27400157958
ACH-000047,0.029392788683599996
ACH-000052,0.172205286095
ACH-000053,-0.00542610854653
ACH-000054,-0.000419487384456
ACH-000055,0.13506739017799999
ACH-000060,0.23337650231600002
ACH-000067,0.299760676034
ACH-000070,0.37624113671400006
ACH-000075,-0.033571210989799996
ACH-000078,0.407106982153
ACH-000082,0.041853516014199996
ACH-000085,0.24318518922600002
ACH-000086,0.0467732166199
ACH-000087,0.159864704469
ACH-000092,0.0529667367727
ACH-000095,-0.00840660139644
ACH-000097,0.0689759447767
ACH-000098,0.0660600736806
ACH-000099,0.333165203575
ACH-000108,0.26418829038
ACH-000113,0.0658569682405
ACH-000115,0.161043827229
ACH-000116,0.212032480866
ACH-000118,0.18068414650800002
ACH-000120,0.256300545653
ACH-000123,0.392689683976
ACH-000127,0.136172312895
ACH-000128,0.04772660561580001
ACH-000132,0.303004940747
ACH-000133,0.116782368818
ACH-000137,0.00338498529913
ACH-000138,0.19426770348499997
ACH-000142,0.0909594811417
ACH-000143,0.27713677398200004
ACH-000146,0.202987435454
ACH-000148,0.375804023664
ACH-000150,0.146147857625
ACH-000152,0.09299678123019998
ACH-000153,0.11041872200099999
ACH-000159,0.08622042109950001
ACH-000160,0.06867365333219999
ACH-000163,0.18710220729200003
ACH-000167,-0.100824415125
ACH-000168,0.444584921601
ACH-000169,0.133145624283
ACH-000178,-0.025060662241299998
ACH-000182,0.181824067557
ACH-000183,0.221427280446
ACH-000188,0.133797045429
ACH-000189,0.32799041730399997
ACH-000190,0.206234888689
ACH-000198,0.29645485050799997
ACH-000204,0.0184875022431
ACH-000206,0.502210448428
ACH-000207,-0.052889468865400004
ACH-000211,0.212867441928
ACH-000215,0.246991257744
ACH-000221,0.14490495624299998
ACH-000222,0.12498738518100001
ACH-000223,0.22183169574099998
ACH-000226,0.26473019679000004
ACH-000227,0.343149565738
ACH-000228,0.23998115031800002
ACH-000231,0.30449525083
ACH-000232,0.0884123707917
ACH-000233,0.12686185126900001
ACH-000234,0.048094782176900004
ACH-000235,0.08394655071799999
ACH-000237,0.15408579314999998
ACH-000238,0.21480708668499998
ACH-000243,0.25557348203
ACH-000244,-0.0455648086362
ACH-000246,0.126725268384
ACH-000248,0.355639114586
ACH-000250,0.07067468417969999
ACH-000251,0.0973827683125
ACH-000253,-0.017414259202599997
ACH-000255,-0.0381832231854
ACH-000256,0.00327395194737
ACH-000257,0.43335531294600005
ACH-000258,-0.0385192463764
ACH-000259,0.217027090534
ACH-000260,0.158705464151
ACH-000261,0.026741742458299998
ACH-000262,0.247445337674
ACH-000263,0.32278501758699996
ACH-000264,0.22137130833500002
ACH-000265,0.18461401004099998
ACH-000266,0.21654787496800001
ACH-000272,0.23114263074299998
ACH-000273,0.170463704718
ACH-000274,0.16197233817
ACH-000277,0.111387612998
ACH-000278,0.120764131294
ACH-000279,0.124023114804
ACH-000280,0.07719261376389999
ACH-000281,0.353482241303
ACH-000288,0.204619154427
ACH-000291,0.314289539658
ACH-000293,0.0721596735377
ACH-000294,0.11945167421399999
ACH-000295,0.22421409489799998
ACH-000296,0.262565185934
ACH-000302,-0.11480057064400001
ACH-000304,0.005165934255560001
ACH-000307,0.298171939042
ACH-000308,0.155061914397
ACH-000310,0.537690401077
ACH-000311,0.27432217369199996
ACH-000312,0.257672580302
ACH-000315,-0.0373646991126
ACH-000316,0.294412018583
ACH-000317,0.331788203921
ACH-000318,0.0299495464997
ACH-000319,-0.09183882680269999
ACH-000320,0.299524818009
ACH-000322,0.0331483483265
ACH-000323,0.015604245471999999
ACH-000324,0.0208812260921
ACH-000329,0.227851837816
ACH-000330,0.107642072904
ACH-000331,0.171969389701
ACH-000332,0.13647001643200002
ACH-000334,0.017737196015599997
ACH-000335,0.220380761567
ACH-000336,-0.0256132351628
ACH-000337,0.029229268311200002
ACH-000339,0.288694110234
ACH-000341,0.004891947721850001
ACH-000348,0.148649207014
ACH-000350,0.0963712114216
ACH-000352,0.0342413344418
ACH-000356,0.01612381671
ACH-000361,0.207080428135
ACH-000362,0.271445551768
ACH-000363,0.0219866772906
ACH-000364,0.142990885831
ACH-000365,0.23578071975499998
ACH-000366,0.042418478086
ACH-000368,0.252604876151
ACH-000374,0.125538547616
ACH-000375,0.371173090128
ACH-000376,0.24399744828899997
ACH-000381,0.182273794927
ACH-000383,0.05069547853630001
ACH-000387,0.261483626588
ACH-000389,-0.051767067379099994
ACH-000390,0.0353408402253
ACH-000393,0.0932656954631
ACH-000395,0.0908506716222
ACH-000397,0.00194201747319
ACH-000401,0.12088330484200001
ACH-000402,-0.09163212813589999
ACH-000403,0.0206132985959
ACH-000404,-0.0412046836182
ACH-000406,0.274423741781
ACH-000407,0.194365775424
ACH-000408,0.034860664061199996
ACH-000410,0.315593848056
ACH-000411,0.219928767565
ACH-000414,0.17136559949400001
ACH-000415,0.23437664504900002
ACH-000416,0.163993237862
ACH-000420,0.132800736205
ACH-000421,0.20667025289500002
ACH-000424,0.40782438897600004
ACH-000425,-0.055293621827
ACH-000426,0.0709356123563
ACH-000427,0.0359077975806
ACH-000433,-0.009073825394530001
ACH-000436,0.0912964887145
ACH-000444,0.37959746202
ACH-000445,-0.0577510550541
ACH-000448,0.10867276900900001
ACH-000450,0.190039774014
ACH-000452,0.125242503104
ACH-000454,0.238988436963
ACH-000458,-0.12710967545
ACH-000459,0.13226301406
ACH-000460,0.17935035865600002
ACH-000461,0.162168673752
ACH-000463,-0.027842666233599996
ACH-000464,0.0708474088401
ACH-000466,0.154377885885
ACH-000467,0.257571979323
ACH-000468,0.09756815841839998
ACH-000469,0.19799485651
ACH-000470,0.164098506685
ACH-000471,0.14496024824
ACH-000472,0.10990083972
ACH-000473,0.21099441394000001
ACH-000475,0.039140120043099996
ACH-000476,-0.0228798309223
ACH-000477,0.182834226185
ACH-000480,0.274390842741
ACH-000481,0.125288637686
ACH-000483,0.218219781681
ACH-000484,0.0543155956154
ACH-000485,0.107421954328
ACH-000486,-0.132546759224
ACH-000487,0.10513611942500001
ACH-000488,0.0538106682
ACH-000490,-0.010916777438299998
ACH-000491,0.148796776799
ACH-000495,0.22678370041700002
ACH-000496,0.251151148248
ACH-000499,0.113766455772
ACH-000500,0.0144469876888
ACH-000502,0.07819141474930001
ACH-000503,0.406555347631
ACH-000505,0.0888450658251
ACH-000507,0.068733439027
ACH-000510,0.174461419388
ACH-000511,0.13763617467599998
ACH-000512,0.280271120996
ACH-000516,0.182255206493
ACH-000517,0.055810489880900004
ACH-000518,-0.00900713300908
ACH-000520,0.114335309361
ACH-000521,0.19841759538800002
ACH-000522,0.13391460915
ACH-000524,0.17219822743299998
ACH-000527,0.22994415230700002
ACH-000528,0.305508869786
ACH-000537,0.253817558872
ACH-000541,-0.22841921777600002
ACH-000542,0.218067559406
ACH-000544,0.286446909112
ACH-000545,0.155621539665
ACH-000547,0.307253419746
ACH-000548,-0.0166273838631
ACH-000549,0.101091477987
ACH-000550,0.22767669231100002
ACH-000552,0.011102650896600001
ACH-000556,-0.0201094701285
ACH-000557,0.190125510247
ACH-000570,-0.10294559622300001
ACH-000571,-0.08512333787569999
ACH-000573,0.274662798666
