,ZFAND3 (60685)
ACH-000004,-0.460705761295
ACH-000007,-0.0235450098501
ACH-000009,-0.224787714267
ACH-000011,-0.320448055818
ACH-000012,-0.17087901824700003
ACH-000013,-0.258850313851
ACH-000014,-0.315619229728
ACH-000015,-0.238706016522
ACH-000017,-0.05376994206809999
ACH-000018,-0.359474753116
ACH-000019,-0.158320313496
ACH-000021,-0.120993290448
ACH-000022,-0.146129584602
ACH-000025,-0.09204067657239999
ACH-000028,-0.350768957737
ACH-000030,-0.12092429466900001
ACH-000035,-0.11901896753499999
ACH-000036,-0.11986438218
ACH-000037,-0.00851722225197
ACH-000039,0.09120083331689999
ACH-000040,-0.306530308725
ACH-000041,-0.23132104834000003
ACH-000042,-0.0761430892588
ACH-000045,-0.16265611720200002
ACH-000047,-0.0866926010871
ACH-000052,-0.06306773384330001
ACH-000053,-0.0127684289616
ACH-000054,-0.268407984862
ACH-000055,-0.26202115997
ACH-000060,-0.119041438626
ACH-000067,-0.226567965378
ACH-000070,-0.07573322369189998
ACH-000075,-0.45365164623899995
ACH-000078,-0.23396420877500002
ACH-000082,-0.0737674916112
ACH-000085,-0.25120757015
ACH-000086,-0.182364836885
ACH-000087,-0.5299500022770001
ACH-000092,-0.20982004346799998
ACH-000095,-0.0907898037699
ACH-000097,-0.199047760377
ACH-000098,-0.27468384771
ACH-000099,-0.338335948048
ACH-000108,-0.175826927756
ACH-000113,-0.048107598107300004
ACH-000115,-0.39499205608800003
ACH-000116,-0.279843800676
ACH-000118,-0.158058846305
ACH-000120,-0.272164964546
ACH-000123,-0.47627801780100004
ACH-000127,-0.149834939989
ACH-000128,-0.20045659029899998
ACH-000132,-0.220965704673
ACH-000133,-0.142818646671
ACH-000137,-0.21620232206
ACH-000138,-0.09233054603869999
ACH-000142,-0.222094101268
ACH-000143,-0.0646970501415
ACH-000146,-0.10398986907400001
ACH-000148,0.0889464958581
ACH-000150,-0.0975960320966
ACH-000152,-0.10198938670299999
ACH-000153,-0.269064321792
ACH-000159,-0.151241306719
ACH-000160,-0.08657957343699998
ACH-000163,-0.22350443206999998
ACH-000167,-0.00868061397479
ACH-000168,-0.17820559438
ACH-000169,-0.0324159338608
ACH-000178,-0.236159787399
ACH-000182,-0.0838160543112
ACH-000183,-0.22798905470800002
ACH-000188,-0.0624919303381
ACH-000189,-0.236019320755
ACH-000190,-0.141204288782
ACH-000198,-0.17989379464699998
ACH-000204,-0.251673654167
ACH-000206,-0.0957393395401
ACH-000207,-0.374631048348
ACH-000211,-0.0220446688968
ACH-000215,-0.204897847053
ACH-000221,-0.0359728714769
ACH-000222,-0.191410056903
ACH-000223,-0.237819672027
ACH-000226,0.045570529349100004
ACH-000227,-0.07543729654230001
ACH-000228,-0.125869991382
ACH-000231,-0.159762585527
ACH-000232,-0.126474711303
ACH-000233,-0.0168777451536
ACH-000234,-0.258329900999
ACH-000235,-0.121907016182
ACH-000237,-0.272272408829
ACH-000238,-0.358635308237
ACH-000243,-0.182400109384
ACH-000244,0.0544903031264
ACH-000246,-0.38358308229099997
ACH-000248,-0.141454677919
ACH-000250,-0.263402052712
ACH-000251,-0.186001254623
ACH-000253,-0.291165867502
ACH-000255,-0.242260728966
ACH-000256,-0.125804812538
ACH-000257,-0.165719747503
ACH-000258,0.115615214898
ACH-000259,-0.0927339640177
ACH-000260,-0.220679378757
ACH-000261,-0.144318489464
ACH-000262,0.0480387126824
ACH-000263,-0.25245878737599997
ACH-000264,-0.285569778013
ACH-000265,-0.23605802226300002
ACH-000266,-0.227730964305
ACH-000272,-0.30708197481
ACH-000273,-0.216774716721
ACH-000274,-0.268772002041
ACH-000277,-0.36160987398
ACH-000278,-0.005276108947350001
ACH-000279,-0.142113873473
ACH-000280,-0.151212975136
ACH-000281,-0.17535659686900001
ACH-000288,-0.086711166522
ACH-000291,-0.199300838108
ACH-000293,-0.114798682753
ACH-000294,-0.007912728023689999
ACH-000295,-0.44938724726199997
ACH-000296,0.0392038279746
ACH-000302,-0.218133037626
ACH-000304,-0.20766522015500002
ACH-000307,-0.344322892525
ACH-000308,-0.124066533917
ACH-000310,-0.27299680222600003
ACH-000311,-0.31054714942899997
ACH-000312,-0.22051293329500002
ACH-000315,-0.037018963283699996
ACH-000316,-0.42530702224
ACH-000317,-0.0602738171659
ACH-000318,-0.08173507144489998
ACH-000319,-0.0640582040446
ACH-000320,-0.131037915816
ACH-000322,0.112726614413
ACH-000323,-0.0740707555697
ACH-000324,-0.289780410014
ACH-000329,-0.176294922073
ACH-000330,-0.296587307669
ACH-000331,-0.248903040695
ACH-000332,-0.172195311065
ACH-000334,-0.401185001373
ACH-000335,-0.309150078173
ACH-000336,-0.127541141789
ACH-000337,-0.00153233686862
ACH-000339,-0.19773866673700002
ACH-000341,-0.152701938035
ACH-000348,-0.13618750025999998
ACH-000350,0.0007737840531220001
ACH-000352,-0.19148443069200002
ACH-000356,-0.18316086629500003
ACH-000361,-0.41741349490999996
ACH-000362,-0.286832494382
ACH-000363,-0.00806357253454
ACH-000364,-0.392537910352
ACH-000365,-0.0837748404892
ACH-000366,-0.241569927636
ACH-000368,-0.06273993743919999
ACH-000374,-0.564275352363
ACH-000375,-0.377018654756
ACH-000376,-0.16410155746400001
ACH-000381,-0.128032126202
ACH-000383,-0.170960341461
ACH-000387,-0.186476994293
ACH-000389,0.0200730881671
ACH-000390,-0.10259223879399999
ACH-000393,-0.254022084401
ACH-000395,-0.107630849141
ACH-000397,-0.21418023233800002
ACH-000401,-0.201465132808
ACH-000402,-0.405361109647
ACH-000403,-0.09986913997680001
ACH-000404,-0.044026445626600005
ACH-000406,-0.017836177335099998
ACH-000407,-0.296236886753
ACH-000408,-0.0435124103867
ACH-000410,-0.125783278986
ACH-000411,-0.252561208843
ACH-000414,0.09580187703089998
ACH-000415,-0.0459546202767
ACH-000416,-0.234366090202
ACH-000420,-0.174456861681
ACH-000421,-0.098247367401
ACH-000424,-0.11318947977499999
ACH-000425,-0.141547388528
ACH-000426,-0.0229999612544
ACH-000427,-0.198580538365
ACH-000433,-0.22707928539900002
ACH-000436,-0.150107029597
ACH-000444,-0.118053259252
ACH-000445,-0.0455667572509
ACH-000448,-0.243808565694
ACH-000450,-0.266247764605
ACH-000452,-0.24343931713300002
ACH-000454,-0.391752327235
ACH-000458,-0.0316783618938
ACH-000459,-0.0764522401967
ACH-000460,-0.121277286352
ACH-000461,-0.247098382762
ACH-000463,-0.059593525289000006
ACH-000464,-0.22271776608000002
ACH-000466,-0.28149645677900004
ACH-000467,-0.121797860492
ACH-000468,-0.286621642753
ACH-000469,-0.07374590786969999
ACH-000470,-0.0442610725789
ACH-000471,-0.22490027401299997
ACH-000472,-0.180991375577
ACH-000473,-0.09724198498839999
ACH-000475,-0.135872237792
ACH-000476,-0.163201453518
ACH-000477,-0.07017095614569999
ACH-000480,-0.137155716052
ACH-000481,-0.097905023784
ACH-000483,-0.0293023782314
ACH-000484,-0.0783281188511
ACH-000485,-0.05290497091369999
ACH-000486,-0.228367157405
ACH-000487,-0.0251532134213
ACH-000488,-0.112278336319
ACH-000490,-0.072037075258
ACH-000491,-0.227421661563
ACH-000495,-0.24480716768199998
ACH-000496,-0.0953769759922
ACH-000499,-0.150304470572
ACH-000500,-0.0181129863518
ACH-000502,-0.014224460784100001
ACH-000503,-0.050240849627800004
ACH-000505,-0.276170850024
ACH-000507,-0.128487223218
ACH-000510,-0.239584825438
ACH-000511,-0.282795499411
ACH-000512,0.0532595431055
ACH-000516,-0.16864973997699997
ACH-000517,-0.19377389083299998
ACH-000518,-0.141871013545
ACH-000520,-0.188541112298
ACH-000521,-0.138652081197
ACH-000522,-0.20814789130300002
ACH-000524,-0.214517443763
ACH-000527,-0.183534501631
ACH-000528,-0.24949665931099999
ACH-000537,-0.164332529773
ACH-000541,0.171432709844
ACH-000542,-0.34501776097900005
ACH-000544,-0.41128148843699996
ACH-000545,-0.00820608451827
ACH-000547,-0.0780644899568
ACH-000548,-0.227148505637
ACH-000549,0.045037111530099996
ACH-000550,-0.118476576702
ACH-000552,-0.0808758663726
ACH-000556,0.0416573658755
ACH-000557,-0.012026465739700001
ACH-000570,-0.12826355790400001
ACH-000571,-0.11206671268400001
ACH-000573,-0.0494784365148
ACH-000576,-0.242042481137
ACH-000580,-0.089249957881
ACH-000584,-0.31992156791299997
ACH-000585,-0.06642821235280001
ACH-000588,-0.0224637141292
ACH-000589,-0.169724225717
ACH-000591,-0.217765347453
ACH-000593,-0.10620228488700001
ACH-000600,-0.180543830145
ACH-000601,-0.148331115208
ACH-000604,0.118967253615
ACH-000605,-0.0247218745546
ACH-000606,-0.257024405454
ACH-000608,-0.202254490324
ACH-000614,-0.269482295217
ACH-000616,-0.127041265803
ACH-000618,-0.122004499414
ACH-000619,-0.0604605973694
ACH-000620,-0.11940445663799999
ACH-000621,-0.25844965405299997
ACH-000622,-0.164759028177
ACH-000623,-0.18702280838799998
ACH-000624,-0.132227522299
ACH-000627,-0.239909781625
ACH-000630,-0.11926221003200001
ACH-000632,-0.0760526514386
ACH-000633,-0.231895983052
ACH-000637,-0.236385684699
ACH-000638,-0.128682613695
ACH-000646,-0.278179461353
ACH-000647,-0.272563647759
ACH-000648,0.190857741904
ACH-000649,-0.145787979318
ACH-000651,-0.217363522742
ACH-000652,-0.27503202932
ACH-000653,-0.040484079463
ACH-000657,-0.224349196103
ACH-000658,-0.181359406583
ACH-000661,-0.0486808352605
ACH-000662,-0.158313536285
ACH-000663,-0.421443643174
ACH-000665,-0.18914500728
ACH-000671,-0.137847599374
ACH-000673,-0.14109885721100002
ACH-000676,-0.120839186458
ACH-000677,-0.118793899985
ACH-000681,-0.0796819070285
ACH-000682,-0.139825771698
ACH-000683,-0.208133461957
