,COA6 (388753)
ACH-000365,-0.6183515577149999
ACH-000366,-0.383966190733
ACH-000368,-0.372166086954
ACH-000374,-0.588578330688
ACH-000375,-0.583548209152
ACH-000376,-0.800790487208
ACH-000381,-0.614425552591
ACH-000383,-0.573927821606
ACH-000387,-0.552593856443
ACH-000389,0.0188796495904
ACH-000390,-0.525080369529
ACH-000393,-0.341942674732
ACH-000395,-0.38734047562
ACH-000397,-0.217674999281
ACH-000401,-0.607385638282
ACH-000402,-0.466330018043
ACH-000403,-0.43334039726
ACH-000404,-0.965962343916
ACH-000406,-0.6744118354690001
ACH-000407,-0.344919811553
ACH-000408,-0.6029572208
ACH-000410,-0.637469214868
ACH-000411,-0.47911757663800003
ACH-000414,-0.12251022530099999
ACH-000415,-0.37526669505000004
ACH-000416,-0.11122448205299999
ACH-000420,-0.397398236596
ACH-000421,-0.152790487182
ACH-000424,-0.7332111105589999
ACH-000425,-0.357501469731
ACH-000426,-0.028966961312299998
ACH-000427,-0.661289726176
ACH-000433,-0.316136828178
ACH-000436,-0.158702191873
ACH-000444,-0.525005268024
ACH-000445,-0.449481435928
ACH-000448,-0.24578296661
ACH-000450,-0.880925912649
ACH-000452,-0.268745514026
ACH-000454,-0.764982581065
ACH-000458,-0.35974941548100003
ACH-000459,-1.1658529662000001
ACH-000460,-0.651055239665
ACH-000461,-1.03870362348
ACH-000463,-0.164870145518
ACH-000464,-0.31518402066
ACH-000466,-0.34877310515
ACH-000467,-0.788786987599
ACH-000468,-0.532997803492
ACH-000469,-0.5299521378109999
ACH-000470,-0.23827463816
ACH-000471,-0.290848605587
ACH-000472,-0.479089356007
ACH-000473,-0.35921270303499997
ACH-000475,-0.489261627644
ACH-000476,-0.7411846012759999
ACH-000477,-0.57929658363
ACH-000480,-0.29265412208
ACH-000481,-0.31589537954700003
ACH-000483,-0.624026129795
ACH-000484,-0.478124134288
ACH-000485,-0.14474451653200002
ACH-000486,-0.535509073574
ACH-000487,-0.733682387299
ACH-000488,-0.863215795764
ACH-000490,-0.304338262349
ACH-000491,-0.543931878982
ACH-000495,-0.370516478222
ACH-000496,-0.318010180218
ACH-000499,-0.612631902943
ACH-000500,-0.013162546822600001
ACH-000502,-0.21249609979200001
ACH-000503,-0.36641356373499995
ACH-000505,-0.248468074915
ACH-000507,-0.5965177374639999
ACH-000510,-0.502672080334
ACH-000511,-0.171532145438
ACH-000512,-0.535117402211
ACH-000516,-0.340906095637
ACH-000517,-0.274104602472
ACH-000518,-0.318952217077
ACH-000520,-0.28680327093400004
ACH-000521,-0.451786102013
ACH-000522,-0.48635607120700003
ACH-000524,-0.25593705745
ACH-000527,-0.285439995972
ACH-000528,-0.665390606586
ACH-000537,-0.733414096324
ACH-000541,-0.320853603045
ACH-000542,-0.246683075274
ACH-000544,-0.379693058908
ACH-000545,-0.38867327079499997
ACH-000547,-0.8313343991009999
ACH-000548,-0.29197512923700003
ACH-000549,-0.7790521329699999
ACH-000550,-0.408595137954
ACH-000552,-0.43722653342
ACH-000556,-0.30288469078499997
ACH-000557,-0.35545531005500003
ACH-000570,-0.467547148278
ACH-000571,-0.70520692835
ACH-000573,-0.37310546246200005
ACH-000576,-0.06203917947530001
ACH-000580,-0.334908851426
ACH-000584,-0.331880612164
ACH-000585,-0.314327893227
ACH-000588,-1.10155528013
ACH-000589,-0.25954864857500004
ACH-000591,-0.45469438724600003
ACH-000593,-0.587174857083
ACH-000600,-0.357116380995
ACH-000601,-0.700867704173
ACH-000604,-0.24681226554400001
ACH-000605,-0.554701862375
ACH-000606,-0.521260803506
ACH-000608,-0.39560903161600003
ACH-000614,-0.791149226382
ACH-000616,-0.29856849705
ACH-000618,-0.9082606941399999
ACH-000619,-0.524525855686
ACH-000620,-0.529495462772
ACH-000621,-0.40280377016999996
ACH-000622,-0.523455038269
ACH-000623,-0.328651168563
ACH-000624,-0.32466787876
ACH-000627,-0.398348215267
ACH-000630,-0.42436967871299996
ACH-000632,-0.41323138804799997
ACH-000633,-0.9994199417440001
ACH-000637,-0.500408016344
ACH-000638,-0.37281955894
ACH-000646,-0.576498739649
ACH-000647,-0.411074437813
ACH-000648,-0.550118365727
ACH-000649,-0.192025348208
ACH-000651,-1.12269464029
ACH-000652,-0.50558438152
ACH-000653,-0.721530835293
ACH-000657,-0.39307731282799996
ACH-000658,-0.39465344445699996
ACH-000661,-0.584280591733
ACH-000662,-0.39539729250600003
ACH-000663,-0.422336701476
ACH-000665,-0.310437377051
ACH-000671,-0.724149593824
ACH-000673,-0.15830082380899999
ACH-000676,-1.0838568850499999
ACH-000677,-1.58809753659
ACH-000681,-0.402754731352
ACH-000682,-0.627875817725
ACH-000683,-0.674127317972
ACH-000684,-0.669188838213
ACH-000688,-0.603637089468
ACH-000693,-0.881627690545
ACH-000694,-0.586081399968
ACH-000695,-0.5471031780300001
ACH-000696,-0.347781430999
ACH-000697,-0.395403165185
ACH-000699,-0.49700241657099997
ACH-000701,-0.588733080229
ACH-000706,-0.5896460913930001
ACH-000711,-0.322523546898
ACH-000713,-0.43537385195600004
ACH-000714,-0.199070270958
ACH-000718,-0.39113565644299997
ACH-000720,-0.40988586910499997
ACH-000721,-0.566512101946
ACH-000724,-0.363461439591
ACH-000725,-0.274502697842
ACH-000732,-0.350980206646
ACH-000734,-0.9233797459559999
ACH-000735,-0.36451470427599997
ACH-000736,-0.436496638339
ACH-000738,-1.15306761646
ACH-000746,-1.14314508221
ACH-000747,-0.8437535844509999
ACH-000748,-0.0353840141188
ACH-000753,-0.837470711082
ACH-000756,-0.0271724878563
ACH-000757,-0.420567128154
ACH-000758,-0.705054742436
ACH-000760,-0.35522950317100005
ACH-000763,-0.468302748384
ACH-000764,-0.416083074111
ACH-000765,-0.578521028092
ACH-000766,-0.19149698055599998
ACH-000767,-0.602598696446
ACH-000768,-0.677592261158
ACH-000769,-0.610762816215
ACH-000770,-0.380457537431
ACH-000771,-0.165458584184
ACH-000773,-0.31165737747
ACH-000776,-0.37759059242700005
ACH-000777,-0.615985036123
ACH-000778,-0.446789947711
ACH-000781,-0.278341829976
ACH-000782,-0.42304364740999995
ACH-000783,-0.195372712146
ACH-000784,-0.7464988748899999
ACH-000785,-0.633376016919
ACH-000787,-0.507028812558
ACH-000788,-0.294976076817
ACH-000791,-0.402048852959
ACH-000792,-0.335275780505
ACH-000794,-0.31454885395300003
ACH-000796,-0.731669067662
ACH-000799,-0.46763570762400003
ACH-000800,-0.5992861839320001
ACH-000802,-0.35343504551
ACH-000804,-0.6687647867050001
ACH-000805,-0.311596209292
ACH-000809,-0.42838751775399997
ACH-000810,-0.399852010834
ACH-000811,-0.31201102369600003
ACH-000817,-0.36099846679799996
ACH-000819,-0.159313851256
ACH-000820,-0.255390324108
ACH-000821,-0.447068668157
ACH-000822,-0.78012776302
ACH-000823,-0.433283722034
ACH-000824,-0.27919157202399997
ACH-000827,-0.0826921256932
ACH-000829,-0.606350179339
ACH-000831,-1.12333203854
ACH-000832,-0.578687175016
ACH-000833,-0.47757830186899997
ACH-000834,-1.0376108992
ACH-000835,-0.288187806536
ACH-000836,-0.253246186423
ACH-000837,-0.603117869498
ACH-000838,-0.646519907124
ACH-000839,-0.446751016414
ACH-000840,-0.363903777539
ACH-000841,-0.247751276247
ACH-000843,-0.608458202899
ACH-000846,-0.306866490844
ACH-000847,-0.635383434837
ACH-000848,-0.6287079346159999
ACH-000849,-0.543959429678
ACH-000851,-0.9624700794200001
ACH-000855,-0.6083976044389999
ACH-000856,-0.501761025092
ACH-000858,-1.03142218422
ACH-000859,-0.9948350949279999
ACH-000861,-0.443372391725
ACH-000862,-0.6183800111150001
ACH-000865,-0.522368753087
ACH-000866,-0.589629442903
ACH-000867,-0.106150702709
ACH-000869,-0.5291980042000001
ACH-000872,-0.330635441473
ACH-000873,-0.9190315097859999
ACH-000876,-0.6583047261
ACH-000878,-0.198156608856
ACH-000880,-0.521113597626
ACH-000881,-0.5276803066100001
ACH-000882,-0.772026398304
ACH-000884,-0.49221189486
ACH-000885,-0.845422556318
ACH-000887,-0.45308096334299996
ACH-000888,-0.550933894768
ACH-000889,-1.48471934415
ACH-000890,-0.254734917078
ACH-000896,-0.273576043815
ACH-000898,-0.286981671625
ACH-000900,-0.397397716043
ACH-000901,-0.303379421678
ACH-000905,-0.410642338808
ACH-000906,-0.551111971452
ACH-000907,-0.537851885805
ACH-000910,-0.9135242478200001
ACH-000911,-0.504244660423
ACH-000912,-0.300844605048
ACH-000913,-0.589215018578
ACH-000915,-1.18724440164
ACH-000916,-0.31804200623100004
ACH-000917,-0.314516215325
ACH-000921,-0.815253191092
ACH-000924,-0.732123359185
ACH-000926,-0.40602892744400004
ACH-000928,-0.504157123971
ACH-000929,-0.21635047885699998
ACH-000932,-0.656961261959
ACH-000935,-0.7680173007719999
ACH-000936,-0.792040705855
ACH-000937,-0.725937191688
ACH-000938,-0.604423344067
ACH-000939,-0.414313026963
ACH-000941,-0.551337920213
ACH-000943,-0.893969104718
ACH-000946,-0.35469280363300004
ACH-000947,-0.810233272429
ACH-000948,-0.35897908760799996
ACH-000950,-0.604146669916
ACH-000953,-0.551151977622
ACH-000957,-0.651022385321
ACH-000958,-0.158350997482
ACH-000960,-0.280262371073
ACH-000963,-0.6885008729690001
ACH-000968,-0.905948147486
ACH-000969,-0.927207145243
ACH-000973,-0.588776209786
ACH-000974,-0.333510925916
ACH-000975,-0.598372029565
ACH-000976,-0.27056676261
ACH-000978,-0.49754251595
ACH-000980,-0.668665067756
ACH-000984,-0.6971026291169999
ACH-000986,-0.743037295879
ACH-000988,-0.314394430551
ACH-000993,-0.184377796816
ACH-000994,-0.608109181904
ACH-000996,-0.20975630358
ACH-001001,-1.02634791824
ACH-001020,-0.223177905836
ACH-001028,-0.558131467661
ACH-001031,-0.478031281664
ACH-001038,-0.447819840351
ACH-001048,-0.43410151697
ACH-001050,-0.292181880322
ACH-001053,-0.509817755184
ACH-001054,-0.584080026285
ACH-001061,-0.562934445515
ACH-001067,-0.441210265779
ACH-001075,-0.22908182058499998
ACH-001096,-0.437564066009
ACH-001128,-0.530148249507
ACH-001134,-0.420599080566
ACH-001151,-0.370809771161
ACH-001163,-0.450954895053
ACH-001164,-0.41784354139300006
ACH-001173,-0.577581374384
ACH-001183,-0.437536421647
ACH-001184,-0.584737625649
ACH-001190,-0.45792413197400006
ACH-001192,-0.333338396884
ACH-001193,-0.233072934022
ACH-001196,-0.590597894912
ACH-001197,-0.324860241525
ACH-001205,-0.38952120397699996
ACH-001211,-0.387078675855
ACH-001212,-0.24073470282099999
ACH-001228,-0.37681100939400003
ACH-001232,-0.40528894131
ACH-001239,-0.648018042047
ACH-001274,-0.443280948134
ACH-001275,-0.6797203794259999
ACH-001277,-0.315264677617
ACH-001278,-0.611304897392
ACH-001280,-0.339545397077
ACH-001283,-0.6462499011
ACH-001289,-0.267728569414
ACH-001295,-0.0634951491729
ACH-001300,-0.663812934211
ACH-001301,-0.452695791932
ACH-001302,-0.658790323376
ACH-001303,-0.136250672867
ACH-001306,-0.375187149639
ACH-001318,-0.9240618594259999
ACH-001322,-0.5606976291800001
ACH-001328,-0.789624080418
ACH-001332,-0.529582796343
ACH-001333,-0.408819888246
ACH-001336,-0.471888442708
ACH-001340,-0.0719804354319
ACH-001346,-0.236101495815
ACH-001353,-0.207203000609
ACH-001354,-0.46411929105599997
ACH-001367,-0.58233036491
ACH-001368,-0.435662237227
ACH-001374,-0.343835102134
ACH-001375,-0.152736399878
ACH-001377,-0.482256636399
ACH-001380,-0.804069822989
ACH-001391,-0.458519444777
ACH-001407,-0.506025607512
ACH-001408,-0.0650318051987
ACH-001413,-0.236684048554
ACH-001430,-0.6330922220530001
ACH-001431,-0.37660852211400003
ACH-001450,-0.536100156184
ACH-001496,-0.452543454445
ACH-001500,-0.8264198420290001
ACH-001521,-0.399599828235
ACH-001523,-0.724691900811
ACH-001532,-0.531076969588
ACH-001536,-0.278107749789
ACH-001550,-0.595971073543
ACH-001552,-0.39387339434699997
ACH-001554,-0.496401990304
ACH-001645,-0.38686124941699995
ACH-001654,-0.230332733523
ACH-001715,-0.314729814831
ACH-001735,-0.230735988333
ACH-001736,-0.603907336583
ACH-001737,-0.41500983783699996
ACH-001740,-0.355260808372
ACH-001745,-0.502696151595
ACH-001750,-0.401114046762
ACH-001765,-0.33734162968500003
ACH-001956,-0.09335765701519999
ACH-001957,-0.348853964174
