,CENPF (1063)
ACH-000520,-0.39570508589000003
ACH-000521,-0.261964701445
ACH-000522,-0.40348804517399994
ACH-000524,-0.297867408795
ACH-000527,-0.568222077646
ACH-000528,-0.413364211439
ACH-000537,-0.373350167417
ACH-000541,0.259741715264
ACH-000542,-0.44470205966000004
ACH-000544,-0.39478993323
ACH-000545,-0.284402075411
ACH-000547,-0.677421353594
ACH-000548,-0.390035249642
ACH-000549,-0.322285789055
ACH-000550,-0.258428505115
ACH-000552,-0.419264406443
ACH-000556,-0.319648225448
ACH-000557,-0.300275776643
ACH-000570,0.0661759521277
ACH-000571,-0.196288692504
ACH-000573,-0.20474803565400002
ACH-000576,0.0596436472831
ACH-000580,-0.47402399088200003
ACH-000584,-0.390006478125
ACH-000585,-0.38708695031999996
ACH-000588,-0.0878558401958
ACH-000589,-0.23010074770599998
ACH-000591,0.012837870039600002
ACH-000593,-0.41739623960999994
ACH-000600,-0.586199363052
ACH-000601,-0.210580114004
ACH-000604,-0.178547872986
ACH-000605,-0.358530879455
ACH-000606,-0.28335492117899996
ACH-000608,-0.122137486667
ACH-000614,-0.46038365758999994
ACH-000616,-0.363859823628
ACH-000618,-0.28089335122299997
ACH-000619,-0.289238541048
ACH-000620,-0.401278163355
ACH-000621,-0.141375987511
ACH-000622,-0.202291710265
ACH-000623,-0.16941532744899998
ACH-000624,-0.24933596094000002
ACH-000627,-0.35354042797300006
ACH-000630,-0.19274177143100002
ACH-000632,-0.179254388609
ACH-000633,-0.18071175034200002
ACH-000637,-0.412852015862
ACH-000638,-0.326264799847
ACH-000646,-0.5008873215899999
ACH-000647,-0.37026912611100005
ACH-000648,-0.439831525801
ACH-000649,-0.287974688446
ACH-000651,-0.283805412583
ACH-000652,-0.0079966997242
ACH-000653,-0.449703051077
ACH-000657,-0.40876731967200003
ACH-000658,-0.36588678118
ACH-000661,-0.143547040831
ACH-000662,-0.515416974989
ACH-000663,-0.6101374035530001
ACH-000665,-0.254344068744
ACH-000671,-0.302705783285
ACH-000673,-0.497185336841
ACH-000676,-0.110093008901
ACH-000677,-0.5335276237600001
ACH-000681,-0.601023359514
ACH-000682,-0.256401260522
ACH-000683,-0.334161567064
ACH-000684,-0.444246544984
ACH-000688,-0.382415922141
ACH-000693,-0.117076021697
ACH-000694,-0.33431990985300003
ACH-000695,-0.15309954377499999
ACH-000696,-0.409570432074
ACH-000697,-0.29838936012600004
ACH-000699,-0.600589061761
ACH-000701,-0.425611852775
ACH-000706,-0.20616003479800002
ACH-000711,-0.41663179520000004
ACH-000713,-0.33843641813
ACH-000714,-0.057501356967400004
ACH-000718,-0.31713765528
ACH-000720,-0.214362084806
ACH-000721,-0.253862158105
ACH-000724,-0.284342039062
ACH-000725,-0.6179603889999999
ACH-000732,-0.405610498054
ACH-000734,-0.20554742189599998
ACH-000735,-0.502290402296
ACH-000736,-0.12476324285700001
ACH-000738,-0.238852928749
ACH-000746,-0.07525813229969999
ACH-000747,-0.103183185462
ACH-000748,-0.291786512687
ACH-000753,-0.302310172207
ACH-000756,-0.172564620919
ACH-000757,-0.270484123946
ACH-000758,-0.10318594997000001
ACH-000760,-0.135306624355
ACH-000763,-0.051350480679400005
ACH-000764,0.0498944811948
ACH-000765,-0.0124878492597
ACH-000766,-0.318052579302
ACH-000767,-0.657562576438
ACH-000768,-0.18479148354299998
ACH-000769,-0.400657866635
ACH-000770,-0.20475213834800002
ACH-000771,-0.5215689907419999
ACH-000773,-0.482485628204
ACH-000776,-0.335116810899
ACH-000777,-0.21312440741
ACH-000778,-0.536397263315
ACH-000781,-0.207389296734
ACH-000782,-0.209632284814
ACH-000783,-0.245402160677
ACH-000784,-0.28618299823000004
ACH-000785,-0.414509376369
ACH-000787,-0.45952371430100003
ACH-000788,-0.394964537437
ACH-000791,-0.532584576105
ACH-000792,-0.339722419933
ACH-000794,-0.16818250310199997
ACH-000796,-0.246783096739
ACH-000799,-0.238058918141
ACH-000800,-0.12483607679400001
ACH-000802,-0.650646277914
ACH-000804,-0.333666865321
ACH-000805,-0.570850761691
ACH-000809,-0.266686380642
ACH-000810,0.166982844449
ACH-000811,-0.511866375598
ACH-000817,-0.0742343031795
ACH-000819,-0.39337637503300005
ACH-000820,-0.558945132238
ACH-000821,-0.376444065674
ACH-000822,-0.328686171711
ACH-000823,-0.268619350645
ACH-000824,-0.102109109561
ACH-000827,-0.41557524119499994
ACH-000829,-0.193242419976
ACH-000831,-0.21000568561299998
ACH-000832,-0.43520088445699995
ACH-000833,-0.356767086332
ACH-000834,-0.299803204661
ACH-000835,-0.396600844808
ACH-000836,-0.479834603792
ACH-000837,-0.344485938951
ACH-000838,-0.18431953602899998
ACH-000839,-0.191111540556
ACH-000840,-0.230047013469
ACH-000841,-0.331440785471
ACH-000843,-0.312432542727
ACH-000846,-0.294546090559
ACH-000847,-0.19661685740600002
ACH-000848,-0.345602125496
ACH-000849,-0.553166326058
ACH-000851,-0.44564493874899996
ACH-000855,-0.147580692396
ACH-000856,-0.462519681908
ACH-000858,-0.163389204106
ACH-000859,0.00903369256644
ACH-000861,-0.449186774352
ACH-000862,-0.279409758924
ACH-000865,-0.307787039984
ACH-000866,-0.213898361062
ACH-000867,-0.367159182346
ACH-000869,-0.623577835017
ACH-000872,-0.29705601414099997
ACH-000873,-0.231035927313
ACH-000876,-0.34561089909000003
ACH-000878,-0.104460346863
ACH-000880,-0.301861733893
ACH-000881,-0.493726424539
ACH-000882,-0.252686588074
ACH-000884,-0.0986575390535
ACH-000885,-0.7038286240430001
ACH-000887,-0.335261708454
ACH-000888,-0.258112756545
ACH-000889,-0.06464859515759999
ACH-000890,-0.15708940012800002
ACH-000896,-0.23311827935499999
ACH-000898,-0.23674921129700002
ACH-000900,-0.17168552897599998
ACH-000901,-0.339525092544
ACH-000905,-0.45434140781099996
ACH-000906,-0.394238363443
ACH-000907,-0.50264116499
ACH-000910,-0.49389814990900005
ACH-000911,-0.269095812201
ACH-000912,-0.40555817498
ACH-000913,-0.333566528963
ACH-000915,-0.277289047332
ACH-000916,-0.48951553389700003
ACH-000917,-0.25070360511100004
ACH-000921,-0.409458655391
ACH-000924,-0.254960669106
ACH-000926,-0.15666778523
ACH-000928,-0.642176820091
ACH-000929,-0.212146790335
ACH-000932,-0.47845918659599995
ACH-000935,-0.816139284024
ACH-000936,-0.261892245705
ACH-000937,-0.224423213722
ACH-000938,-0.20673867028700002
ACH-000939,-0.285975961341
ACH-000941,-0.147945193687
ACH-000943,-0.261916603083
ACH-000946,-0.167539237776
ACH-000947,-0.24753550655099998
ACH-000948,-0.204243759928
ACH-000950,-0.37536479902
ACH-000953,-0.05275098849359999
ACH-000957,-0.44866455697999996
ACH-000958,-0.432917742328
ACH-000960,-0.381766363662
ACH-000963,-0.271101141969
ACH-000968,-0.091478548806
ACH-000969,-0.22723524650600002
ACH-000973,-0.263323123669
ACH-000974,-0.389068591533
ACH-000975,-0.316753174983
ACH-000976,-0.07753693618710002
ACH-000978,-0.6484811032419999
ACH-000980,-0.5254157578809999
ACH-000984,-0.34808332190700003
ACH-000986,-0.403017375978
ACH-000988,-0.377116836801
ACH-000993,-0.570533226171
ACH-000994,0.258723875403
ACH-000996,-0.519631220137
ACH-001001,-0.350735722244
ACH-001020,-0.380678923453
ACH-001028,-0.212917731884
ACH-001031,-0.257255285333
ACH-001038,-0.136687575175
ACH-001048,-0.36179351505400004
ACH-001050,-0.404008819502
ACH-001053,-0.300260567827
ACH-001054,-0.42021287852600003
ACH-001061,-0.257163347027
ACH-001067,-0.6099159815690001
ACH-001075,-0.652017896454
ACH-001096,-0.484964132289
ACH-001128,-0.8164287049950001
ACH-001134,-0.478661984965
ACH-001151,-0.33020330429
ACH-001163,-0.27941879479000004
ACH-001164,-0.497914849309
ACH-001173,-0.178361379
ACH-001183,-0.619411081104
ACH-001184,-0.700408137527
ACH-001190,-0.209543493044
ACH-001192,-0.357278811737
ACH-001193,0.0543508351991
ACH-001196,-0.3263642924
ACH-001197,-0.172520768535
ACH-001205,-0.565901085408
ACH-001211,-0.46203249258199997
ACH-001212,-0.589624701522
ACH-001228,-0.395188475474
ACH-001232,-0.300015478554
ACH-001239,-0.498683321761
ACH-001274,-0.508084570098
ACH-001275,-0.6939208659370001
ACH-001277,-0.17505342800700002
ACH-001278,-0.502830955532
ACH-001280,-0.498620974198
ACH-001283,-0.106675361966
ACH-001289,-0.506371428532
ACH-001295,-0.570885252693
ACH-001300,-0.141767805147
ACH-001301,-0.322670345779
ACH-001302,-0.6496899534830001
ACH-001303,-0.240308259607
ACH-001306,-0.300910098183
ACH-001318,-0.37440563478600003
ACH-001322,-0.162183972784
ACH-001328,-0.351412689749
ACH-001332,-0.776949952104
ACH-001333,-0.276431655058
ACH-001336,-0.18104649729000002
ACH-001340,-0.408045667557
ACH-001346,-0.43917023060500004
ACH-001353,-0.315607130899
ACH-001354,-0.440301695687
ACH-001367,-0.37393122975500004
ACH-001368,-0.316727840965
ACH-001374,-0.385114732702
ACH-001375,-0.471114046222
ACH-001377,-0.421747859573
ACH-001380,-0.34581638404200005
ACH-001391,-0.622366907482
ACH-001407,-0.23601575919599999
ACH-001408,-0.2777109418
ACH-001413,-0.267290385563
ACH-001430,-0.594905102448
ACH-001431,-0.358388030635
ACH-001450,-0.21997254980500003
ACH-001496,-0.156281773542
ACH-001500,-0.128497838661
ACH-001521,0.0779441129436
ACH-001523,-0.38046967616300004
ACH-001532,-0.760698741663
ACH-001536,-0.199805521689
ACH-001550,-0.501441702207
ACH-001552,-0.12343523860899999
ACH-001554,-0.281162241521
ACH-001645,-0.33926085185099997
ACH-001654,-0.310901584989
ACH-001715,-0.08774037529169999
ACH-001735,-0.15791470882300002
ACH-001736,-0.210247811645
ACH-001737,0.262541071322
ACH-001740,-0.284096734068
ACH-001745,-0.543588852876
ACH-001750,-0.510862528015
ACH-001765,-0.292971348008
ACH-001956,-0.414606343499
ACH-001957,-0.565244826233
