,GRM6 (2916)
ACH-000004,-0.032057640096299994
ACH-000007,-0.433184414639
ACH-000009,-0.071616771266
ACH-000011,-0.165591895623
ACH-000012,0.110271555769
ACH-000013,-0.0529517140025
ACH-000014,-0.0252144032647
ACH-000015,-0.273521610528
ACH-000017,-0.131020139097
ACH-000018,-0.25706648003800003
ACH-000019,-0.25709791858000003
ACH-000021,-0.113492093289
ACH-000022,-0.09231522120670001
ACH-000025,-0.0445440198432
ACH-000028,-0.070413330711
ACH-000030,-0.0171673710591
ACH-000035,-0.121830921676
ACH-000036,-0.139738121704
ACH-000037,-0.111505181604
ACH-000039,-0.0253681544263
ACH-000040,-0.13070482868799999
ACH-000041,-0.006470456612109999
ACH-000042,-0.140435508484
ACH-000045,-0.16720785367799998
ACH-000047,-0.192300295176
ACH-000052,-0.047132944549199994
ACH-000053,-0.0398128834454
ACH-000054,-0.217279745369
ACH-000055,-0.241447516528
ACH-000060,-0.061810712845999996
ACH-000067,-0.13888352156
ACH-000070,-0.345061822829
ACH-000075,-0.049900549162499995
ACH-000078,-0.048908571172599995
ACH-000082,-0.013518584454399999
ACH-000085,-0.126434610584
ACH-000086,-0.155426884824
ACH-000087,-0.0385388938926
ACH-000092,-0.10434946881200001
ACH-000095,0.012977267699
ACH-000097,-0.141531363415
ACH-000098,-0.19501381495200001
ACH-000099,-0.19714179990800001
ACH-000108,-0.12274181488600001
ACH-000113,-0.150940354513
ACH-000115,-0.175565746909
ACH-000116,-0.0794107127491
ACH-000118,-0.0472532393212
ACH-000120,-0.141488852474
ACH-000123,-0.0706329948163
ACH-000127,-0.0637840117771
ACH-000128,-0.0582870359014
ACH-000132,-0.334320063148
ACH-000133,-0.122165935953
ACH-000137,0.0380808252432
ACH-000138,-0.14042520489399998
ACH-000142,-0.108436653455
ACH-000143,-0.057787655917999996
ACH-000146,-0.148301269302
ACH-000148,-0.09680619361649999
ACH-000150,-0.304651496538
ACH-000152,-0.22621958681999996
ACH-000153,-0.183346332183
ACH-000159,-0.113015282282
ACH-000160,0.00106062069653
ACH-000163,-0.06338742673169999
ACH-000167,-0.14706386329600002
ACH-000168,-0.0724402542375
ACH-000169,-0.0335347896226
ACH-000178,-0.188456032134
ACH-000182,-0.0606858932477
ACH-000183,0.0036651549595900002
ACH-000188,-0.18192583824
ACH-000189,-0.08493290067199999
ACH-000190,0.025173165233
ACH-000198,-0.06561289393519999
ACH-000204,-0.34011081752899996
ACH-000206,0.0259191565412
ACH-000207,-0.218829638401
ACH-000211,-0.15474611959100001
ACH-000215,-0.0827632083516
ACH-000221,-0.153530494456
ACH-000222,-0.0562075232581
ACH-000223,-0.127800919386
ACH-000226,0.0640935153146
ACH-000227,-0.17121088593800002
ACH-000228,-0.132296572055
ACH-000231,-0.045681550093
ACH-000232,-0.295867783987
ACH-000233,-0.108987626697
ACH-000234,-0.351372113943
ACH-000235,-0.0181542687024
ACH-000237,-0.053083603591800005
ACH-000238,-0.050592524945
ACH-000243,-0.07815328486489999
ACH-000244,-0.232293869554
ACH-000246,-0.19061160795
ACH-000248,-0.159928620785
ACH-000250,-0.176921513759
ACH-000251,-0.143356639829
ACH-000253,-0.17583541325899998
ACH-000255,-0.184475409355
ACH-000256,-0.150962213936
ACH-000257,-0.319529448037
ACH-000258,0.00366291973888
ACH-000259,-0.0886631264515
ACH-000260,-0.206272900925
ACH-000261,-0.106502845549
ACH-000262,-0.200005082815
ACH-000263,-0.279122228604
ACH-000264,-0.010443337621899999
ACH-000265,-0.0426973095058
ACH-000266,-0.100564784308
ACH-000272,-0.009951698910299999
ACH-000273,-0.214560390318
ACH-000274,-0.139627263611
ACH-000277,-0.11978871917600001
ACH-000278,0.0328008207049
ACH-000279,-0.221471521891
ACH-000280,0.0118605822024
ACH-000281,-0.46295146518299995
ACH-000288,-0.23218292533399998
ACH-000291,-0.221129266219
ACH-000293,-0.230481458767
ACH-000294,-0.149336534924
ACH-000295,-0.62470707209
ACH-000296,-0.0343273364948
ACH-000302,-0.192121250261
ACH-000304,-0.269112884615
ACH-000307,-0.0895751164507
ACH-000308,-0.285449001701
ACH-000310,-0.0131892634871
ACH-000311,-0.027240080904599995
ACH-000312,-0.0598677728022
ACH-000315,-0.25952624697
ACH-000316,-0.342693854337
ACH-000317,-0.0575489280835
ACH-000318,0.0421675250189
ACH-000319,-0.0854201753961
ACH-000320,-0.08063893707349999
ACH-000322,-0.0884895812387
ACH-000323,-0.17786722344500003
ACH-000324,-0.051091074913999994
ACH-000329,-0.0843319655026
ACH-000330,-0.024929569671099997
ACH-000331,-0.105383714586
ACH-000332,-0.083371460127
ACH-000334,0.07131251224839999
ACH-000335,0.0689631844707
ACH-000336,-0.298988709734
ACH-000337,-0.268012759946
ACH-000339,-0.0446706772393
ACH-000341,-0.0660785197069
ACH-000348,-0.186537039766
ACH-000350,-0.108776889181
ACH-000352,-0.0875244278326
ACH-000356,-0.125612148122
ACH-000361,-0.133385769999
ACH-000362,-0.137997527063
ACH-000363,-0.0494310952007
ACH-000364,-0.0593564397951
ACH-000365,-0.0805183175342
ACH-000366,-0.21109492179499997
ACH-000368,-0.175761897527
ACH-000374,0.122571786132
ACH-000375,-0.348110841919
ACH-000376,-0.206419265716
ACH-000381,-0.198924491239
ACH-000383,-0.132632380365
ACH-000387,-0.085197974463
ACH-000389,-0.171459958308
ACH-000390,-0.06810005878019999
ACH-000393,-0.0770940939057
ACH-000395,-0.056387945177499996
ACH-000397,-0.019176226266599997
ACH-000401,-0.18919195447099998
ACH-000402,-0.45314648631399995
ACH-000403,-0.132470818288
ACH-000404,-0.127651420733
ACH-000406,0.00224670890313
ACH-000407,-0.13008309840399998
ACH-000408,-0.17886742740400002
ACH-000410,-0.0160694489383
ACH-000411,-0.278029156325
ACH-000414,-0.020093561255400003
ACH-000415,0.138578513927
ACH-000416,-0.146514930906
ACH-000420,-0.10044834082599999
ACH-000421,-0.127443899001
ACH-000424,-0.10445869094900001
ACH-000425,-0.0406024328699
ACH-000426,-0.24844659353700002
ACH-000427,-0.18980929561700002
ACH-000433,0.040163374997800004
ACH-000436,-0.0642329864411
ACH-000444,-0.230568862475
ACH-000445,-0.24190420981199998
ACH-000448,-0.0557441579889
ACH-000450,-0.375686467504
ACH-000452,-0.0271653845128
ACH-000454,-0.226534218807
ACH-000458,-0.0799538729722
ACH-000459,0.15539754637599998
ACH-000460,-0.18166131236900002
ACH-000461,-0.127187610673
ACH-000463,-0.139442029865
ACH-000464,0.141614174723
ACH-000466,-0.00342160502959
ACH-000467,0.0168608880479
ACH-000468,-0.07219147727439999
ACH-000469,-0.09340008778210002
