,OR5R1 (219479)
ACH-000004,0.285688142878
ACH-000007,0.0904790860128
ACH-000009,0.212567354181
ACH-000011,0.276784990048
ACH-000012,0.101320809134
ACH-000013,0.16600090903200002
ACH-000014,0.17298819589899997
ACH-000015,0.242204093175
ACH-000017,-0.005313086394560001
ACH-000018,0.0340424191173
ACH-000019,0.14191892047399998
ACH-000021,0.18716350482799998
ACH-000022,0.15922347347000002
ACH-000025,0.187513716226
ACH-000028,0.007388261718330001
ACH-000030,0.140324217611
ACH-000035,0.194867330514
ACH-000036,0.236995949384
ACH-000037,0.159844540987
ACH-000039,0.248121984025
ACH-000040,0.17238450791499998
ACH-000041,0.21407413214499998
ACH-000042,0.160663617165
ACH-000045,0.230180005366
ACH-000047,0.314620110448
ACH-000052,0.262825296715
ACH-000053,0.20919748504500002
ACH-000054,0.26607644393
ACH-000055,0.10712813730799998
ACH-000060,0.148464299756
ACH-000067,0.22608574009500002
ACH-000070,0.08541585169230001
ACH-000075,0.18410897962699999
ACH-000078,0.171200176462
ACH-000082,0.0729527550075
ACH-000085,0.166329262102
ACH-000086,0.17967534012400002
ACH-000087,0.126346872337
ACH-000092,0.113436721059
ACH-000095,0.0515924727001
ACH-000097,0.05229249705490001
ACH-000098,0.212542815312
ACH-000099,0.16880838780000001
ACH-000108,0.136911939194
ACH-000113,0.13628441778
ACH-000115,0.0726175629863
ACH-000116,0.0233484018194
ACH-000118,0.17339749290999998
ACH-000120,0.147958743752
ACH-000123,0.027834488059099997
ACH-000127,0.18716645942200003
ACH-000128,0.28571704276
ACH-000132,-0.110615412343
ACH-000133,0.0436412890274
ACH-000137,0.243308575895
ACH-000138,0.206834351925
ACH-000142,-0.140788590739
ACH-000143,0.26899857371999997
ACH-000146,0.0847249195201
ACH-000148,0.21070422387499999
ACH-000150,0.220461853539
ACH-000152,0.137297754211
ACH-000153,0.18341452621399998
ACH-000159,0.157547330107
ACH-000160,0.0129847373853
ACH-000163,0.23369937886599998
ACH-000167,0.000914386716342
ACH-000168,0.21793872763900002
ACH-000169,0.08192762768089999
ACH-000178,0.16138261660599998
ACH-000182,0.0297764596599
ACH-000183,0.16838355145300002
ACH-000188,0.0551028893715
ACH-000189,0.0539965410338
ACH-000190,0.23907558358800002
ACH-000198,0.166061884527
ACH-000204,0.18512181621100002
ACH-000206,-0.00520540376723
ACH-000207,0.135193349236
ACH-000211,0.135496125059
ACH-000215,0.157198523304
ACH-000221,0.08017034282839999
ACH-000222,-0.0294918507506
ACH-000223,0.141556014182
ACH-000226,0.0964619816209
ACH-000227,0.11976926804600001
ACH-000228,-0.00042448180769899996
ACH-000231,0.14593820179300002
ACH-000232,0.16551511018200002
ACH-000233,0.24960676624699998
ACH-000234,0.22381568423700002
ACH-000235,0.160354601717
ACH-000237,0.0447895432115
ACH-000238,0.0417379898799
ACH-000243,0.188842238568
ACH-000244,0.00420416714493
ACH-000246,0.132117942503
ACH-000248,-0.0293456231421
ACH-000250,0.21961836864300002
ACH-000251,0.0780433756186
ACH-000253,0.226405097144
ACH-000255,0.156307603935
ACH-000256,0.159589649857
ACH-000257,0.21338665695599998
ACH-000258,0.123656621572
ACH-000259,0.158782677885
ACH-000260,0.128197982891
ACH-000261,0.0215816438788
ACH-000262,0.270194729978
ACH-000263,0.300634478943
ACH-000264,0.107459668094
ACH-000265,0.142550285544
ACH-000266,0.115677708024
ACH-000272,0.200714816651
ACH-000273,0.14523992615999998
ACH-000274,0.146582835088
ACH-000277,0.0875838590697
ACH-000278,0.202663642353
ACH-000279,0.174704477625
ACH-000280,0.0625203345366
ACH-000281,0.41636112243699996
ACH-000288,0.12485399332800001
ACH-000291,0.217889740352
ACH-000293,-0.0722977344234
ACH-000294,0.137082426275
ACH-000295,-0.0445747337456
ACH-000296,0.16178072122
ACH-000302,0.08563121152210001
ACH-000304,0.330698254692
ACH-000307,0.187949105569
ACH-000308,0.0540690989859
ACH-000310,0.324192448291
ACH-000311,-0.11040285169000001
ACH-000312,0.141482483086
ACH-000315,-0.0412882542386
ACH-000316,0.309519154916
ACH-000317,0.121003473839
ACH-000318,-0.0043136275508100005
ACH-000319,0.196497860282
ACH-000320,0.174912469253
