,TNNC1 (7134)
ACH-000004,-0.443685681524
ACH-000007,-0.08432556578330001
ACH-000009,-0.126815568029
ACH-000011,-0.0116071059856
ACH-000012,-0.179320515917
ACH-000013,-0.06398090119319999
ACH-000014,-0.09687380671910001
ACH-000015,-0.17958811067000002
ACH-000017,0.150999732173
ACH-000018,-0.45291807269699996
ACH-000019,0.0266549646721
ACH-000021,-0.0569466150913
ACH-000022,-0.0830829617615
ACH-000025,-0.277446523292
ACH-000028,-0.215113072779
ACH-000030,-0.156141452033
ACH-000035,-0.05632751529619999
ACH-000036,-0.13609948673900002
ACH-000037,0.0167750217716
ACH-000039,-0.130847268564
ACH-000040,0.05859850617930001
ACH-000041,0.0895518610958
ACH-000042,-0.18573419686999998
ACH-000045,-0.0706068788743
ACH-000047,-0.240444431278
ACH-000052,-0.0401161562234
ACH-000053,-0.208059672364
ACH-000054,-0.154126857079
ACH-000055,-0.021749545098500002
ACH-000060,-0.0751803983753
ACH-000067,-0.46549547423500004
ACH-000070,0.11356013396
ACH-000075,0.140676610934
ACH-000078,-0.207915989965
ACH-000082,-0.00195631412617
ACH-000085,-0.233570113794
ACH-000086,-0.19910317230900001
ACH-000087,-0.18445209258200002
ACH-000092,-0.0685422577464
ACH-000095,-0.125162966647
ACH-000097,0.0676604087124
ACH-000098,-0.14608023096
ACH-000099,-0.134855548184
ACH-000108,-0.330985918562
ACH-000113,0.013518309969600002
ACH-000115,-0.00253062135268
ACH-000116,0.00198440623823
ACH-000118,-0.252965300057
ACH-000120,-0.112356478769
ACH-000123,0.0312268006438
ACH-000127,-0.184485787472
ACH-000128,-0.163000136931
ACH-000132,-0.0845565949598
ACH-000133,-0.0342061325698
ACH-000137,0.103837386554
ACH-000138,-0.186902129916
ACH-000142,-0.38209196997100003
ACH-000143,-0.30749039806999995
ACH-000146,-0.258120297298
ACH-000148,-0.139162447893
ACH-000150,-0.177713313
ACH-000152,-0.132035018123
ACH-000153,0.23140600493299998
ACH-000159,-0.197894678046
ACH-000160,-0.330834950297
ACH-000163,-0.0842010724781
ACH-000167,-0.234952388868
ACH-000168,0.0682454178381
ACH-000169,-0.154338698056
ACH-000178,-0.044965213299199995
ACH-000182,-0.0800134499968
ACH-000183,-0.174155847248
ACH-000188,-0.196182156061
ACH-000189,0.0952231193928
ACH-000190,-0.212478435646
ACH-000198,0.0825024509173
ACH-000204,-0.0222811424857
ACH-000206,-0.245570311768
ACH-000207,-0.258635887148
ACH-000211,-0.286967233848
ACH-000215,-0.0954171865316
ACH-000221,0.0834173814417
ACH-000222,-0.116854990208
ACH-000223,0.102816193017
ACH-000226,0.00505158356575
ACH-000227,-0.0281076403857
ACH-000228,-0.0907725304435
ACH-000231,-0.141854064009
ACH-000232,-0.0589184496175
ACH-000233,-0.122385458357
ACH-000234,0.0908973963748
ACH-000235,-0.09413372400669999
ACH-000237,-0.07980563946210001
ACH-000238,-0.036345079267899996
ACH-000243,-0.22714361907800001
ACH-000244,-0.19606208652899998
ACH-000246,-0.035380818479699996
ACH-000248,-0.134867368901
ACH-000250,-0.160570452512
ACH-000251,-0.18596253846500002
ACH-000253,-0.155319026652
ACH-000255,-0.190668003159
ACH-000256,-0.0678834398246
ACH-000257,0.0206441986527
ACH-000258,0.179897280262
ACH-000259,-0.0934181763249
ACH-000260,-0.197071750724
ACH-000261,-0.186666421522
ACH-000262,-0.44173009896300003
ACH-000263,-0.406393928757
ACH-000264,-0.195131740394
ACH-000265,-0.054444463170099995
ACH-000266,-0.0525697396694
ACH-000272,-0.0696415831779
ACH-000273,0.0123310642249
ACH-000274,-0.261790245809
ACH-000277,-0.031372787675400006
ACH-000278,-0.20069756655999998
ACH-000279,0.0129573169774
ACH-000280,-0.15305128609000002
ACH-000281,-0.0611461931922
ACH-000288,-0.146266454196
ACH-000291,-0.202490463091
ACH-000293,0.0610715846323
ACH-000294,-0.107712660626
ACH-000295,-0.179509879096
ACH-000296,-0.31176053205800003
ACH-000302,-0.182063814626
ACH-000304,0.297488057897
ACH-000307,0.0241129306142
ACH-000308,-0.089624218606
ACH-000310,-0.022983929541299998
ACH-000311,0.08143028144289999
ACH-000312,0.00699404470256
ACH-000315,-0.42934493574199994
ACH-000316,-0.08585281872339999
ACH-000317,-0.334276313699
ACH-000318,-0.0260425378999
ACH-000319,0.108609135037
ACH-000320,0.133064193437
ACH-000322,-0.216989947209
ACH-000323,-0.333171415808
ACH-000324,0.0363640026762
ACH-000329,-0.0166094826534
ACH-000330,-0.180788508879
ACH-000331,-0.0331331732755
ACH-000332,-0.0150938666934
ACH-000334,0.123484138298
ACH-000335,-0.149723970182
ACH-000336,-0.19994440858600002
ACH-000337,-0.269629951119
ACH-000339,-0.23983758153499998
ACH-000341,-0.228302874441
ACH-000348,0.07609037818719999
ACH-000350,0.0489334697784
ACH-000352,-0.033232164295200005
ACH-000356,-0.20741824710700002
ACH-000361,-0.328446628031
ACH-000362,0.0061592194290799995
ACH-000363,0.0023306479714000003
ACH-000364,0.0714796111525
ACH-000365,-0.233636904436
ACH-000366,-0.0557838658165
ACH-000368,-0.223997609509
ACH-000374,-0.108480001982
ACH-000375,0.256919815504
ACH-000376,-0.036478775912300004
ACH-000381,-0.0652335463113
ACH-000383,-0.22574094743200002
ACH-000387,-0.141665643815
ACH-000389,0.017901350712
ACH-000390,-0.15139980935699998
ACH-000393,-0.066168333138
ACH-000395,-0.6880025307009999
ACH-000397,-0.0847739207994
ACH-000401,0.0413816286187
ACH-000402,-0.413849858798
ACH-000403,-0.10177260213400001
ACH-000404,-0.416498812459
ACH-000406,-0.177990505173
ACH-000407,-0.014861038608299999
ACH-000408,-0.0396470213328
ACH-000410,-0.133932931028
ACH-000411,-0.0573110115734
ACH-000414,0.0274121161657
