,COX4I2 (84701)
ACH-000232,-0.042148199717
ACH-000233,-0.172172173073
ACH-000234,-0.283843784687
ACH-000235,-0.34585024200099995
ACH-000237,-0.167520496804
ACH-000238,-0.449310827441
ACH-000243,-0.144646847626
ACH-000244,-0.485920374951
ACH-000246,-0.230686834627
ACH-000248,-0.19312021232999999
ACH-000250,-0.150743812369
ACH-000251,-0.282921714823
ACH-000253,-0.423410831442
ACH-000255,-0.33869094756499996
ACH-000256,-0.0825688286575
ACH-000257,0.132535464835
ACH-000258,0.0958832141794
ACH-000259,-0.26675092733399997
ACH-000260,-0.384132020015
ACH-000261,-0.284611183377
ACH-000262,-0.006007178524270001
ACH-000263,-0.348405018928
ACH-000264,-0.030363159641800003
ACH-000265,-0.168735760902
ACH-000266,-0.299861018176
ACH-000272,-0.104317691655
ACH-000273,-0.20223356458500003
ACH-000274,-0.278781867414
ACH-000277,-0.179222072618
ACH-000278,-0.063806785261
ACH-000279,-0.0606171057926
ACH-000280,-0.24424811694499998
ACH-000281,-0.301882373137
ACH-000288,0.00132822015601
ACH-000291,-0.216780823642
ACH-000293,0.0851893467618
ACH-000294,-0.327677788698
ACH-000295,-0.180763465924
ACH-000296,-0.241778360223
ACH-000302,-0.20139070892000002
ACH-000304,0.0527130727599
ACH-000307,-0.160315694666
ACH-000308,-0.345217849807
ACH-000310,-0.044754819079599995
ACH-000311,-0.443014647926
ACH-000312,-0.324109624092
ACH-000315,-0.111903044123
ACH-000316,-0.173241749393
ACH-000317,0.160120209601
ACH-000318,-0.170829341688
ACH-000319,-0.0478184517605
ACH-000320,-0.716361559516
ACH-000322,-0.204390160558
ACH-000323,0.156368913654
ACH-000324,-0.11227900407
ACH-000329,-0.261571773469
ACH-000330,0.000230005580989
ACH-000331,-0.432581557966
ACH-000332,-0.293963369933
ACH-000334,-0.106831004728
ACH-000335,-0.05430916857509999
ACH-000336,0.13254970625999998
ACH-000337,-0.36100493874399997
ACH-000339,-0.08030643495789999
ACH-000341,-0.242660090555
ACH-000348,-0.192776749336
ACH-000350,-0.16959308656599997
ACH-000352,-0.37820046692000003
ACH-000356,-0.09679577235589999
ACH-000361,-0.029641718366000002
ACH-000362,-0.17219045701699998
ACH-000363,-0.0862766452208
ACH-000364,-0.106783793905
ACH-000365,-0.22375997860599997
ACH-000366,-0.204881278047
ACH-000368,-0.194950950177
ACH-000374,-0.400809977464
ACH-000375,-0.23574932253199998
ACH-000376,-0.310276310092
ACH-000381,0.0366460311961
ACH-000383,-0.0424587221423
ACH-000387,-0.386512574974
ACH-000389,-0.136590372476
ACH-000390,-0.0161144793764
ACH-000393,-0.188493323402
ACH-000395,-0.418971930172
ACH-000397,-0.24705697684500003
ACH-000401,-0.496423895914
ACH-000402,-0.5145739693729999
ACH-000403,-0.394278433811
ACH-000404,-0.506622224318
ACH-000406,-0.09688643634239999
ACH-000407,-0.5015261219680001
ACH-000408,0.237450769698
ACH-000410,-0.306233089602
ACH-000411,-0.108347405918
ACH-000414,-0.122593441756
ACH-000415,-0.197474334067
ACH-000416,0.025160955756
ACH-000420,-0.263054461133
ACH-000421,0.0461666116056
ACH-000424,-0.5861194702520001
ACH-000425,-0.298782302179
ACH-000426,-0.08430052093250001
ACH-000427,-0.39312667605499996
ACH-000433,-0.0880805451867
ACH-000436,-0.151885205095
ACH-000444,0.0078678153969
ACH-000445,-0.22306039877300002
ACH-000448,-0.227831169456
ACH-000450,-0.08275939198389999
ACH-000452,-0.188824616385
ACH-000454,-0.32303666514699997
ACH-000458,-0.20901474269
ACH-000459,-0.124710054644
ACH-000460,-0.0833802472267
ACH-000461,-0.438135717914
ACH-000463,-0.135469720878
ACH-000464,-0.121882711406
ACH-000466,-0.44787897681199995
ACH-000467,-0.411322843338
ACH-000468,-0.118393541107
ACH-000469,-0.169523327788
ACH-000470,-0.07715028565830001
ACH-000471,-0.273748415657
ACH-000472,-0.12067077430800001
ACH-000473,0.0778156519711
ACH-000475,-0.158082198049
ACH-000476,-0.16150864003499998
ACH-000477,-0.0004524922763
ACH-000480,-0.033006841197700004
ACH-000481,-0.419344573332
ACH-000483,-0.136385580823
ACH-000484,-0.214440228523
ACH-000485,-0.287807157674
ACH-000486,-0.44153577131899996
ACH-000487,-0.0277417567206
ACH-000488,-0.150367575721
ACH-000490,-0.374339300858
ACH-000491,-0.107755950092
ACH-000495,-0.308811909519
ACH-000496,-0.36743444904100003
ACH-000499,0.0672521826403
ACH-000500,0.38107663978
ACH-000502,-0.309982655427
ACH-000503,0.0274047040034
ACH-000505,-0.148309007883
ACH-000507,-0.10290166492599999
ACH-000510,-0.261412675621
ACH-000511,-0.141672230458
ACH-000512,-0.298176582887
ACH-000516,-0.21738106776299998
ACH-000517,-0.173063684262
ACH-000518,-0.0811468766288
ACH-000520,-0.164504561983
ACH-000521,-0.573097537416
ACH-000522,-0.20905961940200002
ACH-000524,-0.222789474458
ACH-000527,-0.320484434344
ACH-000528,-0.0812185704571
ACH-000537,-0.287232741371
ACH-000541,-0.36347169935
ACH-000542,-0.18010289320999998
ACH-000544,-0.501259148559
ACH-000545,-0.309356857231
ACH-000547,-0.040403714640999996
ACH-000548,-0.12679153348
ACH-000549,-0.272742893855
ACH-000550,-0.0753126415244
ACH-000552,-0.284134570906
ACH-000556,0.0175143079784
ACH-000557,-0.152077670795
ACH-000570,-0.35004862975999995
ACH-000571,-0.21506898088000004
ACH-000573,-0.152006696413
ACH-000576,-0.19365986125100002
ACH-000580,-0.285651991604
ACH-000584,-0.130896253605
ACH-000585,-0.17195351037099998
ACH-000588,-0.401091213988
ACH-000589,-0.263892566054
ACH-000591,-0.306316275895
ACH-000593,-0.127820915592
ACH-000600,-0.125764136027
ACH-000601,-0.199165380916
ACH-000604,-0.270260577335
ACH-000605,-0.305547564787
ACH-000606,-0.416775180594
ACH-000608,-0.221176585718
ACH-000614,-0.128252904561
ACH-000616,-0.37004288115
ACH-000618,-0.006275937750050001
ACH-000619,-0.0942698999207
ACH-000620,-0.135253721869
ACH-000621,-0.196443455416
ACH-000622,-0.0574898164095
ACH-000623,-0.273124904262
ACH-000624,-0.0894031269204
ACH-000627,-0.181301441735
ACH-000630,-0.05938292582219999
ACH-000632,-0.032565300794199996
ACH-000633,-0.355812401836
ACH-000637,-0.00333793147258
ACH-000638,-0.288201020424
ACH-000646,-0.206435641815
ACH-000647,-0.13014991925
ACH-000648,-0.46996765510300004
ACH-000649,-0.13089346892200002
ACH-000651,-0.112189577057
ACH-000652,-0.0907638978353
ACH-000653,-0.0726566841114
ACH-000657,-0.175213807258
ACH-000658,-0.301141553725
ACH-000661,-0.22458741897300002
ACH-000662,-0.708249749769
ACH-000663,-0.478736727461
ACH-000665,-0.437333905436
ACH-000671,-0.404968742424
ACH-000673,-0.116355072837
ACH-000676,-0.155203802573
ACH-000677,0.048930514005500005
ACH-000681,0.09094528989839999
ACH-000682,-0.284839836779
ACH-000683,-0.310886554958
ACH-000684,-0.31475009258299996
ACH-000688,-0.21252885159499998
ACH-000693,-0.036155341565699994
ACH-000694,0.053006744294499995
ACH-000695,-0.0564977102996
ACH-000696,-0.0380989038994
ACH-000697,-0.06546214925800001
ACH-000699,-0.204173950843
ACH-000701,-0.276857085842
ACH-000706,-0.15660581368100002
ACH-000711,-0.10944986478499999
ACH-000713,-0.386462993288
ACH-000714,0.010877960270700001
ACH-000718,-0.29373311884
ACH-000720,-0.10745391529100001
ACH-000721,-0.0647613699637
ACH-000724,-0.362010408715
ACH-000725,-0.172924369767
ACH-000732,-0.299608915215
ACH-000734,0.00203774485254
ACH-000735,-0.134067819571
ACH-000736,-0.182918077305
ACH-000738,-0.288189155932
ACH-000746,-0.147604503141
ACH-000747,-0.142701024314
ACH-000748,-0.222734361945
ACH-000753,-0.282730072238
ACH-000756,0.176503967159
ACH-000757,0.0044338436324300005
ACH-000758,-0.122107993838
ACH-000760,-0.138883162216
ACH-000763,-0.0555938777326
ACH-000764,-0.0861916493513
ACH-000765,0.045825237924499995
ACH-000766,-0.416126201993
ACH-000767,-0.413308088342
ACH-000768,-0.12791987655
ACH-000769,-0.0945258684622
ACH-000770,-0.21208213991900002
ACH-000771,-0.307989817002
ACH-000773,-0.28140441001600003
ACH-000776,-0.0111352635164
ACH-000777,-0.143831560021
ACH-000778,-0.389828437455
ACH-000781,-0.156322917668
ACH-000782,-0.128839004013
ACH-000783,-0.244342031342
ACH-000784,0.029466953234700003
ACH-000785,-0.22485887820300002
ACH-000787,-0.23079270571999996
ACH-000788,-0.146347547545
ACH-000791,-0.342464509725
ACH-000792,-0.026291724468
ACH-000794,-0.261327920181
ACH-000796,-0.157793769368
ACH-000799,-0.175717780942
ACH-000800,-0.509726917408
ACH-000802,-0.059997466839500004
ACH-000804,-0.0837062096346
ACH-000805,-0.232753118387
ACH-000809,-0.26387323096799997
ACH-000810,-0.396530821831
ACH-000811,-0.20753850236299998
ACH-000817,-0.0288818100902
ACH-000819,-0.191749389948
ACH-000820,-0.0776599998775
ACH-000821,-0.340591126465
ACH-000822,-0.266433411546
ACH-000823,-0.337551330134
ACH-000824,-0.11140564296199999
ACH-000827,-0.24416872408100002
ACH-000829,-0.0718915835625
ACH-000831,-0.0960300398669
ACH-000832,-0.164794411887
ACH-000833,0.129317823804
ACH-000834,-0.366803846618
ACH-000835,-0.0284204362246
ACH-000836,-0.157767538644
ACH-000837,-0.175036855097
ACH-000838,-0.0705639706284
ACH-000839,-0.218393202017
ACH-000840,-0.404844028649
ACH-000841,-0.220633578126
ACH-000843,-0.18392074991500001
ACH-000846,-0.178997632553
ACH-000847,-0.014593211200899998
ACH-000848,-0.026867158853899998
ACH-000849,-0.0365938028571
ACH-000851,-0.259817965053
ACH-000855,-0.46956604241300004
ACH-000856,-0.13072183034499998
ACH-000858,-0.23361216121599998
ACH-000859,-0.0906069148141
ACH-000861,-0.029693555386
ACH-000862,-0.141837181773
ACH-000865,-0.217499106464
ACH-000866,-0.18515731787599998
ACH-000867,-0.20333757275400002
ACH-000869,-0.09853836217160002
ACH-000872,0.0583748106819
ACH-000873,0.148496840584
ACH-000876,-0.017213076416799998
ACH-000878,-0.05989205639140001
ACH-000880,-0.45877228970600004
ACH-000881,0.0313261098152
ACH-000882,-0.253852262797
ACH-000884,-0.0512859541746
ACH-000885,-0.0234722187835
ACH-000887,0.07803233220860001
ACH-000888,-0.0194125935092
ACH-000889,-0.0162518761366
ACH-000890,-0.372997296924
ACH-000896,-0.0249966751266
ACH-000898,-0.544425198399
ACH-000900,-0.26136524211
ACH-000901,-0.25097496956
ACH-000905,-0.252438850265
ACH-000906,0.00112711262424
ACH-000907,-0.260281362741
ACH-000910,0.0965533308441
ACH-000911,-0.117270375437
ACH-000912,-0.30822640042800004
ACH-000913,-0.13372508307800002
ACH-000915,-0.236944574452
ACH-000916,-0.888028655634
ACH-000917,-0.14221557497600001
ACH-000921,-0.16022733270199999
ACH-000924,-0.211246838147
ACH-000926,-0.351260679683
ACH-000928,-0.43736922227700004
ACH-000929,0.0425691808956
ACH-000932,-0.273434779455
ACH-000935,-0.0368969362002
ACH-000936,-0.112460518138
ACH-000937,-0.0798195273058
ACH-000938,-0.024047263308
ACH-000939,-0.20753992727200002
ACH-000941,-0.235706572612
ACH-000943,-0.217233320908
ACH-000946,-0.16480971566
ACH-000947,-0.028136857285599996
ACH-000948,-0.336951599396
ACH-000950,-0.358557257241
ACH-000953,-0.19909545459199998
ACH-000957,-0.169059355348
ACH-000958,-0.46511728406400005
ACH-000960,-0.056416539998000004
ACH-000963,-0.45131083395000005
ACH-000968,-0.109578121051
ACH-000969,-0.319784977153
ACH-000973,-0.256593604223
ACH-000974,-0.21310615780900002
ACH-000975,-0.0480628787963
ACH-000976,-0.198264532082
ACH-000978,-0.223918517786
ACH-000980,-0.21605873859000002
ACH-000984,-0.06899157035230001
ACH-000986,-0.224107761701
ACH-000988,-0.193158937185
ACH-000993,-0.37963499784599997
ACH-000994,-0.466168009788
ACH-000996,-0.306394782157
ACH-001001,0.0397217421782
ACH-001020,-0.361817740733
ACH-001028,-0.135628049964
ACH-001031,-0.110638564276
ACH-001038,-0.22016177128400002
ACH-001048,-0.24536413402100002
ACH-001050,-0.203699254481
ACH-001053,-0.07275629817269999
ACH-001054,-0.12220994833900001
ACH-001061,-0.467467231856
ACH-001067,-0.28191835158100004
ACH-001075,0.122394438016
ACH-001096,-0.0353493499709
ACH-001128,-0.43417054004699995
ACH-001134,-0.227523715993
ACH-001151,-0.144296227376
ACH-001163,-0.42956186323999995
ACH-001164,-0.295591463944
ACH-001173,-0.283028742539
ACH-001183,-0.228943603647
ACH-001184,-0.166528257121
ACH-001190,-0.22943934930999998
ACH-001192,-0.0302927459385
ACH-001193,0.0252256418584
ACH-001196,-0.258886378187
ACH-001197,-0.06446501644069999
ACH-001205,0.0243169010482
ACH-001211,-0.176084161124
ACH-001212,-0.447696042222
ACH-001228,-0.329965457794
ACH-001232,-0.30586832174899997
ACH-001239,-0.284771725468
ACH-001274,-0.271008419106
ACH-001275,0.118390832661
ACH-001277,-0.0778834052518
ACH-001278,-0.151774299225
ACH-001280,-0.370041234964
ACH-001283,-0.130304514043
ACH-001289,-0.38645366021399996
ACH-001295,-0.08430346813510001
ACH-001300,-0.297279144361
ACH-001301,0.00106786809295
ACH-001302,0.135444786494
ACH-001303,-0.0685163249292
ACH-001306,-0.22720431884700001
ACH-001318,-0.16494025012
ACH-001322,-0.22469148136300002
ACH-001328,-0.345579873332
ACH-001332,-0.302719403914
ACH-001333,-0.140348106316
ACH-001336,0.008524714748729999
ACH-001340,-0.263172841276
ACH-001346,-0.189246908157
ACH-001353,-0.14885968317
ACH-001354,-0.588202457686
ACH-001367,0.0442082296461
ACH-001368,-0.1879454695
ACH-001374,-0.134891307479
ACH-001375,-0.192477546073
ACH-001377,0.004127960892349999
ACH-001380,-0.123956591085
ACH-001391,-0.36885678611999995
ACH-001407,-0.22003870356999997
ACH-001408,-0.16987438903000002
ACH-001413,-0.432463702335
ACH-001430,-0.12842496959799998
ACH-001431,-0.197183436356
ACH-001450,-0.27504206209300003
ACH-001496,-0.158106284273
ACH-001500,-0.269792172652
ACH-001521,0.02489072859
ACH-001523,-0.186029142454
ACH-001532,-0.17779047364
ACH-001536,-0.101880200165
ACH-001550,-0.0895944113708
ACH-001552,-0.22491546074299998
ACH-001554,-0.219408616663
ACH-001645,-0.000683563787607
ACH-001654,-0.337631385435
ACH-001715,-0.382825457557
ACH-001735,-0.068940535331
ACH-001736,-0.257470462251
ACH-001737,-0.0447269597466
ACH-001740,0.05672531362930001
ACH-001745,-0.15061218130100001
ACH-001750,-0.489795406026
ACH-001765,-0.173674520906
ACH-001956,-0.181052323156
ACH-001957,-0.319966860935
