,LRCH4 (4034)
ACH-000004,-0.0505593583375
ACH-000007,-0.30327543597199996
ACH-000009,-0.299009477847
ACH-000011,-0.404270133494
ACH-000012,-0.20215170861900003
ACH-000013,-0.24108680890099998
ACH-000014,-0.603849317306
ACH-000015,-0.223818102851
ACH-000017,-0.257494832501
ACH-000018,-0.14395622198
ACH-000019,-0.503963915938
ACH-000021,-0.504768337316
ACH-000022,-0.33605574662500004
ACH-000025,-0.235165669716
ACH-000028,-0.353695239593
ACH-000030,-0.241603300104
ACH-000035,-0.291240834286
ACH-000036,-0.425752732236
ACH-000037,-0.34131584937
ACH-000039,-0.257245023081
ACH-000040,-0.29021462895399996
ACH-000041,-0.11532357775699999
ACH-000042,-0.0433145633102
ACH-000045,-0.0831910818538
ACH-000047,-0.25319329985
ACH-000052,-0.46211249599299997
ACH-000053,-0.278879660823
ACH-000054,-0.422328414083
ACH-000055,-0.2894988038
ACH-000060,-0.34972807374700005
ACH-000067,-0.446397142587
ACH-000070,-0.274006362934
ACH-000075,-0.166752447124
ACH-000078,-0.371988798703
ACH-000082,-0.410360837801
ACH-000085,-0.333776167779
ACH-000086,-0.218246417871
ACH-000087,0.035206559390300006
ACH-000092,-0.259797179333
ACH-000095,-0.292124063935
ACH-000097,-0.305209311809
ACH-000098,-0.325738744392
ACH-000099,-0.24911017890700002
ACH-000108,-0.29167712080200003
ACH-000113,-0.254772388178
ACH-000115,-0.26569448989300004
ACH-000116,-0.313902971757
ACH-000118,-0.337382334547
ACH-000120,-0.152225112025
ACH-000123,-0.225608699971
ACH-000127,-0.218765167808
ACH-000128,-0.147190726937
ACH-000132,-0.21555637011
ACH-000133,-0.18102784387499998
ACH-000137,-0.357103342005
ACH-000138,-0.208822310853
ACH-000142,-0.533212898031
ACH-000143,-0.398441919974
ACH-000146,-0.31064109842500004
ACH-000148,-0.281600067095
ACH-000150,-0.117200513525
ACH-000152,-0.129431029344
ACH-000153,-0.228759648155
ACH-000159,-0.335100794557
ACH-000160,-0.50979091444
ACH-000163,-0.23122275542399998
ACH-000167,-0.49849859304300004
ACH-000168,-0.35146257964100003
ACH-000169,-0.220390747018
ACH-000178,-0.276743965771
ACH-000182,-0.369988519447
ACH-000183,-0.39225438854199995
ACH-000188,-0.39006275884900005
ACH-000189,-0.31968758991
ACH-000190,-0.11333728298800001
ACH-000198,-0.42908627560900003
ACH-000204,-0.281057235898
ACH-000206,-0.276628417847
ACH-000207,-0.22700428252399998
ACH-000211,-0.311380958706
ACH-000215,-0.18593445813099999
ACH-000221,-0.397796975991
ACH-000222,-0.27004911828899997
ACH-000223,-0.211232222443
ACH-000226,-0.09147197228599999
ACH-000227,-0.246070942393
ACH-000228,-0.164773168388
ACH-000231,-0.261241048565
ACH-000232,-0.342995767369
ACH-000233,-0.27111208929200004
ACH-000234,-0.34034674213699995
ACH-000235,-0.264962154875
ACH-000237,-0.263463797732
ACH-000238,-0.44701741947800006
ACH-000243,-0.281439618969
ACH-000244,-0.09548720203019999
ACH-000246,-0.338543227834
ACH-000248,-0.178814820571
ACH-000250,-0.326070225705
ACH-000251,-0.36254158784699997
ACH-000253,-0.358522204904
ACH-000255,-0.17031648789200002
ACH-000256,-0.364388546522
ACH-000257,-0.378091963828
ACH-000258,-0.308401200886
ACH-000259,-0.202496254956
ACH-000260,-0.289804060407
ACH-000261,-0.407913386698
ACH-000262,-0.20323486514699998
ACH-000263,-0.22659068887400002
ACH-000264,-0.28146494316799997
ACH-000265,-0.255948443586
ACH-000266,-0.432617667082
ACH-000272,-0.33015171744800004
ACH-000273,-0.136106840468
ACH-000274,-0.254731934121
ACH-000277,-0.332123836517
ACH-000278,-0.188559401124
ACH-000279,-0.20397139331300002
ACH-000280,-0.13953742907299999
ACH-000281,-0.081308285788
ACH-000288,-0.298977373622
ACH-000291,-0.35331654389600003
ACH-000293,-0.466240964309
ACH-000294,-0.24313480053300002
ACH-000295,-0.166143453235
ACH-000296,-0.285637700585
ACH-000302,-0.216924396835
ACH-000304,-0.426529792403
ACH-000307,-0.271843409299
ACH-000308,-0.288144807507
ACH-000310,-0.106669485403
ACH-000311,-0.45998021760799995
ACH-000312,-0.31881322940900003
ACH-000315,0.07589813287939999
ACH-000316,-0.293050179532
ACH-000317,-0.504778698595
ACH-000318,-0.448127914733
ACH-000319,-0.281288322703
ACH-000320,-0.0635841764287
ACH-000322,-0.332344942182
ACH-000323,-0.18678567481400002
ACH-000324,-0.255242647359
ACH-000329,-0.21063663824499998
ACH-000330,-0.21237419232700003
ACH-000331,-0.342257911784
ACH-000332,-0.633416693357
ACH-000334,-0.586491997396
ACH-000335,-0.269946922504
ACH-000336,-0.700927689929
ACH-000337,-0.27516116026299997
ACH-000339,-0.356908868887
ACH-000341,-0.14483454715900002
ACH-000348,-0.22283589796999997
ACH-000350,-0.13673711857999998
ACH-000352,-0.273926241995
ACH-000356,-0.28556896247900004
ACH-000361,-0.31319949015099996
ACH-000362,-0.23025856776099998
ACH-000363,-0.165678980504
ACH-000364,-0.515275225939
ACH-000365,-0.257272783564
ACH-000366,-0.298897811528
