,COQ10A (93058)
ACH-000227,-0.31639096801
ACH-000228,-0.389898373976
ACH-000231,-0.0903545018018
ACH-000232,-0.160242761191
ACH-000233,-0.229824288154
ACH-000234,-0.386176661391
ACH-000235,-0.2451973846
ACH-000237,0.0398887814685
ACH-000238,-0.047997361410300005
ACH-000243,-0.18880094955899998
ACH-000244,-0.0161478740818
ACH-000246,-0.237136530623
ACH-000248,-0.192206448078
ACH-000250,-0.150442026399
ACH-000251,-0.279598231676
ACH-000253,-0.251576028919
ACH-000255,-0.08074122818799999
ACH-000256,0.0395543300424
ACH-000257,-0.073166732132
ACH-000258,-0.09060114391280001
ACH-000259,-0.0977923202631
ACH-000260,-0.12344724001900001
ACH-000261,-0.221969349014
ACH-000262,-0.014802763207900001
ACH-000263,-0.189369197946
ACH-000264,-0.347732382953
ACH-000265,-0.168330669664
ACH-000266,-0.153902292271
ACH-000272,0.0336443395785
ACH-000273,-0.184701518219
ACH-000274,-0.150669569148
ACH-000277,-0.23161147949900002
ACH-000278,-0.41144392077200004
ACH-000279,-0.230440628184
ACH-000280,-0.135009151617
ACH-000281,-0.324407464089
ACH-000288,-0.22706975972
ACH-000291,-0.261834330978
ACH-000293,-0.333065543516
ACH-000294,-0.0837764289384
ACH-000295,-0.08198498041260001
ACH-000296,-0.0348509416287
ACH-000302,-0.332270193723
ACH-000304,-0.46060724788999996
ACH-000307,-0.0030081099757300004
ACH-000308,-0.200882084738
ACH-000310,0.0406369726446
ACH-000311,0.042444239587000006
ACH-000312,-0.14674122209100002
ACH-000315,-0.260167898939
ACH-000316,-0.12689226169099999
ACH-000317,0.04535138089890001
ACH-000318,-0.345424115924
ACH-000319,-0.149833789147
ACH-000320,-0.242977792177
ACH-000322,-0.24034982260999999
ACH-000323,-0.116523899759
ACH-000324,-0.246303191945
ACH-000329,0.00619330015441
ACH-000330,-0.223639726078
ACH-000331,-0.227775793136
ACH-000332,-0.205461315898
ACH-000334,-0.181484063301
ACH-000335,-0.185796421634
ACH-000336,0.11125271345599999
ACH-000337,-0.377293576946
ACH-000339,-0.208425454447
ACH-000341,-0.0421039878841
ACH-000348,-0.18811005470699999
ACH-000350,-0.190234230084
ACH-000352,-0.201474904831
ACH-000356,-0.344255972152
ACH-000361,0.302958456687
ACH-000362,-0.017524823917499998
ACH-000363,-0.24465038466999997
ACH-000364,-0.150977644239
ACH-000365,-0.296780056675
ACH-000366,-0.217421282878
ACH-000368,-0.09183867548239999
ACH-000374,-0.348615189763
ACH-000375,-0.09333386315810001
ACH-000376,-0.0145265087925
ACH-000381,-0.119927107719
ACH-000383,0.0468044286475
ACH-000387,-0.140338961302
ACH-000389,0.07529352994689999
ACH-000390,-0.108037721112
ACH-000393,-0.178666805942
ACH-000395,0.145343255572
ACH-000397,-0.023948569246799997
ACH-000401,-0.347062066052
ACH-000402,-0.18658941496800002
ACH-000403,-0.051511543364000004
ACH-000404,-0.09401948945760001
ACH-000406,-0.07942873080889999
ACH-000407,-0.102760035006
ACH-000408,-0.031335638417
ACH-000410,-0.17616098315900003
ACH-000411,-0.216866394898
ACH-000414,-0.0015188032394
ACH-000415,0.0413985578526
ACH-000416,-0.07895986628360001
ACH-000420,-0.0497537824899
ACH-000421,-0.24079780850699997
ACH-000424,-0.29079130023
ACH-000425,-0.004843681526569999
ACH-000426,0.071164262278
ACH-000427,0.0584758633
ACH-000433,0.0499413237077
ACH-000436,-0.335040084965
ACH-000444,-0.10690759532500001
ACH-000445,-0.254856062511
ACH-000448,-0.266600986406
ACH-000450,-0.00179489518425
ACH-000452,-0.23196217375
ACH-000454,-0.0416117216059
ACH-000458,-0.203311919459
ACH-000459,0.12064058847100001
ACH-000460,-0.148024816062
ACH-000461,-0.108859549421
ACH-000463,-0.256878868519
ACH-000464,-0.133840140546
ACH-000466,-0.0698150934506
ACH-000467,-0.198917364532
ACH-000468,-0.09940054247989999
ACH-000469,-0.137203682263
ACH-000470,-0.303630076566
ACH-000471,-0.22956702762400003
ACH-000472,-0.263807554348
ACH-000473,-0.0348357741334
ACH-000475,-0.139360856765
ACH-000476,-0.054575681564699996
ACH-000477,-0.0949104343553
ACH-000480,-0.143271587372
ACH-000481,-0.531150807059
ACH-000483,-0.362330135154
ACH-000484,-0.024099590691400004
ACH-000485,-0.49201473880900004
ACH-000486,-0.451950196656
ACH-000487,0.114255281181
ACH-000488,-0.17238857054499998
ACH-000490,-0.24633865415800002
ACH-000491,-0.11680577259700001
ACH-000495,0.107436563711
ACH-000496,-0.0590640466301
ACH-000499,-0.478408995472
ACH-000500,-0.660743008732
ACH-000502,-0.17410497207199999
ACH-000503,0.12176682707999999
ACH-000505,-0.17812217903900002
ACH-000507,-0.22066792327100002
ACH-000510,-0.021334941335800002
ACH-000511,-0.280730001213
ACH-000512,-0.0615502533201
ACH-000516,-0.312806236155
ACH-000517,-0.20007177544399998
ACH-000518,-0.118843024788
ACH-000520,-0.110802760547
ACH-000521,-0.0136327603414
ACH-000522,-0.116069493796
ACH-000524,-0.12594292353199998
ACH-000527,-0.195073237089
ACH-000528,-0.07459894717950001
ACH-000537,-0.227284201248
ACH-000541,0.023374499729
ACH-000542,-0.136582401563
ACH-000544,-0.127558182337
ACH-000545,-0.157630575667
ACH-000547,-0.238436915033
ACH-000548,-0.157080935001
ACH-000549,-0.21253098501899997
ACH-000550,-0.14131109966
ACH-000552,-0.105779790892
ACH-000556,-0.137512605367
ACH-000557,-0.172244545692
ACH-000570,-0.0104431272187
ACH-000571,-0.0304313847627
ACH-000573,0.0228638433644
ACH-000576,-0.199298420331
ACH-000580,-0.155573729569
ACH-000584,-0.249854738118
ACH-000585,-0.128923638315
ACH-000588,-0.168903589387
ACH-000589,-0.144071230265
ACH-000591,-0.00456326534747
ACH-000593,-0.128884185192
ACH-000600,-0.219455598346
ACH-000601,-0.0903417868173
ACH-000604,-0.004126099513260001
ACH-000605,-0.46882819
ACH-000606,-0.27927518876400004
ACH-000608,-0.335537568877
ACH-000614,-0.355021753169
ACH-000616,-0.562863270698
ACH-000618,-0.048545432844500004
ACH-000619,-0.0548327645128
ACH-000620,-0.275775065209
ACH-000621,-0.23133873259100002
ACH-000622,0.016809718145999998
ACH-000623,-0.0617325079341
ACH-000624,-0.135208918575
ACH-000627,-0.173491236977
ACH-000630,-0.0482179615559
ACH-000632,-0.155041091515
ACH-000633,-4.86558563084e-05
ACH-000637,-0.20800756284699998
ACH-000638,-0.235469930648
ACH-000646,-0.0030597944877100002
ACH-000647,-0.186440343944
ACH-000648,-0.048722302961
ACH-000649,-0.13185374861500002
ACH-000651,-0.295503260478
ACH-000652,-0.0375213371531
ACH-000653,-0.0808051138197
ACH-000657,-0.114625768059
ACH-000658,-0.280654861319
ACH-000661,-0.180428720911
ACH-000662,0.07450918164419999
ACH-000663,-0.18240042414500002
ACH-000665,-0.151827939326
ACH-000671,-0.104680961732
ACH-000673,-0.16420464500999998
ACH-000676,-0.20365093597
ACH-000677,-0.422985291576
ACH-000681,-0.053992247188999996
ACH-000682,-0.161033482794
ACH-000683,-0.11896471554400001
ACH-000684,-0.0390368340336
ACH-000688,-0.140465402612
ACH-000693,-0.11509521476199999
ACH-000694,-0.177262579584
ACH-000695,0.011097885336
ACH-000696,-0.207653727339
ACH-000697,-0.30302557870200003
ACH-000699,-0.142994654931
ACH-000701,-0.46364100943000003
ACH-000706,-0.150068521158
ACH-000711,-0.106866439943
ACH-000713,-0.14774748077
ACH-000714,-0.0987979321345
ACH-000718,-0.11481699789000001
ACH-000720,-0.10623380147299999
ACH-000721,-0.0722702521633
ACH-000724,-0.117870230526
ACH-000725,-0.252087072506
ACH-000732,-0.373881696165
ACH-000734,-0.0525432133139
ACH-000735,-0.21036482222600003
ACH-000736,-0.142297890804
ACH-000738,-0.22475487426600002
ACH-000746,0.010043838545
ACH-000747,-0.25880029414
ACH-000748,-0.09522042615939999
ACH-000753,-0.13853517557199999
ACH-000756,-0.171441424395
ACH-000757,-0.42047110386299996
ACH-000758,-0.0736011601817
ACH-000760,-0.117804341166
ACH-000763,0.0598846879918
ACH-000764,-0.334412765944
ACH-000765,-0.159884106719
ACH-000766,-0.141783964269
ACH-000767,0.135992689468
ACH-000768,-0.22786598282099998
ACH-000769,-0.177100572751
ACH-000770,-0.16538821675
ACH-000771,-0.19351342770500002
ACH-000773,-0.336616943956
ACH-000776,0.00917308783991
ACH-000777,-0.176596732217
ACH-000778,0.034953053342199995
ACH-000781,0.0165216331978
ACH-000782,-0.27424596359299996
ACH-000783,-0.30573756589
ACH-000784,-0.054136924739999995
ACH-000785,-0.0548143496316
ACH-000787,-0.108477348811
ACH-000788,-0.187382438176
ACH-000791,0.0672389359126
ACH-000792,-0.09914891358830001
ACH-000794,0.00396045232792
ACH-000796,-0.17368628062
ACH-000799,-0.222670038327
ACH-000800,-0.7015321483329999
ACH-000802,-0.181641130003
ACH-000804,-0.14763005695599998
ACH-000805,-0.05132193833240001
ACH-000809,-0.375115076728
ACH-000810,0.101038827358
ACH-000811,-0.193191216508
ACH-000817,-0.337158672139
ACH-000819,-0.21239650339000002
ACH-000820,0.10694565395
ACH-000821,-0.0139203200768
ACH-000822,-0.0699731944311
ACH-000823,-0.281702933747
ACH-000824,0.0304936477415
ACH-000827,-0.11881754842299999
ACH-000829,-0.165645650336
ACH-000831,-0.18594147443300002
ACH-000832,-0.413016493462
ACH-000833,-0.174421054051
ACH-000834,-0.05558826935430001
ACH-000835,-0.182111601383
ACH-000836,-0.118102133402
ACH-000837,-0.075934678114
ACH-000838,0.0238303358104
ACH-000839,-0.161611710277
ACH-000840,-0.287478194064
ACH-000841,-0.454214121785
ACH-000843,-0.175243373131
ACH-000846,-0.171702931888
ACH-000847,-0.135706425917
ACH-000848,-0.185011456068
ACH-000849,-0.218136248717
ACH-000851,-0.227439984046
ACH-000855,-0.29083998844000003
ACH-000856,-0.036551535807800004
ACH-000858,-0.17535746637699998
ACH-000859,-0.181325775386
ACH-000861,-0.174975795548
ACH-000862,-0.0406740489384
ACH-000865,-0.26413378776
ACH-000866,-0.142461342413
ACH-000867,-0.1504083515
ACH-000869,-0.166063830957
ACH-000872,-0.289149073307
ACH-000873,-0.35480159354400004
ACH-000876,-0.0654782478935
ACH-000878,-0.422020525318
ACH-000880,-0.229390047545
ACH-000881,-0.055137397892000006
ACH-000882,-0.149489566464
ACH-000884,-0.09652291346110001
ACH-000885,-0.19772168127
ACH-000887,-0.13175119851199998
ACH-000888,-0.227407940746
ACH-000889,-0.0772884354857
ACH-000890,-0.169467493222
ACH-000896,-0.13351053330999998
ACH-000898,-0.157046022915
ACH-000900,-0.423972635583
ACH-000901,-0.113436142061
ACH-000905,0.0395091979829
ACH-000906,-0.284369925785
ACH-000907,0.0398638460421
ACH-000910,0.0333910725859
ACH-000911,-0.0924236235493
ACH-000912,-0.153717880757
ACH-000913,-0.131164924303
ACH-000915,-0.0713304777395
ACH-000916,-0.23357154143300002
ACH-000917,-0.0339191132311
ACH-000921,-0.144274227343
ACH-000924,-0.10634927518100001
ACH-000926,-0.178435027647
ACH-000928,-0.289476030606
ACH-000929,-0.13826202286800002
ACH-000932,-0.11225605031
ACH-000935,-0.21100467973
ACH-000936,-0.0887396806626
ACH-000937,-0.0690389806693
ACH-000938,-0.117607978433
ACH-000939,-0.356776185469
ACH-000941,-0.12424242710200001
ACH-000943,-0.15939424125499999
ACH-000946,-0.172564850147
ACH-000947,-0.0991788874656
ACH-000948,-0.197914993653
ACH-000950,-0.15661650911
ACH-000953,-0.0894793786204
ACH-000957,-0.158713584636
ACH-000958,-0.5156984385710001
ACH-000960,-0.22845909347399998
ACH-000963,-0.269487199987
ACH-000968,-0.194605937093
ACH-000969,-0.241551547813
ACH-000973,-0.37588187019100006
ACH-000974,-0.24438261786600002
ACH-000975,-0.24110486912300003
ACH-000976,-0.0243891790373
ACH-000978,-0.31350212568700003
ACH-000980,-0.205240191835
ACH-000984,-0.0106249451512
ACH-000986,-0.0007496810467899999
ACH-000988,-0.108337723828
ACH-000993,0.20032297958700002
ACH-000994,-0.31669310300500003
ACH-000996,-0.046724612490099994
ACH-001001,-0.032243485582499995
ACH-001020,-0.182125596127
ACH-001028,-0.200305936757
ACH-001031,-0.12323061507099999
ACH-001038,-0.149834496856
ACH-001048,-0.0773175603828
ACH-001050,-0.188275756346
ACH-001053,-0.160755412397
ACH-001054,0.0432886308586
ACH-001061,-0.29098585063099996
ACH-001067,-0.0806171648408
ACH-001075,-0.21482095588300001
ACH-001096,-0.057682241172699995
ACH-001128,0.322001209997
ACH-001134,-0.259461648988
ACH-001151,-0.0272338711744
ACH-001163,-0.18895964570700002
ACH-001164,0.0449737799969
ACH-001173,-0.271563082094
ACH-001183,-0.266934026978
ACH-001184,-0.0314176391853
ACH-001190,-0.296818520548
ACH-001192,-0.147502403009
ACH-001193,-0.193535728761
ACH-001196,-0.0362467320946
ACH-001197,-0.251095001493
ACH-001205,-0.09951737767480001
ACH-001211,-0.0906408760682
ACH-001212,-0.143293862104
ACH-001228,0.09044503105139999
ACH-001232,-0.400021061658
ACH-001239,-0.172873692163
ACH-001274,-0.027480856469900002
ACH-001275,0.12362048677000001
ACH-001277,-0.417506629154
ACH-001278,-0.21860937606800002
ACH-001280,0.16922492126400002
ACH-001283,-0.184496491077
ACH-001289,-0.436139733454
ACH-001295,-0.152456872808
ACH-001300,-0.23203825112100002
ACH-001301,-0.17935958157600002
ACH-001302,-0.30123947212499996
ACH-001303,-0.334694905222
ACH-001306,-0.0826377910247
ACH-001318,-0.119560753386
ACH-001322,-0.0184753828971
ACH-001328,-0.24980284682599999
ACH-001332,-0.23221720731400003
ACH-001333,-0.121468808248
ACH-001336,-0.104735416941
ACH-001340,-0.0573656057985
ACH-001346,-0.08054164452660001
ACH-001353,-0.256134273588
ACH-001354,0.079872399538
ACH-001367,0.0785955719313
ACH-001368,-0.0763380554264
ACH-001374,-0.189236151554
ACH-001375,-0.043339203875900005
ACH-001377,-0.0952205805229
ACH-001380,-0.197685994134
ACH-001391,-0.0346680903131
ACH-001407,-0.0754300006253
ACH-001408,-0.074455332309
ACH-001413,-0.30012616364100003
ACH-001430,0.21974091495700002
ACH-001431,0.034310402305
ACH-001450,-0.039266559598199996
ACH-001496,-0.215983613053
ACH-001500,-0.0396941882425
ACH-001521,-0.0943459182793
ACH-001523,-0.136906044466
ACH-001532,-0.09480256087519999
ACH-001536,-0.128811828712
ACH-001550,-0.16790035448899998
ACH-001552,-0.199680633556
ACH-001554,-0.137928656447
ACH-001645,-0.09815330279860002
ACH-001654,-0.115796908226
ACH-001715,-0.36443099418499997
ACH-001735,-0.164958409434
ACH-001736,-0.386351647769
ACH-001737,-0.132553555896
ACH-001740,-0.271829923897
ACH-001745,-0.09595614391039999
ACH-001750,-0.055886422109500004
ACH-001765,-0.09605913480530001
ACH-001956,-0.161044752224
ACH-001957,-0.0571349801174
