,DLG4 (1742)
ACH-000004,-0.404451652646
ACH-000007,-0.28517496838399997
ACH-000009,-0.18733631256900002
ACH-000011,-0.220532424428
ACH-000012,-0.168484888122
ACH-000013,-0.375176619588
ACH-000014,-0.114986413156
ACH-000015,-0.17597272286899998
ACH-000017,-0.146512783486
ACH-000018,-0.272565781819
ACH-000019,-0.14452484076199998
ACH-000021,-0.0670482252272
ACH-000022,-0.14481661909000001
ACH-000025,-0.358509904784
ACH-000028,-0.288447612184
ACH-000030,-0.055941756856500005
ACH-000035,-0.282206403431
ACH-000036,-0.43312006559199995
ACH-000037,-0.10714803815400001
ACH-000039,-0.144493728541
ACH-000040,-0.557580325351
ACH-000041,-0.220362864884
ACH-000042,-0.19214096398400002
ACH-000045,0.07562133682489999
ACH-000047,-0.425065458581
ACH-000052,-0.410946974516
ACH-000053,-0.239082778
ACH-000054,0.0242539530893
ACH-000055,-0.40786647310199997
ACH-000060,-0.696885987604
ACH-000067,-0.11101137726
ACH-000070,-0.203156954146
ACH-000075,-0.21728492675900002
ACH-000078,-0.19240849217300002
ACH-000082,-0.171095446971
ACH-000085,-0.34176826067500005
ACH-000086,-0.471047141331
ACH-000087,-0.149032952389
ACH-000092,-0.0526381602815
ACH-000095,-0.226679122282
ACH-000097,-0.271854319791
ACH-000098,-0.35305641010899996
ACH-000099,-0.402813239375
ACH-000108,-0.156435746029
ACH-000113,-0.00504597808822
ACH-000115,-0.225798738871
ACH-000116,-0.118172342873
ACH-000118,-0.272828357445
ACH-000120,-0.24097224964800001
ACH-000123,-0.11705714999399999
ACH-000127,-0.07303441092560001
ACH-000128,-0.364858533755
ACH-000132,-0.42141856169799996
ACH-000133,-0.37211995763899997
ACH-000137,-0.224099897538
ACH-000138,-0.0793507135888
ACH-000142,-0.276145617415
ACH-000143,-0.462202540188
ACH-000146,-0.242290923841
ACH-000148,-0.289416056093
ACH-000150,-0.40573657345299996
ACH-000152,-0.311787967134
ACH-000153,-0.209867818561
ACH-000159,-0.250961958853
ACH-000160,-0.30109167684
ACH-000163,-0.188172227303
ACH-000167,-0.05170829771509999
ACH-000168,-0.0403289259232
ACH-000169,-0.194232506288
ACH-000178,-0.289742497955
ACH-000182,-0.207785287595
ACH-000183,-0.179771553827
ACH-000188,-0.22194618868000002
ACH-000189,-0.38978411274700003
ACH-000190,-0.643700991392
ACH-000198,-0.343733790311
ACH-000204,-0.311846717005
ACH-000206,-0.627259146415
ACH-000207,-0.323619496248
ACH-000211,-0.19039671892499999
ACH-000215,-0.29466098725400003
ACH-000221,-0.252004412791
ACH-000222,-0.29828390724
ACH-000223,-0.167321892542
ACH-000226,-0.36072598879199996
ACH-000227,-0.102365245514
ACH-000228,-0.174186946173
ACH-000231,-0.116683785841
ACH-000232,-0.158933250874
ACH-000233,-0.339099108974
ACH-000234,0.06210246834
ACH-000235,-0.242850254139
ACH-000237,-0.24271137715799998
ACH-000238,-0.499558997169
ACH-000243,-0.20388176486200002
ACH-000244,0.0611440408349
ACH-000246,-0.252922554981
ACH-000248,-0.329769497806
ACH-000250,-0.16168572348
ACH-000251,-0.30554447224
ACH-000253,-0.256873967486
ACH-000255,-0.139649046528
ACH-000256,-0.0923307052677
ACH-000257,-0.348914347952
ACH-000258,0.378928937748
ACH-000259,-0.08962431537589999
ACH-000260,-0.274448517873
ACH-000261,-0.19515628658300002
ACH-000262,-0.31450552770199997
ACH-000263,-0.46949956707900004
ACH-000264,-0.17045885579999998
ACH-000265,-0.14697566705499998
ACH-000266,-0.326010174775
ACH-000272,-0.268841242642
ACH-000273,-0.141958849025
ACH-000274,-0.37326871740900003
ACH-000277,-0.528432300097
ACH-000278,-0.223839033671
ACH-000279,-0.40600433334700003
ACH-000280,-0.225816789776
ACH-000281,-0.573198601292
ACH-000288,-0.514538387303
ACH-000291,-0.250238268213
ACH-000293,-0.188291568075
ACH-000294,-0.266644603782
ACH-000295,-0.33169253953899996
ACH-000296,-0.467664436491
ACH-000302,-0.403855583917
ACH-000304,-0.568315153056
ACH-000307,-0.11641158835899999
ACH-000308,-0.0018454320484000003
ACH-000310,-0.309001817335
ACH-000311,-0.18697363972699999
ACH-000312,-0.19297658582000002
ACH-000315,-0.619780983084
ACH-000316,-0.333308557367
ACH-000317,-0.144144407512
ACH-000318,-0.337808993411
ACH-000319,-0.442227223677
ACH-000320,-0.350896982741
ACH-000322,-0.038627341236
ACH-000323,-0.251396322989
ACH-000324,-0.37710038379199995
ACH-000329,-0.295815403358
ACH-000330,-0.031095643257
ACH-000331,-0.171935340975
ACH-000332,-0.289225395738
ACH-000334,-0.045628245646199994
ACH-000335,0.0721509097114
ACH-000336,-0.09000551861369999
ACH-000337,-0.279912046126
ACH-000339,-0.399731754512
ACH-000341,-0.19176008853300003
ACH-000348,-0.240738330831
ACH-000350,-0.25749631183000005
ACH-000352,-0.377666093505
ACH-000356,-0.50647276567
ACH-000361,-0.214622002999
ACH-000362,-0.13688694502
ACH-000363,-0.328160328471
ACH-000364,-0.363834401173
ACH-000365,-0.32521557146200003
ACH-000366,-0.282952499458
ACH-000368,-0.0936406139449
ACH-000374,-0.16482433539799998
ACH-000375,-0.058349674613199995
ACH-000376,-0.0745290559497
ACH-000381,-0.303199582936
ACH-000383,-0.165154102421
ACH-000387,-0.34785326190099997
ACH-000389,-0.056042822148
ACH-000390,-0.226335881811
ACH-000393,-0.19740206699
ACH-000395,-0.48620595121699994
ACH-000397,-0.164095969615
ACH-000401,-0.38836534452
ACH-000402,-0.383331657656
ACH-000403,-0.225819646785
ACH-000404,-0.0469551063581
ACH-000406,-0.272864441335
ACH-000407,-0.42551372674599997
ACH-000408,-0.539396982389
ACH-000410,-0.109761832678
ACH-000411,-0.196661616844
ACH-000414,-0.13422172532999999
ACH-000415,-0.330023353314
ACH-000416,-0.09902264694299999
ACH-000420,-0.420016353806
ACH-000421,-0.26081215095
ACH-000424,-0.166242240445
ACH-000425,-0.0541821163122
ACH-000426,-0.0182290526081
ACH-000427,-0.24543910269400002
ACH-000433,-0.12899443465399998
ACH-000436,-0.339871020811
ACH-000444,-0.308389727401
ACH-000445,-0.245154656037
ACH-000448,-0.40962271840099995
ACH-000450,-0.268480704049
ACH-000452,-0.35876782270499996
ACH-000454,-0.426656289161
ACH-000458,-0.151352862713
ACH-000459,-0.181249556082
ACH-000460,-0.39433570581999994
ACH-000461,-0.110622727685
ACH-000463,-0.320084081067
ACH-000464,-0.197433833422
ACH-000466,0.154233824437
ACH-000467,-0.36861065296800005
ACH-000468,-0.325317129804
ACH-000469,-0.420214636219
ACH-000470,-0.252806436204
ACH-000471,-0.270827595577
