,ETFA (2108)
ACH-000004,0.00342955345845
ACH-000007,0.224634427024
ACH-000009,-0.018472723731500003
ACH-000011,-3.9669744501e-06
ACH-000012,-0.0271311961416
ACH-000013,0.0551083435186
ACH-000014,0.0499298300055
ACH-000015,0.0276695962414
ACH-000017,0.09086861787270001
ACH-000018,0.183178014721
ACH-000019,0.0438456684563
ACH-000021,0.129779779431
ACH-000022,-0.116249282849
ACH-000025,0.0954544322387
ACH-000028,-0.0645807444281
ACH-000030,-0.009125191200459999
ACH-000035,0.129243684899
ACH-000036,0.25313716127700003
ACH-000037,0.0690636342457
ACH-000039,-0.407210528269
ACH-000040,0.22958424824700002
ACH-000041,0.103352483957
ACH-000042,-0.0139842455751
ACH-000045,0.209322623192
ACH-000047,0.130602399125
ACH-000052,0.140994307563
ACH-000053,-0.0108541210821
ACH-000054,-0.048213528160800004
ACH-000055,0.00880841389791
ACH-000060,0.103545604401
ACH-000067,-0.161804247105
ACH-000070,0.270050550978
ACH-000075,-0.107001374421
ACH-000078,-0.114241665611
ACH-000082,0.126211603918
ACH-000085,0.194141449232
ACH-000086,0.139863135112
ACH-000087,0.11194888376800001
ACH-000092,0.0512965319974
ACH-000095,-0.0636422819428
ACH-000097,-0.00305667272888
ACH-000098,0.034974475249099995
ACH-000099,-0.112800966864
ACH-000108,0.0340276910896
ACH-000113,-0.031149175795400004
ACH-000115,-0.15533727470699998
ACH-000116,-0.0313149880922
ACH-000118,0.101839570065
ACH-000120,-0.110995848345
ACH-000123,-0.0743295113489
ACH-000127,0.0676835530763
ACH-000128,0.0580094353098
ACH-000132,0.0029064457731900004
ACH-000133,0.108493973071
ACH-000137,0.035418199216
ACH-000138,0.0849582530628
ACH-000142,0.15334431055
ACH-000143,0.220252640121
ACH-000146,-0.0805283813602
ACH-000148,0.24276712804499997
ACH-000150,0.116263866473
ACH-000152,0.09435543412999998
ACH-000153,0.10270525749199999
ACH-000159,0.10121263842
ACH-000160,-0.08546128549619998
ACH-000163,0.149684109204
ACH-000167,0.32687870824
ACH-000168,0.206860397685
ACH-000169,0.176285836933
ACH-000178,0.0933817956711
ACH-000182,0.0984956700642
ACH-000183,0.0217776584821
ACH-000188,-0.0014673202556900002
ACH-000189,0.18442854678399997
ACH-000190,0.172955725546
ACH-000198,0.215249589901
ACH-000204,0.0842418218113
ACH-000206,-0.0244613292648
ACH-000207,0.215336058404
ACH-000211,0.0837675307928
ACH-000215,0.11824160330700001
ACH-000221,0.14369361095
ACH-000222,-0.021041707501599997
ACH-000223,0.0238582550037
ACH-000226,0.06801432072380001
ACH-000227,0.494947736799
ACH-000228,0.152191905833
ACH-000231,-0.050846978717599994
ACH-000232,0.106718615623
ACH-000233,0.0621292937202
ACH-000234,-0.0421564967939
ACH-000235,-0.021366303608400004
ACH-000237,0.019617494864
ACH-000238,0.13834229186799998
ACH-000243,-0.024088257425599998
ACH-000244,0.403552634543
ACH-000246,-0.039915758673800004
ACH-000248,0.045555179072000004
ACH-000250,0.0665532951626
ACH-000251,-0.18981280939300002
ACH-000253,0.0714631772537
ACH-000255,0.127186049923
ACH-000256,0.09908798619999999
ACH-000257,-0.0820575599281
ACH-000258,-0.184217373698
ACH-000259,0.0315918905706
ACH-000260,-0.140329655795
ACH-000261,0.0249388583952
ACH-000262,-0.00740218908871
ACH-000263,0.0349326774837
ACH-000264,0.102406098779
ACH-000265,-0.08988596075680001
ACH-000266,-0.0233636853621
ACH-000272,-0.031041136855299998
ACH-000273,0.112365996541
ACH-000274,-0.0375657896024
ACH-000277,0.0877076662977
ACH-000278,-0.0157804254811
ACH-000279,0.11522421006400001
ACH-000280,0.04692991892659999
ACH-000281,0.016859508837600002
ACH-000288,0.027108638442
ACH-000291,0.15428978954199998
ACH-000293,0.173930618292
ACH-000294,0.09360190338220001
ACH-000295,0.08493609874010001
ACH-000296,-0.0861282714961
ACH-000302,0.0986789081678
ACH-000304,0.293056838137
ACH-000307,0.0682490085835
ACH-000308,0.0305338350561
ACH-000310,-0.45654960277900003
ACH-000311,-0.15154061742900002
ACH-000312,-0.147216080284
ACH-000315,0.208631138638
ACH-000316,0.168786732188
ACH-000317,0.23876250580699998
ACH-000318,-0.0227220566572
ACH-000319,-0.0226354932076
ACH-000320,-0.057806607184699994
ACH-000322,0.224835430386
ACH-000323,0.264066634175
ACH-000324,0.0032287129645900002
ACH-000329,0.16781221169799998
ACH-000330,-0.0492067363459
ACH-000331,0.0406917923484
ACH-000332,-0.052232560344
ACH-000334,0.20630093197799998
ACH-000335,-0.21901614375
ACH-000336,0.462404882134
ACH-000337,-0.225128675064
ACH-000339,0.19757665861200002
ACH-000341,0.19382866671
ACH-000348,0.14973173059
ACH-000350,-0.07240332108860001
ACH-000352,0.09879134452379999
ACH-000356,-0.1028489537
ACH-000361,0.0754131696379
ACH-000362,0.00494476838467
ACH-000363,-0.0387025656328
ACH-000364,0.0590597209946
ACH-000365,0.223147411908
ACH-000366,0.0625384480806
ACH-000368,-0.015588139824899998
ACH-000374,0.223054298029
ACH-000375,0.0717151136085
ACH-000376,0.0410513799409
ACH-000381,-0.148827459923
ACH-000383,0.033169079925000004
ACH-000387,-0.16294649312599999
ACH-000389,0.0475455983279
ACH-000390,-0.0386909775885
ACH-000393,-0.100004718873
ACH-000395,-0.061168817814699995
ACH-000397,0.120448906047
ACH-000401,0.155632729935
ACH-000402,0.275113500433
ACH-000403,0.0527352335752
ACH-000404,0.0704833861158
ACH-000406,-0.08164485841180001
ACH-000407,-0.0159973166692
ACH-000408,0.111736263622
ACH-000410,0.0167110360647
ACH-000411,0.08989377273730001
ACH-000414,-0.0141519281626
ACH-000415,0.314776634846
ACH-000416,0.07517309091749999
ACH-000420,0.241009148908
ACH-000421,0.00501719506014
