,TRAPPC3 (27095)
ACH-000004,-1.31038231913
ACH-000007,-1.39057892789
ACH-000009,-1.6060778372600002
ACH-000011,-1.0523504812
ACH-000012,-1.319117828
ACH-000013,-1.2031973346
ACH-000014,-1.28665827391
ACH-000015,-1.38761163556
ACH-000017,-1.43112481186
ACH-000018,-1.50012043489
ACH-000019,-1.7992071970599997
ACH-000021,-1.46978930766
ACH-000022,-1.55247367801
ACH-000025,-1.18076434512
ACH-000028,-1.35569625264
ACH-000030,-1.30796585546
ACH-000035,-1.38106913074
ACH-000036,-1.2221394168700002
ACH-000037,-1.6718792311700001
ACH-000039,-1.06123403895
ACH-000040,-1.35685999461
ACH-000041,-1.1045521359700001
ACH-000042,-1.16792699092
ACH-000045,-1.55495291238
ACH-000047,-1.33272215628
ACH-000052,-1.6670658235
ACH-000053,-1.55636579366
ACH-000054,-1.4122606195200003
ACH-000055,-1.2297954823100001
ACH-000060,-1.6842872496099999
ACH-000067,-1.4605163862600001
ACH-000070,-1.44994069217
ACH-000075,-1.8193425825
ACH-000078,-1.60123245869
ACH-000082,-1.6976271933899998
ACH-000085,-0.921571738204
ACH-000086,-1.3329651978000001
ACH-000087,-1.16001018958
ACH-000092,-1.4231362649300001
ACH-000095,-1.6320737296399999
ACH-000097,-1.48680589014
ACH-000098,-1.5916269436000001
ACH-000099,-1.8487865759200002
ACH-000108,-1.34196141088
ACH-000113,-1.48277646546
ACH-000115,-1.0967947952600001
ACH-000116,-0.9908030995010001
ACH-000118,-1.19663752214
ACH-000120,-1.6596600542200002
ACH-000123,-1.33920214914
ACH-000127,-1.3957236932600001
ACH-000128,-1.29717028044
ACH-000132,-1.34534053967
ACH-000133,-1.2094528702399998
ACH-000137,-1.29613600589
ACH-000138,-1.2779141896700001
ACH-000142,-1.37694246664
ACH-000143,-1.34904389212
ACH-000146,-1.45340673129
ACH-000148,-1.12571385714
ACH-000150,-1.23726685471
ACH-000152,-1.3795400444200001
ACH-000153,-1.1789978364899998
ACH-000159,-1.44546184043
ACH-000160,-1.5210970947100002
ACH-000163,-1.50859681294
ACH-000167,-1.06503579267
ACH-000168,-1.48751255347
ACH-000169,-1.2546044829799998
ACH-000178,-1.19940050736
ACH-000182,-1.3729249547799998
ACH-000183,-1.38857069913
ACH-000188,-1.19653210245
ACH-000189,-1.34677067838
ACH-000190,-1.50935129852
ACH-000198,-1.37367645209
ACH-000204,-1.56209620331
ACH-000206,-1.31914069411
ACH-000207,-1.10386115049
ACH-000211,-1.28639936231
ACH-000215,-1.23920996639
ACH-000221,-1.4276508997100001
ACH-000222,-1.49956066758
ACH-000223,-1.5595311948700001
ACH-000226,-1.33245351452
ACH-000227,-1.459979476
ACH-000228,-0.9894430039759999
ACH-000231,-1.31292748565
ACH-000232,-1.3055626124700002
ACH-000233,-1.4004553800100001
ACH-000234,-1.53490042886
ACH-000235,-1.4696885553999999
ACH-000237,-1.39097160657
ACH-000238,-1.2480039345
ACH-000243,-1.3329595073799998
ACH-000244,-1.37376079706
ACH-000246,-1.45091757099
ACH-000248,-1.2907895331299999
ACH-000250,-1.25383063552
ACH-000251,-1.4406479643399999
ACH-000253,-1.56330320891
ACH-000255,-1.22889406906
ACH-000256,-1.2167312242200001
ACH-000257,-1.5362843451800001
ACH-000258,-0.887734420025
ACH-000259,-1.34257642803
ACH-000260,-1.3531913903100001
ACH-000261,-1.63128873331
ACH-000262,-1.28201361589
ACH-000263,-1.60257948058
ACH-000264,-1.59462689761
ACH-000265,-1.31334420798
ACH-000266,-1.36971319529
ACH-000272,-1.55915317023
ACH-000273,-1.15322999389
ACH-000274,-1.6492932385899999
ACH-000277,-1.53961933408
ACH-000278,-1.15282660861
ACH-000279,-1.4440637948700001
ACH-000280,-1.22123678866
ACH-000281,-1.20451047372
ACH-000288,-1.37829040553
ACH-000291,-1.11706328561
ACH-000293,-1.15909266975
ACH-000294,-1.38696699687
ACH-000295,-1.5509255445899999
ACH-000296,-1.5636893112799999
ACH-000302,-1.3189748088200002
ACH-000304,-1.2855400005500002
ACH-000307,-1.1898974261700002
ACH-000308,-1.4790067144999999
ACH-000310,-1.78962666338
ACH-000311,-1.38857914566
ACH-000312,-1.4907426234
ACH-000315,-1.4108658185499998
ACH-000316,-1.1598514260500001
ACH-000317,-1.2569861443299999
ACH-000318,-1.17431432206
ACH-000319,-1.6171093732799997
ACH-000320,-1.33706916553
ACH-000322,-1.35565160307
ACH-000323,-1.20506294551
ACH-000324,-1.24941471329
ACH-000329,-1.46613275261
ACH-000330,-1.3210482379200001
ACH-000331,-1.23647886775
ACH-000332,-1.19554965698
ACH-000334,-0.9970244881460001
ACH-000335,-1.34715447361
ACH-000336,-1.0581774200799998
ACH-000337,-1.3435382362200001
ACH-000339,-1.27152984803
ACH-000341,-1.33356072137
ACH-000348,-1.5062813205599999
ACH-000350,-1.23461962411
ACH-000352,-1.45241946645
ACH-000356,-1.30981371676
ACH-000361,-1.20910869001
ACH-000362,-1.3423620957
ACH-000363,-1.3532782369499998
ACH-000364,-1.3108401496700002
ACH-000365,-1.39713171936
ACH-000366,-1.44581925026
ACH-000368,-1.36563923515
ACH-000374,-1.55596186139
ACH-000375,-1.4055358233000002
ACH-000376,-1.1458398779999999
ACH-000381,-1.4600271700999998
ACH-000383,-1.75242204058
ACH-000387,-1.46107704889
ACH-000389,-1.2085018939899999
ACH-000390,-1.81411360993
ACH-000393,-1.49742604369
ACH-000395,-1.73641321966
ACH-000397,-1.62087273995
ACH-000401,-1.0561870705
ACH-000402,-1.2261231012
ACH-000403,-1.85698116623
ACH-000404,-1.29535045481
ACH-000406,-1.25491617402
ACH-000407,-1.36217434589
ACH-000408,-0.975550366656
ACH-000410,-1.3489417303600002
ACH-000411,-1.358672756
ACH-000414,-1.3907074711200003
ACH-000415,-0.996489070176
ACH-000416,-1.45010331284
ACH-000420,-1.3164779048
ACH-000421,-1.26502935255
ACH-000424,-1.57685006886
ACH-000425,-1.4321168252399998
ACH-000426,-1.13860755217
ACH-000427,-1.59020690396
ACH-000433,-1.5670488330599999
ACH-000436,-1.39963259437
ACH-000444,-1.38051022207
ACH-000445,-1.32318482934
ACH-000448,-1.34380878965
ACH-000450,-1.2054459296
ACH-000452,-1.23187961455
ACH-000454,-1.05793373021
ACH-000458,-1.1364995766
ACH-000459,-0.938757467848
ACH-000460,-1.15088391067
ACH-000461,-1.39419190706
ACH-000463,-1.3124043431499999
ACH-000464,-1.79196127444
ACH-000466,-1.3443441437399999
ACH-000467,-1.3878351302
ACH-000468,-1.3702721282700001
ACH-000469,-1.3508557378400001
ACH-000470,-1.65068266007
ACH-000471,-1.6540172749899997
ACH-000472,-1.51162403317
ACH-000473,-1.15323430592
ACH-000475,-1.4469430458399999
ACH-000476,-1.57110166679
ACH-000477,-0.938209397059
ACH-000480,-1.30978232519
ACH-000481,-1.31634562605
ACH-000483,-1.35408763905
ACH-000484,-1.5673660913799998
ACH-000485,-1.40609870204
ACH-000486,-1.37681216608
ACH-000487,-1.38051737648
ACH-000488,-1.28489341025
ACH-000490,-1.42917574371
ACH-000491,-1.6093696533200001
ACH-000495,-1.5578249181900001
ACH-000496,-1.3509657337099998
ACH-000499,-1.33395346488
ACH-000500,-1.82040305013
ACH-000502,-1.36075841416
ACH-000503,-1.34563722222
ACH-000505,-1.4068386881400001
ACH-000507,-1.22329137931
ACH-000510,-1.4487656978799999
ACH-000511,-1.32978991649
ACH-000512,-1.18849149922
ACH-000516,-1.25129823146
ACH-000517,-1.49333673521
ACH-000518,-1.26971659869
ACH-000520,-1.57000117209
ACH-000521,-1.5172366588600001
ACH-000522,-1.4669624580899998
ACH-000524,-1.3625317212399999
ACH-000527,-1.2925425996700002
ACH-000528,-1.29148356276
ACH-000537,-1.43245105536
ACH-000541,-1.3161256888700001
ACH-000542,-1.3761765552599998
ACH-000544,-1.32075837903
ACH-000545,-1.19856391966
ACH-000547,-1.3807040353400002
ACH-000548,-1.27530556482
ACH-000549,-1.3956238657700002
ACH-000550,-1.4547528358000001
ACH-000552,-1.28491052856
ACH-000556,-1.57325285282
ACH-000557,-1.57442350969
ACH-000570,-1.39864448426
ACH-000571,-2.07882443127
ACH-000573,-1.37524605947
ACH-000576,-1.3222947109899998
ACH-000580,-1.3707013218200002
ACH-000584,-1.48975326394
ACH-000585,-1.3963283302399998
ACH-000588,-1.25273264998
ACH-000589,-1.34671869476
ACH-000591,-1.46192341285
ACH-000593,-1.3352160215200002
ACH-000600,-1.56390135789
ACH-000601,-1.30606996779
ACH-000604,-1.38572397432
ACH-000605,-1.4092293540099998
ACH-000606,-1.22501621622
ACH-000608,-2.10477975376
ACH-000614,-1.1610018207500001
ACH-000616,-1.55098671581
ACH-000618,-1.25216869999
ACH-000619,-1.31322017497
ACH-000620,-1.58515053398
ACH-000621,-1.40354261088
ACH-000622,-1.61649886664
ACH-000623,-1.4649805073
ACH-000624,-1.4231353507799998
ACH-000627,-1.4822757449700001
ACH-000630,-1.3007460798100001
ACH-000632,-1.0582227579
ACH-000633,-1.3127365322
ACH-000637,-1.12687858936
ACH-000638,-1.2243517025200001
ACH-000646,-1.6635602174000002
ACH-000647,-1.59334386014
ACH-000648,-1.0432833668600001
ACH-000649,-1.42411520972
ACH-000651,-1.40319694891
ACH-000652,-1.39514234674
ACH-000653,-1.4044863324399999
ACH-000657,-1.3768615252899998
ACH-000658,-1.49631068775
ACH-000661,-1.2682216382
ACH-000662,-1.5865098415799999
ACH-000663,-1.24937382131
ACH-000665,-1.3578411358000002
ACH-000671,-1.37846895849
ACH-000673,-1.28327102283
ACH-000676,-1.4200858911
ACH-000677,-1.27408447884
ACH-000681,-1.38307082026
ACH-000682,-1.37443064155
ACH-000683,-1.64462355507
ACH-000684,-1.35293704787
ACH-000688,-1.4890470670500002
ACH-000693,-1.26395951276
ACH-000694,-1.2787781519399999
ACH-000695,-1.4496443377700001
ACH-000696,-1.33454483001
ACH-000697,-1.2015107153
ACH-000699,-1.6211788495200001
ACH-000701,-1.1387151049700002
ACH-000706,-1.33888590897
ACH-000711,-1.37524543662
ACH-000713,-1.2557095967
ACH-000714,-1.2499180234
ACH-000718,-1.6720921947999998
ACH-000720,-1.38754674104
ACH-000721,-1.35951908593
ACH-000724,-1.36196205256
ACH-000725,-1.25892940328
ACH-000732,-1.4318530174500002
ACH-000734,-1.46505594389
ACH-000735,-1.3458666426299999
ACH-000736,-1.3890139137600002
ACH-000738,-1.3669585544999998
ACH-000746,-1.6543534359799998
ACH-000747,-1.22224744194
ACH-000748,-1.2448770086
ACH-000753,-1.37112103187
ACH-000756,-1.15077464241
ACH-000757,-1.41066854717
ACH-000758,-1.18825626165
ACH-000760,-1.6117797694
ACH-000763,-1.10876244206
ACH-000764,-1.46283290645
