,MAPKBP1 (23005)
ACH-000004,-0.0931634743729
ACH-000007,0.13639370427300002
ACH-000009,-0.18978914524300003
ACH-000011,0.0579763703584
ACH-000012,-0.0683608684045
ACH-000013,-0.136429094996
ACH-000014,-0.128242731942
ACH-000015,-0.0719819902232
ACH-000017,-0.289467713834
ACH-000018,-0.10668184072
ACH-000019,0.206927161303
ACH-000021,0.0897816692488
ACH-000022,0.00381547317522
ACH-000025,-0.158598958431
ACH-000028,0.215273779992
ACH-000030,-0.055619220182300005
ACH-000035,-0.310421518548
ACH-000036,0.08869399624739999
ACH-000037,-0.0234990411116
ACH-000039,0.392530283115
ACH-000040,0.0503536978116
ACH-000041,-0.10134136265900001
ACH-000042,0.0389412276182
ACH-000045,-0.0552063765704
ACH-000047,0.09783886383269999
ACH-000052,-0.17715163095800002
ACH-000053,0.0580480534172
ACH-000054,0.0865391249739
ACH-000055,-0.15021820412999998
ACH-000060,0.055978105641
ACH-000067,-0.0896084292135
ACH-000070,-0.186616205689
ACH-000075,0.246294183505
ACH-000078,0.218076226334
ACH-000082,-0.10148432315
ACH-000085,0.05744113148419999
ACH-000086,0.0819182745141
ACH-000087,0.3126672163
ACH-000092,-0.0324307944536
ACH-000095,-0.0047712064608100005
ACH-000097,0.0220287527991
ACH-000098,0.05906095543769999
ACH-000099,0.11678829811899999
ACH-000108,-0.13565850213400002
ACH-000113,0.0703099571373
ACH-000115,-0.109704546104
ACH-000116,-0.0869277642327
ACH-000118,0.07588832827019999
ACH-000120,0.01666737171
ACH-000123,-0.024909672963400003
ACH-000127,-0.0316186026803
ACH-000128,-0.0670115414658
ACH-000132,-0.140749553775
ACH-000133,0.0324741403103
ACH-000137,0.0533889722485
ACH-000138,-0.1286557559
ACH-000142,-0.0562817101623
ACH-000143,0.060518254609900006
ACH-000146,-0.0199028561353
ACH-000148,0.0849181457749
ACH-000150,-0.33709494916999994
ACH-000152,-0.0719935841362
ACH-000153,-0.130281495231
ACH-000159,0.0930232077758
ACH-000160,-0.0110226986775
ACH-000163,0.21711490079300003
ACH-000167,-0.143576630715
ACH-000168,-0.245519283257
ACH-000169,-0.223267784133
ACH-000178,-0.19606515114
ACH-000182,-0.056698827920099996
ACH-000183,-0.08851271356610001
ACH-000188,-0.205728930238
ACH-000189,-0.238498851635
ACH-000190,-0.133445722512
ACH-000198,0.0836196102225
ACH-000204,-0.18824811503400002
ACH-000206,-0.11444374078
ACH-000207,0.295247987223
ACH-000211,0.0184729702404
ACH-000215,-0.0699894507037
ACH-000221,0.17349258938499998
ACH-000222,-0.08483343660060001
ACH-000223,0.00300402613585
ACH-000226,0.0140459973976
ACH-000227,0.0651960136838
ACH-000228,-0.171476270999
ACH-000231,-0.0312246581715
ACH-000232,0.0471130286625
ACH-000233,-0.0965477697484
ACH-000234,-0.09625385895269999
ACH-000235,-0.060350542622800006
ACH-000237,0.138626982274
ACH-000238,0.21024478642900002
ACH-000243,-0.14426714450099998
ACH-000244,0.0521419251391
ACH-000246,0.00814487911449
ACH-000248,-0.141010707323
ACH-000250,-0.0682068292695
ACH-000251,0.151293874048
ACH-000253,0.12443673523900001
ACH-000255,-0.190681925772
ACH-000256,0.0927378806962
ACH-000257,-0.229734775458
ACH-000258,-0.128679329748
ACH-000259,-0.00505672469214
ACH-000260,-0.0388344270654
ACH-000261,0.0648299910779
ACH-000262,0.0194707700674
ACH-000263,-0.05178823417830001
ACH-000264,0.0573486573613
ACH-000265,-0.0720413318953
ACH-000266,-0.10104535408500001
ACH-000272,-0.057204356915999996
ACH-000273,0.0601764804577
ACH-000274,0.0133456973426
ACH-000277,0.09542439032500001
ACH-000278,0.171225572047
ACH-000279,-0.0426604186912
ACH-000280,0.0853757731207
ACH-000281,0.038339342731
ACH-000288,0.0875710762352
ACH-000291,0.0190965620336
ACH-000293,0.22822736150800002
ACH-000294,-0.061211826556099996
ACH-000295,-0.0494132317923
