,NOXRED1 (122945)
ACH-000004,0.045166315325
ACH-000007,0.0998321269757
ACH-000009,0.183823008514
ACH-000011,0.23126568661
ACH-000012,0.232955861849
ACH-000013,0.144190087393
ACH-000014,0.0823465865868
ACH-000015,0.219792704089
ACH-000017,0.011689599611799998
ACH-000018,-0.0716850544138
ACH-000019,0.0651931823156
ACH-000021,0.193060696011
ACH-000022,0.0825357057002
ACH-000025,0.144880257909
ACH-000028,0.155213527872
ACH-000030,0.271950413748
ACH-000035,0.1618034242
ACH-000036,0.16981119975499998
ACH-000037,0.197525857079
ACH-000039,0.30227558549100003
ACH-000040,0.147014939223
ACH-000041,0.15766712821599999
ACH-000042,0.131396615484
ACH-000045,0.19526741056400002
ACH-000047,0.0821480973609
ACH-000052,0.113583495603
ACH-000053,0.194050758345
ACH-000054,0.170689401523
ACH-000055,-0.0590445535989
ACH-000060,-0.04281709928590001
ACH-000067,0.187856481995
ACH-000070,0.00141552149593
ACH-000075,0.0750033257368
ACH-000078,0.0582894955464
ACH-000082,0.0273200153858
ACH-000085,0.15653275635299999
ACH-000086,0.182760960016
ACH-000087,0.012167342373
ACH-000092,0.136551952212
ACH-000095,0.163302212029
ACH-000097,0.140003645723
ACH-000098,0.17643605612799998
ACH-000099,0.0800800953415
ACH-000108,0.07527998095260001
ACH-000113,0.157117258553
ACH-000115,0.232404789264
ACH-000116,0.14291870692800002
ACH-000118,0.057538153782500004
ACH-000120,0.11554851689300001
ACH-000123,0.08136169784
ACH-000127,0.162979479209
ACH-000128,0.102597561208
ACH-000132,0.113393612364
ACH-000133,0.0759545372968
ACH-000137,0.108226344877
ACH-000138,0.114032852215
ACH-000142,0.12006842243100001
ACH-000143,0.211261601501
ACH-000146,0.14747209628900002
ACH-000148,0.122847576811
ACH-000150,0.288944587786
ACH-000152,0.037188931512099996
ACH-000153,0.175564399644
ACH-000159,0.0818935833859
ACH-000160,0.136214517209
ACH-000163,0.295854041312
ACH-000167,-0.023613912546200003
ACH-000168,0.142673516518
ACH-000169,0.11975834317299999
ACH-000178,0.0915720357515
ACH-000182,0.15790388043700002
ACH-000183,0.19386087742400002
ACH-000188,0.12045425864499999
ACH-000189,0.24961295642700002
ACH-000190,0.024346145122500003
ACH-000198,0.191711953249
ACH-000204,0.044892274848699995
ACH-000206,0.170802095682
ACH-000207,-0.014387482245499999
ACH-000211,0.20675624052900002
ACH-000215,0.0798026567424
ACH-000221,0.13990998658
ACH-000222,0.275696536756
ACH-000223,0.027056394851900003
ACH-000226,0.166220428186
ACH-000227,-0.0268519002841
ACH-000228,0.0322288729999
ACH-000231,0.0835877423543
ACH-000232,0.139074795413
ACH-000233,0.16877816213100003
ACH-000234,0.173874571656
ACH-000235,0.154427581438
ACH-000237,0.300850283666
ACH-000238,0.0397720769074
ACH-000243,0.0334640824738
ACH-000244,0.09934563843159999
ACH-000246,0.0949925559037
ACH-000248,-0.10045098432800001
ACH-000250,0.15869228307299998
ACH-000251,0.0709753272706
ACH-000253,0.212247573431
ACH-000255,0.13426515223899999
ACH-000256,0.10902813287900001
ACH-000257,-0.22544561058
ACH-000258,0.229660192335
ACH-000259,0.10687221293600001
ACH-000260,0.137692931346
ACH-000261,0.132405594811
ACH-000262,0.08388381827260001
ACH-000263,0.342943252147
ACH-000264,0.13947640599799999
ACH-000265,0.11710638895600001
ACH-000266,0.13344322113
ACH-000272,0.09496013883570001
ACH-000273,0.10396407367900001
ACH-000274,0.18736476894499998
ACH-000277,0.12412867363600001
ACH-000278,0.130050766776
ACH-000279,-0.0221932161082
ACH-000280,0.0909846376197
ACH-000281,0.189933623021
ACH-000288,0.12658142995
ACH-000291,0.115135856219
ACH-000293,0.134888520098
ACH-000294,0.0812584944453
ACH-000295,0.130118946139
ACH-000296,-0.0714552188281
ACH-000302,0.185635812645
ACH-000304,0.257123521601
ACH-000307,0.162662648902
ACH-000308,0.186370095933
ACH-000310,0.0476824658586
ACH-000311,0.103206499057
ACH-000312,0.11482233453099999
ACH-000315,0.182202837291
ACH-000316,0.23679906255199998
ACH-000317,0.17000549394099998
ACH-000318,0.050984416518199994
ACH-000319,0.19475152782400001
ACH-000320,0.148964630826
ACH-000322,0.21427905484
ACH-000323,0.029123001710599995
ACH-000324,0.22902373802499998
ACH-000329,0.108231053038
ACH-000330,-0.05463213918930001
ACH-000331,0.217146103435
ACH-000332,0.138102668717
ACH-000334,0.15377906485099999
ACH-000335,0.301323892068
ACH-000336,0.12344057810900001
ACH-000337,0.094229647766
ACH-000339,0.1352786631
ACH-000341,0.154520898165
ACH-000348,0.11969143830199999
ACH-000350,0.16012985644799999
ACH-000352,0.25492948681
ACH-000356,0.018888310152900004
ACH-000361,0.274150597104
ACH-000362,0.0170041680082
ACH-000363,0.173225318415
ACH-000364,0.116764293618
ACH-000365,0.10956059417000001
ACH-000366,0.13544541922599998
ACH-000368,0.00485600127081
ACH-000374,0.23861270626699999
ACH-000375,0.08610702003350001
ACH-000376,0.0683773816333
ACH-000381,0.158910903262
ACH-000383,0.15434337455299998
ACH-000387,0.17988539060400002
ACH-000389,-0.117191164489
ACH-000390,0.19381070567000003
ACH-000393,0.0265475316015
ACH-000395,0.126645892964
ACH-000397,0.243388851165
ACH-000401,-0.010603731823200001
ACH-000402,-0.040189722303599996
ACH-000403,0.19688567991099998
ACH-000404,-0.0822609591781
ACH-000406,0.10334155082999999
ACH-000407,0.09136583754550001
ACH-000408,0.108141300615
ACH-000410,0.104814607707
ACH-000411,0.106010116681
ACH-000414,0.153781796671
ACH-000415,0.204968086758
ACH-000416,0.107801499289
ACH-000420,0.0431774892538
ACH-000421,0.15202213527300001
ACH-000424,-0.0329771327876
ACH-000425,0.103467316405
