,RAB3GAP2 (25782)
ACH-000004,-0.0637967980529
ACH-000007,-0.152645370145
ACH-000009,-0.250308601694
ACH-000011,-0.151791293023
ACH-000012,-0.17820937111
ACH-000013,-0.18229173116
ACH-000014,-0.165413134908
ACH-000015,0.0114165993632
ACH-000017,-0.19719108931899998
ACH-000018,-0.227368163442
ACH-000019,-0.0223292752087
ACH-000021,-0.0639466593004
ACH-000022,0.025444769133500002
ACH-000025,-0.352797897862
ACH-000028,0.052392750396099995
ACH-000030,-0.0964085989593
ACH-000035,-0.146785408742
ACH-000036,-0.487249535947
ACH-000037,-0.24533528617699998
ACH-000039,-0.12514277373
ACH-000040,-0.10417044704600001
ACH-000041,0.123301803234
ACH-000042,-0.09314994588189998
ACH-000045,-0.148409824071
ACH-000047,-0.304228808318
ACH-000052,-0.0606573182204
ACH-000053,0.026381751405700003
ACH-000054,-0.251558963503
ACH-000055,0.130100454297
ACH-000060,0.133936328474
ACH-000067,0.05254503158030001
ACH-000070,0.0232234210628
ACH-000075,0.040968300104300005
ACH-000078,0.144364251275
ACH-000082,0.015683926379100002
ACH-000085,-0.138849246412
ACH-000086,-0.222754328747
ACH-000087,-0.047347416006500005
ACH-000092,-0.141088485866
ACH-000095,-0.141528348552
ACH-000097,-0.034257743879800004
ACH-000098,0.114332615835
ACH-000099,0.0323768205092
ACH-000108,-0.361369805826
ACH-000113,-0.0932561932259
ACH-000115,-0.271384786336
ACH-000116,-0.129830471676
ACH-000118,-0.213422813156
ACH-000120,-0.03671729493630001
ACH-000123,-0.09745540139039999
ACH-000127,-0.439288543887
ACH-000128,0.0735236831895
ACH-000132,-0.290706335679
ACH-000133,-0.46571189265
ACH-000137,-0.146416568833
ACH-000138,-0.0663459433579
ACH-000142,-0.17582341433200002
ACH-000143,-0.19052145272100002
ACH-000146,-0.07305963792430001
ACH-000148,-0.19463272798599998
ACH-000150,-0.025338055126900003
ACH-000152,-0.0760296303605
ACH-000153,-0.57348647421
ACH-000159,-0.0239833948913
ACH-000160,-0.0664797983406
ACH-000163,-0.220949873949
ACH-000167,-0.006054483610640001
ACH-000168,-0.146457702641
ACH-000169,-0.0627059376334
ACH-000178,-0.04320104464
ACH-000182,0.0417355771334
ACH-000183,-0.046901949443300006
ACH-000188,-0.055929978766099994
ACH-000189,-0.22040654841200003
ACH-000190,-0.039574802225000004
ACH-000198,-0.160547352698
ACH-000204,-0.101073835927
ACH-000206,-0.34192007098300004
ACH-000207,0.041713261278499995
ACH-000211,0.0737085080551
ACH-000215,-0.006065770963129999
ACH-000221,-0.0680187557087
ACH-000222,-0.107574411555
ACH-000223,0.0253426476939
ACH-000226,0.0532589357056
ACH-000227,0.0515649661846
ACH-000228,-0.142484842597
ACH-000231,-0.105995332192
ACH-000232,0.0053981745765
ACH-000233,-0.1777062594
ACH-000234,-0.182393691261
ACH-000235,-0.121761960012
ACH-000237,-0.08182612478130001
ACH-000238,-0.027641008106
ACH-000243,-0.19604043000100002
ACH-000244,0.021494768777700003
ACH-000246,-0.17169014639600003
ACH-000248,-0.18572821206700002
ACH-000250,-0.29731228098900003
ACH-000251,-0.178435403802
ACH-000253,-0.0320929593127
ACH-000255,-0.0837314546108
ACH-000256,-0.23659524420000003
ACH-000257,-0.08757235075400001
ACH-000258,-0.0148271778513
ACH-000259,-0.055362917780099996
ACH-000260,-0.0866087637799
ACH-000261,-0.049270605842000006
ACH-000262,0.032251105619
ACH-000263,-0.0873623263181
ACH-000264,-0.0501143317509
ACH-000265,-0.142463189093
ACH-000266,0.0368643873277
ACH-000272,-0.379085776082
ACH-000273,-0.158825965135
ACH-000274,-0.0753720889989
ACH-000277,-0.09695948203089999
ACH-000278,0.151464637553
ACH-000279,0.14230024035
ACH-000280,-0.127909003681
ACH-000281,0.108402106682
ACH-000288,-0.302379736569
ACH-000291,-0.063617680634
ACH-000293,0.00611547315084
ACH-000294,0.135923636629
ACH-000295,0.0128316332466
ACH-000296,-0.195613752819
ACH-000302,0.0361876023638
ACH-000304,-0.04213373831119999
ACH-000307,-0.184856748046
ACH-000308,0.020758218809599997
ACH-000310,0.0501527525093
ACH-000311,-0.22468104013300003
ACH-000312,-0.0693499356675
ACH-000315,-0.0403250776505
ACH-000316,-0.030396681283400003
ACH-000317,0.0056763759684
ACH-000318,-0.26824856845600004
ACH-000319,-0.0417287649391
ACH-000320,0.0071450419067399995
ACH-000322,-0.14179148098
ACH-000323,0.0598963678981
ACH-000324,-0.24288183234000002
ACH-000329,0.048236127047800004
ACH-000330,-0.11035586210899999
ACH-000331,-0.0320625874569
ACH-000332,0.0344164538321
ACH-000334,-0.10708123202099999
ACH-000335,-0.453488091237
ACH-000336,-0.328487757439
ACH-000337,-0.149429966075
ACH-000339,-0.0740838621523
ACH-000341,0.120452642937
ACH-000348,-0.207624898246
ACH-000350,-0.172977030656
ACH-000352,-0.0217935109455
ACH-000356,-0.281385930574
ACH-000361,-0.41413196566
ACH-000362,-0.028891501001200002
ACH-000363,-0.163722636158
ACH-000364,-0.26722472190200003
ACH-000365,-0.15405870951700001
ACH-000366,-0.17522632629999998
ACH-000368,-0.170964596769
ACH-000374,-0.29030198437
ACH-000375,-0.0932644697814
ACH-000376,0.025509585419799998
ACH-000381,-0.055907173118199996
ACH-000383,-0.018639985244499998
ACH-000387,-0.10134599940899999
ACH-000389,-0.289131820694
ACH-000390,-0.172927405836
ACH-000393,-0.0545232387936
ACH-000395,-0.299503739463
ACH-000397,-0.0935122270325
ACH-000401,0.118222639682
ACH-000402,-0.145290487861
ACH-000403,-0.0788567921838
ACH-000404,0.121070830693
ACH-000406,-0.0683708007649
ACH-000407,-0.123285739021
ACH-000408,-0.118437476106
ACH-000410,-0.0517071396086
ACH-000411,-0.393056502752
ACH-000414,-0.09880491705240001
ACH-000415,-0.116537991878
ACH-000416,-0.10207638874700001
ACH-000420,-0.164381178368
ACH-000421,-0.0205158626386
ACH-000424,-0.213615645825
ACH-000425,0.167169182016
ACH-000426,-0.0640924808315
ACH-000427,-0.036329778027800005
ACH-000433,-0.09139250268989998
ACH-000436,0.0224557033899
ACH-000444,0.063735180615
ACH-000445,0.00553844370902
ACH-000448,-0.12155916353
ACH-000450,-0.110364850718
ACH-000452,-0.050131805626999995
ACH-000454,0.0312315957076
ACH-000458,-0.0578920786315
ACH-000459,-0.176524001275
ACH-000460,-0.0777476198364
ACH-000461,0.0382100113001
ACH-000463,-0.26016925652600004
ACH-000464,-0.264741659563
ACH-000466,0.0456253108348
ACH-000467,-0.139004587597
ACH-000468,0.0498074690922
ACH-000469,0.0204483620896
ACH-000470,0.013157071100099999
ACH-000471,-0.014284833008999999
ACH-000472,-0.31054536483399997
ACH-000473,-0.0759159485202
ACH-000475,-0.10393762679400001
ACH-000476,-0.0260359683908
ACH-000477,0.07904398865119999
ACH-000480,-0.16260031250999998
ACH-000481,-0.173425534381
ACH-000483,-0.14086180990299998
ACH-000484,0.03842103310969999
ACH-000485,0.0414016523669
ACH-000486,-0.0878435897984
ACH-000487,-0.027240862818200002
ACH-000488,-0.08612576168310002
ACH-000490,-0.224326448741
ACH-000491,-0.123830952626
ACH-000495,-0.050772984226900006
ACH-000496,-0.287141957019
ACH-000499,-0.0351141855788
ACH-000500,-0.203585697968
ACH-000502,0.11184779572
ACH-000503,0.00347661678146
ACH-000505,0.034468688274300004
ACH-000507,-0.058956058982100004
ACH-000510,-0.236943998026
ACH-000511,-0.101614414952
ACH-000512,0.0032121968636999996
ACH-000516,0.06273688436000001
ACH-000517,-0.00813048417216
ACH-000518,-0.122719236071
ACH-000520,-0.312730881187
ACH-000521,-0.00043827097577800006
ACH-000522,-0.108447489904
