,CHRNA10 (57053)
ACH-000004,-0.38736431138899996
ACH-000007,-0.23817842180399998
ACH-000009,-0.184303713468
ACH-000011,0.299395284605
ACH-000012,-0.07662255942969999
ACH-000013,-0.115221927538
ACH-000014,-0.24448201160799998
ACH-000015,-0.11078820003900001
ACH-000017,-0.0716512615031
ACH-000018,-0.222348923572
ACH-000019,-0.27375945302099997
ACH-000021,-0.120668266769
ACH-000022,-0.08912351639939999
ACH-000025,-0.286866789194
ACH-000028,-0.111383873722
ACH-000030,-0.108697109211
ACH-000035,-0.212250261406
ACH-000036,-0.162814370361
ACH-000037,-0.0736183108507
ACH-000039,-0.09836072929860001
ACH-000040,-0.203931487747
ACH-000041,-0.417021370734
ACH-000042,-0.0993915440793
ACH-000045,0.028096563464900005
ACH-000047,-0.26069945014699997
ACH-000052,-0.33581882339
ACH-000053,0.06232754945690001
ACH-000054,0.0194554549277
ACH-000055,-0.12416772205999999
ACH-000060,-0.04107312656480001
ACH-000067,-0.056142796766300004
ACH-000070,-0.16642827693499998
ACH-000075,-0.0934694785596
ACH-000078,-0.0164634948352
ACH-000082,-0.18025706672000003
ACH-000085,-0.197870191961
ACH-000086,-0.100343205488
ACH-000087,-0.184948041058
ACH-000092,-0.0499928295974
ACH-000095,-0.120545222068
ACH-000097,-0.133798150912
ACH-000098,-0.09984808142769999
ACH-000099,-0.08580997407160001
ACH-000108,-0.30456953290800004
ACH-000113,-0.041435789596
ACH-000115,-0.217351698179
ACH-000116,-0.049761428231899996
ACH-000118,-0.0341351869341
ACH-000120,-0.119515232633
ACH-000123,-0.10644330915200001
ACH-000127,-0.0897356433969
ACH-000128,-0.10289826409
ACH-000132,-0.137593011117
ACH-000133,-0.0812478414763
ACH-000137,-0.14782853281
ACH-000138,-0.165371463389
ACH-000142,-0.395807245228
ACH-000143,-0.333695559877
ACH-000146,-0.0065466177353
ACH-000148,-0.0178713453071
ACH-000150,-0.23834585285
ACH-000152,-0.0157871697067
ACH-000153,0.10123841608999999
ACH-000159,-0.14225661227800002
ACH-000160,-0.0706906709107
ACH-000163,-0.22256861984200002
ACH-000167,-0.36867872694799997
ACH-000168,-0.20063151566100001
ACH-000169,-0.10717872119100001
ACH-000178,-0.014179791104700001
ACH-000182,-0.17417279305
ACH-000183,-0.10264124627900001
ACH-000188,-0.173213342824
ACH-000189,0.0057038029034599995
ACH-000190,0.09967077717049999
ACH-000198,-0.175669791056
ACH-000204,-0.0826311658717
ACH-000206,-0.084452345156
ACH-000207,-0.304070021585
ACH-000211,-0.14053223328
ACH-000215,-0.211973095275
ACH-000221,0.012401328156399999
ACH-000222,-0.0371552976053
ACH-000223,-0.146577457389
ACH-000226,0.121083446993
ACH-000227,-0.0733746789833
ACH-000228,0.0160500909647
ACH-000231,-0.141047852213
ACH-000232,-0.144846757203
ACH-000233,-0.1133403533
ACH-000234,-0.329749236085
ACH-000235,-0.118943638957
ACH-000237,-0.00413597021081
ACH-000238,0.000726428189981
ACH-000243,-0.0163913019725
ACH-000244,-0.33576085747400003
ACH-000246,-0.108696925195
ACH-000248,0.0728644996654
ACH-000250,-0.107903729797
ACH-000251,0.0123062020176
ACH-000253,-0.27894650746
ACH-000255,-0.21753990598900003
ACH-000256,-0.27781787841600003
ACH-000257,-0.00939479540419
ACH-000258,-0.225049805918
ACH-000259,-0.189454683913
ACH-000260,-0.137158470103
ACH-000261,-0.10720403161599999
ACH-000262,-0.1424370507
ACH-000263,-0.172546023341
ACH-000264,-0.15082239887
ACH-000265,-0.202152681769
ACH-000266,-0.008091998536790001
ACH-000272,-0.0382644488757
ACH-000273,-0.19990960160399998
ACH-000274,-0.028256578434200003
ACH-000277,-0.0104961399098
ACH-000278,0.0757756997032
ACH-000279,-0.0594793339226
ACH-000280,-0.284770502797
ACH-000281,-0.219926701123
ACH-000288,-0.104542172035
ACH-000291,-0.21309717251
ACH-000293,-0.08496901336729999
ACH-000294,0.0142098478314
ACH-000295,-0.41680337887100005
ACH-000296,0.0417749404567
ACH-000302,-0.20486431415
ACH-000304,0.32757843673
ACH-000307,-0.122825284677
ACH-000308,-0.0732280526849
ACH-000310,0.0417941172189
ACH-000311,-0.13683810198899998
ACH-000312,-0.07049607839760001
ACH-000315,-0.040301997103199996
ACH-000316,-0.0942741132513
ACH-000317,-0.157010397641
ACH-000318,-0.00120246114314
ACH-000319,-0.48056661234700004
ACH-000320,-0.0983641473585
ACH-000322,-0.0895115524535
ACH-000323,-0.156777206895
