,MRGPRE (116534)
ACH-000341,-0.10870173888399999
ACH-000348,-0.191150029037
ACH-000350,-0.132472159364
ACH-000352,-0.25298509131999997
ACH-000356,-0.179189349452
ACH-000361,-0.17370439883299998
ACH-000362,-0.33898972027900004
ACH-000363,-0.233259822676
ACH-000364,-0.233201194951
ACH-000365,0.00470249469402
ACH-000366,-0.263211006919
ACH-000368,-0.410685791667
ACH-000374,-0.213602110176
ACH-000375,-0.271001382367
ACH-000376,-0.29199864211599996
ACH-000381,-0.262476099972
ACH-000383,-0.310924876592
ACH-000387,-0.105123729083
ACH-000389,-0.271428176835
ACH-000390,-0.0972723386719
ACH-000393,-0.435222737544
ACH-000395,-0.24811312864799998
ACH-000397,-0.38011357459
ACH-000401,-0.418567569162
ACH-000402,0.0649395613812
ACH-000403,-0.498965613156
ACH-000404,-0.28292865346
ACH-000406,-0.182333246296
ACH-000407,-0.32181578241000003
ACH-000408,0.028636668297799997
ACH-000410,-0.342662661896
ACH-000411,-0.276785373834
ACH-000414,-0.5549961789810001
ACH-000415,-0.17152914927000001
ACH-000416,-0.365292047219
ACH-000420,-0.0887319759716
ACH-000421,-0.224851074258
ACH-000424,-0.302896366262
ACH-000425,-0.23455928209600002
ACH-000426,-0.126263824589
ACH-000427,-0.443583765892
ACH-000433,-0.141700808732
ACH-000436,-0.333710920867
ACH-000444,-0.0798448284899
ACH-000445,-0.253774689954
ACH-000448,-0.416789633763
ACH-000450,-0.494187664583
ACH-000452,-0.131957000459
ACH-000454,-0.12093290114199999
ACH-000458,-0.23945526588500002
ACH-000459,-0.14588739484000002
ACH-000460,-0.22588033187399997
ACH-000461,-0.124255123295
ACH-000463,-0.22534298705699998
ACH-000464,-0.13228914052100002
ACH-000466,-0.23919081888399998
ACH-000467,-0.340285318738
ACH-000468,-0.028713399676900002
ACH-000469,-0.39289151987300003
ACH-000470,-0.260382321375
ACH-000471,-0.313252178904
ACH-000472,-0.263994933604
ACH-000473,-0.34268496016500005
ACH-000475,-0.330036085577
ACH-000476,-0.38084797805
ACH-000477,-0.0207521302371
ACH-000480,-0.24924852468000003
ACH-000481,-0.25536957710999997
ACH-000483,-0.210075523017
ACH-000484,-0.218823474276
ACH-000485,-0.609198923577
ACH-000486,-0.370886807149
ACH-000487,-0.41642003590300003
ACH-000488,-0.18211330144299998
ACH-000490,-0.153145477822
ACH-000491,-0.18178262300700002
ACH-000495,-0.5390731704789999
ACH-000496,-0.332617624764
ACH-000499,-0.45719416452100003
ACH-000500,-0.440907331491
ACH-000502,-0.45750271332500003
ACH-000503,0.049168558992400004
ACH-000505,-0.253926836646
ACH-000507,-0.210432321461
ACH-000510,-0.118603467566
ACH-000511,-0.5174371931189999
ACH-000512,-0.12190633600999999
ACH-000516,-0.255631020118
ACH-000517,-0.27732502563
ACH-000518,-0.176460842492
ACH-000520,-0.314567586139
ACH-000521,-0.470019078373
ACH-000522,-0.324841666167
ACH-000524,-0.318575661158
ACH-000527,-0.199542243127
ACH-000528,-0.17272091064800002
ACH-000537,-0.148580992653
ACH-000541,-0.0491501303021
ACH-000542,-0.279992905086
ACH-000544,-0.36317552115900004
ACH-000545,-0.207990435162
ACH-000547,-0.00106076046775
ACH-000548,-0.24819995484000001
ACH-000549,-0.145310826686
ACH-000550,-0.186652549455
ACH-000552,-0.297031192247
ACH-000556,-0.259851475499
ACH-000557,-0.342294369204
ACH-000570,-0.165721546322
ACH-000571,-0.5666794217450001
ACH-000573,-0.10400332247000002
ACH-000576,-0.13293643838400002
ACH-000580,-0.0809573248917
ACH-000584,-0.263195620884
ACH-000585,-0.20274890732099998
ACH-000588,-0.27445395758900004
ACH-000589,-0.22077903706500002
ACH-000591,-0.215091251787
ACH-000593,-0.41197342343099996
ACH-000600,-0.387847526128
ACH-000601,-0.45373656931999995
ACH-000604,0.120876919362
ACH-000605,-0.708487523864
ACH-000606,-0.11907277378799999
ACH-000608,-0.358731329758
ACH-000614,-0.324941000456
ACH-000616,-0.46110981774899995
ACH-000618,-0.0705357920087
ACH-000619,-0.40028272888800004
ACH-000620,-0.231238512361
ACH-000621,-0.165660170169
ACH-000622,-0.23880861448100002
ACH-000623,-0.36958387029
ACH-000624,-0.381636809749
ACH-000627,-0.24656359463799998
ACH-000630,-0.155576619726
ACH-000632,-0.273556679673
ACH-000633,-0.315115656017
ACH-000637,-0.20148108597199998
ACH-000638,-0.18595484519000002
ACH-000646,-0.051137615281499994
ACH-000647,-0.517731827676
ACH-000648,-0.255328456638
ACH-000649,-0.341042747108
ACH-000651,-0.18569941034899998
ACH-000652,-0.133484541938
ACH-000653,-0.33345894034
ACH-000657,-0.32541568059500003
ACH-000658,-0.09177671110760001
ACH-000661,-0.189367252522
ACH-000662,-0.480829669953
ACH-000663,-0.28571820383900004
ACH-000665,-0.12606727111500002
ACH-000671,-0.222407809381
ACH-000673,-0.393730137486
ACH-000676,-0.249351306241
ACH-000677,-0.27672111075100003
ACH-000681,-0.222731235275
ACH-000682,-0.164643951783
ACH-000683,-0.17962013561
ACH-000684,-0.25306837121
ACH-000688,-0.28247390090700003
ACH-000693,-0.147225994062
ACH-000694,-0.095325867063
ACH-000695,-0.297865269271
ACH-000696,-0.32523664532900004
ACH-000697,-0.497348939415
ACH-000699,-0.458050369295
ACH-000701,-0.392817848817
ACH-000706,-0.22823497681
ACH-000711,-0.33020329970400003
ACH-000713,-0.26247391718199997
ACH-000714,0.0144096343377
ACH-000718,-0.45043296416199996
ACH-000720,-0.24696821118
ACH-000721,-0.220619516763
ACH-000724,-0.242294968584
ACH-000725,-0.036544041476599995
ACH-000732,-0.205989592759
ACH-000734,-0.500056323029
ACH-000735,-0.141815803969
ACH-000736,-0.23553119921000001
ACH-000738,-0.122340734939
ACH-000746,-0.10086603975500001
ACH-000747,-0.193113074111
ACH-000748,-0.27344742542399997
ACH-000753,-0.34804123399899994
ACH-000756,-0.572455576611
ACH-000757,-0.26189742935
ACH-000758,-0.12894318254
ACH-000760,-0.22218749265700002
ACH-000763,-0.18406933305
ACH-000764,-0.43263647937700006
ACH-000765,-0.17919914722199998
ACH-000766,-0.334990201204
ACH-000767,-0.380338731587
ACH-000768,-0.132082145325
ACH-000769,-0.180321569247
ACH-000770,-0.150751747052
ACH-000771,-0.19728391566300002
ACH-000773,-0.172195233048
ACH-000776,-0.328599712983
ACH-000777,-0.161337113639
ACH-000778,-0.1789413657
ACH-000781,-0.20240623362100002
ACH-000782,-0.137020478718
ACH-000783,-0.6621741460180001
ACH-000784,-0.12092764127999998
ACH-000785,-0.194182710709
ACH-000787,-0.13342134335
ACH-000788,-0.29081647445799996
ACH-000791,-0.23621272531999998
ACH-000792,-0.456414233918
ACH-000794,-0.31251351494699997
ACH-000796,-0.304145570447
ACH-000799,-0.296887787954
ACH-000800,-0.239282053567
ACH-000802,-0.176839921728
ACH-000804,-0.0778811927307
ACH-000805,-0.20050713209899998
ACH-000809,-0.161609619077
ACH-000810,-0.24111028051600003
ACH-000811,-0.35194132662
ACH-000817,-0.464866810789
ACH-000819,-0.36021799063500004
ACH-000820,-0.272872340469
ACH-000821,-0.235339971714
ACH-000822,-0.14267456478
ACH-000823,-0.158643508649
ACH-000824,-0.17840890714899998
ACH-000827,-0.29231315366599997
ACH-000829,-0.199075393972
ACH-000831,-0.36791636833999997
ACH-000832,-0.252545623974
ACH-000833,-0.20668894361600001
ACH-000834,-0.17599884727200002
ACH-000835,-0.19426403707000003
ACH-000836,-0.133464967431
ACH-000837,-0.13320663623600001
ACH-000838,-0.0505036416577
ACH-000839,-0.24859058572099998
ACH-000840,0.204903346231
ACH-000841,-0.450717487914
ACH-000843,-0.052120964771499995
ACH-000846,-0.28163884349
ACH-000847,-0.0425963803541
ACH-000848,-0.193634393651
ACH-000849,-0.206162519894
ACH-000851,-0.274895451787
ACH-000855,-0.21636938401900002
ACH-000856,-0.131734195029
ACH-000858,-0.171696127049
ACH-000859,-0.0880867212538
ACH-000861,-0.119075994774
ACH-000862,-0.28023581535000003
ACH-000865,-0.11855764588199999
ACH-000866,-0.33940729400499997
ACH-000867,-0.376536417865
ACH-000869,-0.0993136483262
ACH-000872,-0.032982127842200004
ACH-000873,-0.203311424916
ACH-000876,-0.27899847511
ACH-000878,-0.00729227292472
ACH-000880,-0.440467112813
ACH-000881,-0.28206822170699997
ACH-000882,-0.229123669741
ACH-000884,-0.303239881147
ACH-000885,-0.320788075889
ACH-000887,-0.12116698509400001
ACH-000888,-0.326543652743
ACH-000889,-0.185036871121
ACH-000890,-0.16415208089199998
ACH-000896,-0.300656775388
ACH-000898,-0.333394401988
ACH-000900,-0.348582809353
ACH-000901,-0.272860135226
ACH-000905,-0.261077759691
ACH-000906,-0.22312861481899998
ACH-000907,-0.5493417771970001
ACH-000910,-0.358963523196
ACH-000911,-0.175986201329
ACH-000912,-0.21410298469
ACH-000913,-0.16517832352
ACH-000915,-0.224398946068
ACH-000916,-0.200863221875
ACH-000917,-0.0072639281305
ACH-000921,-0.35364518942699996
ACH-000924,-0.245239042735
ACH-000926,-0.167051045629
ACH-000928,-0.42680952465000005
ACH-000929,-0.17993269108600002
ACH-000932,-0.318413849313
ACH-000935,-0.453643478723
ACH-000936,-0.383699699107
ACH-000937,-0.38873780882
ACH-000938,-0.299440162834
ACH-000939,-0.1788134616
ACH-000941,-0.184546671037
ACH-000943,-0.136885150655
ACH-000946,-0.234422876245
ACH-000947,-0.19439508861299998
ACH-000948,-0.14019347981
ACH-000950,-0.203029259808
ACH-000953,-0.307224237071
ACH-000957,-0.41426787317100006
ACH-000958,-0.33306429319200004
ACH-000960,-0.29348265697299997
ACH-000963,-0.291823258399
ACH-000968,-0.159664868033
ACH-000969,-0.34929660589100003
ACH-000973,-0.209986969124
ACH-000974,-0.387664753241
ACH-000975,-0.26143955777399996
ACH-000976,-0.149994957139
ACH-000978,-0.238581927053
ACH-000980,-0.213306994703
ACH-000984,-0.454358450229
ACH-000986,-0.17300695340799999
ACH-000988,-0.21968412316599997
ACH-000993,-0.34637424449299997
ACH-000994,-0.35795920098800005
ACH-000996,-0.368531257125
ACH-001001,-0.28420180189800004
ACH-001020,-0.13268415492000002
ACH-001028,-0.244285243824
ACH-001031,-0.42419706231700005
ACH-001038,-0.16889763794799997
ACH-001048,-0.279525326373
ACH-001050,-0.38619698281900006
ACH-001053,-0.317973731599
ACH-001054,-0.253127711622
ACH-001061,-0.324802677011
ACH-001067,-0.394184536958
ACH-001075,-0.0835462356799
ACH-001096,-0.15926018570999997
ACH-001128,-0.155176063354
ACH-001134,-0.286337978671
ACH-001151,-0.200503413266
ACH-001163,-0.16162632855999998
ACH-001164,-0.08768529850500001
ACH-001173,-0.29383392181999995
ACH-001183,-0.149965451952
ACH-001184,-0.626374801737
ACH-001190,-0.32621382211399996
ACH-001192,-0.209557822384
ACH-001193,-0.21697222292800003
ACH-001196,-0.43312561784500003
ACH-001197,-0.22962894760000002
ACH-001205,-0.348891768732
ACH-001211,-0.17788522408100002
ACH-001212,-0.5632965041
ACH-001228,-0.23378898025400002
ACH-001232,-0.44955850259400004
ACH-001239,-0.38043433263099996
ACH-001274,-0.38429005326800003
ACH-001275,-0.241417964989
ACH-001277,-0.12681422958
ACH-001278,-0.264869728262
ACH-001280,-0.490987219262
ACH-001283,-0.196977640076
ACH-001289,-0.24177914968000003
ACH-001295,-0.21504258648400001
ACH-001300,-0.28933328482299997
ACH-001301,-0.506304654522
ACH-001302,-0.33552900354000004
ACH-001303,-0.36949250598300004
ACH-001306,-0.253591063868
ACH-001318,-0.128473790611
ACH-001322,-0.26099182252500003
ACH-001328,-0.40903724114
ACH-001332,-0.24557854988299999
ACH-001333,0.0421476713947
ACH-001336,-0.11257882024
ACH-001340,-0.318964573988
ACH-001346,-0.125000104054
ACH-001353,-0.330383289603
ACH-001354,-0.34304537607600005
ACH-001367,-0.04536725293050001
ACH-001368,-0.204742741382
ACH-001374,-0.529286173315
ACH-001375,-0.145480992557
ACH-001377,-0.43842363828
ACH-001380,-0.24632736310400002
ACH-001391,-0.192605041639
ACH-001407,-0.125043226575
ACH-001408,-0.303870791168
ACH-001413,-0.311930593472
ACH-001430,-0.151368430721
ACH-001431,-0.248705182059
ACH-001450,-0.414061440647
ACH-001496,-0.37288246318400003
ACH-001500,-0.121271689288
ACH-001521,-0.27516636561999996
ACH-001523,-0.264436595907
ACH-001532,-0.327795972165
ACH-001536,-0.364596583855
ACH-001550,-0.0633310278433
ACH-001552,-0.216517980103
ACH-001554,-0.242157570082
ACH-001645,-0.343859082467
ACH-001654,-0.29527070152699997
ACH-001715,-0.352912472173
ACH-001735,-0.158717900547
ACH-001736,-0.222286582025
ACH-001737,-0.248753376559
ACH-001740,-0.377206756931
ACH-001745,-0.192326436937
ACH-001750,-0.27783682229699996
ACH-001765,-0.265562627858
ACH-001956,-0.242778288512
ACH-001957,-0.398381295334
