,ATAD2 (29028)
ACH-000004,0.018301082740599998
ACH-000007,0.0887449086195
ACH-000009,0.124074993424
ACH-000011,0.0348118416073
ACH-000012,-0.105727525524
ACH-000013,-0.028478457258900004
ACH-000014,-0.104236674275
ACH-000015,-0.022593200166500002
ACH-000017,-0.333434222462
ACH-000018,0.0996953859246
ACH-000019,-0.161109789781
ACH-000021,-0.0167513064925
ACH-000022,-0.030726388662900003
ACH-000025,-0.23280408202199998
ACH-000028,-0.212199173627
ACH-000030,-0.0597941687146
ACH-000035,-0.19165032728599998
ACH-000036,-0.116667282563
ACH-000037,-0.327796000111
ACH-000039,-0.142063837285
ACH-000040,0.032920727786400004
ACH-000041,-0.22066380981
ACH-000042,-0.0235667660646
ACH-000045,-0.270352293824
ACH-000047,-0.085228296944
ACH-000052,-0.122765119145
ACH-000053,-0.0880083593431
ACH-000054,-0.159721057965
ACH-000055,0.0714194942177
ACH-000060,-0.132126156652
ACH-000067,-0.0666770406499
ACH-000070,-0.08607945801210001
ACH-000075,0.00924074943824
ACH-000078,-0.011565551197799999
ACH-000082,-0.124070967829
ACH-000085,-0.40491359416699996
ACH-000086,-0.29589404450999995
ACH-000087,-0.0191839940161
ACH-000092,0.000490541968453
ACH-000095,-0.0996130254727
ACH-000097,-0.0848386070623
ACH-000098,0.0504257934958
ACH-000099,-0.389336408207
ACH-000108,-0.110697740526
ACH-000113,-0.14972693934800002
ACH-000115,0.272363632791
ACH-000116,0.019860532071599997
ACH-000118,-0.19216093282000002
ACH-000120,0.0470403751821
ACH-000123,-0.033506230755
ACH-000127,0.14831048069
ACH-000128,0.226010739133
ACH-000132,0.08750949798560001
ACH-000133,-0.154891695796
ACH-000137,-0.0637911979914
ACH-000138,-0.0182254940884
ACH-000142,-0.05876359704609999
ACH-000143,-0.10113588103499999
ACH-000146,-0.060524693967699994
ACH-000148,-0.023770279036900002
ACH-000150,-0.271715084612
ACH-000152,0.039925262134500004
ACH-000153,-0.133721101791
ACH-000159,-0.205895464611
ACH-000160,0.523770355885
ACH-000163,0.157013186515
ACH-000167,1.0736599393700001
ACH-000168,0.031527364626400003
ACH-000169,0.062959367783
ACH-000178,-0.147334163086
ACH-000182,-0.12404661044000001
ACH-000183,-0.00562499571359
ACH-000188,-0.0827350227808
ACH-000189,-0.0197749693372
ACH-000190,0.424855084273
ACH-000198,-0.16844593676
ACH-000204,-0.150031445546
ACH-000206,-0.164697520945
ACH-000207,-0.39447375518399996
ACH-000211,-0.03824470055780001
ACH-000215,-0.071591528522
ACH-000221,0.102676477249
ACH-000222,0.225434368169
ACH-000223,0.012818877382399998
ACH-000226,-0.112817717076
ACH-000227,0.103723985354
ACH-000228,-0.0313522527835
ACH-000231,-0.0581206740796
ACH-000232,-0.00738941359466
ACH-000233,-0.0664967221356
ACH-000234,-0.047253699217099994
ACH-000235,-0.0120063855531
ACH-000237,0.0360468085954
ACH-000238,0.103028973179
ACH-000243,0.0563192975435
ACH-000244,-0.271483385498
ACH-000246,-0.210433295581
ACH-000248,-0.302933461568
ACH-000250,-4.00683369628e-05
ACH-000251,0.021257429018200002
ACH-000253,0.0500033384865
ACH-000255,-0.324711784417
ACH-000256,0.00321830538951
ACH-000257,-0.167218452706
ACH-000258,-0.170549804104
ACH-000259,-0.0369580907696
ACH-000260,-0.0346752815997
ACH-000261,-0.025680427568
ACH-000262,0.0550247487319
ACH-000263,-0.44414413251400003
ACH-000264,-0.0875151774141
ACH-000265,-0.250449673691
ACH-000266,-0.0442027316232
ACH-000272,-0.0124237594504
ACH-000273,-0.0999997510342
ACH-000274,-0.023576564793599996
ACH-000277,-0.18987593628899999
ACH-000278,0.024640600060700003
ACH-000279,-0.23652835704300001
ACH-000280,-0.305608816212
ACH-000281,-0.108740707286
ACH-000288,0.112177191708
ACH-000291,-0.250977956494
ACH-000293,0.08675445252080001
ACH-000294,-0.00901769855206
ACH-000295,0.243862140348
ACH-000296,0.05367788099830001
ACH-000302,0.050334821921899996
ACH-000304,-0.172653021271
ACH-000307,-0.166982790352
ACH-000308,0.0064281511866300005
ACH-000310,-0.129815469981
ACH-000311,-0.104124579794
ACH-000312,0.04619681570280001
ACH-000315,-0.0818134221897
ACH-000316,-0.0897028907907
ACH-000317,-0.23516616519000003
ACH-000318,-0.10333290267100001
ACH-000319,-0.061797544874800006
ACH-000320,-0.022826523209899998
ACH-000322,-0.09536030126869999
ACH-000323,-0.0145790134828
ACH-000324,-0.04637909998959999
ACH-000329,-0.0408883308618
ACH-000330,-0.0287985170846
ACH-000331,-0.0237334332819
ACH-000332,-0.124464965032
ACH-000334,-0.16469476318499998
ACH-000335,-0.143451723225
ACH-000336,0.0182290470039
ACH-000337,-0.26690161135
ACH-000339,-0.041276415912800006
ACH-000341,0.114734409651
ACH-000348,0.040008222063599996
ACH-000350,-0.21244625261
ACH-000352,-0.066358854131
ACH-000356,0.022309572765700003
ACH-000361,-0.24055663466999996
ACH-000362,-0.19237084717
ACH-000363,-0.220882117006
ACH-000364,-0.0227542432712
ACH-000365,-0.12036492990599999
ACH-000366,0.0499106905473
ACH-000368,-0.486861158811
ACH-000374,0.0741932106434
ACH-000375,0.188605738822
ACH-000376,-0.10823982475199999
