,UAP1 (6675)
ACH-000395,-1.13705683884
ACH-000397,-1.0501883946100001
ACH-000401,-0.40936320483499994
ACH-000402,-0.22405537714899998
ACH-000403,-0.330870273328
ACH-000404,-0.13305513890999998
ACH-000406,-0.21962820994399998
ACH-000407,-0.22215990253000004
ACH-000408,-0.531395109798
ACH-000410,-0.534078447547
ACH-000411,-0.764370466674
ACH-000414,-0.40660478921
ACH-000415,-0.343098460708
ACH-000416,-0.747794485624
ACH-000420,-0.15492127546700002
ACH-000421,-0.20586796974500002
ACH-000424,-0.480177895352
ACH-000425,-0.21546971941799997
ACH-000426,-0.615744817376
ACH-000427,-0.190831263641
ACH-000433,-0.522910765978
ACH-000436,-0.431497087918
ACH-000444,-0.33052348515200003
ACH-000445,-0.21117751973999999
ACH-000448,-0.6905595689
ACH-000450,-0.43299711284500003
ACH-000452,-0.306503607031
ACH-000454,-0.5923099105740001
ACH-000458,-0.394429541611
ACH-000459,-0.07204505813130001
ACH-000460,-1.03524262107
ACH-000461,-0.27971388723
ACH-000463,-0.291576142402
ACH-000464,-0.240377949703
ACH-000466,-0.16541657960699999
ACH-000467,-0.686055286408
ACH-000468,-0.23957134878400002
ACH-000469,-0.140341930224
ACH-000470,-0.367388167342
ACH-000471,-0.41822870511699994
ACH-000472,-0.298300746886
ACH-000473,-0.10862605869799999
ACH-000475,-0.287630333415
ACH-000476,-1.25082649154
ACH-000477,-0.205052243269
ACH-000480,-0.427994651068
ACH-000481,-0.25276284736
ACH-000483,-0.36638253615
ACH-000484,-0.732328970584
ACH-000485,-0.305943794701
ACH-000486,-0.478548410883
ACH-000487,-0.310154259695
ACH-000488,-0.284178970727
ACH-000490,-0.32016210606600004
ACH-000491,0.234659224189
ACH-000495,-0.317287515251
ACH-000496,-0.312826536657
ACH-000499,-0.159104976297
ACH-000500,-0.16835797016100001
ACH-000502,-0.553864601123
ACH-000503,-0.32953033565699996
ACH-000505,-0.266395476011
ACH-000507,-0.10993071014599999
ACH-000510,-0.411772857934
ACH-000511,-0.26417961641300003
ACH-000512,-0.35690639079400005
ACH-000516,-0.429042972438
ACH-000517,-0.252910408316
ACH-000518,-0.285137267385
ACH-000520,-0.152055619636
ACH-000521,-0.752362427367
ACH-000522,-0.36395904342299995
ACH-000524,-0.194429735062
ACH-000527,-0.5739622272739999
ACH-000528,-0.253401315224
ACH-000537,-1.2354208538299998
ACH-000541,-0.94733710998
ACH-000542,-0.237130439776
ACH-000544,-0.253101125473
ACH-000545,-0.273943052403
ACH-000547,-0.576381235996
ACH-000548,-0.490562029296
ACH-000549,-0.515308054137
ACH-000550,-0.29274701111400003
ACH-000552,-0.540303797195
ACH-000556,-0.5869476190940001
ACH-000557,-0.146052088214
ACH-000570,-0.0674097616493
ACH-000571,-0.520890152468
ACH-000573,-0.243880846625
ACH-000576,-0.520341553262
ACH-000580,-0.731356874135
ACH-000584,-0.39186490169699995
ACH-000585,-0.457908917284
ACH-000588,-0.5683172535859999
ACH-000589,-0.30504772550799997
ACH-000591,0.11903506400200001
ACH-000593,-0.30510581685
ACH-000600,-0.206409915363
ACH-000601,-0.237883657208
ACH-000604,-0.477581249713
ACH-000605,-0.391563998885
ACH-000606,-0.38392270273400003
ACH-000608,-0.366532087624
ACH-000614,-0.2440679443
ACH-000616,-0.191843796028
ACH-000618,-0.389159232993
ACH-000619,-0.388010239054
ACH-000620,-0.35506228758
ACH-000621,-0.21899129931800002
ACH-000622,-0.144368600999
ACH-000623,-0.219819666413
ACH-000624,-0.186761556093
ACH-000627,-0.317062847157
ACH-000630,-0.215872617878
ACH-000632,-0.183178785319
ACH-000633,-0.45995762914300004
ACH-000637,-0.0619331777783
ACH-000638,-0.8191902498100001
ACH-000646,-0.512774343177
ACH-000647,-0.43717690305699997
ACH-000648,-0.494425351128
ACH-000649,-0.359261695238
ACH-000651,-0.158905273026
ACH-000652,-0.6929612912659999
ACH-000653,-0.315115138733
ACH-000657,-0.20256839245000002
ACH-000658,-0.787493402896
ACH-000661,-0.197765742319
ACH-000662,-0.050251704245100004
ACH-000663,-0.32197116149099997
ACH-000665,-0.33010180165999997
ACH-000671,-0.324537814614
ACH-000673,-0.30135742277399996
ACH-000676,-0.46705363027099994
ACH-000677,-0.20143235460900002
ACH-000681,-0.287891484223
ACH-000682,-0.560097602546
ACH-000683,-0.43658780562399996
ACH-000684,-0.450649013301
ACH-000688,-0.243768517457
ACH-000693,-0.237113440685
ACH-000694,-0.46792515303599996
ACH-000695,-0.117761744296
ACH-000696,-0.27026474113800003
ACH-000697,-0.834209696429
ACH-000699,-0.579170471709
ACH-000701,-1.04270480076
ACH-000706,-0.538048019889
ACH-000711,-0.16491173040999998
ACH-000713,-0.57602381533
ACH-000714,-0.318355706441
ACH-000718,-0.148489485056
ACH-000720,-0.312888619875
ACH-000721,-0.198223450662
ACH-000724,-0.363357066369
ACH-000725,-0.32869381358000005
ACH-000732,-0.5504240545419999
ACH-000734,-0.479499012253
ACH-000735,-0.780265827503
ACH-000736,-0.371648596453
ACH-000738,-0.12257270986400001
ACH-000746,-0.34086378029299996
ACH-000747,-0.615945301258
ACH-000748,-0.186700266246
ACH-000753,-0.592268973007
ACH-000756,-0.152383401171
ACH-000757,-0.40595751099699995
ACH-000758,-0.47901136869499994
ACH-000760,-0.141505096162
ACH-000763,-0.536418486942
ACH-000764,-0.533622345211
ACH-000765,-0.307448896288
ACH-000766,-0.474788178751
ACH-000767,-0.466052401092
ACH-000768,-0.122392761182
ACH-000769,-0.36959809330300003
ACH-000770,-0.123685049695
ACH-000771,-1.08743173756
ACH-000773,-0.7665791979359999
ACH-000776,-0.493594193958
ACH-000777,-0.78328113826
ACH-000778,-0.23701251938999998
ACH-000781,-0.6096046247370001
ACH-000782,-0.8243077943160001
ACH-000783,-0.27144521993099996
ACH-000784,-0.234641922326
ACH-000785,-1.2592129096100002
ACH-000787,-0.35450309914800004
ACH-000788,-0.273427949224
ACH-000791,-0.6674376526420001
ACH-000792,-0.22374773241700002
ACH-000794,-0.563792707229
ACH-000796,-0.15535048549799998
ACH-000799,-0.431314235471
ACH-000800,-0.713091250396
ACH-000802,-0.33932987856200003
ACH-000804,-0.319265467302
ACH-000805,-0.22225721411200003
ACH-000809,-1.052649594
ACH-000810,-0.40612743834700005
ACH-000811,-0.42884615855400005
ACH-000817,-0.239057416459
ACH-000819,-0.280614310072
ACH-000820,-0.42017929299400003
ACH-000821,-0.46196513210699996
ACH-000822,-0.684454994585
ACH-000823,-0.145551965291
ACH-000824,-0.270201225113
ACH-000827,-0.30766583203000003
ACH-000829,-1.03212685032
ACH-000831,-0.08682700815
ACH-000832,-0.559049960864
ACH-000833,0.021669053597599998
ACH-000834,-0.364053791385
ACH-000835,-0.270489650181
ACH-000836,-0.582864616951
ACH-000837,-0.683295064051
ACH-000838,-0.326109444346
ACH-000839,-0.344550609691
ACH-000840,-0.625218415397
ACH-000841,-0.346994030373
ACH-000843,-0.980663195344
ACH-000846,-0.305019220806
ACH-000847,-0.194786438169
ACH-000848,-0.808465404471
ACH-000849,-0.566323182911
ACH-000851,-0.564988855346
ACH-000855,-0.44467192711900005
ACH-000856,-0.491464989378
ACH-000858,-0.283841896457
ACH-000859,-0.7539553364480001
ACH-000861,-0.40291516726800003
ACH-000862,-0.259820915273
ACH-000865,-0.17856856598499998
ACH-000866,-0.188520035749
ACH-000867,-0.419214263389
ACH-000869,-0.882720506824
ACH-000872,-0.37151863453100004
ACH-000873,-0.555076384392
ACH-000876,-0.150724310961
ACH-000878,0.05931868997069999
ACH-000880,-0.388982171026
ACH-000881,-0.20862278512000001
ACH-000882,0.027070312620799997
ACH-000884,-0.20363680244600002
ACH-000885,-0.44533057273800003
ACH-000887,-0.158376881076
ACH-000888,-0.253313070541
ACH-000889,-0.252760019086
ACH-000890,-0.376066179728
ACH-000896,-0.763047704685
ACH-000898,-0.661057442098
ACH-000900,-0.5135416822150001
ACH-000901,-0.12896777919299998
ACH-000905,-0.365165241567
ACH-000906,-0.214279392026
ACH-000907,-0.21026841360800003
ACH-000910,-0.156696968701
ACH-000911,-0.377089015602
ACH-000912,-0.5158670418410001
ACH-000913,-0.283330534378
ACH-000915,-0.311029510847
ACH-000916,-0.548635934727
ACH-000917,-0.307704233581
ACH-000921,-0.21710692682500002
ACH-000924,-0.097792482723
ACH-000926,-0.39271370582599996
ACH-000928,-0.468298098426
ACH-000929,-0.323733542319
ACH-000932,-1.15997169088
ACH-000935,-0.589631654629
ACH-000936,-0.36670587825499995
ACH-000937,-0.053332311019599996
ACH-000938,-0.6464959757590001
ACH-000939,-0.253244403147
ACH-000941,-0.450454219582
ACH-000943,-0.364384224669
ACH-000946,-0.802618918688
ACH-000947,-0.41556776280900004
ACH-000948,-0.548614906435
ACH-000950,-0.235994807425
ACH-000953,-0.8367071760729999
ACH-000957,-0.7029107251710001
ACH-000958,-0.21232983098000002
ACH-000960,-0.07868178629530001
ACH-000963,-0.465451770628
ACH-000968,-0.204633993772
ACH-000969,-0.30256775003499997
ACH-000973,-0.16471522209699999
ACH-000974,-0.16019817367699998
ACH-000975,-0.23774204072500002
ACH-000976,-0.323371867022
ACH-000978,-0.253381350574
ACH-000980,-0.173030312254
ACH-000984,-0.42829120019199995
ACH-000986,-0.6710760523520001
ACH-000988,-0.316784190133
ACH-000993,-0.302911661089
ACH-000994,-0.257761255862
ACH-000996,-0.282247310834
ACH-001001,-0.19314715547800002
ACH-001020,-0.0644944596074
ACH-001028,-0.35527687955
ACH-001031,-0.105881945187
ACH-001038,-0.155488032125
ACH-001048,-0.386808740488
ACH-001050,-0.23055104418400002
ACH-001053,-0.325016027173
ACH-001054,-0.458124680168
ACH-001061,-0.697989036319
ACH-001067,-0.36014367144299997
ACH-001075,-0.9957154567799998
ACH-001096,-0.330963854321
ACH-001128,-0.310167574504
ACH-001134,-0.426903520858
ACH-001151,-0.661720664584
ACH-001163,-1.18732864821
ACH-001164,-0.637778507994
ACH-001173,-0.112801862196
ACH-001183,-0.04430483738990001
ACH-001184,-0.396738232786
ACH-001190,-0.307439435132
ACH-001192,-0.202808195357
ACH-001193,-0.421312952949
ACH-001196,-0.229882334105
ACH-001197,-0.319129416777
ACH-001205,-0.650881502078
ACH-001211,-0.7722072154459999
ACH-001212,-0.419957573898
ACH-001228,-0.151326570352
ACH-001232,-0.178217982577
ACH-001239,-0.409139722352
ACH-001274,-0.314582386178
ACH-001275,-0.35506917174900005
ACH-001277,-0.466529375877
ACH-001278,0.36273590581299997
ACH-001280,-0.28960988412
ACH-001283,-0.331344560898
ACH-001289,-0.11972107645999999
ACH-001295,-0.136391548601
ACH-001300,-0.157746257023
ACH-001301,-0.315273334234
ACH-001302,-0.277755819988
ACH-001303,-0.339055537035
ACH-001306,-0.283412002027
ACH-001318,-0.255105999812
ACH-001322,-0.286827249316
ACH-001328,-0.9446506229200001
ACH-001332,-0.162490669915
ACH-001333,-0.516649619969
ACH-001336,-0.20609026507599998
ACH-001340,-0.402866947878
ACH-001346,-0.587798460597
ACH-001353,-0.266211571312
ACH-001354,-0.43535073496200005
ACH-001367,-0.31571604008000004
ACH-001368,-0.915745316108
ACH-001374,-0.26016968249600003
ACH-001375,-0.581126489687
ACH-001377,-0.17892750344099997
ACH-001380,-0.857761388406
ACH-001391,-0.486465475577
ACH-001407,-0.493260354578
ACH-001408,-0.40479461181000004
ACH-001413,-0.315383469099
ACH-001430,-0.611095840176
ACH-001431,-0.351215909643
ACH-001450,0.18564042625500002
ACH-001496,-0.937579905061
ACH-001500,-0.230562877529
ACH-001521,-0.0634795280815
ACH-001523,-0.332235665882
ACH-001532,-0.22734389350099998
ACH-001536,-0.277180463712
ACH-001550,-0.39314794306
ACH-001552,-0.24119302271200002
ACH-001554,-0.346551962609
ACH-001645,-0.29229462210900004
ACH-001654,-0.29379358077
ACH-001715,-0.351221684743
ACH-001735,-0.431947325108
ACH-001736,-0.152863810296
ACH-001737,-0.48435640668200003
ACH-001740,-0.222572482794
ACH-001745,-0.34353256402500004
ACH-001750,-0.18978714327399998
ACH-001765,-0.190602941487
ACH-001956,-0.221921789402
ACH-001957,-0.36941226130599997
