,VGLL4 (9686)
ACH-000004,0.12531428828
ACH-000007,-0.24689484324299998
ACH-000009,0.29980689353
ACH-000011,0.23843429840100003
ACH-000012,-0.08934926457730001
ACH-000013,-0.0436018943887
ACH-000014,0.28636597156
ACH-000015,0.128117317045
ACH-000017,0.014409163469
ACH-000018,0.178902742344
ACH-000019,0.30262694563700004
ACH-000021,0.19906892667399997
ACH-000022,0.0108672600024
ACH-000025,0.023737671948000003
ACH-000028,-0.0811280624361
ACH-000030,0.0704003688524
ACH-000035,0.2723626918
ACH-000036,0.323812871004
ACH-000037,0.10048532362500001
ACH-000039,0.27048017473499997
ACH-000040,0.545115560403
ACH-000041,0.0534658812082
ACH-000042,0.052945679848
ACH-000045,0.08174384477180001
ACH-000047,0.0964105614456
ACH-000052,0.134413298387
ACH-000053,-0.0955148793883
ACH-000054,-0.11409913437699999
ACH-000055,0.29209993641800003
ACH-000060,-0.08830332313480001
ACH-000067,-0.150203428398
ACH-000070,-0.0172908949838
ACH-000075,-0.011685384770100001
ACH-000078,-0.105005341374
ACH-000082,0.0631818838514
ACH-000085,0.349219129626
ACH-000086,0.22391577936299997
ACH-000087,0.018416392601
ACH-000092,-0.009106156330129999
ACH-000095,0.16204764520099998
ACH-000097,0.24487626249699998
ACH-000098,0.330389691409
ACH-000099,0.19051049894900002
ACH-000108,-0.11576067009600001
ACH-000113,0.17857234155299997
ACH-000115,-0.0940618912596
ACH-000116,-0.019076036413200003
ACH-000118,0.0216601345205
ACH-000120,0.263111670072
ACH-000123,0.138544720667
ACH-000127,0.179655074712
ACH-000128,0.154857890316
ACH-000132,-0.045742088946199994
ACH-000133,0.152224421043
ACH-000137,0.103549570823
ACH-000138,0.0927975950724
ACH-000142,0.157568689803
ACH-000143,0.111060616919
ACH-000146,-0.153544158755
ACH-000148,0.162575983993
ACH-000150,-0.262816049444
ACH-000152,0.33055751566
ACH-000153,0.120903426614
ACH-000159,0.037440409886599996
ACH-000160,0.299568681247
ACH-000163,0.019051659233900002
ACH-000167,0.121838207031
ACH-000168,0.445579604727
ACH-000169,0.07684283500269999
ACH-000178,0.0787512056658
ACH-000182,0.18933288121199998
ACH-000183,0.138739692224
ACH-000188,0.221303548695
ACH-000189,0.45174607534999994
ACH-000190,0.0339051783997
ACH-000198,0.100620931869
ACH-000204,0.036823283429699996
ACH-000206,0.12076945642100001
