,CHMP1A (5119)
ACH-000190,-0.18041441438900002
ACH-000198,-0.506339192836
ACH-000204,-0.681600644631
ACH-000206,-0.628815601646
ACH-000207,-0.449563265923
ACH-000211,-0.846247579398
ACH-000215,-0.7898851274330001
ACH-000221,-0.9097487731299999
ACH-000222,-1.0117735970100001
ACH-000223,-0.826223337995
ACH-000226,-0.716555579325
ACH-000227,-0.689219252386
ACH-000228,-0.419778621934
ACH-000231,-0.594443382293
ACH-000232,-0.75069867883
ACH-000233,-0.920026616434
ACH-000234,-0.519486620621
ACH-000235,-0.7469567505670001
ACH-000237,-0.7397809320540001
ACH-000238,-0.685513794655
ACH-000243,-0.623086731178
ACH-000244,-0.834963904884
ACH-000246,-0.46744147566600003
ACH-000248,-0.650255199255
ACH-000250,-0.7055922699060001
ACH-000251,-0.6828439147059999
ACH-000253,-0.856649906788
ACH-000255,-0.719632106348
ACH-000256,-0.695994220432
ACH-000257,-0.7150865117749999
ACH-000258,-0.620964824947
ACH-000259,-0.6738339194159999
ACH-000260,-0.78509962875
ACH-000261,-0.510782591796
ACH-000262,-0.42090271717200006
ACH-000263,-0.9636903804639999
ACH-000264,-0.607652051134
ACH-000265,-0.668127865865
ACH-000266,-1.25295945175
ACH-000272,-0.413619334326
ACH-000273,-1.00485442587
ACH-000274,-0.736878882098
ACH-000277,-1.06731211291
ACH-000278,-1.1905817519
ACH-000279,-0.5899714692600001
ACH-000280,-0.7553174923039999
ACH-000281,-1.14824661186
ACH-000288,-0.545905818641
ACH-000291,-0.544077647288
ACH-000293,-0.753606055201
ACH-000294,-0.911090186482
ACH-000295,-0.830447552085
ACH-000296,-0.724574745097
ACH-000302,-0.48598551746000007
ACH-000304,-1.0594107494399998
ACH-000307,-0.7113818676420001
ACH-000308,-0.561192060095
ACH-000310,-0.809117056936
ACH-000311,-0.5890468055579999
ACH-000312,-0.675217504377
ACH-000315,-0.75057325124
ACH-000316,-0.95439803686
ACH-000317,-0.256562677064
ACH-000318,-0.48445547776299996
ACH-000319,-0.567916885777
ACH-000320,-0.72127005815
ACH-000322,-0.652695982465
ACH-000323,-0.448565998519
ACH-000324,-0.782063443459
ACH-000329,-0.6268057794799999
ACH-000330,-0.569166438201
ACH-000331,-0.712871520448
ACH-000332,-0.77007368542
ACH-000334,-0.83760929964
ACH-000335,-0.832460438397
ACH-000336,-0.6555574115649999
ACH-000337,-0.853396152295
ACH-000339,-1.0118682535899999
ACH-000341,-0.757896577584
ACH-000348,-0.6938052808040001
ACH-000350,-0.7696162913619999
ACH-000352,-0.641220576229
ACH-000356,-0.7037441122499999
ACH-000361,-0.617459187325
ACH-000362,-0.642523678463
ACH-000363,-0.556004105039
ACH-000364,-0.759931348328
ACH-000365,-0.6855987083759999
ACH-000366,-0.722953593168
ACH-000368,-0.7632366696359999
ACH-000374,-0.463405838883
ACH-000375,-0.822197116223
ACH-000376,-0.645020331819
ACH-000381,-0.836939062332
ACH-000383,-0.6869965641369999
ACH-000387,-0.499590482909
ACH-000389,-0.654038811884
ACH-000390,-0.349658113345
ACH-000393,-0.621400479745
ACH-000395,-0.7685136839769999
ACH-000397,-0.842916625318
ACH-000401,-0.834595247069
ACH-000402,-0.583133756344
ACH-000403,-1.2373640997600002
ACH-000404,-0.373203690359
ACH-000406,-0.573127957354
ACH-000407,-0.7387619110950001
ACH-000408,-0.74760170343
ACH-000410,-0.55968420743
ACH-000411,-0.39585758788500003
ACH-000414,-0.464750086884
ACH-000415,-0.554629761776
ACH-000416,-0.531422136254
ACH-000420,-0.5830582573040001
ACH-000421,-0.904636660552
ACH-000424,-0.478570611967
ACH-000425,-0.644251025733
ACH-000426,-0.296637295014
ACH-000427,-0.888372545329
ACH-000433,-0.476016934072
ACH-000436,-0.7661779106319999
ACH-000444,-0.609254290476
ACH-000445,-0.928598702678
ACH-000448,-0.647559320254
ACH-000450,-0.718330884303
ACH-000452,-0.570183670417
ACH-000454,-0.6142089488019999
ACH-000458,-0.679624953193
ACH-000459,-0.435984123685
ACH-000460,-0.610370318326
ACH-000461,-0.594258146078
ACH-000463,-0.52098824508
ACH-000464,-0.4109876823
ACH-000466,-0.901336294035
ACH-000467,-0.45384554174900005
ACH-000468,-0.802529469964
ACH-000469,-0.8620873187799999
ACH-000470,-0.607734276185
ACH-000471,-0.664949174827
ACH-000472,-0.664409480726
ACH-000473,-0.5969860724399999
ACH-000475,-0.656461791537
ACH-000476,-0.764957726929
ACH-000477,-0.357442254343
ACH-000480,-0.512874294933
ACH-000481,-0.52824631382
ACH-000483,-0.385663738641
ACH-000484,-0.660436022228
ACH-000485,-0.665905419397
ACH-000486,-0.689171720522
ACH-000487,-0.545571331894
ACH-000488,-0.7231809769259999
ACH-000490,-0.836184674331
ACH-000491,-0.704121388961
ACH-000495,-0.6110487080529999
ACH-000496,-0.6944117946089999
ACH-000499,-0.759215101849
ACH-000500,-0.1014168609
ACH-000502,-0.722870588114
ACH-000503,-0.621840240594
ACH-000505,-0.893173136944
ACH-000507,-0.587790236975
ACH-000510,-0.667307750086
ACH-000511,-0.459629635771
ACH-000512,-1.14270375432
ACH-000516,-0.42601101950900006
ACH-000517,-0.6226653492759999
ACH-000518,-0.678141540865
ACH-000520,-0.663510889199
ACH-000521,-0.489720612953
ACH-000522,-0.576701043896
ACH-000524,-0.770890012433
ACH-000527,-0.6146288329199999
ACH-000528,-0.44956584288699997
ACH-000537,-0.662346724858
ACH-000541,-0.734505583265
ACH-000542,-0.804481946632
ACH-000544,-0.77908362125
ACH-000545,-0.600609404498
ACH-000547,-0.6859343876940001
ACH-000548,-0.961076275733
ACH-000549,-0.77550481595
ACH-000550,-0.5231079769020001
ACH-000552,-0.5375812864689999
ACH-000556,-0.7649346495270001
ACH-000557,-0.687153096426
ACH-000570,-0.521604845635
ACH-000571,-0.650342620929
ACH-000573,-0.938190737903
ACH-000576,-0.5908405946249999
ACH-000580,-0.5738949843119999
ACH-000584,-0.693326413646
ACH-000585,-1.10912224045
ACH-000588,-0.684823223124
ACH-000589,-0.549938874076
ACH-000591,-0.908487062423
ACH-000593,-0.853140982185
ACH-000600,-0.517416065841
ACH-000601,-0.621146449997
ACH-000604,-0.8778288627580001
ACH-000605,-0.659289495314
ACH-000606,-0.553993201863
ACH-000608,-0.582047429493
ACH-000614,-0.8719644910950001
ACH-000616,-0.695237814385
ACH-000618,-0.611159523914
ACH-000619,-0.47201413705300005
ACH-000620,-0.685332677188
ACH-000621,-0.5488526699180001
ACH-000622,-0.6003280733899999
ACH-000623,-0.640058254452
ACH-000624,-0.442660601605
ACH-000627,-0.45889331354699997
ACH-000630,-0.560656056969
ACH-000632,-0.8274487751530001
ACH-000633,-0.757227004203
ACH-000637,-0.45199735493500004
ACH-000638,-0.693377852851
ACH-000646,-0.6558680780780001
ACH-000647,-0.6029320481930001
ACH-000648,-0.701935563213
ACH-000649,-0.5908784600370001
ACH-000651,-0.5755978396620001
ACH-000652,-1.01907178491
ACH-000653,-0.5670889406849999
ACH-000657,-0.6845540675920001
ACH-000658,-0.602030401753
ACH-000661,-0.611897680041
ACH-000662,-0.725713624988
ACH-000663,-0.675656023819
ACH-000665,-0.486542069384
ACH-000671,-0.666584196983
ACH-000673,-0.453710996328
ACH-000676,-0.45012893446900004
ACH-000677,-0.8154341852249999
ACH-000681,-0.45055903027099997
ACH-000682,-0.633905644352
ACH-000683,-0.929029846659
ACH-000684,-0.7102107370909999
ACH-000688,-0.633470073068
ACH-000693,-0.502006575924
ACH-000694,-0.594398561047
ACH-000695,-0.896800443945
ACH-000696,-0.630570413443
ACH-000697,-0.53894141147
ACH-000699,-0.480977952196
ACH-000701,-0.392660409198
ACH-000706,-0.642398065361
ACH-000711,-0.86666210924
ACH-000713,-0.440079927732
ACH-000714,-0.912798443608
ACH-000718,-0.706565012321
ACH-000720,-0.667661149384
ACH-000721,-0.6853669854180001
ACH-000724,-0.438699506195
ACH-000725,-0.519339038047
ACH-000732,-0.580028193712
ACH-000734,-0.553945362946
ACH-000735,-0.449111039389
ACH-000736,-0.611138270151
ACH-000738,-0.481236506593
ACH-000746,-0.561017213921
ACH-000747,-0.453147604637
ACH-000748,-0.370075236866
ACH-000753,-0.509248708709
ACH-000756,-0.725109977244
ACH-000757,-0.78810416384
ACH-000758,-0.9160789859790001
ACH-000760,-0.61009771323
ACH-000763,-0.8329633129649999
ACH-000764,-1.15959069846
ACH-000765,-0.340022026467
ACH-000766,-0.9344643319329999
ACH-000767,-0.760134499768
ACH-000768,-0.896772012071
ACH-000769,-0.644454014528
ACH-000770,-0.6041384535059999
ACH-000771,-0.688079381655
ACH-000773,-0.720367544479
ACH-000776,-0.654306326707
ACH-000777,-0.586223874918
ACH-000778,-0.5832949783370001
ACH-000781,-0.533631024925
ACH-000782,-0.573411565893
ACH-000783,-0.9065490936789999
ACH-000784,-0.709991721848
ACH-000785,-0.7377338673330001
ACH-000787,-0.9888178455500001
ACH-000788,-0.5668529695719999
ACH-000791,-0.6907859488179999
ACH-000792,-0.6898903021799999
ACH-000794,-0.8460296290549999
ACH-000796,-0.661453688508
ACH-000799,-0.670977248835
ACH-000800,-0.857578416723
ACH-000802,-0.714602349007
ACH-000804,-0.634942309418
ACH-000805,-0.8055993750920001
ACH-000809,-0.38462469002899996
ACH-000810,-0.450243055757
ACH-000811,-0.634945710036
ACH-000817,-0.329389737258
ACH-000819,-0.6902340689800001
ACH-000820,-0.60378309897
ACH-000821,-0.350141265653
ACH-000822,-1.20900889556
ACH-000823,-0.531954700802
ACH-000824,-0.7869212733859999
ACH-000827,-0.630373861066
ACH-000829,-0.636193412421
ACH-000831,-0.684185612796
ACH-000832,-0.526295245645
ACH-000833,-0.826907120224
ACH-000834,-0.741052192393
ACH-000835,-0.7054228969959999
ACH-000836,-0.09266005799869999
ACH-000837,-0.611474683182
ACH-000838,-0.44733922887500005
ACH-000839,-0.666467636792
ACH-000840,-0.727531206972
ACH-000841,-1.04239949465
ACH-000843,-0.087892152394
ACH-000846,-0.801204757624
ACH-000847,-0.648543842756
ACH-000848,-0.492503589546
ACH-000849,-0.7252409291419999
ACH-000851,-0.621172827606
ACH-000855,-0.678881236689
ACH-000856,-0.807912291588
ACH-000858,-0.39811234664000006
ACH-000859,-0.6950050999590001
ACH-000861,-0.572070304429
ACH-000862,-0.9128577993070001
ACH-000865,-0.645313360137
ACH-000866,-0.657626884471
ACH-000867,-0.522255704671
ACH-000869,-0.717272685901
ACH-000872,-0.43452936933799996
ACH-000873,-0.7175119995710001
ACH-000876,-0.701132288907
ACH-000878,-0.421091668505
ACH-000880,-1.0573540706
ACH-000881,-0.46748628347599996
ACH-000882,-0.703211182143
ACH-000884,-0.6138062638530001
ACH-000885,-0.7063386919079999
ACH-000887,-0.769700085502
ACH-000888,-1.02583659594
ACH-000889,-0.716817074017
ACH-000890,-0.838653387359
ACH-000896,-0.497957915485
ACH-000898,-0.726270128726
ACH-000900,-0.90882549281
ACH-000901,-0.7029337716249999
ACH-000905,-0.693937434252
ACH-000906,-0.557849967416
ACH-000907,-0.7189690931280001
ACH-000910,-0.8746458426870001
ACH-000911,-0.597219745832
ACH-000912,-0.48114563518700004
ACH-000913,-0.608741423623
ACH-000915,-0.6308452537579999
ACH-000916,-0.657563495423
ACH-000917,-0.464214829313
ACH-000921,-0.6218189638030001
ACH-000924,-0.49184448979999995
ACH-000926,-0.966638814352
ACH-000928,-1.04965398134
ACH-000929,-0.646933775283
ACH-000932,-0.716888343723
ACH-000935,-0.820682520634
ACH-000936,-0.742882067852
ACH-000937,-0.473381036247
ACH-000938,-0.522020171433
ACH-000939,-0.255368332394
ACH-000941,-0.643914619955
ACH-000943,-0.485212537012
ACH-000946,-0.782721210264
ACH-000947,-0.599742324026
ACH-000948,-0.742023383467
ACH-000950,-0.783370604218
ACH-000953,-0.850876927129
ACH-000957,-0.651958921628
ACH-000958,-0.635362688978
ACH-000960,-0.646507731757
ACH-000963,-0.485397741356
ACH-000968,-0.798625557958
ACH-000969,-0.712587016813
ACH-000973,-0.7390504539939999
ACH-000974,-0.559994167458
ACH-000975,-0.662685033515
ACH-000976,-1.1600004986499999
ACH-000978,-0.8788139285200002
ACH-000980,-0.915226674175
ACH-000984,-0.6590537342589999
ACH-000986,-0.59608667352
ACH-000988,-0.6384261661389999
ACH-000993,-1.04741504756
ACH-000994,-0.527841852894
ACH-000996,-0.627858714795
ACH-001001,-0.884675215652
ACH-001020,-0.347704451374
ACH-001028,-0.490293762729
ACH-001031,-0.693261402004
ACH-001038,-0.49698734169
ACH-001048,-0.529490663851
ACH-001050,-0.634812137335
ACH-001053,-0.743036877535
ACH-001054,-0.756027346563
ACH-001061,-0.563956783307
ACH-001067,-0.761109789751
ACH-001075,-0.565750051901
ACH-001096,-0.719221371638
ACH-001128,0.44513967180200004
ACH-001134,-0.6322397509619999
ACH-001151,-0.9776446737029999
ACH-001163,-0.507452635769
ACH-001164,-0.6816683781239999
ACH-001173,-0.869024271817
ACH-001183,-0.602032631635
ACH-001184,-0.71708388822
ACH-001190,-0.540078524909
ACH-001192,-0.44839962172
ACH-001193,-0.880410483176
ACH-001196,-0.824097364523
ACH-001197,-0.757529579321
ACH-001205,-0.5957877245350001
ACH-001211,-0.364705260472
ACH-001212,-0.644035631068
ACH-001228,-0.573100564103
ACH-001232,-0.462981489846
ACH-001239,-0.549451496154
ACH-001274,-0.627652428114
ACH-001275,-0.9132054043629999
ACH-001277,-0.743002088283
ACH-001278,-0.487779876898
ACH-001280,-0.7123356285699999
ACH-001283,-0.6220877779330001
ACH-001289,-0.602560365274
ACH-001295,-0.653562515417
ACH-001300,-0.724519175868
ACH-001301,-0.55785660825
ACH-001302,-0.25565072157900004
ACH-001303,-0.399888040738
ACH-001306,-0.5587973064899999
ACH-001318,-0.57912134506
ACH-001322,-0.8589176775149999
ACH-001328,-0.824048146794
ACH-001332,-0.78358988326
ACH-001333,-0.6892334251450001
ACH-001336,-0.7936225398819999
ACH-001340,-0.877005313091
ACH-001346,-0.386236771268
ACH-001353,-0.639093245455
ACH-001354,-0.7748074153929999
ACH-001367,-1.01754890258
ACH-001368,-0.465461752882
ACH-001374,-1.21264115161
ACH-001375,-0.624371001953
ACH-001377,-0.77574836663
ACH-001380,-0.46226107385399995
ACH-001391,-0.18828829398400002
ACH-001407,-0.771206481774
ACH-001408,-1.0247912286
ACH-001413,-0.925556478374
ACH-001430,-0.7360540744699999
ACH-001431,-0.6080657009570001
ACH-001450,-0.864664750552
ACH-001496,-0.695387423657
ACH-001500,-0.46651846567599997
ACH-001521,-0.608939828759
ACH-001523,-0.767205172781
ACH-001532,-0.628203657791
ACH-001536,-0.90526992278
ACH-001550,-0.261862244178
ACH-001552,-0.514134734194
ACH-001554,-0.8648986963420001
ACH-001645,-0.600434127903
ACH-001654,-0.711811165664
ACH-001715,-0.988404993891
ACH-001735,-0.667241459838
ACH-001736,-0.60095168394
ACH-001737,-0.24746256937199998
ACH-001740,-0.71601763746
ACH-001745,-0.87160116466
ACH-001750,-0.879961909728
ACH-001765,-0.6126427045530001
ACH-001956,-0.617464839977
ACH-001957,-0.712018576471
