,ETV3 (2117)
ACH-000004,-0.0612710306706
ACH-000007,-0.222969445803
ACH-000009,-0.311944401044
ACH-000011,-0.114988846665
ACH-000012,-0.34723729140799997
ACH-000013,-0.0960527124017
ACH-000014,-0.0342727292776
ACH-000015,-0.176854011958
ACH-000017,-0.180822840377
ACH-000018,-0.15031612471
ACH-000019,-0.25612502780499996
ACH-000021,-0.240362896338
ACH-000022,-0.290479570955
ACH-000025,-0.119905573661
ACH-000028,-0.274028057711
ACH-000030,-0.16374057249500001
ACH-000035,-0.236324905454
ACH-000036,-0.22775791562800002
ACH-000037,-0.365859985331
ACH-000039,-0.185770095053
ACH-000040,-0.318217831442
ACH-000041,-0.0422418775538
ACH-000042,-0.10040067636
ACH-000045,-0.276130289877
ACH-000047,-0.18002293156500002
ACH-000052,-0.209520388854
ACH-000053,-0.39982124394
ACH-000054,-0.274362989379
ACH-000055,-0.23865459937300001
ACH-000060,-0.0692072909321
ACH-000067,-0.140871727113
ACH-000070,-0.22991283936700002
ACH-000075,-0.210412093827
ACH-000078,-0.73259924934
ACH-000082,-0.10053707080299999
ACH-000085,-0.311767711851
ACH-000086,-0.294657902199
ACH-000087,0.0308566301098
ACH-000092,-0.12388743963099999
ACH-000095,-0.159737082251
ACH-000097,-0.14510235715800002
ACH-000098,-0.169140938213
ACH-000099,-0.112160762261
ACH-000108,-0.23019228616999998
ACH-000113,-0.0276211736519
ACH-000115,-0.15439254094799998
ACH-000116,-0.131587942046
ACH-000118,-0.249609065656
ACH-000120,-0.280126222405
ACH-000123,-0.181007653634
ACH-000127,-0.236525677338
ACH-000128,-0.26244398125199997
ACH-000132,-0.11460694771600001
ACH-000133,-0.377426001478
ACH-000137,-0.29674368283
ACH-000138,-0.284307650197
ACH-000142,-0.08181004183400001
ACH-000143,-0.140627333352
ACH-000146,-0.317254551682
ACH-000148,-0.22750454485
ACH-000150,-0.15510467087500002
ACH-000152,-0.19252362846
ACH-000153,-0.313863405448
ACH-000159,-0.08509788804030001
ACH-000160,0.0333508284533
ACH-000163,-0.159101420354
ACH-000167,-0.576867089452
ACH-000168,-0.180063346377
ACH-000169,-0.24446091527199998
ACH-000178,-0.211882391345
ACH-000182,-0.239822635218
ACH-000183,-0.299002029346
ACH-000188,-0.09986325570059999
ACH-000189,-0.0124896926402
ACH-000190,-0.07925379410189999
ACH-000198,-0.17107737546500001
ACH-000204,-0.477192774276
ACH-000206,0.0417464673515
ACH-000207,-0.290374603731
ACH-000211,-0.191003138878
ACH-000215,-0.368182429206
ACH-000221,-0.21277392859400002
ACH-000222,-0.284663508387
ACH-000223,-0.276815950679
ACH-000226,-0.205329546871
ACH-000227,-0.145177368571
ACH-000228,-0.09769388449339998
ACH-000231,-0.159518775143
ACH-000232,-0.18541997939399998
ACH-000233,-0.057813311946800006
ACH-000234,-0.255073973346
ACH-000235,-0.28457565613
ACH-000237,-0.22555125474800003
ACH-000238,0.017404276503000003
ACH-000243,-0.17193490354000002
ACH-000244,-0.649272642307
ACH-000246,-0.190815095122
ACH-000248,-0.22707998366700002
ACH-000250,-0.120692386931
ACH-000251,-0.370262946409
ACH-000253,-0.320050312973
ACH-000255,-0.192054899412
ACH-000256,-0.314213717682
ACH-000257,-0.35477918227399996
ACH-000258,-0.686538407598
ACH-000259,-0.24349158
ACH-000260,-0.316187214974
ACH-000261,-0.16793805796
ACH-000262,-0.253857582739
ACH-000263,-0.207437402079
ACH-000264,-0.235439841803
ACH-000265,-0.0048206984082600005
ACH-000266,-0.21418958914099998
ACH-000272,-0.20999653592300002
ACH-000273,-0.348761713681
ACH-000274,0.0321705869437
ACH-000277,-0.403272302168
ACH-000278,-0.10262576043999999
ACH-000279,0.09274451395700001
ACH-000280,-0.365603641304
ACH-000281,-0.26547513114599997
ACH-000288,-0.169613979049
ACH-000291,-0.0009213429321989999
ACH-000293,-0.0354903941414
ACH-000294,-0.039398479750800006
ACH-000295,0.0815600421913
ACH-000296,-0.40172510769
ACH-000302,-0.19447908479000003
ACH-000304,-0.156745801743
ACH-000307,-0.165579169084
ACH-000308,-0.234169820405
ACH-000310,-0.393169703577
ACH-000311,-0.155261028513
ACH-000312,-0.270139292615
ACH-000315,-0.13190803837099999
ACH-000316,-0.121933508207
ACH-000317,-0.33243628075599996
ACH-000318,-0.101990956222
ACH-000319,-0.301345038748
ACH-000320,-0.28091759369
ACH-000322,-0.0488792658706
ACH-000323,-0.18510649749000002
ACH-000324,-0.08067202556030001
ACH-000329,-0.16678722847000002
ACH-000330,-0.125527064385
ACH-000331,-0.17233852402
ACH-000332,-0.195239455805
ACH-000334,0.0263753715969
ACH-000335,0.23763191741099998
ACH-000336,-0.6850885932780001
ACH-000337,-0.163967374626
ACH-000339,-0.14891132149800002
ACH-000341,-0.158046202065
ACH-000348,-0.304302828808
ACH-000350,-0.070980558641
ACH-000352,-0.08932767298460001
ACH-000356,-0.16304000906899999
ACH-000361,-0.550811062796
ACH-000362,-0.10428463109
ACH-000363,-0.183997860546
ACH-000364,-0.18484671215300003
ACH-000365,-0.14901794567399998
ACH-000366,-0.0190769228736
ACH-000368,-0.381005480499
ACH-000374,-0.216446173182
ACH-000375,-0.158690618931
ACH-000376,-0.352558232716
ACH-000381,-0.267944951637
ACH-000383,-0.236752423218
ACH-000387,-0.208878360605
ACH-000389,-0.311810195655
ACH-000390,-0.341960865594
ACH-000393,-0.07271398160510001
ACH-000395,-0.431914266372
ACH-000397,-0.166011778728
ACH-000401,-0.185697986285
ACH-000402,0.215837905731
ACH-000403,-0.24653421320399999
ACH-000404,0.167318159881
ACH-000406,-0.128149152283
ACH-000407,-0.35651614828199996
ACH-000408,-0.210925673219
ACH-000410,-0.513463130983
ACH-000411,-0.159002072685
ACH-000414,-0.200106950416
ACH-000415,-0.110265721201
ACH-000416,-0.277912384771
ACH-000420,-0.145211427019
ACH-000421,-0.192431243982
ACH-000424,-0.19037890027600002
ACH-000425,-0.219509946727
ACH-000426,-0.680450105823
ACH-000427,-0.350405921034
ACH-000433,-0.148307337679
ACH-000436,-0.38414812693000006
ACH-000444,-0.154900895657
ACH-000445,-0.08308460863860001
ACH-000448,-0.158259808897
ACH-000450,0.111841504231
ACH-000452,-0.15313453674900002
ACH-000454,-0.30823864905299997
ACH-000458,-0.24634789372
ACH-000459,0.160915278083
ACH-000460,-0.244381100377
ACH-000461,-0.129654255099
ACH-000463,-0.285684063233
ACH-000464,-0.170679911566
ACH-000466,-0.0087705363599
ACH-000467,-0.38334421814499997
ACH-000468,-0.26942529521999997
ACH-000469,-0.0931172884429
ACH-000470,-0.0629828921517
ACH-000471,0.0018056357989300002
ACH-000472,-0.12616053155999998
ACH-000473,-0.06699774553809999
ACH-000475,-0.18121837596
ACH-000476,-0.15625114836100001
ACH-000477,0.06639042333800001
ACH-000480,-0.272692831663
ACH-000481,-0.126058694666
ACH-000483,-0.0381755029267
ACH-000484,-0.400115905295
ACH-000485,-0.202447641078
ACH-000486,-0.157683555484
ACH-000487,-0.24051187995200002
ACH-000488,-0.127622552051
ACH-000490,-0.10904796444499999
ACH-000491,-0.314071023179
ACH-000495,-0.18936226469
ACH-000496,-0.170323515826
ACH-000499,0.0770719614789
ACH-000500,0.0151836995979
ACH-000502,-0.273203046465
ACH-000503,-0.138838390587
ACH-000505,-0.43119953935099997
ACH-000507,-0.232030525978
ACH-000510,-0.275844284003
ACH-000511,-0.272215792531
ACH-000512,-0.580128174002
ACH-000516,-0.41959890763700003
ACH-000517,-0.22819651875500002
ACH-000518,-0.25730852243200003
ACH-000520,-0.0964375290387
ACH-000521,-0.27684112246599996
ACH-000522,-0.181454513792
ACH-000524,-0.227998656719
ACH-000527,-0.264756803455
ACH-000528,-0.0353612682314
ACH-000537,-0.329343950156
ACH-000541,0.0677304552288
ACH-000542,-0.16952203816
ACH-000544,-0.10688781827800001
ACH-000545,-0.140302676766
ACH-000547,-0.540753573613
ACH-000548,-0.34802093922300004
ACH-000549,-0.30908679901
ACH-000550,-0.167462057237
ACH-000552,-0.111052297417
ACH-000556,-0.154971079403
ACH-000557,-0.0275653103196
ACH-000570,-0.101822355198
ACH-000571,-0.14087235292
ACH-000573,-0.186041394233
ACH-000576,-0.336219451412
ACH-000580,-0.151076346477
ACH-000584,-0.14444162382099998
ACH-000585,-0.139326279312
ACH-000588,0.0015268952523599998
ACH-000589,0.05978335729690001
ACH-000591,0.196362798635
ACH-000593,-0.104545186632
ACH-000600,-0.26343467053
ACH-000601,-0.23654122231999997
ACH-000604,0.07777685864419999
ACH-000605,-0.241452591858
ACH-000606,-0.0903488289048
ACH-000608,-0.285074475929
ACH-000614,-0.254009726958
ACH-000616,-0.08942197259500001
ACH-000618,-0.26541824869
ACH-000619,-0.148876264353
ACH-000620,-0.188457538847
ACH-000621,-0.0956780576131
ACH-000622,-0.280969025491
ACH-000623,-0.0667309515514
ACH-000624,-0.138067411157
ACH-000627,-0.19205317507599998
ACH-000630,-0.095654933025
ACH-000632,-0.190637886619
ACH-000633,-0.345013637547
ACH-000637,0.0167914721841
ACH-000638,-0.153591797516
ACH-000646,-0.425566376673
ACH-000647,-0.437687691979
ACH-000648,-0.291708021682
ACH-000649,-0.17848199227800002
ACH-000651,-0.275513567008
ACH-000652,0.0595468319204
ACH-000653,-0.244921387909
ACH-000657,-0.24310585212699998
ACH-000658,-0.419731176662
ACH-000661,-0.07706455586510001
ACH-000662,-0.519818419859
ACH-000663,-0.0933329385703
ACH-000665,-0.213086324725
ACH-000671,0.128795057032
ACH-000673,-0.266961414161
ACH-000676,-0.208688700891
ACH-000677,-0.110467797121
ACH-000681,-0.00868414317869
ACH-000682,-0.253534501928
ACH-000683,-0.490955053206
ACH-000684,0.04374204276319999
ACH-000688,0.006874144292189999
ACH-000693,-0.131121323778
ACH-000694,-0.03762364370230001
ACH-000695,-0.23920930112799998
ACH-000696,-0.269965394366
ACH-000697,-0.365014806627
ACH-000699,-0.121835945504
ACH-000701,-0.420810946307
ACH-000706,-0.347773675317
ACH-000711,-0.154158654846
ACH-000713,-0.145012189589
ACH-000714,-0.0699860618893
ACH-000718,-0.254355151812
ACH-000720,-0.139337896235
ACH-000721,-0.144393070126
ACH-000724,-0.13373988854
ACH-000725,-0.246149541184
ACH-000732,-0.32218949255199997
ACH-000734,-0.164508019457
ACH-000735,-0.0994103027943
ACH-000736,-0.288387296754
ACH-000738,-0.0030343716504499995
ACH-000746,-0.132702635129
ACH-000747,-0.183649039683
ACH-000748,-0.312067686321
ACH-000753,-0.32338885024
ACH-000756,-0.34542937916
ACH-000757,-0.36519327701800003
ACH-000758,-0.121430470948
ACH-000760,-0.11086582989299999
ACH-000763,-0.40700084344400006
ACH-000764,-0.34226139436700004
ACH-000765,-0.35988943616499997
ACH-000766,-0.19033981163199998
ACH-000767,-0.317389054434
ACH-000768,-0.24830211458700002
ACH-000769,-0.376210379136
ACH-000770,-0.19565673241300002
ACH-000771,-0.301177348234
ACH-000773,-0.182869419309
ACH-000776,0.0731586854038
ACH-000777,-0.299852570073
ACH-000778,-0.294987751677
ACH-000781,-0.201231448611
ACH-000782,-0.150376744649
ACH-000783,-0.23128817494800002
ACH-000784,-0.104072748259
ACH-000785,-0.465785738389
ACH-000787,-0.298678468493
ACH-000788,-0.23717284481800002
ACH-000791,-0.272158311413
ACH-000792,-0.331655848777
ACH-000794,-0.192219168543
ACH-000796,-0.279062623837
ACH-000799,-0.368321638854
ACH-000800,-0.0929393652283
ACH-000802,-0.291406256292
ACH-000804,-0.376112284014
ACH-000805,-0.207634379549
ACH-000809,-0.0741415145237
ACH-000810,-0.633858011753
ACH-000811,-0.23639216912799998
ACH-000817,0.007121204456770001
ACH-000819,-0.0371484962906
ACH-000820,-0.15758012697999998
ACH-000821,-0.361546364447
ACH-000822,-0.260062510178
ACH-000823,-0.29955067856600004
ACH-000824,-0.261424215856
ACH-000827,-0.203013154944
ACH-000829,-0.16614932646199998
ACH-000831,0.0414821161881
ACH-000832,-0.105481743595
ACH-000833,-0.0344889718174
ACH-000834,-0.19164176419
ACH-000835,-0.165733994739
ACH-000836,-0.18588156645599999
ACH-000837,-0.242634541551
ACH-000838,-0.7516944189939999
ACH-000839,-0.236232653228
ACH-000840,0.0038246582259599997
ACH-000841,-0.124836262435
ACH-000843,-0.274109070393
ACH-000846,-0.0636522838121
ACH-000847,-0.304775239206
ACH-000848,-0.33382651655699996
ACH-000849,-0.0392806805984
ACH-000851,-0.404549250378
ACH-000855,-0.490589139414
ACH-000856,-0.14029104166
ACH-000858,-0.13149880633400002
ACH-000859,-0.347296872522
ACH-000861,-0.299882369762
ACH-000862,-0.16354165819900002
ACH-000865,-0.150692945705
ACH-000866,-0.0581321872476
ACH-000867,-0.200052737037
ACH-000869,-0.057663050807300005
ACH-000872,-0.050777327050700004
ACH-000873,-0.332246751475
ACH-000876,0.07489901211569999
ACH-000878,0.10288062552
ACH-000880,-0.415637187217
ACH-000881,-0.0502391782716
ACH-000882,-0.0968153382778
ACH-000884,-0.265850023754
ACH-000885,-0.244930296193
ACH-000887,-0.24785715614999998
ACH-000888,-0.120191343644
ACH-000889,-0.120535464715
ACH-000890,-0.212532278713
ACH-000896,-0.250545558404
ACH-000898,-0.0568618434913
ACH-000900,-0.417013175001
ACH-000901,-0.269361390054
ACH-000905,-0.351794700254
ACH-000906,-0.211764093216
ACH-000907,-0.217914587186
ACH-000910,-0.235939382833
ACH-000911,-0.12750662585699998
ACH-000912,-0.239598902422
ACH-000913,-0.161214601009
ACH-000915,0.0579210444366
ACH-000916,-0.21384553731699998
ACH-000917,-0.115650946142
ACH-000921,-0.38051302604000004
ACH-000924,-0.286417085283
ACH-000926,-0.33989043184900003
ACH-000928,-0.268802373217
ACH-000929,-0.601348973788
ACH-000932,-0.16927225606600002
ACH-000935,-0.153354120776
ACH-000936,-0.459327847358
ACH-000937,-0.0902520313222
ACH-000938,-0.0943998804777
ACH-000939,-0.120103838505
ACH-000941,-0.11388291726500001
ACH-000943,-0.239836731371
ACH-000946,-0.060195138079500006
ACH-000947,-0.183038578244
ACH-000948,-0.194015855143
ACH-000950,-0.25402485335299996
ACH-000953,-0.198123113946
ACH-000957,-0.136247410798
ACH-000958,-0.281681271779
ACH-000960,-0.24271988379099999
ACH-000963,-0.22431191669199999
ACH-000968,-0.12681504347300002
ACH-000969,-0.314774823498
ACH-000973,-0.213264454833
ACH-000974,-0.19149336987399998
ACH-000975,-0.274387673324
ACH-000976,-0.214754731496
ACH-000978,0.337175753717
ACH-000980,-0.282108912705
ACH-000984,-0.638010864581
ACH-000986,-0.24246497656100002
ACH-000988,-0.199997978169
ACH-000993,-0.183813314531
ACH-000994,-0.20997565209199998
ACH-000996,-0.576666031608
ACH-001001,-0.13605386925899998
ACH-001020,-0.16502201187100002
ACH-001028,-0.25288437648699996
ACH-001031,-0.250491602463
ACH-001038,-0.161826154078
ACH-001048,-0.144293235356
ACH-001050,-0.369601139864
ACH-001053,-0.18650528770999997
ACH-001054,-0.182314427458
ACH-001061,-0.210269972366
ACH-001067,-0.009678284096700001
ACH-001075,-0.109066526374
ACH-001096,-0.115904857371
ACH-001128,-0.707217870742
ACH-001134,-0.219063691384
ACH-001151,-0.169232900297
ACH-001163,-0.30914361385899997
ACH-001164,-0.427363895305
ACH-001173,-0.16983500786800002
ACH-001183,-0.157314993518
ACH-001184,-0.208871085003
ACH-001190,-0.45439326755599996
ACH-001192,-0.117292215023
ACH-001193,-0.193853684443
ACH-001196,-0.07559281269530001
ACH-001197,-0.42865349880900006
ACH-001205,-0.39634061960999994
ACH-001211,-0.572152237024
ACH-001212,-0.312300058599
ACH-001228,-0.149855243412
ACH-001232,0.020196380999099997
ACH-001239,-0.167277121254
ACH-001274,-0.236845278343
ACH-001275,-0.0558677396691
ACH-001277,-0.0154166112964
ACH-001278,-0.28844247751999996
ACH-001280,-0.186353765133
ACH-001283,-0.19759464117699999
ACH-001289,-0.295732074883
ACH-001295,-0.176704485862
ACH-001300,-0.170518889345
ACH-001301,-0.0951714766079
ACH-001302,0.152976956267
ACH-001303,0.00102967160238
ACH-001306,-0.176196404721
ACH-001318,-0.192598420761
ACH-001322,-0.474448372818
ACH-001328,-0.19994430358399998
ACH-001332,-0.616616167296
ACH-001333,-0.237166095907
ACH-001336,-0.302626858249
ACH-001340,-0.14523046861
ACH-001346,-0.170570094483
ACH-001353,-0.31826853254299997
ACH-001354,-0.218437032308
ACH-001367,0.0551519839144
ACH-001368,-0.138634994686
ACH-001374,-0.234090360215
ACH-001375,-0.39416624679300005
ACH-001377,-0.0994632232247
ACH-001380,-0.0801874796169
ACH-001391,-0.07226421273589999
ACH-001407,-0.211723943611
ACH-001408,-0.07340292565380001
ACH-001413,-0.21766223346799998
ACH-001430,-0.321912919679
ACH-001431,-0.11717243685699999
ACH-001450,0.031541301773099994
ACH-001496,-0.351693596922
ACH-001500,-0.19276402475999999
ACH-001521,0.020263243326099998
ACH-001523,-0.157866646802
ACH-001532,-0.14551666254
ACH-001536,-0.144014908243
ACH-001550,-0.108087031161
ACH-001552,-0.186728921292
ACH-001554,-0.154025125475
ACH-001645,-0.170991622825
ACH-001654,-0.236501679585
ACH-001715,0.12651242902999998
ACH-001735,-0.0721356179767
ACH-001736,-0.0452028387137
ACH-001737,1.28554044799
ACH-001740,-0.0350567261489
ACH-001745,-0.219716989015
ACH-001750,-0.2637232458
ACH-001765,-0.148826098352
