,SUCO (51430)
ACH-000004,-0.298095379729
ACH-000007,-0.588936629557
ACH-000009,-0.659246470041
ACH-000011,-0.241165652568
ACH-000012,-0.184705163712
ACH-000013,-0.425467772345
ACH-000014,-0.435649108534
ACH-000015,-0.5484812801569999
ACH-000017,-0.210168996419
ACH-000018,-0.39432628359099997
ACH-000019,-0.312687182352
ACH-000021,-0.35176133604500004
ACH-000022,-0.17067047192499998
ACH-000025,-0.264685098489
ACH-000028,-0.06883911320450001
ACH-000030,-0.648426647506
ACH-000035,-0.37554170325099995
ACH-000036,-0.648623786598
ACH-000037,-0.129909039987
ACH-000039,-0.602002017823
ACH-000040,-0.219101887806
ACH-000041,-0.321246552525
ACH-000042,-0.286621304631
ACH-000045,-0.298855142226
ACH-000047,-0.21661767836800003
ACH-000052,-0.45929168257200004
ACH-000053,-0.412248012215
ACH-000054,-0.11717201452199999
ACH-000055,-0.794475063134
ACH-000060,-0.0717777413793
ACH-000067,-0.09919242448339999
ACH-000070,0.0539093085903
ACH-000075,-0.209499884073
ACH-000078,-0.159431194165
ACH-000082,-0.375463137073
ACH-000085,-0.658367840052
ACH-000086,-0.39166411339900004
ACH-000087,-0.135941982933
ACH-000092,-0.23398136859299998
ACH-000095,-0.26877255413600004
ACH-000097,-0.34275394920100005
ACH-000098,-0.520856327482
ACH-000099,-0.408257358867
ACH-000108,-0.7282380357420001
ACH-000113,-0.464207543191
ACH-000115,-0.46945648427000003
ACH-000116,-0.21160909583700002
ACH-000118,0.031121242584
ACH-000120,-0.537314880638
ACH-000123,-0.522873192586
ACH-000127,-0.17529762624899997
ACH-000128,-0.271802469351
ACH-000132,-0.588627445898
ACH-000133,-0.336216047408
ACH-000137,-0.262424949681
ACH-000138,-0.393410928857
ACH-000142,-0.17420855382199998
ACH-000143,-0.208567178844
ACH-000146,-0.519980149551
ACH-000148,-0.268208278717
ACH-000150,-0.580593648773
ACH-000152,-0.223357640207
ACH-000153,-0.51212655524
ACH-000159,-0.119105436328
ACH-000160,-0.477759998716
ACH-000163,-0.135012007304
ACH-000167,-0.253341874154
ACH-000168,-0.16265910768
ACH-000169,0.0831660538489
ACH-000178,-0.733205336166
ACH-000182,-0.10645142063799999
ACH-000183,-0.16864219375
ACH-000188,-0.498687704437
ACH-000189,0.133451424742
ACH-000190,-0.505522352833
ACH-000198,-0.226978194422
ACH-000204,-0.464069805459
ACH-000206,-0.259369361106
ACH-000207,-0.19993161023699998
ACH-000211,-0.301616881638
ACH-000215,-0.483993536126
ACH-000221,-0.04355100638519999
ACH-000222,-0.46536552293000005
ACH-000223,-0.194307542892
ACH-000226,-0.18355202122499997
ACH-000227,-0.238891353044
ACH-000228,-1.0062760266500002
ACH-000231,-0.22375160585499998
ACH-000232,-0.541131466626
ACH-000233,-0.4188703879
ACH-000234,-0.442673161675
ACH-000235,-0.41933301340400003
ACH-000237,-0.965953054206
ACH-000238,0.0144516856927
ACH-000243,-0.7218041228919999
ACH-000244,-0.28054466608199996
ACH-000246,-0.172535460797
ACH-000248,-0.35164101492600003
ACH-000250,-0.737859363882
ACH-000251,-0.916192642412
ACH-000253,-0.380723578314
ACH-000255,-0.46945077771899996
ACH-000256,-0.429447100378
ACH-000257,-0.22851683962699998
ACH-000258,-0.226053906062
ACH-000259,-0.408623093685
ACH-000260,-0.281472194575
ACH-000261,-0.127904015579
ACH-000262,-0.313991542878
ACH-000263,-0.448664199729
ACH-000264,-0.285833056222
ACH-000265,-0.307951874625
ACH-000266,-0.24431721874899998
ACH-000272,-0.412553680076
ACH-000273,-0.21906491512200002
ACH-000274,-0.9189190599339999
ACH-000277,-0.10703165332999999
ACH-000278,-0.524418409689
ACH-000279,-0.21589174198000002
ACH-000280,-0.224010025834
ACH-000281,-0.513712678961
ACH-000288,-0.127671400225
ACH-000291,-0.758812568151
ACH-000293,-0.37439712209799997
ACH-000294,-0.501911938451
ACH-000295,-0.150120300696
ACH-000296,-0.533468121586
ACH-000302,-0.171946004031
ACH-000304,-0.513649303326
ACH-000307,-0.184897587005
ACH-000308,-0.545654147386
ACH-000310,-0.55235638076
ACH-000311,-0.795212809419
ACH-000312,-0.347747022557
ACH-000315,-0.0665118050018
ACH-000316,-0.282034893929
ACH-000317,-0.513290958121
ACH-000318,-0.269508322527
ACH-000319,-0.7166920612250001
ACH-000320,-0.560582446714
ACH-000322,-0.0705648262124
ACH-000323,-0.242336159785
ACH-000324,-0.574861356557
ACH-000329,-0.277699065028
ACH-000330,-0.494147608025
ACH-000331,-0.851534606757
ACH-000332,-0.5667251242520001
ACH-000334,-0.0186855809064
ACH-000335,-0.740270098074
ACH-000336,-0.11965804659000003
ACH-000337,-0.596366554247
ACH-000339,-0.49001813932099997
ACH-000341,-0.0925364946598
ACH-000348,-0.137574648451
ACH-000350,-0.32247807005199997
ACH-000352,-0.11472509355699999
ACH-000356,-0.446704903133
ACH-000361,-0.404137806708
ACH-000362,-0.29203092040899997
ACH-000363,0.141870685757
ACH-000364,-0.566483094438
ACH-000365,-0.497348740783
ACH-000366,-0.162227005111
ACH-000368,-0.477233889265
ACH-000374,-0.30827708045
ACH-000375,-0.7522817578650001
ACH-000376,-0.636911560029
ACH-000381,-0.590410549811
ACH-000383,-0.195161967396
ACH-000387,-0.492411184225
ACH-000389,-0.35894551610500003
ACH-000390,-0.589981098277
ACH-000393,-0.633547769647
ACH-000395,-0.287733356525
ACH-000397,-0.00492009504953
ACH-000401,-0.718129192413
ACH-000402,-0.7206852772969999
ACH-000403,-0.21895786691999997
ACH-000404,-0.38499607922300005
ACH-000406,-0.23300749049000002
ACH-000407,-0.511383271045
ACH-000408,-0.189870729203
ACH-000410,-0.501422040082
ACH-000411,-0.529063043455
ACH-000414,-0.513957986505
ACH-000415,-0.20946141454999997
ACH-000416,-0.593598315822
ACH-000420,-0.646509106026
ACH-000421,-0.49264663892300004
ACH-000424,-0.176863776827
ACH-000425,-0.300131341908
ACH-000426,0.0797255621072
ACH-000427,-0.713855746052
ACH-000433,-0.5376930818069999
ACH-000436,-0.10163049713300001
ACH-000444,-0.376172649781
ACH-000445,-0.671338214604
ACH-000448,-0.233372673998
ACH-000450,-0.6786962866740001
ACH-000452,-0.17648229217300002
ACH-000454,-1.0092723099299998
ACH-000458,-0.8671764149760001
ACH-000459,0.18403265948
ACH-000460,-0.376620304242
ACH-000461,-0.248507785905
ACH-000463,-0.7664393700059999
ACH-000464,-0.357474989142
ACH-000466,-0.0419500325504
ACH-000467,-0.44099688521799996
ACH-000468,-0.637790595862
ACH-000469,-0.51515028609
ACH-000470,-0.44134955512699997
ACH-000471,-0.702024781078
ACH-000472,0.0455383438017
ACH-000473,-0.157033461579
ACH-000475,-0.632335925912
ACH-000476,0.0236871732878
ACH-000477,0.08346297762930001
ACH-000480,-0.116715654525
ACH-000481,-1.03037943355
ACH-000483,-0.405187119947
ACH-000484,-0.0318056673806
ACH-000485,-0.138312960383
ACH-000486,-0.181074281851
ACH-000487,-0.152980839075
ACH-000488,-0.37293525018600004
ACH-000490,-0.45024483987400005
ACH-000491,-0.39537747997199996
ACH-000495,-0.27786497573
ACH-000496,-0.7879157823049999
ACH-000499,0.0102984159268
ACH-000500,-0.23743323222100002
ACH-000502,-0.49456484201800005
ACH-000503,-0.559129930699
ACH-000505,-0.0719067713177
ACH-000507,-0.328808118417
ACH-000510,-0.344873854127
ACH-000511,0.0791151313307
ACH-000512,-0.5657672533070001
ACH-000516,-0.565724735547
