,AUH (549)
ACH-000004,-0.12868751950500001
ACH-000007,-0.07383177668110001
ACH-000009,-0.139943864191
ACH-000011,-0.061022552862
ACH-000012,0.00141367919326
ACH-000013,-0.12835862034
ACH-000014,0.09151553534019999
ACH-000015,-0.14594372693
ACH-000017,0.05755365724119999
ACH-000018,0.0188810388108
ACH-000019,-0.055322268014900006
ACH-000021,-0.0795066791141
ACH-000022,-0.162496896121
ACH-000025,0.0459104394027
ACH-000028,0.0460055518246
ACH-000030,-0.0705274754499
ACH-000035,-0.124041929886
ACH-000036,0.11306952257200001
ACH-000037,0.15587711823
ACH-000039,0.0176767408358
ACH-000040,0.0063787928254499995
ACH-000041,-0.269021298829
ACH-000042,-0.14141406140999999
ACH-000045,-0.00859849377742
ACH-000047,-0.09715774414560001
ACH-000052,-0.126426284424
ACH-000053,0.0305719893841
ACH-000054,-0.07654983324239999
ACH-000055,0.214851418785
ACH-000060,-0.00815393114003
ACH-000067,-0.056642028161199995
ACH-000070,-0.38585554906900005
ACH-000075,-0.167237311324
ACH-000078,-0.241122245114
ACH-000082,-0.214371425437
ACH-000085,-0.23999850168499998
ACH-000086,-0.101743845541
ACH-000087,0.165806701712
ACH-000092,-0.045072707553599996
ACH-000095,-0.0880689548929
ACH-000097,-0.214676642459
ACH-000098,0.11902251349500001
ACH-000099,-0.033358995983700006
ACH-000108,-0.117091900091
ACH-000113,0.0208975439389
ACH-000115,-0.20744579799899998
ACH-000116,0.0338849630158
ACH-000118,-0.13506995631
ACH-000120,-0.0848418413728
ACH-000123,0.016359632392
ACH-000127,-0.13620398204700002
ACH-000128,0.00289985119703
ACH-000132,-0.121115809817
ACH-000133,-0.037999673236500005
ACH-000137,-0.0927400909247
ACH-000138,0.07302877426280001
ACH-000142,0.0963310890924
ACH-000143,-0.10747464397399999
ACH-000146,-0.092937884801
ACH-000148,0.036827701429699995
ACH-000150,0.133450278429
ACH-000152,-0.062339961264300005
ACH-000153,-0.0091487001488
ACH-000159,-0.06640984523490001
ACH-000160,-0.199731856788
ACH-000163,-0.251801858196
ACH-000167,-0.37924570624799997
ACH-000168,0.07078275176530001
ACH-000169,-0.109802144386
ACH-000178,-0.0744607606303
ACH-000182,-0.165809893247
ACH-000183,0.0016978642159300001
ACH-000188,-0.251378464103
ACH-000189,-0.262927249755
ACH-000190,-0.22206497332199998
ACH-000198,-0.190748671322
ACH-000204,0.072446749448
ACH-000206,-0.109799920856
ACH-000207,-0.222043515444
ACH-000211,-0.110870024
ACH-000215,-0.15001427249500002
ACH-000221,0.0125497779062
ACH-000222,-0.0382402647586
ACH-000223,-0.189798530556
ACH-000226,-0.0627712917192
ACH-000227,0.176891054021
ACH-000228,-0.0145294173509
ACH-000231,-0.11560430267999999
ACH-000232,-0.17207442270999998
ACH-000233,0.10880686176200001
ACH-000234,0.0334515420642
ACH-000235,-0.0850527110353
ACH-000237,-0.0709465381223
ACH-000238,-0.032878755353
ACH-000243,-0.0922608859567
ACH-000244,-0.0313501751504
ACH-000246,-0.112259461516
ACH-000248,-0.12453859525599999
ACH-000250,-0.126932586404
ACH-000251,-0.0861897056436
ACH-000253,-0.0995656619234
ACH-000255,-0.129960850319
ACH-000256,0.0709715953782
ACH-000257,0.104894438006
ACH-000258,-0.150894881379
ACH-000259,0.035147127266
ACH-000260,-0.07701362961910001
ACH-000261,-0.223767466002
ACH-000262,-0.024818101094
ACH-000263,-0.232706674408
ACH-000264,-0.33663833911799995
ACH-000265,0.0428905633394
ACH-000266,-0.12152863612400001
ACH-000272,-0.0882200398793
ACH-000273,-0.120794100607
ACH-000274,-0.047782856403
ACH-000277,-0.30745170448000003
ACH-000278,-0.14507734063799999
ACH-000279,0.0408773080485
ACH-000280,0.00938378554289
ACH-000281,0.09370635029210002
ACH-000288,-0.125463469298
ACH-000291,-0.109241714585
ACH-000293,-0.0222541196427
ACH-000294,0.09473606426589999
ACH-000295,-0.172318576388
ACH-000296,-0.111788448607
ACH-000302,-0.08587845088710001
ACH-000304,0.43261293299599995
ACH-000307,-0.139530148409
ACH-000308,-0.108882926489
ACH-000310,-0.371090116221
ACH-000311,-0.0503241221067
ACH-000312,-0.046134018698000004
ACH-000315,0.115701494821
ACH-000316,0.07519291527310001
ACH-000317,-0.19265392152600003
ACH-000318,-0.221780416748
ACH-000319,-0.09006279816299999
ACH-000320,-0.054974763922899995
ACH-000322,-0.254119949149
ACH-000323,-0.0460279313995
ACH-000324,-0.16161418131
ACH-000329,-0.0651219478246
ACH-000330,0.035962507201699995
ACH-000331,-0.183834431677
ACH-000332,-0.0495470907064
ACH-000334,0.209332923565
ACH-000335,-0.0201481763788
ACH-000336,0.13678032924
ACH-000337,-0.17577194163499998
ACH-000339,-0.18670831876
ACH-000341,-0.260312896274
ACH-000348,-0.018976100073400004
ACH-000350,0.177144860962
ACH-000352,-0.00900844650118
ACH-000356,0.014209215317200001
ACH-000361,-0.168257484792
ACH-000362,0.0638139519254
ACH-000363,-0.105696123422
ACH-000364,-0.099391321231
ACH-000365,-0.00477981786091
ACH-000366,-0.14280016649
ACH-000368,-0.06312172089
ACH-000374,-0.0742069883605
ACH-000375,0.11886823302300001
ACH-000376,-0.09628089166869999
ACH-000381,-0.201656885712
ACH-000383,-0.140075625762
ACH-000387,0.00849863446788
ACH-000389,0.0221541065877
ACH-000390,-0.273402023341
ACH-000393,-0.06383347201589999
ACH-000395,-0.115507096044
ACH-000397,-0.024270894831500002
ACH-000401,-0.165503098501
ACH-000402,-0.15524953467900002
ACH-000403,0.092981104934
ACH-000404,0.09229241974840001
ACH-000406,-0.029270660962900003
ACH-000407,-0.07326850032039998
ACH-000408,0.108533843107
ACH-000410,-0.20565843513300003
ACH-000411,-0.195657524584
ACH-000414,-0.10874920015900001
ACH-000415,-0.0819777766668
ACH-000416,-0.12206496106899999
ACH-000420,0.19810678487199998
ACH-000421,0.0381391509257
ACH-000424,-0.17867597449499997
ACH-000425,-0.104415751495
ACH-000426,-0.0910940115653
ACH-000427,0.00861501527533
ACH-000433,0.196131699272
ACH-000436,-0.303194059668
ACH-000444,0.006738927432479999
ACH-000445,-0.185468465104
ACH-000448,-0.11725727597100001
ACH-000450,-0.179467315901
ACH-000452,-0.134422718037
ACH-000454,-0.393830134283
ACH-000458,-0.140661268982
ACH-000459,-0.0347039514065
ACH-000460,0.030519595545200003
ACH-000461,-0.0404643921196
ACH-000463,-0.035701062351
ACH-000464,-0.202357000927
ACH-000466,-0.22342842043900002
ACH-000467,-0.08067272114
ACH-000468,0.140384420367
ACH-000469,0.0247093724689
ACH-000470,-0.197396214485
ACH-000471,-0.148817517014
ACH-000472,-0.11089434795700001
ACH-000473,-0.014537881751
ACH-000475,-0.000988010265921
ACH-000476,-0.144387980254
ACH-000477,0.0925913100007
ACH-000480,-0.25967042949999997
ACH-000481,-0.120567313891
ACH-000483,0.0329673382607
ACH-000484,-0.158716692198
ACH-000485,-0.151113817283
ACH-000486,0.09389888369439998
ACH-000487,-0.08532793663419999
ACH-000488,-0.0636172334445
ACH-000490,-0.189244498191
ACH-000491,-0.174413330046
ACH-000495,-0.19858877908199998
ACH-000496,-0.11390979891799999
ACH-000499,-0.014152757923000001
ACH-000500,0.0270882214884
ACH-000502,0.011388739277700002
ACH-000503,-0.00302693759396
ACH-000505,-0.08734038835480001
ACH-000507,-0.133325481563
ACH-000510,-0.0426830137225
ACH-000511,-0.194922860378
ACH-000512,-0.0614812747767
ACH-000516,-0.0815748373072
ACH-000517,-0.084944254258
ACH-000518,-0.275301860309
ACH-000520,-0.101797851902
ACH-000521,-0.246679051252
ACH-000522,-0.0826720534863
ACH-000524,0.0162968313248
ACH-000527,-0.0729818547418
ACH-000528,0.061119283858500004
ACH-000537,-0.0613771056348
ACH-000541,-0.243886306828
ACH-000542,-0.022054221107
ACH-000544,-0.114574390278
ACH-000545,-0.0479680709191
ACH-000547,0.0702329576277
ACH-000548,0.022240150139599995
ACH-000549,-0.259090392965
ACH-000550,-0.108163972426
ACH-000552,-0.058261229327300004
ACH-000556,-0.175048493235
ACH-000557,-0.00725738911937
ACH-000570,-0.0879936648879
ACH-000571,-0.228836525523
ACH-000573,-0.09029046672520001
ACH-000576,-0.0829260907779
ACH-000580,0.0148555817513
ACH-000584,-0.0731592737992
ACH-000585,-0.100872911628
ACH-000588,-0.0377950703071
ACH-000589,-0.0432954695588
ACH-000591,-0.14011961218
ACH-000593,-0.0345315449695
ACH-000600,-0.0275405329614
ACH-000601,-0.049225638517899996
ACH-000604,0.005524125279819999
ACH-000605,-0.0279264059241
ACH-000606,-0.0173140258617
ACH-000608,-0.00258125892554
ACH-000614,-0.143549431638
ACH-000616,-0.353860722082
ACH-000618,0.0637603553061
ACH-000619,-0.621558542212
ACH-000620,-0.044360705172499994
ACH-000621,-0.0883031201205
ACH-000622,-0.29805990318500003
ACH-000623,0.155510762212
ACH-000624,-0.010330277917299999
ACH-000627,0.111679024649
ACH-000630,-0.195407282886
ACH-000632,0.117248781869
ACH-000633,0.0814938979346
ACH-000637,0.055001285849
ACH-000638,-0.0773013160323
ACH-000646,-0.0642042630189
ACH-000647,-0.138028662443
ACH-000648,-0.11838922327500001
ACH-000649,-0.0953268431071
ACH-000651,-0.15040416461300002
ACH-000652,-0.160119252001
ACH-000653,-0.152167601733
ACH-000657,0.011644598370100002
ACH-000658,-0.0799053944659
ACH-000661,-0.270148049122
ACH-000662,0.268342608222
ACH-000663,-0.100513062615
ACH-000665,-0.0903217927399
ACH-000671,0.011528107735299999
ACH-000673,-0.0677633990221
ACH-000676,-0.171576594036
ACH-000677,-0.0333808019131
ACH-000681,0.006265547776939999
ACH-000682,-0.0430680999201
ACH-000683,-0.247624680864
ACH-000684,-0.20645778198800002
ACH-000688,0.05089902696240001
ACH-000693,-0.10297908456
ACH-000694,-0.19172216718600002
ACH-000695,-0.19278620549199998
ACH-000696,-0.128971071248
ACH-000697,0.09407243988469999
ACH-000699,-0.246186655419
ACH-000701,0.040434035642199995
ACH-000706,-0.217623791082
ACH-000711,-0.225953196341
ACH-000713,0.0197088967848
ACH-000714,0.263139866286
ACH-000718,-0.224379635147
ACH-000720,-0.14999099724099998
ACH-000721,-0.07147685945610001
ACH-000724,-0.0028712317290500006
ACH-000725,0.0303690042546
ACH-000732,-0.348149956563
ACH-000734,-0.10156639379
ACH-000735,-0.0639382046299
ACH-000736,-0.0659376103166
ACH-000738,-0.121235031982
ACH-000746,0.169700644653
ACH-000747,-0.134564253685
ACH-000748,-0.0430159756145
ACH-000753,-0.128145146957
ACH-000756,0.055298551161
ACH-000757,-0.048897983421400004
ACH-000758,-0.148127322281
ACH-000760,0.008657866927290002
ACH-000763,-0.24411275180300002
ACH-000764,-0.00249255450481
ACH-000765,-0.07259636789400001
ACH-000766,-0.126037941186
ACH-000767,-0.0705924597083
ACH-000768,-0.11114960893100001
ACH-000769,-0.209589884739
ACH-000770,-0.07399953966850001
ACH-000771,-0.044998119917400006
ACH-000773,-0.09069201406439999
ACH-000776,-0.434050710545
ACH-000777,-0.0207124581613
ACH-000778,0.019632850382099998
ACH-000781,-0.18883589589400002
ACH-000782,-0.40158998100000004
ACH-000783,-0.04055071438919999
ACH-000784,-0.0902198270823
ACH-000785,-0.00274883792758
ACH-000787,0.0010936898240100001
ACH-000788,-0.034741054018099994
ACH-000791,-0.187829126252
ACH-000792,-0.038530176885199996
ACH-000794,-0.0845058122636
ACH-000796,0.0521973227651
ACH-000799,-0.0362625931564
ACH-000800,-0.0967352711815
ACH-000802,0.0267637035292
ACH-000804,-0.344345077659
ACH-000805,0.0305490662405
ACH-000809,-0.113686424767
ACH-000810,-0.07178656071560001
ACH-000811,-0.177494762845
ACH-000817,-0.197934848954
ACH-000819,-0.117515420348
ACH-000820,-0.41371034428000003
ACH-000821,-0.16753063567399998
ACH-000822,-0.313161091396
ACH-000823,-0.146311855913
ACH-000824,-0.116504974288
ACH-000827,-0.132479338541
ACH-000829,-0.049125496044199995
ACH-000831,-0.0133601930408
ACH-000832,-0.19282920931400002
ACH-000833,-0.0646221373041
ACH-000834,-0.150017748054
ACH-000835,-0.04297906581330001
ACH-000836,-0.022449790797900004
ACH-000837,-0.147672025155
ACH-000838,-0.123880752843
ACH-000839,-0.33523717473299997
ACH-000840,-0.0006595010201299999
ACH-000841,0.0295501111876
ACH-000843,-0.0844083259036
ACH-000846,-0.0733951840137
ACH-000847,-0.0339697673049
ACH-000848,0.115218772972
ACH-000849,-0.0923539663146
ACH-000851,-0.05575487142609999
ACH-000855,-0.382909509491
ACH-000856,0.0407568541058
ACH-000858,0.00315596881584
ACH-000859,-0.0186889433591
ACH-000861,-0.193042503842
ACH-000862,-0.164635554518
ACH-000865,0.132086488307
ACH-000866,-0.117869796993
ACH-000867,-0.0786613672374
ACH-000869,-0.190452923787
ACH-000872,0.0571725359321
ACH-000873,-0.0575689407151
ACH-000876,-0.101514562828
ACH-000878,0.006148618252270001
ACH-000880,-0.0696487423969
ACH-000881,-0.216117067385
ACH-000882,-0.00484558347508
ACH-000884,0.05250652390359999
ACH-000885,-0.0112275950934
ACH-000887,-0.131311212548
ACH-000888,-0.17524463582000002
ACH-000889,-0.063336704589
ACH-000890,-0.272419596627
ACH-000896,-0.15616589545600001
ACH-000898,-0.0592650438437
ACH-000900,-0.130799637053
ACH-000901,-0.0998994617509
ACH-000905,-0.0537915249694
ACH-000906,-0.127434396242
ACH-000907,-0.00371002757264
ACH-000910,0.0498078090588
ACH-000911,0.07610665563889998
ACH-000912,-0.110181293706
ACH-000913,-0.0633049535067
ACH-000915,0.0320317216012
ACH-000916,0.17740263614500001
ACH-000917,-0.00789178738887
ACH-000921,-0.118675180279
ACH-000924,-0.0799128153296
ACH-000926,-0.221341891943
ACH-000928,-0.211412102909
ACH-000929,-0.14065330447799998
ACH-000932,-0.0118891049202
ACH-000935,0.0680374572878
ACH-000936,-0.154281095013
ACH-000937,-0.323554977114
ACH-000938,-0.08341983700010001
ACH-000939,-0.0400778706891
ACH-000941,-0.129572663796
ACH-000943,-0.0339198108747
ACH-000946,-0.170894639054
ACH-000947,0.0170157663753
ACH-000948,-0.06675729877190001
ACH-000950,-0.304562237629
ACH-000953,-0.17506397265999998
ACH-000957,-0.405570847979
ACH-000958,-0.266711516229
ACH-000960,-0.172065875685
ACH-000963,-0.20144062987
ACH-000968,-0.018157200893599998
ACH-000969,0.00370177747058
ACH-000973,-0.242200089298
ACH-000974,-0.07448331704149999
ACH-000975,0.0775908031585
ACH-000976,0.0025343800082
ACH-000978,0.260609706068
ACH-000980,-0.052031958828499994
ACH-000984,0.0337076681376
ACH-000986,-0.118186462202
ACH-000988,-0.005829183747340001
ACH-000993,0.0129949217031
ACH-000994,-0.21536413300299997
ACH-000996,-0.030831728848900005
ACH-001001,0.045568132557800005
ACH-001020,-0.18290122189199998
ACH-001028,-0.0742082610953
ACH-001031,-0.040803254322699996
ACH-001038,-0.172956768924
ACH-001048,-0.0542009407812
ACH-001050,-0.09482097284129999
ACH-001053,0.15325473889900001
