,FRRS1L (23732)
ACH-000004,-0.09906921908409999
ACH-000007,-0.0836480087098
ACH-000009,0.009875006457459999
ACH-000011,0.000681256596957
ACH-000012,0.026211818726499997
ACH-000013,-0.196641839453
ACH-000014,-0.320173793902
ACH-000015,-0.164116100265
ACH-000017,0.173126891657
ACH-000018,0.160405330175
ACH-000019,0.23382841694000003
ACH-000021,-0.0146342313745
ACH-000022,0.105191998309
ACH-000025,0.142925585784
ACH-000028,0.06330469375919999
ACH-000030,-0.00582196579493
ACH-000035,0.0196821480048
ACH-000036,-0.0671365136861
ACH-000037,0.20556408310199997
ACH-000039,0.110007529572
ACH-000040,-0.019542396746099998
ACH-000041,-0.08456264336910001
ACH-000042,-0.0995840642663
ACH-000045,0.139735185864
ACH-000047,0.057827492763
ACH-000052,0.220587486361
ACH-000053,-0.09276394328780001
ACH-000054,0.158521221341
ACH-000055,-0.147956751676
ACH-000060,-0.141795676818
ACH-000067,0.12215602869799999
ACH-000070,0.100027070022
ACH-000075,-0.36893374478
ACH-000078,0.0662956761375
ACH-000082,0.0321130196038
ACH-000085,0.0545756818017
ACH-000086,-0.110660883093
ACH-000087,0.09202863383339999
ACH-000092,-0.0722099943106
ACH-000095,-0.142854942049
ACH-000097,0.0452626252305
ACH-000098,0.090422749125
ACH-000099,-0.0508763965161
ACH-000108,0.0251475825102
ACH-000113,-0.0776551513714
ACH-000115,-0.322313274828
ACH-000116,0.000125431811091
ACH-000118,-0.020016990893200002
ACH-000120,0.09285409460719998
ACH-000123,0.12460344212999999
ACH-000127,-0.212146745403
ACH-000128,-0.033399209463
ACH-000132,-0.170017419173
ACH-000133,-0.0244999877874
ACH-000137,-0.265130590086
ACH-000138,-0.0962565615013
ACH-000142,0.046653674620500005
ACH-000143,-0.15975036127800002
ACH-000146,0.028617278640700003
ACH-000148,0.0766174626125
ACH-000150,0.170245149071
ACH-000152,0.0282454496705
ACH-000153,0.15104804443
ACH-000159,-0.0640863673056
ACH-000160,-0.0583965717594
ACH-000163,0.098521879559
ACH-000167,-0.371580180931
ACH-000168,-0.142429976706
ACH-000169,-0.10378829844000001
ACH-000178,-0.0759140116376
ACH-000182,0.0382428435329
ACH-000183,-0.208594268044
ACH-000188,0.183150342612
ACH-000189,0.135441403894
ACH-000190,-0.0157850791516
ACH-000198,0.0182053972726
ACH-000204,0.09242156077469998
ACH-000206,-0.00852524532028
ACH-000207,-0.17790902346
ACH-000211,-0.00051951322796
ACH-000215,-0.162800316033
ACH-000221,-0.19133000193900002
ACH-000222,-0.24329124186099998
ACH-000223,0.06185446546730001
ACH-000226,-0.19446282995900002
ACH-000227,0.036028770089999995
ACH-000228,0.019537757245599998
ACH-000231,-0.0650641625542
ACH-000232,-0.008940945801469998
ACH-000233,0.304351965898
ACH-000234,-0.0658369875871
ACH-000235,-0.07055775340499999
ACH-000237,-0.0964522821318
ACH-000238,-0.0396048335276
ACH-000243,0.12033147497199999
ACH-000244,0.158016797426
ACH-000246,-0.00317936860291
ACH-000248,0.0430545193691
ACH-000250,-0.0192469260598
ACH-000251,0.059108434466399996
ACH-000253,0.018216383617599998
ACH-000255,-0.06017675347569999
ACH-000256,-0.0613129620605
ACH-000257,0.0834800962403
ACH-000258,0.0553197243765
ACH-000259,-0.0668342058517
ACH-000260,-0.0364949634832
ACH-000261,0.0106836752948
ACH-000262,-0.0427795364479
ACH-000263,0.08312600636060001
ACH-000264,-0.09012760404510001
ACH-000265,-0.0351061732941
ACH-000266,0.0686128420877
ACH-000272,0.0404676364251
ACH-000273,-0.243664922792
ACH-000274,-0.09567107129180001
ACH-000277,0.05782434227180001
ACH-000278,0.0843964849597
ACH-000279,0.0981009344431
ACH-000280,-0.171400778064
ACH-000281,-0.027081890622900003
ACH-000288,0.0854151190562
ACH-000291,-0.0621321408323
ACH-000293,-0.0650730427598
ACH-000294,0.171188045165
ACH-000295,0.0245728668273
ACH-000296,0.12816381218599998
ACH-000302,-0.122200574255
ACH-000304,0.153388204422
ACH-000307,-0.0319366029121
ACH-000308,0.06899400453139999
ACH-000310,-0.012179546144700001
ACH-000311,0.169169209708
ACH-000312,0.06278693879780001
ACH-000315,0.06419039278609999
ACH-000316,0.0315463241983
ACH-000317,-0.0192168515684
ACH-000318,-0.080746204235
ACH-000319,-0.0165739439567
ACH-000320,0.0972784168847
ACH-000322,0.06891065553789999
ACH-000323,-0.04855083408
ACH-000324,0.0220634668451
ACH-000329,-0.0912508796524
ACH-000330,0.0721264976384
ACH-000331,-0.137423581883
ACH-000332,0.0428557642734
ACH-000334,0.28752875171500003
ACH-000335,-0.238503657206
