,GMNC (647309)
ACH-000004,-0.0254823861256
ACH-000007,-0.21563025426100002
ACH-000009,-0.0361104268018
ACH-000011,-0.157975091515
ACH-000012,-0.016581321473
ACH-000013,0.0397087425079
ACH-000014,0.121054335931
ACH-000015,-0.00232872363344
ACH-000017,0.08846258370610001
ACH-000018,0.0894227416375
ACH-000019,-0.0177338979179
ACH-000021,-0.061661467386499996
ACH-000022,-0.0433687434425
ACH-000025,-0.00950718194352
ACH-000028,0.058546994099
ACH-000030,0.00830748490597
ACH-000035,-0.062171064188199995
ACH-000036,0.0457086697482
ACH-000037,-0.095544302017
ACH-000039,0.168460955608
ACH-000040,0.0427594656943
ACH-000041,0.0418435801685
ACH-000042,-0.0564718583744
ACH-000045,-0.166949227161
ACH-000047,0.07124436622949999
ACH-000052,-0.0934350545575
ACH-000053,0.0101745257619
ACH-000054,-0.00704874883603
ACH-000055,0.0220820958888
ACH-000060,0.047703799735900006
ACH-000067,-0.09370611629799999
ACH-000070,0.0358506850891
ACH-000075,0.300003932648
ACH-000078,-0.035770334166699995
ACH-000082,0.067223252802
ACH-000085,0.0741267110387
ACH-000086,0.045647746681199995
ACH-000087,-0.250752343452
ACH-000092,-0.0100728408333
ACH-000095,-0.061104371202999996
ACH-000097,-0.0264531616263
ACH-000098,0.0198245343614
ACH-000099,-0.0623470801045
ACH-000108,-0.13120407121
ACH-000113,-0.030136022227500003
ACH-000115,-0.13998084091
ACH-000116,-0.10630428987700001
ACH-000118,0.0690483712768
ACH-000120,0.066548579161
ACH-000123,-0.174286432498
ACH-000127,-0.0518288911736
ACH-000128,0.015095045796100002
ACH-000132,0.024251745806
ACH-000133,-0.106959425845
ACH-000137,0.224827457423
ACH-000138,0.0553596537916
ACH-000142,0.12499029653799999
ACH-000143,0.0976998385124
ACH-000146,-0.0770105861393
ACH-000148,-0.0463052562194
ACH-000150,-0.00736061946247
ACH-000152,0.0642190852658
ACH-000153,-0.08640494123789999
ACH-000159,0.117192486512
ACH-000160,0.29977976536
ACH-000163,0.0034098255901600003
ACH-000167,0.43459342017499997
ACH-000168,-0.013058016401799998
ACH-000169,0.206138701919
ACH-000178,0.0461537062469
ACH-000182,0.00389678966648
ACH-000183,-0.098871899868
ACH-000188,0.166087608541
ACH-000189,-0.172352462974
ACH-000190,0.23425475535700002
ACH-000198,-0.0657755114516
ACH-000204,-0.111670958932
ACH-000206,-0.0166891587962
ACH-000207,0.0951267117296
ACH-000211,-0.058485722358599994
ACH-000215,-0.0108092315692
ACH-000221,0.0863683435043
ACH-000222,-0.334453142544
ACH-000223,-0.100304482054
ACH-000226,0.11145256621300001
ACH-000227,-0.0260976519752
ACH-000228,0.12572586521600002
ACH-000231,-0.148805469809
ACH-000232,-0.106955536765
ACH-000233,-0.04646317762069999
ACH-000234,-0.0871861541986
ACH-000235,-0.0025429116653699997
ACH-000237,-0.0303854089933
ACH-000238,-0.117570832854
ACH-000243,-0.0435475486024
ACH-000244,-0.233757530472
ACH-000246,0.105180025791
ACH-000248,-0.111884775214
ACH-000250,0.0183602727702
ACH-000251,-0.163632877793
ACH-000253,-0.0565032403711
ACH-000255,-0.0479800708404
ACH-000256,-0.0393594859903
ACH-000257,-0.261715115622
ACH-000258,-0.153320349671
ACH-000259,-0.128226158136
ACH-000260,0.0711826150847
ACH-000261,-0.023065187769
ACH-000262,0.0935862199772
ACH-000263,0.08513920176169999
ACH-000264,0.018035622579599998
ACH-000265,-0.042675525931400005
