,MLN (4295)
ACH-000004,0.022766597843700002
ACH-000007,0.104454666774
ACH-000009,0.0746800710249
ACH-000011,0.035027346696
ACH-000012,0.122412988473
ACH-000013,-0.067299488937
ACH-000014,-0.0646096187234
ACH-000015,0.175322113194
ACH-000017,0.128382389877
ACH-000018,0.132464703991
ACH-000019,0.043123677961300004
ACH-000021,0.191190337589
ACH-000022,0.159974084133
ACH-000025,0.026699479205400004
ACH-000028,0.00851621833068
ACH-000030,0.189107737608
ACH-000035,0.0652561837647
ACH-000036,0.141740442751
ACH-000037,0.31311033330800003
ACH-000039,0.450567406853
ACH-000040,0.0277878338527
ACH-000041,0.160516289072
ACH-000042,0.010119777116000001
ACH-000045,0.158932734306
ACH-000047,0.07185864426960001
ACH-000052,-0.132976663022
ACH-000053,0.134104806069
ACH-000054,0.223267420727
ACH-000055,0.122056378285
ACH-000060,-0.039379196337199995
ACH-000067,0.125204001412
ACH-000070,0.21011278430999997
ACH-000075,-0.121099826514
ACH-000078,0.196575707866
ACH-000082,0.00297718940767
ACH-000085,0.103342515212
ACH-000086,0.215324054395
ACH-000087,-0.00937100055214
ACH-000092,0.0744538695391
ACH-000095,0.20415239931899998
ACH-000097,0.18201012397500002
ACH-000098,0.22298204293
ACH-000099,0.22078450614700001
ACH-000108,0.023659523596799997
ACH-000113,0.114454532631
ACH-000115,-0.311902867447
ACH-000116,0.234621985442
ACH-000118,-0.009045763097370001
ACH-000120,0.161493980671
ACH-000123,0.212569126368
ACH-000127,0.189298523031
ACH-000128,0.22757946112799998
ACH-000132,-0.11329558211799999
ACH-000133,0.24371054766199998
ACH-000137,-0.111871707186
ACH-000138,0.07751985820980001
ACH-000142,0.011416480726000001
ACH-000143,0.13531049127
ACH-000146,0.0178516322922
ACH-000148,0.13860557077
ACH-000150,0.0658841705367
ACH-000152,-0.07229991298430001
ACH-000153,-0.09627609900049999
ACH-000159,0.154066837024
ACH-000160,-0.0682669923281
ACH-000163,0.0188191999912
ACH-000167,0.09173727771500001
ACH-000168,-0.149552206698
ACH-000169,0.219023691396
ACH-000178,0.12394876142899999
ACH-000182,0.0943468771947
ACH-000183,0.09974416787000001
ACH-000188,0.0238372366881
ACH-000189,-0.16748392370200002
ACH-000190,-0.179485965746
ACH-000198,0.06525231560269999
ACH-000204,0.260390659727
ACH-000206,0.179615644017
ACH-000207,0.0187653677965
ACH-000211,0.14574180877
ACH-000215,0.11649223919000001
ACH-000221,0.130766964949
ACH-000222,0.09974616817669998
ACH-000223,0.0757327030452
ACH-000226,0.0879478996668
ACH-000227,0.0044907239548
ACH-000228,-0.09449236083380001
ACH-000231,0.07711558690489999
ACH-000232,0.12882950454000003
ACH-000233,0.0040798941452
ACH-000234,0.176600863545
ACH-000235,0.0755712170839
ACH-000237,0.08494510151519999
ACH-000238,0.06378124167669999
ACH-000243,0.18772768717099997
ACH-000244,0.22519146620000002
ACH-000246,0.231438574318
ACH-000248,0.08208721595089999
ACH-000250,0.00766718420285
ACH-000251,0.293664903718
ACH-000253,0.0930907832997
ACH-000255,-0.0179729865101
ACH-000256,0.051976625652
ACH-000257,0.18097172133099998
ACH-000258,0.13498750637
ACH-000259,0.06818703524980001
ACH-000260,0.19534354653299998
ACH-000261,0.0391278192839
ACH-000262,0.0331722078661
ACH-000263,0.243638088641
ACH-000264,0.0376362673119
ACH-000265,-0.113060477381
ACH-000266,0.008651499256190001
ACH-000272,0.0212208377447
ACH-000273,-0.12451013111999999
ACH-000274,0.07761003683939999
ACH-000277,0.14483516648800002
ACH-000278,0.047441011612200004
ACH-000279,0.0494452972074
ACH-000280,0.0693189787993
ACH-000281,0.08085927430380001
ACH-000288,0.07979612903760001
ACH-000291,-0.0553660847885
ACH-000293,0.011550566473
ACH-000294,0.11162178083699999
ACH-000295,0.0237002466669
ACH-000296,0.47975446188
ACH-000302,0.18062301269
