,ECI2 (10455)
ACH-000004,0.04203644444080001
ACH-000007,0.0474094245544
ACH-000009,-0.09562052199139999
ACH-000011,0.07619824517960001
ACH-000012,0.0544217781472
ACH-000013,-0.0348131820063
ACH-000014,-0.029370608703299998
ACH-000015,0.032305505591000004
ACH-000017,-0.103291007284
ACH-000018,-0.0418501239296
ACH-000019,0.0233056247426
ACH-000021,-0.058277227369099995
ACH-000022,0.06855594214130001
ACH-000025,0.000373371209051
ACH-000028,0.021551048557099998
ACH-000030,-0.032948458640799996
ACH-000035,0.0985397571603
ACH-000036,-0.183026865367
ACH-000037,0.0504322210367
ACH-000039,-0.056464145513000004
ACH-000040,-0.0895779839578
ACH-000041,-0.09045567076580001
ACH-000042,-0.0417083650768
ACH-000045,0.0182137717069
ACH-000047,0.15481099148
ACH-000052,0.147817414338
ACH-000053,-0.104411118554
ACH-000054,-0.0878178905741
ACH-000055,0.027121503166200003
ACH-000060,-0.06817030218640001
ACH-000067,-0.0059511628392099995
ACH-000070,0.0247299360342
ACH-000075,0.0512462135585
ACH-000078,-0.146427334801
ACH-000082,0.027858522925299996
ACH-000085,-0.016035371899500002
ACH-000086,0.028393132525400003
ACH-000087,0.15616798772600002
ACH-000092,-0.00383259159557
ACH-000095,0.0158020048883
ACH-000097,-0.05090804730219999
ACH-000098,-0.124025150492
ACH-000099,-0.07821488172430001
ACH-000108,0.0470070152104
ACH-000113,-0.07609661706010001
ACH-000115,0.010458958952299998
ACH-000116,0.0505593767696
ACH-000118,-0.08238059417139999
ACH-000120,-0.0501329344146
ACH-000123,-0.0379358611779
ACH-000127,-0.09643975999610001
ACH-000128,-0.024385482886200002
ACH-000132,-0.018073718159900002
ACH-000133,0.09144535575570001
ACH-000137,-0.0588562012483
ACH-000138,-0.123538141773
ACH-000142,-0.0536579711206
ACH-000143,0.066855105882
ACH-000146,-0.0669568169054
ACH-000148,-0.0247934237333
ACH-000150,0.0733068624985
ACH-000152,-0.0013220613996099998
ACH-000153,0.0972418551152
ACH-000159,-0.177741700838
ACH-000160,0.013558029918599999
ACH-000163,0.281551457641
ACH-000167,0.025170123349
ACH-000168,-0.19178084117400002
ACH-000169,0.0268260540075
ACH-000178,0.0336596383766
ACH-000182,0.03286798682
ACH-000183,-0.0461084305026
ACH-000188,-0.131700135025
ACH-000189,0.18819066895300002
ACH-000190,-0.054111342456900004
ACH-000198,0.008851092892629999
ACH-000204,0.00614428704679
ACH-000206,-0.329792419212
ACH-000207,-0.126931811713
ACH-000211,-0.085768961414
ACH-000215,-0.0466269364322
ACH-000221,0.0535864686056
ACH-000222,-0.29648187676800003
ACH-000223,-0.0269144000629
ACH-000226,-0.032563434205800004
ACH-000227,-0.027871426296599996
ACH-000228,0.07293061012039999
ACH-000231,0.0189455785781
ACH-000232,-0.0173268130742
ACH-000233,0.0162235597863
ACH-000234,-0.152089774877
ACH-000235,-0.0264630507449
ACH-000237,-0.0589426159245
ACH-000238,0.0703990174585
ACH-000243,-0.0542248969652
ACH-000244,0.0135264843442
ACH-000246,-0.08269065521930001
ACH-000248,0.0850735788105
ACH-000250,-0.0898573153332
ACH-000251,0.11583020071399999
ACH-000253,0.066083778339
ACH-000255,0.18422682932999998
ACH-000256,-0.006246193716260001
ACH-000257,-0.188595367549
ACH-000258,0.172529203129
ACH-000259,-0.045379899008
ACH-000260,0.0496794988636
ACH-000261,0.0163052579612
ACH-000262,-0.16843078159299998
ACH-000263,-0.298138566384
ACH-000264,0.036702914773499996
ACH-000265,0.0693187132604
ACH-000266,-0.1051174261
ACH-000272,-0.24173948879
ACH-000273,-0.23707564623500002
ACH-000274,-0.280175829216
ACH-000277,-0.0430407566199
ACH-000278,0.09234901743419999
ACH-000279,0.010650997938700002
ACH-000280,-0.0033626508801999997
ACH-000281,-0.029600799669099998
ACH-000288,0.0431547243416
ACH-000291,0.017065533416500002
ACH-000293,0.0766473596106
ACH-000294,0.0676765013024
ACH-000295,-0.310765383241
ACH-000296,0.107409924364
ACH-000302,-0.0118412307757
ACH-000304,0.123721227816
ACH-000307,-0.0352955505893
ACH-000308,-0.124814640728
ACH-000310,-0.0745557461463
ACH-000311,-0.24499898687899999
ACH-000312,-0.0776977715624
ACH-000315,0.163139683118
ACH-000316,0.0213511053445
ACH-000317,-0.09657319239289999
ACH-000318,-0.06373549066409999
ACH-000319,-0.09099862559250001
ACH-000320,-0.29450659546700003
ACH-000322,-0.155376654544
ACH-000323,0.007204001588880001
ACH-000324,-0.148137222127
ACH-000329,-0.1327413613
ACH-000330,0.0202253575842
ACH-000331,-0.105577530436
ACH-000332,-0.11138640421599999
ACH-000334,0.009754999363780001
ACH-000335,0.229270532362
ACH-000336,-0.0494077788939
ACH-000337,-0.10512605675799999
ACH-000339,-0.123778134188
ACH-000341,-0.0605004651306
ACH-000348,-0.0406803621792
ACH-000350,0.0862004690749
ACH-000352,0.0926893758183
ACH-000356,-0.0724271004565
ACH-000361,-0.17340873992
ACH-000362,-0.100287346087
ACH-000363,-0.12195127415200001
ACH-000364,0.0857883519784
ACH-000365,-0.0802823428001
ACH-000366,-0.0040610403691600004
ACH-000368,0.034061150736700005
ACH-000374,-0.137471364972
ACH-000375,-0.0267364123851
ACH-000376,-0.0469321707417
ACH-000381,-0.057616777492000004
ACH-000383,-0.0920657094715
ACH-000387,-0.0240764043907
ACH-000389,0.0741961804379
ACH-000390,-0.07774680852680001
ACH-000393,-0.15597643622000001
ACH-000395,-0.078833630461
ACH-000397,-0.037355360107
ACH-000401,-0.044104238188500004
ACH-000402,-0.135834224124
ACH-000403,-0.0648215487923
ACH-000404,0.253649003476
ACH-000406,-0.00561189160616
ACH-000407,0.07341227515410001
ACH-000408,0.00405338458141
ACH-000410,-0.106189041138
ACH-000411,0.0328429288003
ACH-000414,-0.136320403206
ACH-000415,0.0454183020066
ACH-000416,0.036432356989
ACH-000420,0.0778715639871
ACH-000421,0.029672482302
ACH-000424,-0.038884270194599994
ACH-000425,-0.030307954599
ACH-000426,0.179848392469
