,LRRN2 (10446)
ACH-000004,-0.0125652395796
ACH-000007,-0.025048074566599996
ACH-000009,-0.24089520916999999
ACH-000011,-0.0701777425251
ACH-000012,0.0550523495644
ACH-000013,-0.07096675735510001
ACH-000014,0.0544570309578
ACH-000015,0.0576825337533
ACH-000017,-0.128111174429
ACH-000018,0.061588208872800004
ACH-000019,-0.43065816181999994
ACH-000021,-0.0229492090546
ACH-000022,0.023221584043099996
ACH-000025,-0.151899311755
ACH-000028,-0.130550166463
ACH-000030,-0.0313207285277
ACH-000035,0.216086486953
ACH-000036,0.154800795022
ACH-000037,-0.029858368009099998
ACH-000039,-0.0898912780811
ACH-000040,-0.0167512468187
ACH-000041,0.00218924645507
ACH-000042,-0.146193867578
ACH-000045,-0.0821263230113
ACH-000047,-0.044318917279599995
ACH-000052,-0.0525409416687
ACH-000053,-0.142101279457
ACH-000054,0.0345984527878
ACH-000055,-0.252778933146
ACH-000060,0.0604362791434
ACH-000067,0.0592608084235
ACH-000070,-0.193359921275
ACH-000075,-0.00862504716394
ACH-000078,0.0194483286493
ACH-000082,-0.122213161778
ACH-000085,0.0838692633293
ACH-000086,-0.338783372021
ACH-000087,-0.167324403686
ACH-000092,0.035890964480199995
ACH-000095,-0.0646197127391
ACH-000097,0.05895145092450001
ACH-000098,-0.0407302807855
ACH-000099,-0.023254450968999998
ACH-000108,0.0412481979691
ACH-000113,-0.283052225303
ACH-000115,-0.0250970623512
ACH-000116,-0.131923538332
ACH-000118,0.04478542849619999
ACH-000120,-0.30852475323399997
ACH-000123,-0.13438996748600002
ACH-000127,-0.132451341028
ACH-000128,-0.045508825090199996
ACH-000132,-0.329368466541
ACH-000133,0.0111348222075
ACH-000137,0.00101782403326
ACH-000138,0.00889483027105
ACH-000142,-0.0174508368101
ACH-000143,-0.029371477657400002
ACH-000146,0.00398607944091
ACH-000148,-0.152393777066
ACH-000150,-0.159544567264
ACH-000152,0.0155269395893
ACH-000153,-0.0883632211046
ACH-000159,-0.00299695386817
ACH-000160,-0.127409397982
ACH-000163,-0.0681706312426
ACH-000167,0.021281864164200002
ACH-000168,0.0983863630713
ACH-000169,-0.0022239250374699996
ACH-000178,-0.0044209543928400005
ACH-000182,-0.051200139128400005
ACH-000183,-0.04640202699019999
ACH-000188,-0.136307302108
ACH-000189,0.105413853009
ACH-000190,-0.0651164891745
ACH-000198,-0.164701451309
ACH-000204,-0.0597188909838
ACH-000206,-0.176052865828
