,UFSP1 (402682)
ACH-000004,0.22469355493
ACH-000007,-0.141229161821
ACH-000009,0.0176342498274
ACH-000011,-0.428784819291
ACH-000012,-0.232198856206
ACH-000013,-0.00794637276934
ACH-000014,0.0059265813211700005
ACH-000015,-0.00670322588094
ACH-000017,-0.164358422201
ACH-000018,-0.221607090557
ACH-000019,-0.255099891751
ACH-000021,-0.326976627203
ACH-000022,-0.140348699086
ACH-000025,-0.190376583777
ACH-000028,-0.20469381799699998
ACH-000030,-9.1282382982e-06
ACH-000035,-0.318866830077
ACH-000036,-0.26966285722600003
ACH-000037,0.07013228596080001
ACH-000039,-0.08763240266149999
ACH-000040,-0.0585450251248
ACH-000041,0.0146785350678
ACH-000042,-0.08647749581860001
ACH-000045,-0.126198804336
ACH-000047,-0.111113383891
ACH-000052,0.0394482186655
ACH-000053,-0.0212558258594
ACH-000054,-0.055409815217500005
ACH-000055,-0.0172841371754
ACH-000060,-0.277376459734
ACH-000067,-0.23731651528
ACH-000070,-0.21046935940699998
ACH-000075,-0.347977057264
ACH-000078,0.034808279223800004
ACH-000082,-0.203745147779
ACH-000085,0.0688180345895
ACH-000086,-0.119129007805
ACH-000087,-0.283939952921
ACH-000092,-0.0328432837575
ACH-000095,-0.162766875754
ACH-000097,0.024454478110099997
ACH-000098,-0.014997322635
ACH-000099,-0.0692158311339
ACH-000108,-0.035086376799800006
ACH-000113,-0.0117209320853
ACH-000115,0.14597947220000002
ACH-000116,-0.129751660628
ACH-000118,-0.0169687908195
ACH-000120,-0.146609674218
ACH-000123,0.0242925279256
ACH-000127,-0.120818121957
ACH-000128,-0.221112158759
ACH-000132,-0.299424854571
ACH-000133,-0.09094005444260002
ACH-000137,0.0815093622403
ACH-000138,-0.0976558534152
ACH-000142,-0.113917906088
ACH-000143,-0.027226647224699998
ACH-000146,-0.07783311001860001
ACH-000148,-0.0554156410532
ACH-000150,0.0522075088463
ACH-000152,-0.19448078158399998
ACH-000153,-0.07302034228939999
ACH-000159,-0.222841812271
ACH-000160,-0.29227802369399997
ACH-000163,0.0868613749374
ACH-000167,0.275827067306
ACH-000168,-0.301471033677
ACH-000169,-0.12322431793500001
ACH-000178,-0.208854765933
ACH-000182,-0.147890612809
ACH-000183,-0.022266616444999998
ACH-000188,-0.0388940804572
ACH-000189,0.0874771852648
ACH-000190,-0.155937531002
ACH-000198,-0.214107282464
ACH-000204,-0.011860360274799999
ACH-000206,0.13514919742599998
ACH-000207,0.38001885016900006
ACH-000211,-0.150006144382
ACH-000215,-0.157049340143
ACH-000221,0.011357109191100001
ACH-000222,-0.325710669412
ACH-000223,-0.0250562667118
ACH-000226,0.008267412795120001
ACH-000227,-0.155957372242
ACH-000228,-0.180350391368
ACH-000231,-0.166208098081
ACH-000232,-0.12324457323100001
ACH-000233,0.13391134942299998
ACH-000234,0.060776585866900004
ACH-000235,-0.036567980064800006
ACH-000237,-0.0812051865674
ACH-000238,-0.238789013871
ACH-000243,-0.14270098148600002
ACH-000244,0.07723179471580001
ACH-000246,-0.295305641335
ACH-000248,0.15465787417500002
ACH-000250,-0.265933912445
ACH-000251,-0.156635561866
